dateTime_Round,X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-07-18T14:20:03Z,60,8.61,96.2,-858.59,0.43333333333333335,2017-07-18,2017-07-18T14:20:03Z,170,NA,982,32.205333333333336,130.1,9.46,371.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.21866666666666668,0.21866666666666668
2017-07-18T14:20:06Z,63,8.61,96.8,-858.51,0.5,2017-07-18,2017-07-18T14:20:06Z,170,NA,981.9555555555555,32.126333333333335,129.83333333333334,9.453333333333333,372.23333333333335,NA,NA,NA,NA,NA,NA,NA,NA,0.24366666666666667,0.24366666666666667
2017-07-18T14:20:09Z,66,8.606666666666666,97.4,-858.4733333333334,0.5,2017-07-18,2017-07-18T14:20:09Z,170,NA,981.9555555555555,32.029333333333334,129.36666666666667,9.433333333333334,372.6,NA,NA,NA,NA,NA,NA,NA,NA,0.2723333333333333,0.2723333333333333
2017-07-18T14:20:12Z,69,8.6,98.1,-858.3966666666666,0.5,2017-07-18,2017-07-18T14:20:12Z,170,NA,981.9555555555555,31.92,128.8,9.41,372.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.30066666666666664,0.30066666666666664
2017-07-18T14:20:15Z,72,8.6,98.83333333333333,-858.3333333333334,0.5,2017-07-18,2017-07-18T14:20:15Z,170,NA,982.0888888888888,31.799,128.1,9.376666666666667,373.06666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.329,0.329
2017-07-18T14:20:18Z,75,8.59,99.7,-858.2033333333334,0.6,2017-07-18,2017-07-18T14:20:18Z,170,NA,981.9555555555555,31.723666666666666,127.13333333333333,9.32,373.1,NA,NA,NA,NA,NA,NA,NA,NA,0.357,0.357
2017-07-18T14:20:21Z,78,8.583333333333334,100.6,-858.1233333333333,0.6,2017-07-18,2017-07-18T14:20:21Z,170,NA,982,31.665666666666667,126.06666666666666,9.25,373,NA,NA,NA,NA,NA,NA,NA,NA,0.386,0.386
2017-07-18T14:20:24Z,81,8.573333333333334,101.5,-858.0666666666666,0.6,2017-07-18,2017-07-18T14:20:24Z,170,NA,981.9555555555555,31.614,125,9.183333333333334,373,NA,NA,NA,NA,NA,NA,NA,NA,0.416,0.416
2017-07-18T14:20:27Z,84,8.563333333333334,102.36666666666666,-858.0033333333333,0.6,2017-07-18,2017-07-18T14:20:27Z,170,NA,982,31.583,123.93333333333334,9.106666666666667,373,NA,NA,NA,NA,NA,NA,NA,NA,0.44933333333333336,0.44933333333333336
2017-07-18T14:20:30Z,87,8.556666666666667,103.13333333333334,-857.95,0.6666666666666666,2017-07-18,2017-07-18T14:20:30Z,170,NA,981.9555555555555,31.569,123.1,9.046666666666667,373.03333333333336,NA,NA,NA,NA,NA,NA,NA,NA,0.48233333333333334,0.48233333333333334
2017-07-18T14:20:33Z,90,8.55,103.86666666666666,-857.9733333333334,0.7,2017-07-18,2017-07-18T14:20:33Z,170,NA,981.9555555555555,31.56866666666667,122.7,9.02,373,NA,NA,NA,NA,NA,NA,NA,NA,0.517,0.517
2017-07-18T14:20:36Z,93,8.54,104.43333333333334,-857.9566666666667,0.7,2017-07-18,2017-07-18T14:20:36Z,170,NA,981.8666666666667,31.579666666666665,122.53333333333333,9.01,372.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.552,0.552
2017-07-18T14:20:39Z,96,8.54,104.93333333333334,-857.8966666666666,0.7,2017-07-18,2017-07-18T14:20:39Z,170,NA,981.9111111111112,31.589666666666666,122.5,9.003333333333334,372.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.5823333333333333,0.5823333333333333
2017-07-18T14:20:42Z,99,8.54,105.36666666666667,-857.87,0.7333333333333333,2017-07-18,2017-07-18T14:20:42Z,170,NA,981.9111111111112,31.599333333333334,122.53333333333333,9.006666666666666,372.73333333333335,NA,NA,NA,NA,NA,NA,NA,NA,0.6066666666666667,0.6066666666666667
2017-07-18T14:20:45Z,102,8.54,105.9,-857.8066666666667,0.8,2017-07-18,2017-07-18T14:20:45Z,170,NA,981.8666666666667,31.601333333333333,122.56666666666666,9.006666666666666,372.7,NA,NA,NA,NA,NA,NA,NA,NA,0.628,0.628
2017-07-18T14:20:48Z,105,8.533333333333333,108.3,-857.6,0.8,2017-07-18,2017-07-18T14:20:48Z,170,NA,981.9555555555555,31.578,117.33333333333333,8.623333333333333,372.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.6506666666666667,0.6506666666666667
2017-07-18T14:20:51Z,108,8.373333333333333,116.03333333333333,-857.3133333333334,0.9,2017-07-18,2017-07-18T14:20:51Z,170,NA,982,31.506666666666668,107.53333333333333,7.916666666666667,373.56666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.6746666666666667,0.6746666666666667
2017-07-18T14:20:54Z,111,8.35,116.66666666666667,-857.0433333333333,0.9,2017-07-18,2017-07-18T14:20:54Z,170,NA,981.9111111111112,31.413,103.5,7.626666666666667,374.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.7013333333333333,0.7013333333333333
2017-07-18T14:20:57Z,114,8.333333333333334,117.66666666666667,-856.75,0.9,2017-07-18,2017-07-18T14:20:57Z,170,NA,982.0888888888888,31.312666666666665,99.03333333333333,7.306666666666667,375.9,NA,NA,NA,NA,NA,NA,NA,NA,0.7283333333333333,0.7283333333333333
2017-07-18T14:21:00Z,117,8.32,118.4,-856.5033333333333,0.9,2017-07-18,2017-07-18T14:21:00Z,170,NA,981.9555555555555,31.227,97.3,7.193333333333333,376.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.7546666666666667,0.7546666666666667
2017-07-18T14:21:03Z,120,8.306666666666667,119.1,-856.4,0.9,2017-07-18,2017-07-18T14:21:03Z,170,NA,981.8666666666667,31.185666666666666,97.16666666666667,7.1866666666666665,377.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.7796666666666667,0.7796666666666667
2017-07-18T14:21:06Z,123,8.293333333333333,119.56666666666666,-856.4833333333333,0.9666666666666667,2017-07-18,2017-07-18T14:21:06Z,170,NA,981.9555555555555,31.158333333333335,96.96666666666667,7.18,377.96666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.8053333333333333,0.8053333333333333
2017-07-18T14:21:09Z,126,8.28,119.9,-856.51,1,2017-07-18,2017-07-18T14:21:09Z,170,NA,982.0444444444445,31.133666666666667,96.53333333333333,7.15,378.06666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.831,0.831
2017-07-18T14:21:12Z,129,8.27,120.16666666666667,-856.5733333333334,1.0333333333333334,2017-07-18,2017-07-18T14:21:12Z,170,NA,982,31.112666666666666,95.93333333333334,7.11,378.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8583333333333333,0.8583333333333333
2017-07-18T14:21:15Z,132,8.256666666666666,120.56666666666666,-856.69,1.1,2017-07-18,2017-07-18T14:21:15Z,170,NA,981.9555555555555,31.095333333333333,95.46666666666667,7.073333333333333,378.3,NA,NA,NA,NA,NA,NA,NA,NA,0.8876666666666667,0.8876666666666667
2017-07-18T14:21:18Z,135,8.243333333333334,121.2,-856.7833333333333,1.1,2017-07-18,2017-07-18T14:21:18Z,170,NA,982,31.083333333333332,95.33333333333333,7.07,378.3,NA,NA,NA,NA,NA,NA,NA,NA,0.9163333333333333,0.9163333333333333
2017-07-18T14:21:21Z,138,8.226666666666667,121.7,-856.8333333333334,1.1,2017-07-18,2017-07-18T14:21:21Z,170,NA,981.8666666666667,31.075,95.6,7.09,378.2,NA,NA,NA,NA,NA,NA,NA,NA,0.942,0.942
2017-07-18T14:21:24Z,141,8.213333333333335,122.1,-856.9633333333334,1.1,2017-07-18,2017-07-18T14:21:24Z,170,NA,981.8666666666667,31.067333333333334,96.03333333333333,7.123333333333333,378.1,NA,NA,NA,NA,NA,NA,NA,NA,0.9653333333333333,0.9653333333333333
2017-07-18T14:21:27Z,144,8.21,122.33333333333333,-857.1133333333333,1.1,2017-07-18,2017-07-18T14:21:27Z,170,NA,982,31.058333333333334,96.7,7.17,377.9,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0.988
2017-07-18T14:21:30Z,147,8.203333333333333,122.53333333333333,-857.1833333333333,1.1666666666666667,2017-07-18,2017-07-18T14:21:30Z,170,NA,981.8666666666667,31.048333333333332,97.2,7.206666666666667,377.7,NA,NA,NA,NA,NA,NA,NA,NA,1.0103333333333333,1.0103333333333333
2017-07-18T14:21:33Z,150,8.21,122.6,-857.3266666666667,1.2,2017-07-18,2017-07-18T14:21:33Z,170,NA,982,31.038666666666668,97.83333333333333,7.256666666666667,377.53333333333336,NA,NA,NA,NA,NA,NA,NA,NA,1.034,1.034
2017-07-18T14:21:36Z,153,8.21,122.7,-857.4433333333334,1.2,2017-07-18,2017-07-18T14:21:36Z,170,NA,982,31.027666666666665,98.7,7.323333333333333,377.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.0606666666666666,1.0606666666666666
2017-07-18T14:21:39Z,156,8.216666666666667,122.7,-857.5066666666667,1.2333333333333334,2017-07-18,2017-07-18T14:21:39Z,170,NA,982,31.018,99.63333333333334,7.39,377.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.0866666666666667,1.0866666666666667
2017-07-18T14:21:42Z,159,8.226666666666667,122.7,-857.4366666666666,1.3,2017-07-18,2017-07-18T14:21:42Z,170,NA,982.0444444444445,31.00433333333333,100.16666666666667,7.4366666666666665,377.03333333333336,NA,NA,NA,NA,NA,NA,NA,NA,1.1136666666666668,1.1136666666666668
2017-07-18T14:21:45Z,162,8.233333333333334,122.7,-857.39,1.3333333333333333,2017-07-18,2017-07-18T14:21:45Z,170,NA,981.9555555555555,30.988666666666667,100.46666666666667,7.46,377,NA,NA,NA,NA,NA,NA,NA,NA,1.143,1.143
2017-07-18T14:21:48Z,165,8.24,122.83333333333333,-857.21,1.4,2017-07-18,2017-07-18T14:21:48Z,170,NA,981.9111111111112,30.960666666666665,98.9,7.346666666666667,377.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.173,1.173
2017-07-18T14:21:51Z,168,8.2,125.33333333333333,-856.9266666666666,1.4333333333333333,2017-07-18,2017-07-18T14:21:51Z,170,NA,982,30.917666666666666,92.46666666666667,6.873333333333333,377.6,NA,NA,NA,NA,NA,NA,NA,NA,1.202,1.202
