dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-08-15T12:44:03Z,48,8.09,-0.508,2017-08-15,2017-08-15T12:44:03Z,141,NA,985.1111111111111,27.283666666666665,100.46666666666667,7.953333333333333,452.06666666666666,NA,0.30366666666666664,NA,NA,NA,NA,NA,NA,0.017333333333333333,0.017333333333333333
2017-08-15T12:44:06Z,51,8.09,-0.5196666666666667,2017-08-15,2017-08-15T12:44:06Z,141,NA,985.1111111111111,27.272666666666666,100.4,7.95,452,NA,0.30233333333333334,NA,NA,NA,NA,NA,NA,0.056,0.056
2017-08-15T12:44:09Z,54,8.09,-0.521,2017-08-15,2017-08-15T12:44:09Z,141,NA,985.2444444444444,27.262333333333334,100.4,7.953333333333333,451.9,NA,0.30933333333333335,NA,NA,NA,NA,NA,NA,0.094,0.094
2017-08-15T12:44:12Z,57,8.083333333333334,-0.509,2017-08-15,2017-08-15T12:44:12Z,141,NA,985.1111111111111,27.253333333333334,100.4,7.96,451.9,NA,0.322,NA,NA,NA,NA,NA,NA,0.132,0.132
2017-08-15T12:44:15Z,60,8.08,-0.515,2017-08-15,2017-08-15T12:44:15Z,141,NA,985.1111111111111,27.248666666666665,100.4,7.96,451.9,NA,0.3396666666666667,NA,NA,NA,NA,NA,NA,0.16933333333333334,0.16933333333333334
2017-08-15T12:44:18Z,63,8.08,-0.5103333333333333,2017-08-15,2017-08-15T12:44:18Z,141,NA,985.1555555555555,27.243333333333332,100.4,7.96,451.9,NA,0.33166666666666667,NA,NA,NA,NA,NA,NA,0.20633333333333334,0.20633333333333334
2017-08-15T12:44:21Z,66,8.09,-0.5166666666666667,2017-08-15,2017-08-15T12:44:21Z,141,NA,985.1555555555555,27.238333333333333,100.4,7.96,451.96666666666664,NA,0.32733333333333337,NA,NA,NA,NA,NA,NA,0.24633333333333335,0.24633333333333335
2017-08-15T12:44:24Z,69,8.09,-0.5126666666666667,2017-08-15,2017-08-15T12:44:24Z,141,NA,985.1111111111111,27.235,100.4,7.96,451.96666666666664,NA,0.32333333333333336,NA,NA,NA,NA,NA,NA,0.2886666666666667,0.2886666666666667
2017-08-15T12:44:27Z,72,8.09,-0.5016666666666667,2017-08-15,2017-08-15T12:44:27Z,141,NA,985.1111111111111,27.233333333333334,100.4,7.96,451.9,NA,0.318,NA,NA,NA,NA,NA,NA,0.333,0.333
2017-08-15T12:44:30Z,75,8.09,-0.5056666666666667,2017-08-15,2017-08-15T12:44:30Z,141,NA,985.0666666666666,27.232333333333333,100.4,7.953333333333333,451.9,NA,0.323,NA,NA,NA,NA,NA,NA,0.379,0.379
