dateTime_Round,X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-05-22T16:39:00Z,42,8.74,151.1,5.78,0.3,2017-05-22,2017-05-22T16:39:00Z,069,NA,981.9111111111112,20.808,121.06666666666666,10.826666666666666,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.06866666666666667,0.06866666666666667
2017-05-22T16:39:03Z,45,8.74,151.13333333333333,5.786666666666667,0.4666666666666667,2017-05-22,2017-05-22T16:39:03Z,069,NA,981.9111111111112,20.808,121.1,10.83,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.094,0.094
2017-05-22T16:39:06Z,48,8.74,151.23333333333332,5.79,0.6333333333333333,2017-05-22,2017-05-22T16:39:06Z,069,NA,981.9555555555555,20.809,121.2,10.84,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.13766666666666666,0.13766666666666666
2017-05-22T16:39:09Z,51,8.74,151.3,5.81,0.8,2017-05-22,2017-05-22T16:39:09Z,069,NA,982,20.81,121.26666666666667,10.843333333333334,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.193
2017-05-22T16:39:12Z,54,8.74,151.43333333333334,5.85,0.9,2017-05-22,2017-05-22T16:39:12Z,069,NA,982,20.810666666666666,121.3,10.85,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.257,0.257
2017-05-22T16:39:15Z,57,8.74,151.56666666666666,5.92,0.9333333333333333,2017-05-22,2017-05-22T16:39:15Z,069,NA,982.0888888888888,20.812,121.4,10.853333333333333,259.4,NA,NA,NA,NA,NA,NA,NA,NA,0.327,0.327
2017-05-22T16:39:30Z,72,8.74,152.26666666666668,5.933333333333334,1.1333333333333333,2017-05-22,2017-05-22T16:39:30Z,069,NA,982,20.817,121.43333333333334,10.86,259.4,NA,NA,NA,NA,NA,NA,NA,NA,1.1026666666666667,1.1026666666666667
2017-05-22T16:39:48Z,90,8.74,153.1,5.993333333333333,1.4,2017-05-22,2017-05-22T16:39:48Z,069,NA,981.9555555555555,20.817,121.2,10.84,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.2163333333333333,1.2163333333333333
2017-05-22T16:39:51Z,93,8.74,153.26666666666668,5.963333333333333,1.4666666666666666,2017-05-22,2017-05-22T16:39:51Z,069,NA,982,20.817,121.2,10.84,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.2373333333333334,1.2373333333333334
2017-05-22T16:39:54Z,96,8.74,153.43333333333334,6.016666666666667,1.5,2017-05-22,2017-05-22T16:39:54Z,069,NA,982,20.817,121.2,10.84,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.261,1.261
2017-05-22T16:39:57Z,99,8.74,153.6,6.053333333333333,1.5333333333333334,2017-05-22,2017-05-22T16:39:57Z,069,NA,982,20.817,121.2,10.836666666666666,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.285,1.285
2017-05-22T16:40:00Z,102,8.74,153.8,6.046666666666667,1.6,2017-05-22,2017-05-22T16:40:00Z,069,NA,981.9555555555555,20.816,121.13333333333333,10.83,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.32,1.32
2017-05-22T16:40:03Z,105,8.74,154,6.096666666666667,1.6666666666666667,2017-05-22,2017-05-22T16:40:03Z,069,NA,982,20.815,121.1,10.83,259.5,NA,NA,NA,NA,NA,NA,NA,NA,1.3633333333333333,1.3633333333333333
2017-05-22T16:40:06Z,108,8.74,154.26666666666668,6.096666666666667,1.7,2017-05-22,2017-05-22T16:40:06Z,069,NA,982,20.814,121,10.82,259.53333333333336,NA,NA,NA,NA,NA,NA,NA,NA,1.4096666666666666,1.4096666666666666
