dateTime_Round,X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-06-19T15:30:03Z,60,8.19,214.16666666666666,-0.48,0.3,2017-06-19,2017-06-19T15:30:03Z,017,NA,984.2666666666668,27.702666666666666,96.73333333333333,7.61,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.014333333333333333,0.014333333333333333
2017-06-19T15:30:06Z,63,8.19,214.33333333333334,-0.47333333333333333,0.3666666666666667,2017-06-19,2017-06-19T15:30:06Z,017,NA,984.2666666666668,27.701666666666668,96.7,7.61,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.05333333333333334,0.05333333333333334
2017-06-19T15:30:09Z,66,8.19,214.46666666666667,-0.48666666666666664,0.4,2017-06-19,2017-06-19T15:30:09Z,017,NA,984.2666666666668,27.698,96.7,7.61,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.09433333333333334,0.09433333333333334
2017-06-19T15:30:12Z,69,8.2,214.66666666666666,-0.5,0.4666666666666667,2017-06-19,2017-06-19T15:30:12Z,017,NA,984.2666666666668,27.693,96.7,7.6066666666666665,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.14
2017-06-19T15:30:15Z,72,8.2,214.83333333333334,-0.49333333333333335,0.5,2017-06-19,2017-06-19T15:30:15Z,017,NA,984.2666666666668,27.687666666666665,96.6,7.6,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.19266666666666665,0.19266666666666665
2017-06-19T15:30:18Z,75,8.2,215,-0.49666666666666665,0.5,2017-06-19,2017-06-19T15:30:18Z,017,NA,984.2666666666668,27.679666666666666,96.6,7.6,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.246,0.246
2017-06-19T15:30:21Z,78,8.2,215.2,-0.49666666666666665,0.5,2017-06-19,2017-06-19T15:30:21Z,017,NA,984.2666666666668,27.668,96.6,7.6,186.83333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.298,0.298
2017-06-19T15:30:24Z,81,8.2,215.4,-0.49,0.6,2017-06-19,2017-06-19T15:30:24Z,017,NA,984.2666666666668,27.655,96.53333333333333,7.6,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.343,0.343
2017-06-19T15:30:27Z,84,8.2,215.7,-0.49333333333333335,0.8333333333333334,2017-06-19,2017-06-19T15:30:27Z,017,NA,984.2666666666668,27.64,96.5,7.6,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.39066666666666666,0.39066666666666666
2017-06-19T15:30:30Z,87,8.2,216.1,-0.5,1.0666666666666667,2017-06-19,2017-06-19T15:30:30Z,017,NA,984.2666666666668,27.60066666666667,96.43333333333334,7.6,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.4583333333333333,0.4583333333333333
2017-06-19T15:30:33Z,90,8.2,216.4,-0.49333333333333335,1.1,2017-06-19,2017-06-19T15:30:33Z,017,NA,984.2666666666668,27.528333333333332,96.26666666666667,7.59,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5356666666666667,0.5356666666666667
2017-06-19T15:30:36Z,93,8.2,216.7,-0.48666666666666664,1.1666666666666667,2017-06-19,2017-06-19T15:30:36Z,017,NA,984.2666666666668,27.451666666666664,96.06666666666666,7.59,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.607,0.607
2017-06-19T15:30:39Z,96,8.2,217,-0.45999999999999996,1.2,2017-06-19,2017-06-19T15:30:39Z,017,NA,984.3111111111111,27.377,95.93333333333334,7.59,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6823333333333333,0.6823333333333333
2017-06-19T15:30:42Z,99,8.203333333333333,217.2,-0.44,1.2,2017-06-19,2017-06-19T15:30:42Z,017,NA,984.2666666666668,27.318,95.8,7.59,186.8,NA,NA,NA,NA,NA,NA,NA,NA,0.7543333333333333,0.7543333333333333
2017-06-19T15:30:45Z,102,8.21,217.43333333333334,-0.41,1.2,2017-06-19,2017-06-19T15:30:45Z,017,NA,984.2666666666668,27.299333333333333,95.8,7.59,186.73333333333332,NA,NA,NA,NA,NA,NA,NA,NA,0.8246666666666667,0.8246666666666667
2017-06-19T15:30:48Z,105,8.21,217.6,-0.39,1.2,2017-06-19,2017-06-19T15:30:48Z,017,NA,984.2222222222223,27.292666666666666,95.8,7.59,186.7,NA,NA,NA,NA,NA,NA,NA,NA,0.8903333333333333,0.8903333333333333
