X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
69,8.47,103.5,10.7,1.1,2017-06-12,2017-06-12T18:42:57Z,166,NA,975.0666666666666,27.766,103.1,8.1,205.9,NA,NA,NA,NA,NA,NA,NA,NA,0.517,0.517
70,8.46,103.7,10.66,1.1,2017-06-12,2017-06-12T18:42:58Z,166,NA,975.0666666666666,27.726,102.4,8.05,206.1,NA,NA,NA,NA,NA,NA,NA,NA,0.544,0.544
71,8.46,103.9,10.69,1.1,2017-06-12,2017-06-12T18:42:59Z,166,NA,975.0666666666666,27.685,101.6,7.99,206.3,NA,NA,NA,NA,NA,NA,NA,NA,0.571,0.571
72,8.45,104,10.66,1.1,2017-06-12,2017-06-12T18:43:00Z,166,NA,975.0666666666666,27.647,101.1,7.96,206.4,NA,NA,NA,NA,NA,NA,NA,NA,0.598,0.598
73,8.45,104.2,10.62,1.2,2017-06-12,2017-06-12T18:43:01Z,166,NA,974.9333333333334,27.604,100.5,7.91,206.6,NA,NA,NA,NA,NA,NA,NA,NA,0.631,0.631
74,8.44,104.4,10.54,1.2,2017-06-12,2017-06-12T18:43:02Z,166,NA,975.0666666666666,27.57,96.2,7.58,206.8,NA,NA,NA,NA,NA,NA,NA,NA,0.658,0.658
75,8.44,104.6,10.55,1.2,2017-06-12,2017-06-12T18:43:03Z,166,NA,975.0666666666666,27.531,94.6,7.46,206.9,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.686
76,8.43,104.9,10.55,1.2,2017-06-12,2017-06-12T18:43:04Z,166,NA,975.0666666666666,27.491,93.2,7.36,207,NA,NA,NA,NA,NA,NA,NA,NA,0.713,0.713
77,8.43,105.1,10.53,1.3,2017-06-12,2017-06-12T18:43:05Z,166,NA,975.0666666666666,27.44,92.5,7.3,207.2,NA,NA,NA,NA,NA,NA,NA,NA,0.746,0.746
78,8.33,105.3,10.55,1.3,2017-06-12,2017-06-12T18:43:06Z,166,NA,975.0666666666666,27.397,91.8,7.25,207.3,NA,NA,NA,NA,NA,NA,NA,NA,0.774,0.774
79,8.32,105.5,10.58,1.3,2017-06-12,2017-06-12T18:43:07Z,166,NA,975.0666666666666,27.35,90.8,7.19,207.5,NA,NA,NA,NA,NA,NA,NA,NA,0.802,0.802
80,8.3,105.7,10.6,1.3,2017-06-12,2017-06-12T18:43:08Z,166,NA,975.0666666666666,27.312,90.1,7.13,207.6,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.83
81,8.3,105.9,10.58,1.3,2017-06-12,2017-06-12T18:43:09Z,166,NA,975.0666666666666,27.27,86.1,6.82,207.7,NA,NA,NA,NA,NA,NA,NA,NA,0.858,0.858
82,8.29,106,10.58,1.4,2017-06-12,2017-06-12T18:43:10Z,166,NA,975.0666666666666,27.234,84.9,6.73,207.9,NA,NA,NA,NA,NA,NA,NA,NA,0.891,0.891
83,8.29,106.2,10.56,1.4,2017-06-12,2017-06-12T18:43:11Z,166,NA,975.0666666666666,27.194,83.6,6.63,207.9,NA,NA,NA,NA,NA,NA,NA,NA,0.918,0.918
84,8.28,106.4,10.59,1.4,2017-06-12,2017-06-12T18:43:12Z,166,NA,975.0666666666666,27.163,83,6.59,208,NA,NA,NA,NA,NA,NA,NA,NA,0.946,0.946
85,8.28,106.6,10.65,1.4,2017-06-12,2017-06-12T18:43:13Z,166,NA,975.0666666666666,27.129,82.3,6.54,208.1,NA,NA,NA,NA,NA,NA,NA,NA,0.979,0.979
86,8.27,107,10.66,1.5,2017-06-12,2017-06-12T18:43:14Z,166,NA,975.0666666666666,27.103,81.6,6.49,208.2,NA,NA,NA,NA,NA,NA,NA,NA,1.006,1.006
87,8.26,107.3,10.66,1.5,2017-06-12,2017-06-12T18:43:15Z,166,NA,975.0666666666666,27.075,80.9,6.43,208.3,NA,NA,NA,NA,NA,NA,NA,NA,1.032,1.032
88,8.26,107.7,10.67,1.5,2017-06-12,2017-06-12T18:43:16Z,166,NA,975.0666666666666,27.048,80.3,6.39,208.4,NA,NA,NA,NA,NA,NA,NA,NA,1.058,1.058
89,8.25,108.1,10.74,1.5,2017-06-12,2017-06-12T18:43:17Z,166,NA,975.0666666666666,27.025,79.8,6.35,208.4,NA,NA,NA,NA,NA,NA,NA,NA,1.083,1.083
90,8.25,108.4,10.75,1.6,2017-06-12,2017-06-12T18:43:18Z,166,NA,975.0666666666666,27.001,79.5,6.33,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.113,1.113
91,8.24,108.7,10.79,1.6,2017-06-12,2017-06-12T18:43:19Z,166,NA,975.0666666666666,26.979,79.1,6.3,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.137,1.137
92,8.24,109.1,10.77,1.6,2017-06-12,2017-06-12T18:43:20Z,166,NA,974.9333333333334,26.958,78.9,6.29,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.161,1.161
93,8.24,109.4,10.85,1.6,2017-06-12,2017-06-12T18:43:21Z,166,NA,974.9333333333334,26.945,78.7,6.27,208.6,NA,NA,NA,NA,NA,NA,NA,NA,1.185,1.185
94,8.23,109.7,10.87,1.6,2017-06-12,2017-06-12T18:43:22Z,166,NA,975.0666666666666,26.932,78.5,6.26,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.213,1.213
95,8.23,110,10.91,1.7,2017-06-12,2017-06-12T18:43:23Z,166,NA,975.0666666666666,26.921,78.4,6.25,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.236,1.236
96,8.23,110.3,11,1.7,2017-06-12,2017-06-12T18:43:24Z,166,NA,974.9333333333334,26.904,78.3,6.25,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.258,1.258
97,8.23,110.6,11.1,1.7,2017-06-12,2017-06-12T18:43:25Z,166,NA,975.0666666666666,26.889,78.2,6.24,208.6,NA,NA,NA,NA,NA,NA,NA,NA,1.28,1.28
98,8.23,110.8,11.16,1.7,2017-06-12,2017-06-12T18:43:26Z,166,NA,974.9333333333334,26.875,77.9,6.22,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.306,1.306
99,8.22,111,11.23,1.7,2017-06-12,2017-06-12T18:43:27Z,166,NA,975.0666666666666,26.865,77.5,6.19,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.328,1.328
100,8.22,111.3,11.27,1.7,2017-06-12,2017-06-12T18:43:28Z,166,NA,975.0666666666666,26.853,77.3,6.17,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.349,1.349
101,8.22,111.5,11.31,1.8,2017-06-12,2017-06-12T18:43:29Z,166,NA,975.0666666666666,26.841,77.1,6.16,208.4,NA,NA,NA,NA,NA,NA,NA,NA,1.371,1.371
102,8.22,111.7,11.44,1.8,2017-06-12,2017-06-12T18:43:30Z,166,NA,975.0666666666666,26.828,76.9,6.14,208.4,NA,NA,NA,NA,NA,NA,NA,NA,1.397,1.397
103,8.21,112,11.49,1.8,2017-06-12,2017-06-12T18:43:31Z,166,NA,975.0666666666666,26.815,76.7,6.13,208.3,NA,NA,NA,NA,NA,NA,NA,NA,1.419,1.419
104,8.21,112.2,11.48,1.8,2017-06-12,2017-06-12T18:43:32Z,166,NA,975.0666666666666,26.803,76.5,6.12,208.3,NA,NA,NA,NA,NA,NA,NA,NA,1.44,1.44
105,8.2,112.4,11.52,1.9,2017-06-12,2017-06-12T18:43:33Z,166,NA,975.0666666666666,26.789,76.3,6.1,208.2,NA,NA,NA,NA,NA,NA,NA,NA,1.462,1.462
106,8.19,112.6,11.57,1.9,2017-06-12,2017-06-12T18:43:34Z,166,NA,975.0666666666666,26.777,76.1,6.08,208.2,NA,NA,NA,NA,NA,NA,NA,NA,1.489,1.489
107,8.19,112.8,11.66,2,2017-06-12,2017-06-12T18:43:35Z,166,NA,975.0666666666666,26.761,75.8,6.06,208.1,NA,NA,NA,NA,NA,NA,NA,NA,1.512,1.512
108,8.18,113,11.7,2,2017-06-12,2017-06-12T18:43:36Z,166,NA,975.0666666666666,26.745,75.5,6.04,208.1,NA,NA,NA,NA,NA,NA,NA,NA,1.535,1.535
109,8.18,113.2,11.78,2,2017-06-12,2017-06-12T18:43:37Z,166,NA,975.1999999999999,26.731,75.1,6.01,208,NA,NA,NA,NA,NA,NA,NA,NA,1.558,1.558
110,8.17,113.4,11.8,2.1,2017-06-12,2017-06-12T18:43:38Z,166,NA,975.0666666666666,26.718,74.8,5.99,208,NA,NA,NA,NA,NA,NA,NA,NA,1.582,1.582
111,8.16,113.5,11.82,2.1,2017-06-12,2017-06-12T18:43:39Z,166,NA,975.0666666666666,26.7,74.4,5.96,208,NA,NA,NA,NA,NA,NA,NA,NA,1.61,1.61
112,8.16,113.7,11.82,2.1,2017-06-12,2017-06-12T18:43:40Z,166,NA,975.0666666666666,26.68,70.8,5.67,208,NA,NA,NA,NA,NA,NA,NA,NA,1.633,1.633
113,8.15,114,11.84,2.2,2017-06-12,2017-06-12T18:43:41Z,166,NA,975.0666666666666,26.654,69.7,5.59,208,NA,NA,NA,NA,NA,NA,NA,NA,1.657,1.657
114,8.06,114.2,11.8,2.2,2017-06-12,2017-06-12T18:43:42Z,166,NA,975.0666666666666,26.623,68.5,5.49,208,NA,NA,NA,NA,NA,NA,NA,NA,1.686,1.686
115,8.04,114.4,11.85,2.2,2017-06-12,2017-06-12T18:43:43Z,166,NA,975.0666666666666,26.594,67.9,5.45,208.1,NA,NA,NA,NA,NA,NA,NA,NA,1.71,1.71
116,8.04,114.7,11.81,2.3,2017-06-12,2017-06-12T18:43:44Z,166,NA,975.0666666666666,26.555,67.3,5.4,208.2,NA,NA,NA,NA,NA,NA,NA,NA,1.734,1.734
117,8.03,114.9,11.71,2.3,2017-06-12,2017-06-12T18:43:45Z,166,NA,975.0666666666666,26.523,66.6,5.35,208.3,NA,NA,NA,NA,NA,NA,NA,NA,1.758,1.758
118,8.02,115.1,11.68,2.3,2017-06-12,2017-06-12T18:43:46Z,166,NA,975.0666666666666,26.485,62.8,5.05,208.4,NA,NA,NA,NA,NA,NA,NA,NA,1.783,1.783
119,8.01,115.4,11.62,2.3,2017-06-12,2017-06-12T18:43:47Z,166,NA,975.0666666666666,26.452,61,4.91,208.5,NA,NA,NA,NA,NA,NA,NA,NA,1.813,1.813
120,8.01,115.6,11.56,2.4,2017-06-12,2017-06-12T18:43:48Z,166,NA,975.0666666666666,26.409,59.3,4.77,208.7,NA,NA,NA,NA,NA,NA,NA,NA,1.839,1.839
121,8,115.9,11.53,2.4,2017-06-12,2017-06-12T18:43:49Z,166,NA,975.0666666666666,26.368,57.4,4.62,208.9,NA,NA,NA,NA,NA,NA,NA,NA,1.864,1.864
122,8,116.1,11.47,2.4,2017-06-12,2017-06-12T18:43:50Z,166,NA,975.0666666666666,26.32,56.6,4.56,209,NA,NA,NA,NA,NA,NA,NA,NA,1.89,1.89
123,7.99,116.4,11.35,2.4,2017-06-12,2017-06-12T18:43:51Z,166,NA,975.0666666666666,26.276,55.5,4.48,209.2,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.92
124,7.99,116.7,11.28,2.5,2017-06-12,2017-06-12T18:43:52Z,166,NA,974.9333333333334,26.227,54.6,4.41,209.4,NA,NA,NA,NA,NA,NA,NA,NA,1.945,1.945
125,7.98,116.9,11.36,2.5,2017-06-12,2017-06-12T18:43:53Z,166,NA,974.9333333333334,26.187,50.4,4.07,209.6,NA,NA,NA,NA,NA,NA,NA,NA,1.97,1.97
126,7.98,117.2,11.44,2.5,2017-06-12,2017-06-12T18:43:54Z,166,NA,975.0666666666666,26.137,48.5,3.92,209.8,NA,NA,NA,NA,NA,NA,NA,NA,1.995,1.995
127,7.97,117.4,11.53,2.5,2017-06-12,2017-06-12T18:43:55Z,166,NA,974.9333333333334,26.098,46.1,3.73,210.1,NA,NA,NA,NA,NA,NA,NA,NA,2.025,2.025
128,7.96,117.7,11.56,2.5,2017-06-12,2017-06-12T18:43:56Z,166,NA,974.9333333333334,26.055,44.7,3.62,210.4,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2.05
129,7.96,117.9,11.65,2.6,2017-06-12,2017-06-12T18:43:57Z,166,NA,975.0666666666666,26.013,43.9,3.56,210.6,NA,NA,NA,NA,NA,NA,NA,NA,2.075,2.075
130,7.86,118.2,11.71,2.6,2017-06-12,2017-06-12T18:43:58Z,166,NA,974.9333333333334,25.967,43,3.49,211,NA,NA,NA,NA,NA,NA,NA,NA,2.101,2.101
131,7.85,118.5,11.83,2.6,2017-06-12,2017-06-12T18:43:59Z,166,NA,975.0666666666666,25.917,38.4,3.11,211.3,NA,NA,NA,NA,NA,NA,NA,NA,2.132,2.132
132,7.84,118.7,12.04,2.7,2017-06-12,2017-06-12T18:44:00Z,166,NA,975.0666666666666,25.874,36.2,2.94,211.7,NA,NA,NA,NA,NA,NA,NA,NA,2.158,2.158
133,7.83,118.9,12.38,2.7,2017-06-12,2017-06-12T18:44:01Z,166,NA,975.0666666666666,25.825,33.8,2.75,212,NA,NA,NA,NA,NA,NA,NA,NA,2.185,2.185
134,7.82,119.2,12.71,2.7,2017-06-12,2017-06-12T18:44:02Z,166,NA,974.9333333333334,25.779,32.2,2.62,212.3,NA,NA,NA,NA,NA,NA,NA,NA,2.212,2.212
135,7.82,119.4,13.24,2.8,2017-06-12,2017-06-12T18:44:03Z,166,NA,974.9333333333334,25.728,31.3,2.55,212.8,NA,NA,NA,NA,NA,NA,NA,NA,2.244,2.244
136,7.81,119.7,15.96,2.8,2017-06-12,2017-06-12T18:44:04Z,166,NA,974.9333333333334,25.682,30.3,2.47,213.4,NA,NA,NA,NA,NA,NA,NA,NA,2.271,2.271
137,7.8,119.9,124.89,2.8,2017-06-12,2017-06-12T18:44:05Z,166,NA,975.0666666666666,25.633,29.5,2.41,213.8,NA,NA,NA,NA,NA,NA,NA,NA,2.297,2.297
138,7.8,120.1,35.05,2.8,2017-06-12,2017-06-12T18:44:06Z,166,NA,975.0666666666666,25.589,28.9,2.36,214.4,NA,NA,NA,NA,NA,NA,NA,NA,2.319,2.319
139,7.8,120.2,93.89,2.8,2017-06-12,2017-06-12T18:44:07Z,166,NA,975.0666666666666,25.545,28.4,2.32,214.9,NA,NA,NA,NA,NA,NA,NA,NA,2.345,2.345
140,7.79,104.4,39.59,2.8,2017-06-12,2017-06-12T18:44:08Z,166,NA,975.0666666666666,25.506,27.9,2.29,215.4,NA,NA,NA,NA,NA,NA,NA,NA,2.376,2.376
141,7.79,99.1,23.03,2.8,2017-06-12,2017-06-12T18:44:09Z,166,NA,975.0666666666666,25.471,27.6,2.26,215.8,NA,NA,NA,NA,NA,NA,NA,NA,2.406,2.406
142,7.78,94.9,29.84,2.8,2017-06-12,2017-06-12T18:44:10Z,166,NA,975.0666666666666,25.435,27.2,2.23,216.3,NA,NA,NA,NA,NA,NA,NA,NA,2.426,2.426
143,7.61,4.5,112.98,2.8,2017-06-12,2017-06-12T18:44:11Z,166,NA,974.9333333333334,25.403,26.9,2.2,216.8,NA,NA,NA,NA,NA,NA,NA,NA,2.45,2.45
144,7.54,-92.6,44.42,2.8,2017-06-12,2017-06-12T18:44:12Z,166,NA,975.0666666666666,25.346,23.3,1.91,217.3,NA,NA,NA,NA,NA,NA,NA,NA,2.474,2.474
145,7.52,-122.6,42.26,2.9,2017-06-12,2017-06-12T18:44:13Z,166,NA,975.0666666666666,25.295,22.7,1.86,217.8,NA,NA,NA,NA,NA,NA,NA,NA,2.501,2.501
146,7.51,-135.7,44.6,2.9,2017-06-12,2017-06-12T18:44:14Z,166,NA,975.0666666666666,25.246,21.9,1.8,218.2,NA,NA,NA,NA,NA,NA,NA,NA,2.523,2.523
147,7.5,-137.5,44.94,2.9,2017-06-12,2017-06-12T18:44:15Z,166,NA,975.0666666666666,25.2,21.6,1.77,218.8,NA,NA,NA,NA,NA,NA,NA,NA,2.544,2.544
148,7.51,-140.5,45.39,2.9,2017-06-12,2017-06-12T18:44:16Z,166,NA,975.0666666666666,25.145,21.2,1.74,219.1,NA,NA,NA,NA,NA,NA,NA,NA,2.565,2.565
149,7.51,-141.6,45.72,2.9,2017-06-12,2017-06-12T18:44:17Z,166,NA,974.9333333333334,25.107,20.9,1.72,219.5,NA,NA,NA,NA,NA,NA,NA,NA,2.589,2.589
153,7.52,-131.4,46.6,2.9,2017-06-12,2017-06-12T18:44:21Z,166,NA,974.9333333333334,24.951,19.6,1.62,220.6,NA,NA,NA,NA,NA,NA,NA,NA,2.665,2.665
