X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
231,7.06,142.3,21.43,3.6,2017-05-30,2017-05-30T15:52:59Z,186,NA,980.6666666666666,19.929,12.4,1.13,118.8,NA,NA,NA,NA,NA,NA,NA,NA,3.17,3.17
232,7.06,142.4,21.4,3.6,2017-05-30,2017-05-30T15:53:00Z,186,NA,980.8000000000001,19.913,12,1.09,119,NA,NA,NA,NA,NA,NA,NA,NA,3.193,3.193
233,7.05,142.5,21.77,3.6,2017-05-30,2017-05-30T15:53:01Z,186,NA,980.8000000000001,19.898,11.7,1.06,119.2,NA,NA,NA,NA,NA,NA,NA,NA,3.215,3.215
235,7.04,142.6,22.17,3.7,2017-05-30,2017-05-30T15:53:03Z,186,NA,980.6666666666666,19.856,11,1,119.6,NA,NA,NA,NA,NA,NA,NA,NA,3.264,3.264
236,7.04,142.7,22.21,3.7,2017-05-30,2017-05-30T15:53:04Z,186,NA,980.6666666666666,19.834,10.6,0.97,119.8,NA,NA,NA,NA,NA,NA,NA,NA,3.287,3.287
238,7.03,142.9,22.18,3.7,2017-05-30,2017-05-30T15:53:06Z,186,NA,980.6666666666666,19.784,10,0.91,120.3,NA,NA,NA,NA,NA,NA,NA,NA,3.331,3.331
239,7.03,142.9,22.43,3.8,2017-05-30,2017-05-30T15:53:07Z,186,NA,980.6666666666666,19.762,9.6,0.88,120.7,NA,NA,NA,NA,NA,NA,NA,NA,3.357,3.357
240,7.02,143,23.11,3.8,2017-05-30,2017-05-30T15:53:08Z,186,NA,980.8000000000001,19.737,9.3,0.85,121.1,NA,NA,NA,NA,NA,NA,NA,NA,3.379,3.379
241,7.02,143.1,24.9,3.8,2017-05-30,2017-05-30T15:53:09Z,186,NA,980.6666666666666,19.708,8.9,0.82,121.5,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.4
243,7.01,143.2,22.42,3.9,2017-05-30,2017-05-30T15:53:11Z,186,NA,980.6666666666666,19.632,8.2,0.75,122.5,NA,NA,NA,NA,NA,NA,NA,NA,3.447,3.447
244,7.01,143.3,22.81,3.9,2017-05-30,2017-05-30T15:53:12Z,186,NA,980.8000000000001,19.59,7.8,0.71,123.1,NA,NA,NA,NA,NA,NA,NA,NA,3.469,3.469
245,7.01,143.4,23.46,4,2017-05-30,2017-05-30T15:53:13Z,186,NA,980.6666666666666,19.535,7.5,0.68,123.7,NA,NA,NA,NA,NA,NA,NA,NA,3.491,3.491
246,7,143.5,23.81,4,2017-05-30,2017-05-30T15:53:14Z,186,NA,980.6666666666666,19.492,7.1,0.65,124.4,NA,NA,NA,NA,NA,NA,NA,NA,3.513,3.513
247,7,143.6,24.53,4,2017-05-30,2017-05-30T15:53:15Z,186,NA,980.8000000000001,19.442,6.7,0.62,125,NA,NA,NA,NA,NA,NA,NA,NA,3.535,3.535
248,6.99,143.8,199.98,4,2017-05-30,2017-05-30T15:53:16Z,186,NA,980.6666666666666,19.396,6.3,0.58,125.8,NA,NA,NA,NA,NA,NA,NA,NA,3.563,3.563
250,6.99,144,189.63,4.1,2017-05-30,2017-05-30T15:53:18Z,186,NA,980.6666666666666,19.302,5.7,0.52,127.3,NA,NA,NA,NA,NA,NA,NA,NA,3.608,3.608
251,6.99,144.1,181.22,4.1,2017-05-30,2017-05-30T15:53:19Z,186,NA,980.8000000000001,19.251,5.4,0.5,127.9,NA,NA,NA,NA,NA,NA,NA,NA,3.63,3.63
252,6.98,144.2,186.98,4.1,2017-05-30,2017-05-30T15:53:20Z,186,NA,980.8000000000001,19.199,5.1,0.47,128.6,NA,NA,NA,NA,NA,NA,NA,NA,3.656,3.656
253,6.98,144.3,281.45,4.1,2017-05-30,2017-05-30T15:53:21Z,186,NA,980.6666666666666,19.14,4.8,0.45,129.2,NA,NA,NA,NA,NA,NA,NA,NA,3.678,3.678
254,6.98,144.4,142.89,4.1,2017-05-30,2017-05-30T15:53:22Z,186,NA,980.6666666666666,19.088,4.6,0.43,129.9,NA,NA,NA,NA,NA,NA,NA,NA,3.699,3.699
255,6.97,144.5,139.82,4.1,2017-05-30,2017-05-30T15:53:23Z,186,NA,980.8000000000001,19.052,4.4,0.41,130.5,NA,NA,NA,NA,NA,NA,NA,NA,3.723,3.723
256,6.97,144.6,154.49,4.1,2017-05-30,2017-05-30T15:53:24Z,186,NA,980.9333333333334,19.019,4.2,0.39,131.1,NA,NA,NA,NA,NA,NA,NA,NA,3.744,3.744
258,6.97,144.7,164.15,4.1,2017-05-30,2017-05-30T15:53:26Z,186,NA,980.8000000000001,18.976,3.9,0.36,132.2,NA,NA,NA,NA,NA,NA,NA,NA,3.784,3.784
260,6.96,144.8,157.18,4.1,2017-05-30,2017-05-30T15:53:28Z,186,NA,980.6666666666666,18.933,3.6,0.34,133.2,NA,NA,NA,NA,NA,NA,NA,NA,3.826,3.826
262,6.96,144.9,154.52,4.2,2017-05-30,2017-05-30T15:53:30Z,186,NA,980.6666666666666,18.905,3.4,0.32,134.1,NA,NA,NA,NA,NA,NA,NA,NA,3.864,3.864
264,6.96,145,195.03,4.2,2017-05-30,2017-05-30T15:53:32Z,186,NA,980.6666666666666,18.888,3.3,0.31,134.9,NA,NA,NA,NA,NA,NA,NA,NA,3.904,3.904
