dateTime_Round,X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-07-10T16:22:48Z,25,8.003333333333334,216.93333333333334,-0.7966666666666667,0.2,2017-07-10,2017-07-10T16:22:48Z,017,NA,981.6888888888889,29.398,103.53333333333333,7.903333333333333,189.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.058666666666666666,0.058666666666666666
2017-07-10T16:22:51Z,28,8.013333333333334,217.86666666666667,-0.83,0.2,2017-07-10,2017-07-10T16:22:51Z,017,NA,981.6,29.393,103.66666666666667,7.916666666666667,189.9,NA,NA,NA,NA,NA,NA,NA,NA,0.07933333333333333,0.07933333333333333
2017-07-10T16:22:54Z,31,8.03,219.73333333333335,-0.8166666666666667,0.2,2017-07-10,2017-07-10T16:22:54Z,017,NA,981.6,29.389666666666667,103.86666666666667,7.93,189.9,NA,NA,NA,NA,NA,NA,NA,NA,0.10033333333333333,0.10033333333333333
2017-07-10T16:22:57Z,34,8.05,221.46666666666667,-0.7933333333333333,0.2,2017-07-10,2017-07-10T16:22:57Z,017,NA,981.6888888888889,29.386666666666667,103.96666666666667,7.94,189.86666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.12066666666666667,0.12066666666666667
2017-07-10T16:23:00Z,37,8.066666666666666,222.56666666666666,-0.7766666666666667,0.5,2017-07-10,2017-07-10T16:23:00Z,017,NA,981.7777777777778,29.382666666666665,104,7.943333333333333,189.83333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.15333333333333332,0.15333333333333332
2017-07-10T16:23:03Z,39.5,8.075,223.1,-0.795,0.9,2017-07-10,2017-07-10T16:23:02Z,017,NA,981.7333333333332,29.365499999999997,104,7.95,189.8,NA,NA,NA,NA,NA,NA,NA,NA,0.876,0.876
2017-07-10T16:23:24Z,60,8.15,222.6,-0.75,1.2,2017-07-10,2017-07-10T16:23:23Z,017,NA,981.7333333333332,29.226,104.4,7.99,189.7,NA,NA,NA,NA,NA,NA,NA,NA,0.955,0.955
2017-07-10T16:23:48Z,85,8.203333333333333,221.4,-0.7666666666666667,1.8333333333333333,2017-07-10,2017-07-10T16:23:48Z,017,NA,981.7333333333332,29.161666666666665,104.3,7.99,189.7,NA,NA,NA,NA,NA,NA,NA,NA,1.736,1.736
2017-07-10T16:23:51Z,88,8.21,221.23333333333332,-0.7633333333333333,2.1,2017-07-10,2017-07-10T16:23:51Z,017,NA,981.6888888888889,29.160333333333334,104.3,7.99,189.7,NA,NA,NA,NA,NA,NA,NA,NA,1.761,1.761
2017-07-10T16:23:54Z,91,8.213333333333335,221.2,-0.7733333333333333,2.4,2017-07-10,2017-07-10T16:23:54Z,017,NA,981.7333333333332,29.157,104.3,7.99,189.7,NA,NA,NA,NA,NA,NA,NA,NA,1.823,1.823
