X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
81,8,180.7,5.65,1.3,2017-06-28,2017-06-28T09:57:38Z,115,NA,988.4,24.681,94.9,7.89,124.2,NA,NA,NA,NA,NA,NA,NA,NA,0.868,0.868
83,8,180.8,5.62,1.3,2017-06-28,2017-06-28T09:57:40Z,115,NA,988.4,24.678,94.8,7.88,124.2,NA,NA,NA,NA,NA,NA,NA,NA,0.911,0.911
86,8,181,5.59,1.4,2017-06-28,2017-06-28T09:57:43Z,115,NA,988.4,24.674,94.6,7.87,124.2,NA,NA,NA,NA,NA,NA,NA,NA,0.973,0.973
89,8.01,181.2,5.61,1.5,2017-06-28,2017-06-28T09:57:46Z,115,NA,988.4,24.672,94.4,7.85,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.031,1.031
91,8.01,181.4,5.65,1.5,2017-06-28,2017-06-28T09:57:48Z,115,NA,988.4,24.67,94.3,7.84,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.073,1.073
94,8.01,181.6,5.62,1.6,2017-06-28,2017-06-28T09:57:51Z,115,NA,988.5333333333333,24.669,94.1,7.82,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.131,1.131
95,8.01,181.7,5.62,1.6,2017-06-28,2017-06-28T09:57:52Z,115,NA,988.4,24.668,94.1,7.82,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.156,1.156
96,8.01,181.8,5.65,1.6,2017-06-28,2017-06-28T09:57:53Z,115,NA,988.4,24.667,94,7.82,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.177,1.177
97,8.01,181.9,5.67,1.7,2017-06-28,2017-06-28T09:57:54Z,115,NA,988.4,24.667,94,7.81,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.198,1.198
98,8.01,182,5.73,1.7,2017-06-28,2017-06-28T09:57:55Z,115,NA,988.2666666666668,24.667,94,7.81,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.225,1.225
99,8.01,182,5.74,1.8,2017-06-28,2017-06-28T09:57:56Z,115,NA,988.2666666666668,24.666,93.9,7.81,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.247,1.247
100,8.01,182.1,5.78,1.8,2017-06-28,2017-06-28T09:57:57Z,115,NA,988.4,24.666,93.9,7.8,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.27
101,8.01,182.2,5.79,1.8,2017-06-28,2017-06-28T09:57:58Z,115,NA,988.5333333333333,24.665,93.8,7.8,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.292,1.292
102,8.01,182.3,5.78,1.8,2017-06-28,2017-06-28T09:57:59Z,115,NA,988.4,24.664,93.8,7.8,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.315,1.315
103,8.01,182.3,5.81,1.8,2017-06-28,2017-06-28T09:58:00Z,115,NA,988.2666666666668,24.663,93.8,7.8,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.343,1.343
104,8.01,182.4,5.83,1.9,2017-06-28,2017-06-28T09:58:01Z,115,NA,988.4,24.663,93.7,7.79,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.367,1.367
105,8.01,182.5,5.8,1.9,2017-06-28,2017-06-28T09:58:02Z,115,NA,988.6666666666666,24.663,93.7,7.79,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.391,1.391
106,8.01,182.6,5.8,1.9,2017-06-28,2017-06-28T09:58:03Z,115,NA,988.5333333333333,24.662,93.7,7.79,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.416,1.416
107,8.01,182.6,5.83,1.9,2017-06-28,2017-06-28T09:58:04Z,115,NA,988.4,24.661,93.6,7.78,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.445,1.445
108,8.01,182.7,5.8,1.9,2017-06-28,2017-06-28T09:58:05Z,115,NA,988.5333333333333,24.66,93.6,7.78,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.47,1.47
109,8.01,182.7,5.8,2,2017-06-28,2017-06-28T09:58:06Z,115,NA,988.4,24.659,93.6,7.78,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.496,1.496
110,8.01,182.8,5.8,2,2017-06-28,2017-06-28T09:58:07Z,115,NA,988.5333333333333,24.657,93.5,7.78,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.522,1.522
111,8.01,182.9,5.79,2,2017-06-28,2017-06-28T09:58:08Z,115,NA,988.4,24.656,93.5,7.78,124.2,NA,NA,NA,NA,NA,NA,NA,NA,1.547,1.547
112,8.01,182.9,5.76,2,2017-06-28,2017-06-28T09:58:09Z,115,NA,988.2666666666668,24.655,93.5,7.77,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.576,1.576
113,8.01,183,5.74,2,2017-06-28,2017-06-28T09:58:10Z,115,NA,988.2666666666668,24.654,93.4,7.77,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6
114,8.01,183,5.71,2,2017-06-28,2017-06-28T09:58:11Z,115,NA,988.5333333333333,24.653,93.4,7.76,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.624,1.624
115,8.01,183.1,5.66,2,2017-06-28,2017-06-28T09:58:12Z,115,NA,988.2666666666668,24.652,93.4,7.76,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.653,1.653
116,8.01,183.1,5.66,2.1,2017-06-28,2017-06-28T09:58:13Z,115,NA,988.5333333333333,24.651,93.3,7.76,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.677,1.677
117,8.01,183.2,5.62,2.1,2017-06-28,2017-06-28T09:58:14Z,115,NA,988.4,24.649,93.3,7.76,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.701,1.701
118,8.01,183.2,5.57,2.1,2017-06-28,2017-06-28T09:58:15Z,115,NA,988.4,24.648,93.2,7.75,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.724,1.724
119,8.01,183.3,5.49,2.1,2017-06-28,2017-06-28T09:58:16Z,115,NA,988.2666666666668,24.647,93.2,7.75,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.746,1.746
120,8.01,183.3,5.51,2.1,2017-06-28,2017-06-28T09:58:17Z,115,NA,988.4,24.647,93.1,7.74,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.771,1.771
121,8.01,183.4,5.47,2.2,2017-06-28,2017-06-28T09:58:18Z,115,NA,988.4,24.646,93,7.74,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.792,1.792
122,8.01,183.5,5.45,2.2,2017-06-28,2017-06-28T09:58:19Z,115,NA,988.5333333333333,24.645,93,7.73,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.813,1.813
123,8.01,183.5,5.43,2.2,2017-06-28,2017-06-28T09:58:20Z,115,NA,988.4,24.644,92.9,7.73,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.833,1.833
124,8.01,183.6,5.4,2.2,2017-06-28,2017-06-28T09:58:21Z,115,NA,988.4,24.643,92.8,7.72,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.857,1.857
125,8.01,183.6,5.44,2.2,2017-06-28,2017-06-28T09:58:22Z,115,NA,988.4,24.642,92.8,7.72,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.878,1.878
126,8.01,183.7,5.43,2.2,2017-06-28,2017-06-28T09:58:23Z,115,NA,988.4,24.641,92.7,7.71,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.898,1.898
128,8.01,183.8,5.4,2.3,2017-06-28,2017-06-28T09:58:25Z,115,NA,988.4,24.64,92.6,7.7,124.3,NA,NA,NA,NA,NA,NA,NA,NA,1.939,1.939
132,8.01,184,5.45,2.3,2017-06-28,2017-06-28T09:58:29Z,115,NA,988.2666666666668,24.639,92.3,7.68,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.017,2.017
136,8.01,184.2,5.61,2.4,2017-06-28,2017-06-28T09:58:33Z,115,NA,988.4,24.638,92.2,7.67,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.092,2.092
144,8.01,184.6,5.61,2.6,2017-06-28,2017-06-28T09:58:41Z,115,NA,988.4,24.635,92,7.65,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.227,2.227
149,8.01,184.8,5.65,2.7,2017-06-28,2017-06-28T09:58:46Z,115,NA,988.4,24.63,91.9,7.64,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.314,2.314
153,8.01,185.1,5.54,2.7,2017-06-28,2017-06-28T09:58:50Z,115,NA,988.4,24.624,91.8,7.63,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.388,2.388
157,8.01,185.3,5.56,2.8,2017-06-28,2017-06-28T09:58:54Z,115,NA,988.5333333333333,24.617,91.5,7.61,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.46,2.46
160,8.01,185.6,5.59,2.9,2017-06-28,2017-06-28T09:58:57Z,115,NA,988.4,24.609,91.3,7.6,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.511,2.511
161,8.01,185.7,5.51,2.9,2017-06-28,2017-06-28T09:58:58Z,115,NA,988.5333333333333,24.606,91.2,7.59,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.533,2.533
164,8,185.9,5.5,3,2017-06-28,2017-06-28T09:59:01Z,115,NA,988.4,24.595,90.9,7.57,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.588,2.588
165,8,186,5.52,3,2017-06-28,2017-06-28T09:59:02Z,115,NA,988.4,24.593,90.8,7.56,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.608,2.608
166,8,186.1,5.51,3,2017-06-28,2017-06-28T09:59:03Z,115,NA,988.2666666666668,24.589,90.7,7.55,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.632,2.632
167,8,186.2,5.52,3.1,2017-06-28,2017-06-28T09:59:04Z,115,NA,988.2666666666668,24.586,90.5,7.54,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.652,2.652
168,8,186.3,5.51,3.1,2017-06-28,2017-06-28T09:59:05Z,115,NA,988.4,24.58,90.4,7.53,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.673,2.673
169,8,186.4,5.48,3.1,2017-06-28,2017-06-28T09:59:06Z,115,NA,988.4,24.573,90.2,7.51,124.3,NA,NA,NA,NA,NA,NA,NA,NA,2.693,2.693
170,8,186.5,5.52,3.2,2017-06-28,2017-06-28T09:59:07Z,115,NA,988.2666666666668,24.564,90,7.49,124.4,NA,NA,NA,NA,NA,NA,NA,NA,2.713,2.713
171,7.99,186.6,5.56,3.2,2017-06-28,2017-06-28T09:59:08Z,115,NA,988.2666666666668,24.551,86,7.16,124.4,NA,NA,NA,NA,NA,NA,NA,NA,2.738,2.738
172,7.99,186.8,5.63,3.2,2017-06-28,2017-06-28T09:59:09Z,115,NA,988.4,24.525,83.1,6.92,124.4,NA,NA,NA,NA,NA,NA,NA,NA,2.759,2.759
173,7.99,186.9,5.71,3.2,2017-06-28,2017-06-28T09:59:10Z,115,NA,988.2666666666668,24.49,77.9,6.5,124.5,NA,NA,NA,NA,NA,NA,NA,NA,2.78,2.78
174,7.98,187.1,5.81,3.2,2017-06-28,2017-06-28T09:59:11Z,115,NA,988.2666666666668,24.446,73.9,6.17,124.6,NA,NA,NA,NA,NA,NA,NA,NA,2.801,2.801
175,7.98,187.3,5.92,3.2,2017-06-28,2017-06-28T09:59:12Z,115,NA,988.2666666666668,24.401,66.8,5.58,124.8,NA,NA,NA,NA,NA,NA,NA,NA,2.826,2.826
176,7.88,187.5,6.07,3.2,2017-06-28,2017-06-28T09:59:13Z,115,NA,988.4,24.35,62.3,5.21,124.9,NA,NA,NA,NA,NA,NA,NA,NA,2.847,2.847
177,7.87,187.7,6.2,3.2,2017-06-28,2017-06-28T09:59:14Z,115,NA,988.4,24.302,57.7,4.83,125,NA,NA,NA,NA,NA,NA,NA,NA,2.868,2.868
178,7.86,188,6.37,3.2,2017-06-28,2017-06-28T09:59:15Z,115,NA,988.4,24.256,54.9,4.59,125.2,NA,NA,NA,NA,NA,NA,NA,NA,2.889,2.889
179,7.85,188.2,6.58,3.3,2017-06-28,2017-06-28T09:59:16Z,115,NA,988.2666666666668,24.193,49.2,4.13,125.4,NA,NA,NA,NA,NA,NA,NA,NA,2.913,2.913
180,7.85,188.4,6.81,3.3,2017-06-28,2017-06-28T09:59:17Z,115,NA,988.5333333333333,24.117,45.2,3.79,125.6,NA,NA,NA,NA,NA,NA,NA,NA,2.933,2.933
183,7.83,189.1,7.55,3.3,2017-06-28,2017-06-28T09:59:20Z,115,NA,988.2666666666668,23.937,38,3.2,126.2,NA,NA,NA,NA,NA,NA,NA,NA,2.992,2.992
187,7.81,190,8.6,3.4,2017-06-28,2017-06-28T09:59:24Z,115,NA,988.4,23.726,26.2,2.22,127,NA,NA,NA,NA,NA,NA,NA,NA,3.066,3.066
190,7.8,190.7,9.11,3.5,2017-06-28,2017-06-28T09:59:27Z,115,NA,988.2666666666668,23.609,22.5,1.91,127.4,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.125
193,7.78,191.4,9.44,3.5,2017-06-28,2017-06-28T09:59:30Z,115,NA,988.2666666666668,23.526,16.1,1.37,127.7,NA,NA,NA,NA,NA,NA,NA,NA,3.183,3.183
194,7.78,191.6,9.49,3.6,2017-06-28,2017-06-28T09:59:31Z,115,NA,988.2666666666668,23.503,15.1,1.28,127.8,NA,NA,NA,NA,NA,NA,NA,NA,3.203,3.203
195,7.78,191.8,9.55,3.7,2017-06-28,2017-06-28T09:59:32Z,115,NA,988.2666666666668,23.477,14.2,1.2,127.9,NA,NA,NA,NA,NA,NA,NA,NA,3.227,3.227
196,7.77,192,9.63,3.7,2017-06-28,2017-06-28T09:59:33Z,115,NA,988.2666666666668,23.429,13.6,1.15,128.1,NA,NA,NA,NA,NA,NA,NA,NA,3.249,3.249
197,7.67,192,9.68,3.7,2017-06-28,2017-06-28T09:59:34Z,115,NA,988.2666666666668,23.394,12.8,1.09,128.2,NA,NA,NA,NA,NA,NA,NA,NA,3.271,3.271
198,7.66,191.9,9.76,3.8,2017-06-28,2017-06-28T09:59:35Z,115,NA,988.2666666666668,23.339,12.2,1.04,128.5,NA,NA,NA,NA,NA,NA,NA,NA,3.294,3.294
199,7.64,178.3,9.78,3.8,2017-06-28,2017-06-28T09:59:36Z,115,NA,988.2666666666668,22.132,11.6,0.99,131.8,NA,NA,NA,NA,NA,NA,NA,NA,3.321,3.321
200,7.64,172.1,9.88,3.9,2017-06-28,2017-06-28T09:59:37Z,115,NA,988.2666666666668,21.125,11.2,0.98,134.6,NA,NA,NA,NA,NA,NA,NA,NA,3.343,3.343
201,7.63,165.1,10.03,4,2017-06-28,2017-06-28T09:59:38Z,115,NA,988.2666666666668,21.063,10.7,0.95,135.3,NA,NA,NA,NA,NA,NA,NA,NA,3.368,3.368
202,7.62,161.5,10.16,4,2017-06-28,2017-06-28T09:59:39Z,115,NA,988.2666666666668,20.473,10.4,0.93,137.4,NA,NA,NA,NA,NA,NA,NA,NA,3.394,3.394
203,7.61,145.5,10.37,4.1,2017-06-28,2017-06-28T09:59:40Z,115,NA,988.4,20.476,10,0.9,137.9,NA,NA,NA,NA,NA,NA,NA,NA,3.425,3.425
204,7.6,132.9,10.63,4.2,2017-06-28,2017-06-28T09:59:41Z,115,NA,988.2666666666668,20.319,9.7,0.87,139,NA,NA,NA,NA,NA,NA,NA,NA,4.205,4.205
205,7.59,121.3,10.86,4.3,2017-06-28,2017-06-28T09:59:42Z,115,NA,988.2666666666668,19.996,9.4,0.85,140.6,NA,NA,NA,NA,NA,NA,NA,NA,4.294,4.294
206,7.58,114.3,11.03,4.3,2017-06-28,2017-06-28T09:59:43Z,115,NA,988.2666666666668,19.803,9.2,0.83,142.1,NA,NA,NA,NA,NA,NA,NA,NA,4.345,4.345
207,7.57,98.5,11.32,4.4,2017-06-28,2017-06-28T09:59:44Z,115,NA,988.2666666666668,19.656,8.9,0.81,143.3,NA,NA,NA,NA,NA,NA,NA,NA,4.365,4.365
208,7.56,87.6,11.6,4.5,2017-06-28,2017-06-28T09:59:45Z,115,NA,988.2666666666668,19.545,5.6,0.51,144.5,NA,NA,NA,NA,NA,NA,NA,NA,4.416,4.416
209,7.55,77,11.77,4.6,2017-06-28,2017-06-28T09:59:46Z,115,NA,988.2666666666668,19.403,5.4,0.49,145.7,NA,NA,NA,NA,NA,NA,NA,NA,4.481,4.481
210,7.55,72.3,11.91,4.6,2017-06-28,2017-06-28T09:59:47Z,115,NA,988.4,19.289,5.1,0.47,146.9,NA,NA,NA,NA,NA,NA,NA,NA,4.53,4.53
211,7.54,57.6,12.12,4.7,2017-06-28,2017-06-28T09:59:48Z,115,NA,988.2666666666668,17.872,5,0.46,151.8,NA,NA,NA,NA,NA,NA,NA,NA,4.564,4.564
212,7.54,48.9,12.13,5,2017-06-28,2017-06-28T09:59:49Z,115,NA,988.2666666666668,16.964,4.8,0.46,156.2,NA,NA,NA,NA,NA,NA,NA,NA,4.626,4.626
213,7.53,40.2,12.1,5.1,2017-06-28,2017-06-28T09:59:50Z,115,NA,988.2666666666668,17.069,4.7,0.46,156.4,NA,NA,NA,NA,NA,NA,NA,NA,4.697,4.697
214,7.53,35.6,12.05,5.1,2017-06-28,2017-06-28T09:59:51Z,115,NA,988.2666666666668,16.862,4.7,0.45,157.7,NA,NA,NA,NA,NA,NA,NA,NA,4.757,4.757
215,7.52,21.5,11.95,5.2,2017-06-28,2017-06-28T09:59:52Z,115,NA,988.4,16.663,4.6,0.44,158.7,NA,NA,NA,NA,NA,NA,NA,NA,4.809,4.809
216,7.42,10.7,11.85,5.2,2017-06-28,2017-06-28T09:59:53Z,115,NA,988.2666666666668,16.605,4.5,0.44,159.3,NA,NA,NA,NA,NA,NA,NA,NA,4.861,4.861
217,7.42,6.4,11.77,5.3,2017-06-28,2017-06-28T09:59:54Z,115,NA,988.2666666666668,16.531,4.4,0.43,159.7,NA,NA,NA,NA,NA,NA,NA,NA,4.902,4.902
218,7.41,3.3,11.55,5.3,2017-06-28,2017-06-28T09:59:55Z,115,NA,988.2666666666668,16.438,4.3,0.42,160.1,NA,NA,NA,NA,NA,NA,NA,NA,4.94,4.94
219,7.4,-7.8,11.25,5.4,2017-06-28,2017-06-28T09:59:56Z,115,NA,988.2666666666668,16.376,4.3,0.42,160.4,NA,NA,NA,NA,NA,NA,NA,NA,4.981,4.981
220,7.4,-13.3,11.01,5.4,2017-06-28,2017-06-28T09:59:57Z,115,NA,988.2666666666668,16.322,4.2,0.41,160.5,NA,NA,NA,NA,NA,NA,NA,NA,5.013,5.013
221,7.4,-18.3,10.76,5.5,2017-06-28,2017-06-28T09:59:58Z,115,NA,988.2666666666668,16.279,4.2,0.41,160.6,NA,NA,NA,NA,NA,NA,NA,NA,5.046,5.046
222,7.4,-19.8,10.48,5.6,2017-06-28,2017-06-28T09:59:59Z,115,NA,988.2666666666668,16.235,4.1,0.4,160.6,NA,NA,NA,NA,NA,NA,NA,NA,5.079,5.079
223,7.39,-21.7,10.19,5.6,2017-06-28,2017-06-28T10:00:00Z,115,NA,988.4,16.205,4.1,0.4,160.5,NA,NA,NA,NA,NA,NA,NA,NA,5.11,5.11
224,7.39,-30.5,9.93,5.7,2017-06-28,2017-06-28T10:00:01Z,115,NA,988.2666666666668,16.171,4,0.39,160.4,NA,NA,NA,NA,NA,NA,NA,NA,5.147,5.147
225,7.39,-33.6,9.7,5.7,2017-06-28,2017-06-28T10:00:02Z,115,NA,988.2666666666668,16.13,3.9,0.38,160.4,NA,NA,NA,NA,NA,NA,NA,NA,5.177,5.177
226,7.38,-36,9.5,5.9,2017-06-28,2017-06-28T10:00:03Z,115,NA,988.2666666666668,16.069,3.8,0.37,160.4,NA,NA,NA,NA,NA,NA,NA,NA,5.998,5.998
227,7.38,-37.2,9.41,6,2017-06-28,2017-06-28T10:00:04Z,115,NA,988.2666666666668,15.999,3.7,0.36,160.5,NA,NA,NA,NA,NA,NA,NA,NA,6.049,6.049
228,7.38,-39.1,9.28,6.1,2017-06-28,2017-06-28T10:00:05Z,115,NA,988.2666666666668,15.881,3.6,0.35,160.8,NA,NA,NA,NA,NA,NA,NA,NA,6.116,6.116
229,7.37,-41,9.2,6.2,2017-06-28,2017-06-28T10:00:06Z,115,NA,988.2666666666668,15.779,3.5,0.34,161.2,NA,NA,NA,NA,NA,NA,NA,NA,6.161,6.161
230,7.37,-47.9,9.11,6.2,2017-06-28,2017-06-28T10:00:07Z,115,NA,988.2666666666668,15.674,3.4,0.34,161.6,NA,NA,NA,NA,NA,NA,NA,NA,6.205,6.205
231,7.36,-50.1,9.04,6.3,2017-06-28,2017-06-28T10:00:08Z,115,NA,988.2666666666668,15.589,3.3,0.33,161.9,NA,NA,NA,NA,NA,NA,NA,NA,6.244,6.244
232,7.36,-52.1,8.98,6.4,2017-06-28,2017-06-28T10:00:09Z,115,NA,988.2666666666668,15.487,3.2,0.32,162.3,NA,NA,NA,NA,NA,NA,NA,NA,6.293,6.293
233,7.36,-54.2,8.92,6.5,2017-06-28,2017-06-28T10:00:10Z,115,NA,988.2666666666668,15.374,3.2,0.32,162.8,NA,NA,NA,NA,NA,NA,NA,NA,6.334,6.334
234,7.35,-54.6,8.92,6.6,2017-06-28,2017-06-28T10:00:11Z,115,NA,988.2666666666668,15.274,3.1,0.31,163.5,NA,NA,NA,NA,NA,NA,NA,NA,6.376,6.376
235,7.35,-55.2,506.12,6.7,2017-06-28,2017-06-28T10:00:12Z,115,NA,988.2666666666668,15.149,3,0.3,164.3,NA,NA,NA,NA,NA,NA,NA,NA,6.434,6.434
236,7.15,-56.2,36.12,6.8,2017-06-28,2017-06-28T10:00:13Z,115,NA,988.2666666666668,15.033,2.9,0.3,165.4,NA,NA,NA,NA,NA,NA,NA,NA,6.495,6.495
