X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
101,7.76,221.8,6.09,1.9,2017-06-13,2017-06-13T08:41:59Z,070,NA,979.1999999999999,25.745,49.6,4.04,251,NA,NA,NA,NA,NA,NA,NA,NA,1.438,1.438
102,7.75,221.9,6.06,2,2017-06-13,2017-06-13T08:42:00Z,070,NA,979.1999999999999,25.709,49,3.99,251,NA,NA,NA,NA,NA,NA,NA,NA,1.463,1.463
103,7.75,222.1,6.08,2,2017-06-13,2017-06-13T08:42:01Z,070,NA,979.3333333333334,25.674,48.2,3.93,250.9,NA,NA,NA,NA,NA,NA,NA,NA,1.488,1.488
104,7.74,222.3,6.13,2.1,2017-06-13,2017-06-13T08:42:02Z,070,NA,979.1999999999999,25.63,47.5,3.88,250.9,NA,NA,NA,NA,NA,NA,NA,NA,1.513,1.513
105,7.74,222.4,6.16,2.1,2017-06-13,2017-06-13T08:42:03Z,070,NA,979.1999999999999,25.587,46.8,3.82,250.9,NA,NA,NA,NA,NA,NA,NA,NA,1.544,1.544
106,7.73,222.6,6.15,2.2,2017-06-13,2017-06-13T08:42:04Z,070,NA,979.3333333333334,25.546,42.6,3.48,250.9,NA,NA,NA,NA,NA,NA,NA,NA,1.571,1.571
107,7.73,222.8,6.15,2.2,2017-06-13,2017-06-13T08:42:05Z,070,NA,979.3333333333334,25.498,41.3,3.38,250.9,NA,NA,NA,NA,NA,NA,NA,NA,1.598,1.598
108,7.72,222.9,6.14,2.2,2017-06-13,2017-06-13T08:42:06Z,070,NA,979.3333333333334,25.455,40.2,3.29,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.624,1.624
109,7.72,223.1,6.06,2.3,2017-06-13,2017-06-13T08:42:07Z,070,NA,979.1999999999999,25.397,39.3,3.22,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.656,1.656
110,7.71,223.3,6.03,2.3,2017-06-13,2017-06-13T08:42:08Z,070,NA,979.1999999999999,25.345,38.5,3.16,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.683,1.683
111,7.7,223.5,5.97,2.3,2017-06-13,2017-06-13T08:42:09Z,070,NA,979.3333333333334,25.291,37.5,3.08,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.709,1.709
112,7.7,223.6,5.96,2.4,2017-06-13,2017-06-13T08:42:10Z,070,NA,979.1999999999999,25.247,36.6,3.01,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.735,1.735
113,7.69,223.8,5.96,2.4,2017-06-13,2017-06-13T08:42:11Z,070,NA,979.1999999999999,25.194,36,2.96,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.767,1.767
114,7.69,224,5.95,2.5,2017-06-13,2017-06-13T08:42:12Z,070,NA,979.1999999999999,25.143,32,2.63,250.8,NA,NA,NA,NA,NA,NA,NA,NA,1.795,1.795
115,7.68,224.2,5.95,2.5,2017-06-13,2017-06-13T08:42:13Z,070,NA,979.3333333333334,25.088,30.6,2.52,250.8,NA,NA,NA,NA,NA,NA,NA,NA,2.558,2.558
116,7.67,224.4,5.91,2.6,2017-06-13,2017-06-13T08:42:14Z,070,NA,979.1999999999999,25.022,28.7,2.37,250.8,NA,NA,NA,NA,NA,NA,NA,NA,2.665,2.665
117,7.67,224.6,5.92,2.7,2017-06-13,2017-06-13T08:42:15Z,070,NA,979.0666666666666,24.956,27.6,2.28,250.7,NA,NA,NA,NA,NA,NA,NA,NA,2.716,2.716
118,7.66,224.8,5.89,2.7,2017-06-13,2017-06-13T08:42:16Z,070,NA,979.1999999999999,24.876,26.4,2.18,250.7,NA,NA,NA,NA,NA,NA,NA,NA,2.743,2.743
119,7.65,225,5.88,2.8,2017-06-13,2017-06-13T08:42:17Z,070,NA,979.1999999999999,24.802,25.3,2.1,250.7,NA,NA,NA,NA,NA,NA,NA,NA,2.774,2.774
120,7.65,225.2,5.88,2.8,2017-06-13,2017-06-13T08:42:18Z,070,NA,979.0666666666666,24.703,20.4,1.7,250.7,NA,NA,NA,NA,NA,NA,NA,NA,2.808,2.808
121,7.64,225.4,5.85,2.9,2017-06-13,2017-06-13T08:42:19Z,070,NA,979.0666666666666,23.582,18.3,1.52,255.7,NA,NA,NA,NA,NA,NA,NA,NA,2.834,2.834
122,7.64,225.6,5.76,2.9,2017-06-13,2017-06-13T08:42:20Z,070,NA,979.0666666666666,23.098,16.2,1.37,257.4,NA,NA,NA,NA,NA,NA,NA,NA,2.855,2.855
123,7.63,225.8,5.67,3,2017-06-13,2017-06-13T08:42:21Z,070,NA,979.0666666666666,23.008,15,1.29,257.6,NA,NA,NA,NA,NA,NA,NA,NA,2.876,2.876
125,7.62,226,5.37,3,2017-06-13,2017-06-13T08:42:23Z,070,NA,979.1999999999999,23.11,13.1,1.12,256,NA,NA,NA,NA,NA,NA,NA,NA,2.915,2.915
126,7.61,226.1,5.21,3.1,2017-06-13,2017-06-13T08:42:24Z,070,NA,979.3333333333334,22.805,12.3,1.05,256.7,NA,NA,NA,NA,NA,NA,NA,NA,2.936,2.936
127,7.61,226.2,5.03,3.1,2017-06-13,2017-06-13T08:42:25Z,070,NA,979.3333333333334,22.618,11.7,1.01,257.1,NA,NA,NA,NA,NA,NA,NA,NA,2.957,2.957
128,7.6,226.2,4.82,3.2,2017-06-13,2017-06-13T08:42:26Z,070,NA,979.1999999999999,21.324,11.1,0.96,263.5,NA,NA,NA,NA,NA,NA,NA,NA,2.978,2.978
129,7.6,226.2,4.61,3.3,2017-06-13,2017-06-13T08:42:27Z,070,NA,979.1999999999999,21.414,10.7,0.94,262.2,NA,NA,NA,NA,NA,NA,NA,NA,3.001,3.001
131,7.59,225.7,4.11,3.4,2017-06-13,2017-06-13T08:42:29Z,070,NA,979.3333333333334,21.18,9.9,0.88,262.5,NA,NA,NA,NA,NA,NA,NA,NA,3.053,3.053
132,7.58,225.4,3.84,3.4,2017-06-13,2017-06-13T08:42:30Z,070,NA,979.1999999999999,20.72,6.5,0.58,264.6,NA,NA,NA,NA,NA,NA,NA,NA,3.077,3.077
134,7.57,224.7,3.3,3.4,2017-06-13,2017-06-13T08:42:32Z,070,NA,979.1999999999999,18.93,5.5,0.5,273.7,NA,NA,NA,NA,NA,NA,NA,NA,3.115,3.115
135,7.57,224.2,3.08,3.5,2017-06-13,2017-06-13T08:42:33Z,070,NA,979.1999999999999,18.414,5.6,0.52,275.9,NA,NA,NA,NA,NA,NA,NA,NA,3.143,3.143
137,7.57,206.9,2.73,3.6,2017-06-13,2017-06-13T08:42:35Z,070,NA,979.3333333333334,17.612,5.2,0.49,279.1,NA,NA,NA,NA,NA,NA,NA,NA,3.184,3.184
139,7.56,203.9,2.53,3.6,2017-06-13,2017-06-13T08:42:37Z,070,NA,979.3333333333334,17.021,4.9,0.47,280.9,NA,NA,NA,NA,NA,NA,NA,NA,3.225,3.225
140,7.56,202.4,2.51,3.7,2017-06-13,2017-06-13T08:42:38Z,070,NA,979.0666666666666,16.943,4.7,0.45,280.5,NA,NA,NA,NA,NA,NA,NA,NA,3.245,3.245
141,7.56,200.9,2.47,3.7,2017-06-13,2017-06-13T08:42:39Z,070,NA,979.1999999999999,16.863,4.6,0.44,280,NA,NA,NA,NA,NA,NA,NA,NA,3.265,3.265
142,7.55,199.5,2.42,3.8,2017-06-13,2017-06-13T08:42:40Z,070,NA,979.3333333333334,16.838,4.5,0.43,279.2,NA,NA,NA,NA,NA,NA,NA,NA,3.293,3.293
144,7.55,197.1,2.33,3.9,2017-06-13,2017-06-13T08:42:42Z,070,NA,979.1999999999999,16.791,4.3,0.41,277.3,NA,NA,NA,NA,NA,NA,NA,NA,3.33,3.33
145,7.55,196.1,2.34,3.9,2017-06-13,2017-06-13T08:42:43Z,070,NA,979.1999999999999,16.717,4.2,0.41,276.7,NA,NA,NA,NA,NA,NA,NA,NA,3.351,3.351
146,7.55,195,2.41,4,2017-06-13,2017-06-13T08:42:44Z,070,NA,979.1999999999999,16.681,4.1,0.4,276.1,NA,NA,NA,NA,NA,NA,NA,NA,3.372,3.372
147,7.54,182.4,2.45,4,2017-06-13,2017-06-13T08:42:45Z,070,NA,979.1999999999999,16.611,4,0.39,275.4,NA,NA,NA,NA,NA,NA,NA,NA,3.398,3.398
148,7.54,178.6,2.46,4.1,2017-06-13,2017-06-13T08:42:46Z,070,NA,979.1999999999999,16.564,3.9,0.38,275.3,NA,NA,NA,NA,NA,NA,NA,NA,3.419,3.419
149,7.54,175.6,2.49,4.1,2017-06-13,2017-06-13T08:42:47Z,070,NA,979.1999999999999,15.395,3.7,0.37,282.5,NA,NA,NA,NA,NA,NA,NA,NA,3.44,3.44
150,7.54,174.5,2.52,4.2,2017-06-13,2017-06-13T08:42:48Z,070,NA,979.3333333333334,15.468,3.5,0.35,282.4,NA,NA,NA,NA,NA,NA,NA,NA,4.162,4.162
151,7.54,172.8,2.55,4.2,2017-06-13,2017-06-13T08:42:49Z,070,NA,979.1999999999999,15.632,3.4,0.33,280.6,NA,NA,NA,NA,NA,NA,NA,NA,4.215,4.215
153,7.53,169.2,2.56,4.3,2017-06-13,2017-06-13T08:42:51Z,070,NA,979.3333333333334,15.53,3.1,0.31,281.3,NA,NA,NA,NA,NA,NA,NA,NA,4.265,4.265
154,7.53,167.7,2.57,4.3,2017-06-13,2017-06-13T08:42:52Z,070,NA,979.1999999999999,15.343,3,0.3,282.3,NA,NA,NA,NA,NA,NA,NA,NA,4.292,4.292
155,7.53,166,2.53,4.4,2017-06-13,2017-06-13T08:42:53Z,070,NA,979.1999999999999,15.192,2.9,0.29,283.4,NA,NA,NA,NA,NA,NA,NA,NA,4.325,4.325
156,7.53,154.3,2.51,4.4,2017-06-13,2017-06-13T08:42:54Z,070,NA,979.4666666666667,15.108,2.8,0.28,284.1,NA,NA,NA,NA,NA,NA,NA,NA,4.352,4.352
157,7.53,151.2,2.55,4.4,2017-06-13,2017-06-13T08:42:55Z,070,NA,979.3333333333334,15.049,2.7,0.27,284.8,NA,NA,NA,NA,NA,NA,NA,NA,4.373,4.373
159,7.52,147.8,2.68,4.5,2017-06-13,2017-06-13T08:42:57Z,070,NA,979.3333333333334,14.973,2.5,0.26,285.7,NA,NA,NA,NA,NA,NA,NA,NA,4.413,4.413
160,7.52,146.1,2.72,4.6,2017-06-13,2017-06-13T08:42:58Z,070,NA,979.1999999999999,14.942,2.5,0.25,286.5,NA,NA,NA,NA,NA,NA,NA,NA,4.44,4.44
161,7.52,134.7,2.81,4.6,2017-06-13,2017-06-13T08:42:59Z,070,NA,979.3333333333334,14.901,2.4,0.24,287.3,NA,NA,NA,NA,NA,NA,NA,NA,4.461,4.461
163,7.51,125.6,3.21,4.7,2017-06-13,2017-06-13T08:43:01Z,070,NA,979.3333333333334,14.798,2.3,0.23,289.9,NA,NA,NA,NA,NA,NA,NA,NA,4.501,4.501
164,7.51,122.3,3.45,4.7,2017-06-13,2017-06-13T08:43:02Z,070,NA,979.3333333333334,14.756,2.2,0.23,291.3,NA,NA,NA,NA,NA,NA,NA,NA,4.524,4.524
