X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
41,8.03,253,13.61,0.3,2017-06-28,2017-06-28T08:58:57Z,059,NA,987.8666666666667,24.984,92.4,7.63,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0
64,8.1,252.8,13.75,0.7,2017-06-28,2017-06-28T08:59:20Z,059,NA,987.8666666666667,25.006,92.3,7.63,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.309,0.309
68,8.11,252.7,13.87,0.7,2017-06-28,2017-06-28T08:59:24Z,059,NA,988,25.009,92.3,7.63,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.391,0.391
70,8.11,252.7,13.96,0.8,2017-06-28,2017-06-28T08:59:26Z,059,NA,987.8666666666667,25.011,92.3,7.63,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.433,0.433
71,8.11,252.7,14.01,0.9,2017-06-28,2017-06-28T08:59:27Z,059,NA,987.8666666666667,25.012,92.3,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.457
72,8.11,252.7,14.04,0.9,2017-06-28,2017-06-28T08:59:28Z,059,NA,987.7333333333332,25.012,92.3,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.485,0.485
73,8.12,252.6,14.06,0.9,2017-06-28,2017-06-28T08:59:29Z,059,NA,987.8666666666667,25.013,92.3,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.506
74,8.12,252.6,14.07,1,2017-06-28,2017-06-28T08:59:30Z,059,NA,987.8666666666667,25.013,92.3,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.527,0.527
75,8.12,252.6,14.03,1,2017-06-28,2017-06-28T08:59:31Z,059,NA,987.8666666666667,25.013,92.3,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.549
76,8.12,252.6,14.02,1.1,2017-06-28,2017-06-28T08:59:32Z,059,NA,987.7333333333332,25.013,92.2,7.62,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.574,0.574
77,8.12,252.7,14.05,1.1,2017-06-28,2017-06-28T08:59:33Z,059,NA,987.8666666666667,25.013,92.2,7.61,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.595,0.595
78,8.12,252.7,14,1.1,2017-06-28,2017-06-28T08:59:34Z,059,NA,987.8666666666667,25.013,92.2,7.61,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.617,0.617
79,8.12,252.7,14.09,1.1,2017-06-28,2017-06-28T08:59:35Z,059,NA,987.8666666666667,25.012,92.1,7.61,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.638,0.638
80,8.13,252.7,14.05,1.1,2017-06-28,2017-06-28T08:59:36Z,059,NA,987.8666666666667,25.012,92.1,7.61,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.663,0.663
81,8.13,252.7,14.07,1.1,2017-06-28,2017-06-28T08:59:37Z,059,NA,987.8666666666667,25.011,92.1,7.6,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.685,0.685
82,8.13,252.7,14.09,1.2,2017-06-28,2017-06-28T08:59:38Z,059,NA,987.8666666666667,25.011,92,7.6,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.706,0.706
83,8.13,252.7,14.1,1.2,2017-06-28,2017-06-28T08:59:39Z,059,NA,987.8666666666667,25.01,92,7.6,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.728,0.728
84,8.13,252.7,14.09,1.2,2017-06-28,2017-06-28T08:59:40Z,059,NA,987.8666666666667,25.01,92,7.6,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.751,0.751
85,8.13,252.8,14.09,1.3,2017-06-28,2017-06-28T08:59:41Z,059,NA,987.8666666666667,25.01,91.9,7.59,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.779,0.779
86,8.13,252.8,14.1,1.3,2017-06-28,2017-06-28T08:59:42Z,059,NA,987.8666666666667,25.01,91.9,7.59,141.5,NA,NA,NA,NA,NA,NA,NA,NA,0.801,0.801
