X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
78,8.78,134.8,2.88,1.2,2017-06-05,2017-06-05T12:51:32Z,317,NA,976.1333333333333,26.965,138.2,11.01,176.1,NA,NA,NA,NA,NA,NA,NA,NA,0.814,0.814
79,8.78,134.9,2.95,1.2,2017-06-05,2017-06-05T12:51:33Z,317,NA,976,26.922,137.9,11,176.1,NA,NA,NA,NA,NA,NA,NA,NA,0.837,0.837
80,8.78,135,3.04,1.2,2017-06-05,2017-06-05T12:51:34Z,317,NA,976,26.878,137.5,10.97,176.1,NA,NA,NA,NA,NA,NA,NA,NA,0.865,0.865
81,8.78,135.1,3.13,1.2,2017-06-05,2017-06-05T12:51:35Z,317,NA,976.1333333333333,26.838,137.1,10.95,176.1,NA,NA,NA,NA,NA,NA,NA,NA,0.888,0.888
82,8.77,135.3,3.22,1.2,2017-06-05,2017-06-05T12:51:36Z,317,NA,976.1333333333333,26.793,136.7,10.92,176.1,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91
83,8.77,135.4,3.31,1.2,2017-06-05,2017-06-05T12:51:37Z,317,NA,976,26.755,136.3,10.9,176.2,NA,NA,NA,NA,NA,NA,NA,NA,0.931,0.931
84,8.77,135.5,3.38,1.3,2017-06-05,2017-06-05T12:51:38Z,317,NA,976,26.706,135.8,10.87,176.2,NA,NA,NA,NA,NA,NA,NA,NA,0.955,0.955
87,8.76,135.9,3.65,1.3,2017-06-05,2017-06-05T12:51:41Z,317,NA,976,26.571,129,10.35,176.4,NA,NA,NA,NA,NA,NA,NA,NA,1.013,1.013
117,8.33,141.2,4.63,1.9,2017-06-05,2017-06-05T12:52:11Z,317,NA,976,23.755,102.7,8.67,178.9,NA,NA,NA,NA,NA,NA,NA,NA,1.473,1.473
121,8.3,142.2,4.93,1.9,2017-06-05,2017-06-05T12:52:15Z,317,NA,976,23.32,97.6,8.31,178.9,NA,NA,NA,NA,NA,NA,NA,NA,1.545,1.545
125,8.28,143.1,5.26,2,2017-06-05,2017-06-05T12:52:19Z,317,NA,976,22.997,88.5,7.59,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.621,1.621
129,8.25,144,5.46,2.1,2017-06-05,2017-06-05T12:52:23Z,317,NA,976,22.705,81.1,6.99,178.8,NA,NA,NA,NA,NA,NA,NA,NA,1.701,1.701
130,8.25,144.2,5.46,2.1,2017-06-05,2017-06-05T12:52:24Z,317,NA,976,22.634,79.8,6.88,178.8,NA,NA,NA,NA,NA,NA,NA,NA,1.721,1.721
131,8.24,144.4,5.43,2.2,2017-06-05,2017-06-05T12:52:25Z,317,NA,976.1333333333333,22.58,78.1,6.74,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.741,1.741
133,8.13,144.8,5.42,2.2,2017-06-05,2017-06-05T12:52:27Z,317,NA,976.1333333333333,22.459,76.4,6.61,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.781,1.781
134,8.12,145,5.37,2.2,2017-06-05,2017-06-05T12:52:28Z,317,NA,976,22.394,75.6,6.55,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.805,1.805
135,8.12,145.2,5.35,2.2,2017-06-05,2017-06-05T12:52:29Z,317,NA,976,22.353,74.8,6.49,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.825,1.825
136,8.11,145.4,5.32,2.3,2017-06-05,2017-06-05T12:52:30Z,317,NA,976,22.304,74.2,6.45,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.845,1.845
137,8.11,145.6,5.29,2.3,2017-06-05,2017-06-05T12:52:31Z,317,NA,976.1333333333333,22.256,69.9,6.08,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.866,1.866
138,8.1,145.8,5.27,2.3,2017-06-05,2017-06-05T12:52:32Z,317,NA,976,22.181,68.6,5.97,178.8,NA,NA,NA,NA,NA,NA,NA,NA,1.89,1.89
139,8.09,146,5.19,2.3,2017-06-05,2017-06-05T12:52:33Z,317,NA,976.1333333333333,22.103,66.8,5.82,178.8,NA,NA,NA,NA,NA,NA,NA,NA,1.911,1.911
140,8.09,146.2,5.15,2.3,2017-06-05,2017-06-05T12:52:34Z,317,NA,976,22.037,66.5,5.8,178.8,NA,NA,NA,NA,NA,NA,NA,NA,1.932,1.932
141,8.08,146.5,5.17,2.4,2017-06-05,2017-06-05T12:52:35Z,317,NA,976.1333333333333,21.975,65.5,5.72,178.7,NA,NA,NA,NA,NA,NA,NA,NA,1.954,1.954
142,8.07,146.7,5.21,2.4,2017-06-05,2017-06-05T12:52:36Z,317,NA,976.1333333333333,21.921,64.7,5.66,178.6,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1.98
143,8.06,146.9,5.2,2.4,2017-06-05,2017-06-05T12:52:37Z,317,NA,976,21.868,63.9,5.6,178.5,NA,NA,NA,NA,NA,NA,NA,NA,2.002,2.002
144,8.05,147.1,5.2,2.4,2017-06-05,2017-06-05T12:52:38Z,317,NA,976,21.822,63.4,5.55,178.5,NA,NA,NA,NA,NA,NA,NA,NA,2.024,2.024
145,8.05,147.2,5.19,2.5,2017-06-05,2017-06-05T12:52:39Z,317,NA,976,21.764,59.4,5.21,178.4,NA,NA,NA,NA,NA,NA,NA,NA,2.046,2.046
146,8.04,147.4,5.18,2.5,2017-06-05,2017-06-05T12:52:40Z,317,NA,975.8666666666667,21.71,58.3,5.12,178.3,NA,NA,NA,NA,NA,NA,NA,NA,2.071,2.071
147,8.03,147.6,5.16,2.5,2017-06-05,2017-06-05T12:52:41Z,317,NA,976,21.639,57.1,5.03,178.3,NA,NA,NA,NA,NA,NA,NA,NA,2.093,2.093
148,8.03,147.8,5.16,2.5,2017-06-05,2017-06-05T12:52:42Z,317,NA,976,21.579,56.7,4.99,178.2,NA,NA,NA,NA,NA,NA,NA,NA,2.114,2.114
149,8.02,148,5.18,2.5,2017-06-05,2017-06-05T12:52:43Z,317,NA,976,21.52,56,4.94,178.1,NA,NA,NA,NA,NA,NA,NA,NA,2.136,2.136
150,8.02,148.2,5.18,2.6,2017-06-05,2017-06-05T12:52:44Z,317,NA,976,21.474,55.4,4.89,178.1,NA,NA,NA,NA,NA,NA,NA,NA,2.162,2.162
151,8.01,148.3,5.2,2.6,2017-06-05,2017-06-05T12:52:45Z,317,NA,976,21.43,54.9,4.85,178,NA,NA,NA,NA,NA,NA,NA,NA,2.183,2.183
152,7.91,148.5,5.21,2.6,2017-06-05,2017-06-05T12:52:46Z,317,NA,976,21.396,54.4,4.81,177.9,NA,NA,NA,NA,NA,NA,NA,NA,2.203,2.203
153,7.9,148.7,5.25,2.6,2017-06-05,2017-06-05T12:52:47Z,317,NA,976,21.347,53.9,4.77,177.9,NA,NA,NA,NA,NA,NA,NA,NA,2.223,2.223
154,7.89,148.8,5.32,2.6,2017-06-05,2017-06-05T12:52:48Z,317,NA,976,21.311,50,4.43,178,NA,NA,NA,NA,NA,NA,NA,NA,2.246,2.246
158,7.88,149.4,5.37,2.7,2017-06-05,2017-06-05T12:52:52Z,317,NA,976,21.113,47.4,4.21,178,NA,NA,NA,NA,NA,NA,NA,NA,2.325,2.325
159,7.87,149.6,5.38,2.7,2017-06-05,2017-06-05T12:52:53Z,317,NA,976.1333333333333,21.043,46.8,4.16,178,NA,NA,NA,NA,NA,NA,NA,NA,2.345,2.345
160,7.87,149.7,5.44,2.7,2017-06-05,2017-06-05T12:52:54Z,317,NA,976,20.97,46.2,4.12,178.1,NA,NA,NA,NA,NA,NA,NA,NA,2.365,2.365
162,7.86,150,5.53,2.8,2017-06-05,2017-06-05T12:52:56Z,317,NA,976,20.817,41.5,3.71,178,NA,NA,NA,NA,NA,NA,NA,NA,2.409,2.409
163,7.85,150.1,5.59,2.8,2017-06-05,2017-06-05T12:52:57Z,317,NA,975.8666666666667,20.748,40.2,3.6,178,NA,NA,NA,NA,NA,NA,NA,NA,2.429,2.429
164,7.85,150.3,5.63,2.8,2017-06-05,2017-06-05T12:52:58Z,317,NA,976,20.673,39.1,3.51,178,NA,NA,NA,NA,NA,NA,NA,NA,2.449,2.449
166,7.84,150.6,5.71,2.8,2017-06-05,2017-06-05T12:53:00Z,317,NA,976,20.508,37.9,3.41,178.1,NA,NA,NA,NA,NA,NA,NA,NA,2.488,2.488
167,7.83,150.7,5.72,2.8,2017-06-05,2017-06-05T12:53:01Z,317,NA,976,20.43,37.5,3.37,178.2,NA,NA,NA,NA,NA,NA,NA,NA,2.51,2.51
169,7.82,151,5.76,2.8,2017-06-05,2017-06-05T12:53:03Z,317,NA,976,20.282,36.7,3.31,178.4,NA,NA,NA,NA,NA,NA,NA,NA,2.545,2.545
171,7.82,151.2,5.81,2.9,2017-06-05,2017-06-05T12:53:05Z,317,NA,976,20.175,35.8,3.24,178.5,NA,NA,NA,NA,NA,NA,NA,NA,2.581,2.581
188,7.64,153.7,6.34,3.2,2017-06-05,2017-06-05T12:53:22Z,317,NA,975.8666666666667,19.47,19.3,1.77,177.4,NA,NA,NA,NA,NA,NA,NA,NA,2.863,2.863
193,7.63,154.4,6.74,3.3,2017-06-05,2017-06-05T12:53:27Z,317,NA,975.8666666666667,19.136,17.2,1.59,177.6,NA,NA,NA,NA,NA,NA,NA,NA,2.953,2.953
205,7.59,155.9,7.25,3.5,2017-06-05,2017-06-05T12:53:39Z,317,NA,975.8666666666667,18.089,9,0.85,179.5,NA,NA,NA,NA,NA,NA,NA,NA,3.162,3.162
209,7.58,156.4,7.23,3.6,2017-06-05,2017-06-05T12:53:43Z,317,NA,976,17.777,8.1,0.77,179.7,NA,NA,NA,NA,NA,NA,NA,NA,3.24,3.24
212,7.56,156.7,7.23,3.7,2017-06-05,2017-06-05T12:53:46Z,317,NA,976.1333333333333,17.571,6.9,0.66,179.6,NA,NA,NA,NA,NA,NA,NA,NA,3.297,3.297
213,7.56,156.9,7.32,3.7,2017-06-05,2017-06-05T12:53:47Z,317,NA,975.8666666666667,17.511,6.6,0.63,179.6,NA,NA,NA,NA,NA,NA,NA,NA,3.321,3.321
215,7.55,157.2,7.36,3.7,2017-06-05,2017-06-05T12:53:49Z,317,NA,975.8666666666667,17.4,5.9,0.56,179.5,NA,NA,NA,NA,NA,NA,NA,NA,3.36,3.36
216,7.54,157.3,7.32,3.8,2017-06-05,2017-06-05T12:53:50Z,317,NA,975.8666666666667,17.341,5.5,0.53,179.4,NA,NA,NA,NA,NA,NA,NA,NA,3.38,3.38
217,7.54,157.4,7.4,3.8,2017-06-05,2017-06-05T12:53:51Z,317,NA,976,17.283,5.2,0.5,179.4,NA,NA,NA,NA,NA,NA,NA,NA,3.405,3.405
218,7.53,157.6,7.46,3.8,2017-06-05,2017-06-05T12:53:52Z,317,NA,976,17.232,5,0.48,179.4,NA,NA,NA,NA,NA,NA,NA,NA,3.426,3.426
219,7.53,157.7,7.54,3.8,2017-06-05,2017-06-05T12:53:53Z,317,NA,976,17.167,4.7,0.45,179.4,NA,NA,NA,NA,NA,NA,NA,NA,3.447,3.447
220,7.53,157.8,7.56,3.9,2017-06-05,2017-06-05T12:53:54Z,317,NA,975.8666666666667,17.075,4.5,0.43,179.6,NA,NA,NA,NA,NA,NA,NA,NA,3.467,3.467
221,7.52,157.9,7.57,3.9,2017-06-05,2017-06-05T12:53:55Z,317,NA,976,16.985,4.3,0.41,179.7,NA,NA,NA,NA,NA,NA,NA,NA,3.491,3.491
224,7.51,158.4,7.76,3.9,2017-06-05,2017-06-05T12:53:58Z,317,NA,975.8666666666667,16.731,3.7,0.36,180.3,NA,NA,NA,NA,NA,NA,NA,NA,3.549,3.549
226,7.5,158.6,7.9,4,2017-06-05,2017-06-05T12:54:00Z,317,NA,975.8666666666667,16.558,3.5,0.34,180.8,NA,NA,NA,NA,NA,NA,NA,NA,3.591,3.591
227,7.49,158.8,7.96,4,2017-06-05,2017-06-05T12:54:01Z,317,NA,976,16.461,3.3,0.32,181,NA,NA,NA,NA,NA,NA,NA,NA,3.611,3.611
230,7.48,159.2,8.18,4,2017-06-05,2017-06-05T12:54:04Z,317,NA,976,16.205,3,0.29,181.8,NA,NA,NA,NA,NA,NA,NA,NA,3.672,3.672
234,7.46,159.7,8.49,4,2017-06-05,2017-06-05T12:54:08Z,317,NA,976.1333333333333,15.851,2.6,0.26,182.8,NA,NA,NA,NA,NA,NA,NA,NA,3.747,3.747
237,7.45,160.2,8.76,4.1,2017-06-05,2017-06-05T12:54:11Z,317,NA,976,15.628,2.4,0.23,183.5,NA,NA,NA,NA,NA,NA,NA,NA,3.804,3.804
242,7.42,160.5,9.48,4.2,2017-06-05,2017-06-05T12:54:16Z,317,NA,976,15.273,2.1,0.21,185.4,NA,NA,NA,NA,NA,NA,NA,NA,3.894,3.894
245,7.4,160.3,9.88,4.3,2017-06-05,2017-06-05T12:54:19Z,317,NA,976,15.053,1.9,0.19,187.3,NA,NA,NA,NA,NA,NA,NA,NA,3.951,3.951
250,7.37,147.8,10.36,4.4,2017-06-05,2017-06-05T12:54:24Z,317,NA,976,14.678,1.7,0.17,190.7,NA,NA,NA,NA,NA,NA,NA,NA,4.04,4.04
