dateTime_Round,pH,orp_mV,NTU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-06-20T12:44:03Z,8.02,217.23333333333332,8.143333333333333,2017-06-20,2017-06-20T12:44:03Z,029,NA,1002.6666666666666,26.831666666666667,20.966666666666665,1.6733333333333333,47.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.239,1.6
2017-06-20T12:44:06Z,7.94,218.26666666666668,8.416666666666668,2017-06-20,2017-06-20T12:44:06Z,029,NA,1002.6666666666666,26.753666666666668,15.333333333333334,1.2233333333333334,47.6,NA,NA,NA,NA,NA,NA,NA,NA,1.2893333333333332,1.7
2017-06-20T12:44:12Z,7.866666666666667,220.06666666666666,8.866666666666667,2017-06-20,2017-06-20T12:44:12Z,029,NA,1002.6666666666666,26.598333333333333,12.133333333333333,0.97,47.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.396,1.7333333333333334
2017-06-20T12:44:15Z,7.8533333333333335,220.83333333333334,8.846666666666666,2017-06-20,2017-06-20T12:44:15Z,029,NA,1002.6666666666666,26.496666666666666,11.466666666666667,0.9233333333333333,47.8,NA,NA,NA,NA,NA,NA,NA,NA,1.4513333333333334,1.8
2017-06-20T12:44:18Z,7.836666666666667,221.63333333333333,8.873333333333333,2017-06-20,2017-06-20T12:44:18Z,029,NA,1002.6666666666666,26.361,10.9,0.8766666666666667,48.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.509,1.9
2017-06-20T12:44:21Z,7.823333333333333,222.5,9.16,2017-06-20,2017-06-20T12:44:21Z,029,NA,1002.6666666666666,26.217666666666666,10.266666666666667,0.83,49.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.568,1.9333333333333333
2017-06-20T12:44:24Z,7.776666666666666,223.46666666666667,9.186666666666667,2017-06-20,2017-06-20T12:44:24Z,029,NA,1002.6666666666666,25.983999999999998,9.2,0.7466666666666667,50.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.6303333333333334,2
2017-06-20T12:44:33Z,7.666666666666667,226.26666666666665,9.953333333333333,2017-06-20,2017-06-20T12:44:33Z,029,NA,1002.6222222222221,25.32,6.3,0.5166666666666667,55.3,NA,NA,NA,NA,NA,NA,NA,NA,1.796,2.033333333333333
2017-06-20T12:44:36Z,7.653333333333333,227.43333333333334,9.72,2017-06-20,2017-06-20T12:44:36Z,029,NA,1002.6666666666666,24.676,5.7,0.47,58.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.844,2.1
2017-06-20T12:44:39Z,7.6433333333333335,228.6,9.376666666666667,2017-06-20,2017-06-20T12:44:39Z,029,NA,1002.6666666666666,22.533,5.133333333333333,0.44,63.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.8926666666666665,2.2
2017-06-20T12:44:42Z,7.633333333333333,229.63333333333333,9.086666666666666,2017-06-20,2017-06-20T12:44:42Z,029,NA,1002.6666666666666,22.201,4.666666666666667,0.41,67.2,NA,NA,NA,NA,NA,NA,NA,NA,1.941,2.2666666666666666
2017-06-20T12:44:45Z,7.623333333333333,230.56666666666666,8.63,2017-06-20,2017-06-20T12:44:45Z,029,NA,1002.6666666666666,21.955,4.266666666666667,0.37333333333333335,70.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.9903333333333333,2.3666666666666667
2017-06-20T12:44:48Z,7.62,231.16666666666666,8.280000000000001,2017-06-20,2017-06-20T12:44:48Z,029,NA,1002.6666666666666,20.907666666666668,3.8333333333333335,0.3433333333333333,74.4,NA,NA,NA,NA,NA,NA,NA,NA,2.044,2.433333333333333
2017-06-20T12:44:51Z,7.6066666666666665,231.4,8.496666666666668,2017-06-20,2017-06-20T12:44:51Z,029,NA,1002.6666666666666,20.434333333333335,3.5,0.32,76.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.104,2.5
2017-06-20T12:44:57Z,7.576666666666667,229.76666666666668,9.64,2017-06-20,2017-06-20T12:44:57Z,029,NA,1002.6666666666666,20.125333333333334,3,0.2733333333333334,77.9,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.533333333333333
2017-06-20T12:45:00Z,7.566666666666666,215.53333333333333,10.26,2017-06-20,2017-06-20T12:45:00Z,029,NA,1002.6666666666666,20.03033333333333,2.833333333333333,0.25666666666666665,77.96666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.26,2.6
2017-06-20T12:45:03Z,7.553333333333333,212.16666666666669,10.656666666666666,2017-06-20,2017-06-20T12:45:03Z,029,NA,1002.6666666666666,19.920666666666666,2.7,0.24666666666666667,77.76666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.3106666666666666,2.666666666666667
2017-06-20T12:45:06Z,7.543333333333333,209.53333333333333,10.959999999999999,2017-06-20,2017-06-20T12:45:06Z,029,NA,1002.6666666666666,19.287333333333333,2.533333333333333,0.23333333333333334,78.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.3663333333333334,2.7
2017-06-20T12:45:09Z,7.536666666666667,206.8,11.346666666666668,2017-06-20,2017-06-20T12:45:09Z,029,NA,1002.6666666666666,18.040333333333333,2.433333333333333,0.22666666666666668,80,NA,NA,NA,NA,NA,NA,NA,NA,2.428,2.8
2017-06-20T12:45:12Z,7.526666666666666,184.26666666666668,11.983333333333334,2017-06-20,2017-06-20T12:45:12Z,029,NA,1002.6666666666666,17.961,2.2666666666666666,0.21666666666666667,79.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.491,2.8666666666666667
2017-06-20T12:45:15Z,7.516666666666667,156.46666666666667,12.706666666666667,2017-06-20,2017-06-20T12:45:15Z,029,NA,1002.6666666666666,17.835,2.166666666666667,0.20333333333333334,79,NA,NA,NA,NA,NA,NA,NA,NA,2.553666666666667,2.933333333333333
2017-06-20T12:45:18Z,7.503333333333333,136.2,13.286666666666667,2017-06-20,2017-06-20T12:45:18Z,029,NA,1002.6666666666666,17.692666666666668,2.066666666666667,0.19666666666666668,78.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.6153333333333335,3
2017-06-20T12:45:24Z,7.483333333333333,94.33333333333333,13.85,2017-06-20,2017-06-20T12:45:24Z,029,NA,1002.6222222222221,17.502,1.9,0.18333333333333332,77.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.727666666666667,3.066666666666667
2017-06-20T12:45:27Z,7.473333333333334,73.16666666666667,13.68,2017-06-20,2017-06-20T12:45:27Z,029,NA,1002.6666666666666,17.308,1.9,0.18,76.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.779333333333333,3.1333333333333333
2017-06-20T12:45:30Z,7.463333333333333,54.833333333333336,13.363333333333333,2017-06-20,2017-06-20T12:45:30Z,029,NA,1002.6666666666666,17.083333333333332,1.8,0.17333333333333334,74.8,NA,NA,NA,NA,NA,NA,NA,NA,2.833,3.2
2017-06-20T12:45:33Z,7.453333333333333,43.333333333333336,13.236666666666666,2017-06-20,2017-06-20T12:45:33Z,029,NA,1002.6666666666666,16.818,1.7333333333333334,0.17,73.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.894,3.3
2017-06-20T12:45:36Z,7.443333333333333,29.53333333333333,13.086666666666666,2017-06-20,2017-06-20T12:45:36Z,029,NA,1002.6666666666666,16.534666666666666,1.6666666666666667,0.16,72.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.957666666666667,3.3666666666666667
2017-06-20T12:45:39Z,7.433333333333334,20.366666666666667,13.043333333333333,2017-06-20,2017-06-20T12:45:39Z,029,NA,1002.6666666666666,16.226333333333333,1.5666666666666667,0.15333333333333332,71.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.025333333333333,3.433333333333333
2017-06-20T12:45:42Z,7.42,7.7,13.013333333333334,2017-06-20,2017-06-20T12:45:42Z,029,NA,1002.6666666666666,16.003,1.5,0.15,70.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.089,3.5
2017-06-20T12:45:45Z,7.406666666666667,2.2,13.16,2017-06-20,2017-06-20T12:45:45Z,029,NA,1002.6666666666666,15.805333333333333,1.4333333333333333,0.14,69.4,NA,NA,NA,NA,NA,NA,NA,NA,3.1513333333333335,3.566666666666667
2017-06-20T12:45:48Z,7.39,-9.366666666666667,13.21,2017-06-20,2017-06-20T12:45:48Z,029,NA,1002.6666666666666,15.583666666666666,1.4,0.14,68.9,NA,NA,NA,NA,NA,NA,NA,NA,3.2176666666666667,3.6
2017-06-20T12:45:51Z,7.373333333333333,-13.233333333333333,13.393333333333333,2017-06-20,2017-06-20T12:45:51Z,029,NA,1002.6666666666666,15.414,1.3333333333333333,0.13333333333333333,68.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.2776666666666667,3.666666666666667
2017-06-20T12:45:54Z,7.35,-16.1,13.55,2017-06-20,2017-06-20T12:45:54Z,029,NA,1002.6666666666666,15.269333333333334,1.3,0.13,69.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.336666666666667,3.7
2017-06-20T12:45:57Z,7.33,-24.733333333333334,13.8,2017-06-20,2017-06-20T12:45:57Z,029,NA,1002.6222222222221,15.132666666666665,1.3,0.13,69.6,NA,NA,NA,NA,NA,NA,NA,NA,3.3943333333333334,3.7333333333333334
2017-06-20T12:46:00Z,7.31,-27.53333333333333,13.876666666666667,2017-06-20,2017-06-20T12:46:00Z,029,NA,1002.6666666666666,15.036333333333333,1.3,0.13,70.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.4546666666666668,3.8
2017-06-20T12:46:03Z,7.29,-29.533333333333335,13.97,2017-06-20,2017-06-20T12:46:03Z,029,NA,1002.6666666666666,14.95,1.3,0.13,71,NA,NA,NA,NA,NA,NA,NA,NA,3.519,3.9
2017-06-20T12:46:06Z,7.27,-31,14.013333333333334,2017-06-20,2017-06-20T12:46:06Z,029,NA,1002.6666666666666,14.839,1.2333333333333334,0.12666666666666668,71.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.5856666666666666,4.033333333333333
2017-06-20T12:46:09Z,7.253333333333333,-32.3,13.94,2017-06-20,2017-06-20T12:46:09Z,029,NA,1002.6222222222221,14.661333333333333,1.2,0.12,73.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.6546666666666665,4.1
2017-06-20T12:46:12Z,7.233333333333333,-39.46666666666667,13.75,2017-06-20,2017-06-20T12:46:12Z,029,NA,1002.6666666666666,14.433333333333334,1.1666666666666667,0.12,75.76666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.725,4.233333333333333
2017-06-20T12:46:15Z,7.213333333333333,-42.03333333333333,13.653333333333334,2017-06-20,2017-06-20T12:46:15Z,029,NA,1002.6222222222221,14.219,1.1,0.11333333333333333,78.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.798,4.3
2017-06-20T12:46:18Z,7.193333333333333,-44.233333333333334,13.413333333333334,2017-06-20,2017-06-20T12:46:18Z,029,NA,1002.6666666666666,13.984333333333334,1.0666666666666667,0.11,81.96666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.872666666666667,4.433333333333334
2017-06-20T12:46:21Z,7.173333333333333,-46.1,13.103333333333333,2017-06-20,2017-06-20T12:46:21Z,029,NA,1002.6666666666666,13.781333333333333,1,0.1,85.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.952,4.533333333333333
2017-06-20T12:46:24Z,7.15,-51.233333333333334,12.836666666666666,2017-06-20,2017-06-20T12:46:24Z,029,NA,1002.6666666666666,13.616,0.9666666666666667,0.1,88,NA,NA,NA,NA,NA,NA,NA,NA,4.036,4.666666666666667
2017-06-20T12:46:27Z,7.13,-55.333333333333336,12.613333333333333,2017-06-20,2017-06-20T12:46:27Z,029,NA,1002.6666666666666,13.437333333333333,0.9,0.1,90.4,NA,NA,NA,NA,NA,NA,NA,NA,4.124333333333333,4.766666666666667
2017-06-20T12:46:30Z,7.1066666666666665,-56.36666666666667,12.346666666666668,2017-06-20,2017-06-20T12:46:30Z,029,NA,1002.6666666666666,13.279333333333334,0.9,0.09,93.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,4.95,4.933333333333334
2017-06-20T12:46:33Z,7.083333333333333,-57.166666666666664,11.983333333333334,2017-06-20,2017-06-20T12:46:33Z,029,NA,1002.7111111111111,13.145333333333333,0.9,0.09,97.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,5.038333333333333,5.033333333333333
2017-06-20T12:46:36Z,7.0633333333333335,-58.2,11.686666666666667,2017-06-20,2017-06-20T12:46:36Z,029,NA,1002.6666666666666,13.007,0.8666666666666667,0.09,100.86666666666666,NA,NA,NA,NA,NA,NA,NA,NA,5.092,5.166666666666667
2017-06-20T12:46:39Z,7.043333333333333,-61.233333333333334,11.356666666666667,2017-06-20,2017-06-20T12:46:39Z,029,NA,1002.6666666666666,12.891333333333334,0.8,0.09,104.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,5.146,5.266666666666667
2017-06-20T12:46:42Z,7.023333333333333,-66.26666666666667,10.976666666666667,2017-06-20,2017-06-20T12:46:42Z,029,NA,1002.6222222222221,12.790333333333333,0.8,0.09,108.26666666666667,NA,NA,NA,NA,NA,NA,NA,NA,5.198333333333333,5.366666666666667
2017-06-20T12:46:45Z,7.003333333333333,-68,10.666666666666666,2017-06-20,2017-06-20T12:46:45Z,029,NA,1002.6666666666666,12.645333333333333,0.8,0.08,111.60000000000001,NA,NA,NA,NA,NA,NA,NA,NA,5.258666666666667,5.533333333333333
2017-06-20T12:46:48Z,6.983333333333333,-69.4,13.626666666666667,2017-06-20,2017-06-20T12:46:48Z,029,NA,1002.6666666666666,12.484333333333334,0.7666666666666667,0.08,115.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,5.318666666666666,5.6
