dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-08-01T08:14:42Z,44,7.49,-0.37933333333333336,2017-08-01,2017-08-01T08:14:42Z,037,NA,992.9333333333334,29.31233333333333,77.63333333333333,5.933333333333334,307.9,NA,0.9413333333333334,NA,NA,NA,NA,NA,NA,0.03733333333333333,0.03733333333333333
2017-08-01T08:14:45Z,47,7.483333333333333,-0.377,2017-08-01,2017-08-01T08:14:45Z,037,NA,992.9333333333334,29.338,77.46666666666667,5.92,308.3,NA,0.9476666666666667,NA,NA,NA,NA,NA,NA,0.06633333333333333,0.06633333333333333
2017-08-01T08:14:48Z,50,7.48,-0.36666666666666664,2017-08-01,2017-08-01T08:14:48Z,037,NA,992.8888888888889,29.361333333333334,77.26666666666667,5.903333333333333,308.5,NA,0.9586666666666667,NA,NA,NA,NA,NA,NA,0.10133333333333333,0.10133333333333333
2017-08-01T08:14:51Z,53,7.47,-0.379,2017-08-01,2017-08-01T08:14:51Z,037,NA,992.9333333333334,29.376,77.13333333333333,5.886666666666667,308.5,NA,0.9726666666666667,NA,NA,NA,NA,NA,NA,0.13866666666666666,0.13866666666666666
2017-08-01T08:14:54Z,56,7.466666666666667,-0.38266666666666665,2017-08-01,2017-08-01T08:14:54Z,037,NA,992.8444444444445,29.386666666666667,76.96666666666667,5.876666666666667,308.56666666666666,NA,0.9653333333333333,NA,NA,NA,NA,NA,NA,0.17633333333333334,0.17633333333333334
2017-08-01T08:14:57Z,59,7.46,-0.38033333333333336,2017-08-01,2017-08-01T08:14:57Z,037,NA,992.9333333333334,29.391666666666666,76.9,5.87,308.6,NA,0.976,NA,NA,NA,NA,NA,NA,0.217,0.217
2017-08-01T08:15:00Z,62,7.463333333333333,-0.386,2017-08-01,2017-08-01T08:15:00Z,037,NA,992.9777777777778,29.391666666666666,76.8,5.863333333333333,308.6,NA,0.968,NA,NA,NA,NA,NA,NA,0.26266666666666666,0.26266666666666666
2017-08-01T08:15:03Z,65,7.47,-0.38966666666666666,2017-08-01,2017-08-01T08:15:03Z,037,NA,992.9333333333334,29.392333333333333,76.8,5.86,308.6,NA,0.9646666666666667,NA,NA,NA,NA,NA,NA,0.30833333333333335,0.30833333333333335
2017-08-01T08:15:06Z,68,7.47,-0.3993333333333334,2017-08-01,2017-08-01T08:15:06Z,037,NA,992.8888888888889,29.394666666666666,76.76666666666667,5.86,308.6333333333333,NA,0.9603333333333333,NA,NA,NA,NA,NA,NA,0.36,0.36
2017-08-01T08:15:09Z,71,7.47,-0.4063333333333333,2017-08-01,2017-08-01T08:15:09Z,037,NA,992.8888888888889,29.396,76.7,5.86,308.7,NA,0.968,NA,NA,NA,NA,NA,NA,0.412,0.412
2017-08-01T08:15:12Z,74,7.47,-0.39433333333333337,2017-08-01,2017-08-01T08:15:12Z,037,NA,992.9333333333334,29.396333333333335,76.7,5.86,308.7,NA,0.9696666666666667,NA,NA,NA,NA,NA,NA,0.465,0.465
2017-08-01T08:15:15Z,77,7.48,-0.4056666666666667,2017-08-01,2017-08-01T08:15:15Z,037,NA,992.9333333333334,29.397,76.7,5.86,308.7,NA,0.9796666666666667,NA,NA,NA,NA,NA,NA,0.5136666666666667,0.5136666666666667
2017-08-01T08:15:18Z,80,7.48,-0.404,2017-08-01,2017-08-01T08:15:18Z,037,NA,992.9777777777778,29.397,76.7,5.86,308.7,NA,0.9963333333333333,NA,NA,NA,NA,NA,NA,0.5553333333333333,0.5553333333333333
2017-08-01T08:15:21Z,83,7.48,-0.398,2017-08-01,2017-08-01T08:15:21Z,037,NA,992.8000000000001,29.398,76.7,5.85,308.7,NA,0.9923333333333333,NA,NA,NA,NA,NA,NA,0.5936666666666667,0.5936666666666667
2017-08-01T08:15:24Z,86,7.48,-0.381,2017-08-01,2017-08-01T08:15:24Z,037,NA,992.9777777777778,29.399,76.7,5.85,308.7,NA,1.008,NA,NA,NA,NA,NA,NA,0.6246666666666667,0.6246666666666667
2017-08-01T08:15:27Z,89,7.48,-0.37366666666666665,2017-08-01,2017-08-01T08:15:27Z,037,NA,992.9777777777778,29.399,76.6,5.85,308.7,NA,1.0126666666666666,NA,NA,NA,NA,NA,NA,0.6553333333333333,0.6553333333333333
2017-08-01T08:15:30Z,92,7.49,-0.38,2017-08-01,2017-08-01T08:15:30Z,037,NA,992.9333333333334,29.398333333333333,76.6,5.85,308.7,NA,1.0073333333333332,NA,NA,NA,NA,NA,NA,0.6836666666666666,0.6836666666666666
