dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2014-11-14T22:40:06Z,37,9.28,4.698333333333333,2014-11-14,2014-11-14T22:40:06Z,179,NA,977.0666666666666,30.603,134.4,10.05,339.4,NA,1.9116666666666666,NA,NA,NA,NA,NA,NA,0.007666666666666667,0.007666666666666667
2014-11-14T22:40:09Z,40,9.28,4.721,2014-11-14,2014-11-14T22:40:09Z,179,NA,977.0666666666666,30.602,134.5,10.05,339.43333333333334,NA,1.935,NA,NA,NA,NA,NA,NA,0.02766666666666667,0.02766666666666667
2014-11-14T22:40:12Z,43,9.28,4.769666666666667,2014-11-14,2014-11-14T22:40:12Z,179,NA,977.0666666666666,30.601333333333333,134.5,10.06,339.5,NA,1.937,NA,NA,NA,NA,NA,NA,0.04833333333333333,0.04833333333333333
2014-11-14T22:40:15Z,46,9.28,4.846,2014-11-14,2014-11-14T22:40:15Z,179,NA,977.0666666666666,30.601,134.46666666666667,10.05,339.5,NA,1.9343333333333332,NA,NA,NA,NA,NA,NA,0.069,0.069
2014-11-14T22:40:18Z,49,9.28,4.973333333333334,2014-11-14,2014-11-14T22:40:18Z,179,NA,977.0666666666666,30.595666666666666,134.33333333333334,10.043333333333333,339.5,NA,1.9829999999999999,NA,NA,NA,NA,NA,NA,0.101,0.101
2014-11-14T22:40:21Z,52,9.28,5.043,2014-11-14,2014-11-14T22:40:21Z,179,NA,977.0666666666666,30.583,133.9,10.013333333333334,339.53333333333336,NA,2.0176666666666665,NA,NA,NA,NA,NA,NA,0.13933333333333334,0.13933333333333334
2014-11-14T22:40:24Z,55,9.28,5.073333333333333,2014-11-14,2014-11-14T22:40:24Z,179,NA,977.0666666666666,30.567666666666668,133.23333333333332,9.963333333333333,339.6,NA,2.049,NA,NA,NA,NA,NA,NA,0.181,0.181
2014-11-14T22:40:27Z,58,9.28,5.080666666666667,2014-11-14,2014-11-14T22:40:27Z,179,NA,977.0666666666666,30.549333333333333,132.46666666666667,9.91,339.6,NA,2.064,NA,NA,NA,NA,NA,NA,0.22366666666666665,0.22366666666666665
2014-11-14T22:40:30Z,61,9.28,5.102666666666667,2014-11-14,2014-11-14T22:40:30Z,179,NA,977.0666666666666,30.524,131.73333333333332,9.86,339.6333333333333,NA,2.095,NA,NA,NA,NA,NA,NA,0.26633333333333337,0.26633333333333337
2014-11-14T22:40:33Z,64,9.27,5.111666666666666,2014-11-14,2014-11-14T22:40:33Z,179,NA,977.0666666666666,30.491666666666667,130.96666666666667,9.806666666666667,339.7,NA,2.1336666666666666,NA,NA,NA,NA,NA,NA,0.313,0.313
2014-11-14T22:40:36Z,67,9.27,5.073333333333333,2014-11-14,2014-11-14T22:40:36Z,179,NA,977.0666666666666,30.454333333333334,130.2,9.76,339.7,NA,2.121,NA,NA,NA,NA,NA,NA,0.357,0.357
2014-11-14T22:40:39Z,70,9.26,5.053999999999999,2014-11-14,2014-11-14T22:40:39Z,179,NA,976.9777777777778,30.404666666666667,129.16666666666666,9.686666666666667,339.76666666666665,NA,2.095666666666667,NA,NA,NA,NA,NA,NA,0.39666666666666667,0.39666666666666667
2014-11-14T22:40:42Z,73,9.256666666666666,5.067666666666667,2014-11-14,2014-11-14T22:40:42Z,179,NA,977.0666666666666,30.349,125,9.386666666666667,339.8,NA,2.0453333333333332,NA,NA,NA,NA,NA,NA,0.432,0.432
2014-11-14T22:40:45Z,76,9.246666666666666,5.090333333333334,2014-11-14,2014-11-14T22:40:45Z,179,NA,977.0666666666666,30.276,121.3,9.113333333333333,339.8,NA,2.036,NA,NA,NA,NA,NA,NA,0.4726666666666667,0.4726666666666667
2014-11-14T22:40:48Z,79,9.236666666666666,5.063,2014-11-14,2014-11-14T22:40:48Z,179,NA,977.0666666666666,30.209333333333333,119.8,9.013333333333334,339.8666666666667,NA,2.0313333333333334,NA,NA,NA,NA,NA,NA,0.5183333333333333,0.5183333333333333
2014-11-14T22:40:51Z,82,9.223333333333334,5.036666666666667,2014-11-14,2014-11-14T22:40:51Z,179,NA,977.0666666666666,30.143333333333334,118.4,8.923333333333334,339.9,NA,2.009333333333333,NA,NA,NA,NA,NA,NA,0.569,0.569
2014-11-14T22:40:54Z,85,9.213333333333335,5.027,2014-11-14,2014-11-14T22:40:54Z,179,NA,977.0666666666666,30.092,117.4,8.85,339.9,NA,1.984,NA,NA,NA,NA,NA,NA,0.6226666666666667,0.6226666666666667
2014-11-14T22:40:57Z,88,9.203333333333333,4.992666666666667,2014-11-14,2014-11-14T22:40:57Z,179,NA,977.0666666666666,30.063666666666666,115.26666666666667,8.696666666666667,339.76666666666665,NA,1.9133333333333333,NA,NA,NA,NA,NA,NA,0.6693333333333333,0.6693333333333333
