dateTime_Round,X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-06-07T10:37:06Z,48,9.34,111.4,8.1466666666666665,0.23333333333333334,2017-06-07,2017-06-07T10:37:06Z,145,NA,997.2888888888889,24.155333333333335,169.7,14.24,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.04466666666666667,0.04466666666666667
2017-06-07T10:37:09Z,51,9.346666666666666,111.4,8.15,0.3666666666666667,2017-06-07,2017-06-07T10:37:09Z,145,NA,997.2888888888889,24.158333333333335,169.8,14.25,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.07
2017-06-07T10:37:12Z,54,9.35,111.4,8.18,0.4,2017-06-07,2017-06-07T10:37:12Z,145,NA,997.1999999999999,24.158666666666665,169.93333333333334,14.253333333333334,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.10133333333333333,0.10133333333333333
2017-06-07T10:37:15Z,57,9.35,111.3,8.18,0.5,2017-06-07,2017-06-07T10:37:15Z,145,NA,997.2888888888889,24.157,170.06666666666666,14.266666666666666,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.138,0.138
2017-06-07T10:37:18Z,60,9.35,111.3,8.176666666666666,0.6,2017-06-07,2017-06-07T10:37:18Z,145,NA,997.1999999999999,24.15266666666667,170.23333333333332,14.283333333333333,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.18166666666666667,0.18166666666666667
2017-06-07T10:37:21Z,63,9.35,111.3,8.206666666666667,0.7,2017-06-07,2017-06-07T10:37:21Z,145,NA,997.1999999999999,24.143666666666668,170.3,14.293333333333333,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.235,0.235
2017-06-07T10:37:24Z,66,9.356666666666666,111.4,8.22,0.7666666666666667,2017-06-07,2017-06-07T10:37:24Z,145,NA,997.2444444444444,24.132,170.36666666666667,14.3,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.29433333333333334,0.29433333333333334
2017-06-07T10:37:27Z,69,9.36,111.46666666666667,8.203333333333333,0.9333333333333333,2017-06-07,2017-06-07T10:37:27Z,145,NA,997.2444444444444,24.116666666666667,170.3,14.3,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.3616666666666667,0.3616666666666667
2017-06-07T10:37:30Z,72,9.36,111.5,8.24,1,2017-06-07,2017-06-07T10:37:30Z,145,NA,997.2888888888889,24.097333333333335,170.13333333333333,14.293333333333333,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.442,0.442
2017-06-07T10:37:33Z,75,9.36,111.6,8.283333333333333,1.0666666666666667,2017-06-07,2017-06-07T10:37:33Z,145,NA,997.2888888888889,24.075333333333333,170,14.283333333333333,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.525,0.525
2017-06-07T10:37:36Z,78,9.35,111.73333333333333,8.31,1.1666666666666667,2017-06-07,2017-06-07T10:37:36Z,145,NA,997.2888888888889,24.054666666666666,169.7,14.266666666666666,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.6136666666666667,0.6136666666666667
2017-06-07T10:37:39Z,81,9.35,111.86666666666667,8.373333333333333,1.3,2017-06-07,2017-06-07T10:37:39Z,145,NA,997.2888888888889,24.032,169.5,14.25,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7
2017-06-07T10:37:42Z,84,9.35,112.03333333333333,8.44,1.3666666666666667,2017-06-07,2017-06-07T10:37:42Z,145,NA,997.3777777777779,24.002666666666666,169.1,14.23,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.7896666666666666,0.7896666666666666
2017-06-07T10:37:45Z,87,9.35,112.23333333333333,8.496666666666666,1.5,2017-06-07,2017-06-07T10:37:45Z,145,NA,997.3777777777779,23.970666666666666,168.73333333333332,14.2,190.4,NA,NA,NA,NA,NA,NA,NA,NA,0.8833333333333333,0.8833333333333333
2017-06-07T10:37:48Z,90,9.35,112.36666666666667,8.58,1.6,2017-06-07,2017-06-07T10:37:48Z,145,NA,997.2888888888889,23.934,168.26666666666668,14.173333333333334,190.33333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.978,0.978
2017-06-07T10:37:51Z,93,9.34,112.56666666666666,8.666666666666666,1.6,2017-06-07,2017-06-07T10:37:51Z,145,NA,997.3333333333334,23.900666666666666,167.83333333333334,14.15,190.3,NA,NA,NA,NA,NA,NA,NA,NA,1.0706666666666667,1.0706666666666667
2017-06-07T10:37:54Z,96,9.34,112.8,8.73,1.7333333333333334,2017-06-07,2017-06-07T10:37:54Z,145,NA,997.2888888888889,23.871,167.36666666666667,14.12,190.26666666666668,NA,NA,NA,NA,NA,NA,NA,NA,1.1643333333333332,1.1643333333333332
2017-06-07T10:37:57Z,99,9.27,113.13333333333333,8.86,1.8666666666666667,2017-06-07,2017-06-07T10:37:57Z,145,NA,997.2444444444444,23.833666666666666,166.9,14.086666666666666,190.2,NA,NA,NA,NA,NA,NA,NA,NA,1.2593333333333334,1.2593333333333334
2017-06-07T10:38:00Z,102,9.03,113.6,10.033333333333333,1.9333333333333333,2017-06-07,2017-06-07T10:38:00Z,145,NA,997.4222222222222,22.841,147.93333333333334,12.723333333333333,193.6,NA,NA,NA,NA,NA,NA,NA,NA,1.352,1.352
2017-06-07T10:38:03Z,105,8.84,114.23333333333333,12.04,2,2017-06-07,2017-06-07T10:38:03Z,145,NA,997.3777777777779,22.046333333333333,127.86666666666666,11.153333333333332,195.5,NA,NA,NA,NA,NA,NA,NA,NA,1.448,1.448
2017-06-07T10:38:06Z,108,8.626666666666667,115.1,14.39,2.066666666666667,2017-06-07,2017-06-07T10:38:06Z,145,NA,997.3777777777779,21.94333333333333,115.8,10.133333333333333,194.53333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.5376666666666667,1.5376666666666667
2017-06-07T10:38:09Z,111,8.553333333333333,116.06666666666666,16.683333333333334,2.1,2017-06-07,2017-06-07T10:38:09Z,145,NA,997.3777777777779,21.909333333333333,106.76666666666667,9.346666666666668,193.16666666666666,NA,NA,NA,NA,NA,NA,NA,NA,1.6196666666666666,1.6196666666666666
2017-06-07T10:38:12Z,114,8.496666666666666,117.16666666666667,18.926666666666666,2.1,2017-06-07,2017-06-07T10:38:12Z,145,NA,997.4222222222222,21.892,103.13333333333333,9.03,191.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,1.701,1.701
2017-06-07T10:38:15Z,117,8.3533333333333335,118.3,19.849999999999998,2.2,2017-06-07,2017-06-07T10:38:15Z,145,NA,997.3777777777779,21.87966666666667,98.9,8.663333333333334,191.33333333333334,NA,NA,NA,NA,NA,NA,NA,NA,1.78,1.78
2017-06-07T10:38:18Z,120,8.31,119.4,20.056666666666665,2.3,2017-06-07,2017-06-07T10:38:18Z,145,NA,997.2888888888889,21.855666666666668,95.73333333333333,8.39,191.3,NA,NA,NA,NA,NA,NA,NA,NA,1.8546666666666667,1.8546666666666667
2017-06-07T10:38:21Z,123,8.286666666666665,120.5,20.136666666666667,2.3666666666666667,2017-06-07,2017-06-07T10:38:21Z,145,NA,997.3333333333334,21.839666666666666,94.8,8.31,191.3,NA,NA,NA,NA,NA,NA,NA,NA,1.9286666666666668,1.9286666666666668
2017-06-07T10:38:24Z,126,8.266666666666666,121.43333333333334,20.17,2.466666666666667,2017-06-07,2017-06-07T10:38:24Z,145,NA,997.2888888888889,21.823666666666668,94.3,8.27,191.3,NA,NA,NA,NA,NA,NA,NA,NA,2.0006666666666666,2.0006666666666666
2017-06-07T10:38:27Z,129,8.246666666666666,122.33333333333333,20.03666666666667,2.5,2017-06-07,2017-06-07T10:38:27Z,145,NA,997.2888888888889,21.801666666666666,93.96666666666667,8.24,191.3,NA,NA,NA,NA,NA,NA,NA,NA,2.0763333333333334,2.0763333333333334
2017-06-07T10:38:30Z,132,8.226666666666667,123.03333333333333,19.993333333333332,2.6,2017-06-07,2017-06-07T10:38:30Z,145,NA,997.3333333333334,21.782333333333334,93.6,8.22,191.3,NA,NA,NA,NA,NA,NA,NA,NA,2.151666666666667,2.151666666666667
2017-06-07T10:38:33Z,135,8.213333333333335,123.63333333333333,19.96,2.6333333333333333,2017-06-07,2017-06-07T10:38:33Z,145,NA,997.3777777777779,21.762333333333334,93,8.166666666666666,191.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.2233333333333336,2.2233333333333336
2017-06-07T10:38:36Z,138,8.1,124.2,19.903333333333332,2.7666666666666666,2017-06-07,2017-06-07T10:38:36Z,145,NA,997.3777777777777,21.740333333333332,92.23333333333333,8.1033333333333335,191.43333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.292333333333333,2.292333333333333
2017-06-07T10:38:39Z,141,8.08,124.76666666666667,19.98,2.8,2017-06-07,2017-06-07T10:38:39Z,145,NA,997.2444444444444,21.712666666666667,91.26666666666667,8.02,191.56666666666666,NA,NA,NA,NA,NA,NA,NA,NA,2.363,2.363
2017-06-07T10:38:42Z,144,8.07,125.23333333333333,20.12,2.833333333333333,2017-06-07,2017-06-07T10:38:42Z,145,NA,997.2888888888889,21.669333333333334,87.1,7.66,191.66666666666666,NA,NA,NA,NA,NA,NA,NA,NA,2.4286666666666665,2.4286666666666665
2017-06-07T10:38:45Z,147,8.06,125.66666666666667,20.4,2.9,2017-06-07,2017-06-07T10:38:45Z,145,NA,997.3777777777779,21.60333333333333,86.1,7.58,191.6,NA,NA,NA,NA,NA,NA,NA,NA,2.494,2.494
2017-06-07T10:38:48Z,150,8.05,126,20.963333333333335,2.933333333333333,2017-06-07,2017-06-07T10:38:48Z,145,NA,997.3333333333334,21.541,85.53333333333333,7.54,191.26666666666668,NA,NA,NA,NA,NA,NA,NA,NA,2.564,2.564
2017-06-07T10:38:51Z,153,8.04,126.4,21.593333333333334,3,2017-06-07,2017-06-07T10:38:51Z,145,NA,997.2888888888889,21.489666666666665,85.16666666666667,7.513333333333333,190.8,NA,NA,NA,NA,NA,NA,NA,NA,2.630666666666667,2.630666666666667
2017-06-07T10:38:54Z,156,8.033333333333333,126.7,22.403333333333332,3,2017-06-07,2017-06-07T10:38:54Z,145,NA,997.2444444444444,21.445,84.83333333333333,7.493333333333333,190.23333333333335,NA,NA,NA,NA,NA,NA,NA,NA,2.6923333333333335,2.6923333333333335
