dateTime_Round,pH,orp_mV,NTU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-07-18T11:10:36Z,8.46,123.93333333333334,-854.7633333333333,2017-07-18,2017-07-18T11:10:36Z,121,NA,991.0222222222222,30.503333333333334,84.6,6.33,507,NA,NA,NA,NA,NA,NA,NA,NA,1.4353333333333333,1.6666666666666667
2017-07-18T11:10:42Z,8.25,136.43333333333334,-854.3266666666667,2017-07-18,2017-07-18T11:10:42Z,121,NA,990.9777777777778,30.369333333333334,68.5,5.14,509,NA,NA,NA,NA,NA,NA,NA,NA,1.5193333333333332,1.7666666666666666
2017-07-18T11:10:57Z,7.916666666666667,145,-853.9166666666666,2017-07-18,2017-07-18T11:10:57Z,121,NA,990.9333333333334,30.005333333333333,31.46666666666667,2.376666666666667,517,NA,NA,NA,NA,NA,NA,NA,NA,1.6836666666666666,1.8666666666666667
2017-07-18T11:11:12Z,7.746666666666667,150.06666666666666,-854.2033333333334,2017-07-18,2017-07-18T11:11:12Z,121,NA,990.9777777777778,29.746666666666666,13.633333333333333,1.03,526.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,1.8223333333333334,2
2017-07-18T11:11:27Z,7.7,150.93333333333334,-854.78,2017-07-18,2017-07-18T11:11:27Z,121,NA,990.9777777777778,29.400333333333332,5.533333333333333,0.42,533.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,1.9386666666666668,2.1
2017-07-18T11:11:33Z,7.6866666666666665,150.26666666666668,-854.9866666666667,2017-07-18,2017-07-18T11:11:33Z,121,NA,990.9777777777778,29.267,4.7,0.36,535,NA,NA,NA,NA,NA,NA,NA,NA,1.9873333333333334,2.166666666666667
2017-07-18T11:11:42Z,7.65,148.3,-855.0366666666666,2017-07-18,2017-07-18T11:11:42Z,121,NA,990.8888888888889,29.108666666666668,3,0.23,536,NA,NA,NA,NA,NA,NA,NA,NA,2.0683333333333334,2.2666666666666666
2017-07-18T11:11:51Z,7.62,139.3,-854.81,2017-07-18,2017-07-18T11:11:51Z,121,NA,991.0666666666666,28.957333333333334,2.3666666666666667,0.18333333333333332,537,NA,NA,NA,NA,NA,NA,NA,NA,2.155333333333333,2.3666666666666667
2017-07-18T11:11:57Z,7.6033333333333335,112.96666666666667,-854.2933333333333,2017-07-18,2017-07-18T11:11:57Z,121,NA,991.0222222222222,28.804000000000002,2.1333333333333333,0.16333333333333333,537,NA,NA,NA,NA,NA,NA,NA,NA,2.218,2.466666666666667
2017-07-18T11:12:03Z,7.58,61.46666666666666,-853.53,2017-07-18,2017-07-18T11:12:03Z,121,NA,991.0222222222222,28.61433333333333,1.8333333333333333,0.14,538,NA,NA,NA,NA,NA,NA,NA,NA,2.295,2.6
2017-07-18T11:12:09Z,7.553333333333333,24.433333333333334,-852.6933333333334,2017-07-18,2017-07-18T11:12:09Z,121,NA,990.9777777777778,28.447666666666667,1.6333333333333333,0.13,538.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.3796666666666666,2.7
2017-07-18T11:12:15Z,7.526666666666666,-4.733333333333333,-851.7366666666667,2017-07-18,2017-07-18T11:12:15Z,121,NA,991.0222222222222,28.303,1.5666666666666667,0.12,539,NA,NA,NA,NA,NA,NA,NA,NA,2.468,2.8
2017-07-18T11:12:21Z,7.506666666666667,-33.86666666666667,-850.6366666666667,2017-07-18,2017-07-18T11:12:21Z,121,NA,990.9333333333334,28.086,1.4666666666666666,0.11333333333333333,540.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,2.5643333333333334,2.9
2017-07-18T11:12:24Z,7.496666666666667,-49.53333333333333,-850.0166666666667,2017-07-18,2017-07-18T11:12:24Z,121,NA,990.9777777777778,27.949666666666666,1.4,0.11,542.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.617,2.966666666666667
2017-07-18T11:12:33Z,7.453333333333333,-79.06666666666666,-847.27,2017-07-18,2017-07-18T11:12:33Z,121,NA,991.0222222222222,27.410333333333334,1.1,0.09,548,NA,NA,NA,NA,NA,NA,NA,NA,2.7743333333333333,3.1
2017-07-18T11:12:39Z,7.42,-98.13333333333333,-845.2633333333333,2017-07-18,2017-07-18T11:12:39Z,121,NA,991.0222222222222,27.060333333333332,1,0.08,553,NA,NA,NA,NA,NA,NA,NA,NA,2.876333333333333,3.2
2017-07-18T11:12:45Z,7.383333333333333,-114.5,-843.83,2017-07-18,2017-07-18T11:12:45Z,121,NA,991.0222222222222,26.591,0.9,0.07,561.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.977,3.3
2017-07-18T11:12:48Z,7.366666666666667,-117.96666666666667,-843.1,2017-07-18,2017-07-18T11:12:48Z,121,NA,990.9777777777778,26.326,0.8,0.06666666666666667,566,NA,NA,NA,NA,NA,NA,NA,NA,3.0276666666666667,3.3666666666666667
2017-07-18T11:12:57Z,7.33,-134.79999999999998,-839.9633333333334,2017-07-18,2017-07-18T11:12:57Z,121,NA,990.9777777777778,25.681333333333335,0.6,0.05,582,NA,NA,NA,NA,NA,NA,NA,NA,3.182,3.533333333333333
2017-07-18T11:13:00Z,7.32,-137.33333333333334,-838.6366666666667,2017-07-18,2017-07-18T11:13:00Z,121,NA,990.9777777777778,25.482666666666667,0.6,0.05,587,NA,NA,NA,NA,NA,NA,NA,NA,3.239333333333333,3.7
2017-07-18T11:13:03Z,7.306666666666667,-139.16666666666666,-837.1266666666667,2017-07-18,2017-07-18T11:13:03Z,121,NA,990.9333333333334,25.273,0.5,0.04,593,NA,NA,NA,NA,NA,NA,NA,NA,3.3033333333333332,3.8
2017-07-18T11:13:06Z,7.293333333333333,-140.76666666666668,-835.58,2017-07-18,2017-07-18T11:13:06Z,121,NA,990.8888888888889,25.031,0.43333333333333335,0.04,599,NA,NA,NA,NA,NA,NA,NA,NA,3.3743333333333334,3.933333333333333
2017-07-18T11:13:09Z,7.28,-142.36666666666667,-834.2733333333333,2017-07-18,2017-07-18T11:13:09Z,121,NA,990.9777777777778,24.762,0.4,0.03,605.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,3.4483333333333333,4
2017-07-18T11:13:12Z,7.266666666666667,-143.8,-832.7266666666667,2017-07-18,2017-07-18T11:13:12Z,121,NA,990.9333333333334,24.55,0.3,0.03,611,NA,NA,NA,NA,NA,NA,NA,NA,3.527,4.1
2017-07-18T11:13:15Z,7.253333333333333,-147.79999999999998,-831.5699999999999,2017-07-18,2017-07-18T11:13:15Z,121,NA,990.9333333333334,24.332,0.3,0.023333333333333334,616,NA,NA,NA,NA,NA,NA,NA,NA,3.610333333333333,4.2
2017-07-18T11:13:18Z,7.236666666666667,-155,-831.3833333333333,2017-07-18,2017-07-18T11:13:18Z,121,NA,990.9777777777778,24.139,0.3,0.02,621.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,3.6973333333333334,4.333333333333333
2017-07-18T11:13:21Z,7.223333333333334,-156.13333333333333,-831.41,2017-07-18,2017-07-18T11:13:21Z,121,NA,990.8888888888889,23.958,0.23333333333333334,0.02,625.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,3.788666666666667,4.433333333333334
2017-07-18T11:13:24Z,7.206666666666667,-156.83333333333334,-831.0333333333333,2017-07-18,2017-07-18T11:13:24Z,121,NA,991.0222222222222,23.743333333333332,0.2,0.02,631.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,4.572,4.566666666666666
2017-07-18T11:13:27Z,7.193333333333333,-157.56666666666666,-830.6166666666667,2017-07-18,2017-07-18T11:13:27Z,121,NA,990.8888888888889,23.542666666666666,0.13333333333333333,0.01,637.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,4.634,4.633333333333333
2017-07-18T11:13:30Z,7.173333333333333,-158.4,-830.22,2017-07-18,2017-07-18T11:13:30Z,121,NA,990.8444444444445,23.386666666666667,0.1,0.01,642.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,4.677,4.733333333333333
2017-07-18T11:13:33Z,7.156666666666667,-159.3,-822.0366666666666,2017-07-18,2017-07-18T11:13:33Z,121,NA,990.9333333333334,23.256666666666664,0.06666666666666667,0.0033333333333333335,648,NA,NA,NA,NA,NA,NA,NA,NA,4.724666666666667,4.8
2017-07-18T11:13:36Z,7.1433333333333335,-160.2,-822.32,2017-07-18,2017-07-18T11:13:36Z,121,NA,990.9777777777778,23.166666666666668,0,0,652.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,4.766,4.9
2017-07-18T11:13:42Z,7.11,-162.06666666666666,-764.1633333333333,2017-07-18,2017-07-18T11:13:42Z,121,NA,990.8444444444445,23.034,0,0,659.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,4.826,4.966666666666667
2017-07-18T11:13:54Z,7.066666666666666,-168.26666666666668,-800.42,2017-07-18,2017-07-18T11:13:54Z,121,NA,990.8888888888889,22.868333333333332,NA,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,4.909666666666666,5.1
