dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-08-08T08:51:24Z,4,7.753333333333333,0.5563333333333333,2017-08-08,2017-08-08T08:51:24Z,264,NA,987.8666666666667,23.952333333333332,99.36666666666666,8.48,104.56666666666668,NA,0.7376666666666667,NA,NA,NA,NA,NA,NA,0.10466666666666667,0.10466666666666667
2017-08-08T08:51:27Z,7,7.73,0.864,2017-08-08,2017-08-08T08:51:27Z,264,NA,987.9111111111112,24.128999999999998,91.9,7.713333333333334,284.3333333333333,NA,2.297,NA,NA,NA,NA,NA,NA,0.13933333333333334,0.13933333333333334
2017-08-08T08:51:30Z,10,7.75,1.2323333333333333,2017-08-08,2017-08-08T08:51:30Z,264,NA,987.8222222222222,24.150333333333332,89.43333333333334,7.503333333333333,284.2,NA,2.3489999999999998,NA,NA,NA,NA,NA,NA,0.17633333333333334,0.17633333333333334
2017-08-08T08:51:33Z,13,7.77,1.63,2017-08-08,2017-08-08T08:51:33Z,264,NA,987.8222222222222,24.158666666666665,88.06666666666666,7.386666666666667,284.2,NA,2.456666666666667,NA,NA,NA,NA,NA,NA,0.21833333333333332,0.21833333333333332
2017-08-08T08:51:36Z,16,7.79,2.1166666666666667,2017-08-08,2017-08-08T08:51:36Z,264,NA,987.8666666666667,24.159666666666666,87.13333333333334,7.31,284.1333333333333,NA,2.475,NA,NA,NA,NA,NA,NA,0.26066666666666666,0.26066666666666666
2017-08-08T08:51:39Z,19,7.81,2.470666666666667,2017-08-08,2017-08-08T08:51:39Z,264,NA,987.8222222222222,24.159666666666666,86.36666666666667,7.24,284.1,NA,2.5046666666666666,NA,NA,NA,NA,NA,NA,0.294,0.294
2017-08-08T08:51:42Z,22,7.826666666666667,2.6493333333333333,2017-08-08,2017-08-08T08:51:42Z,264,NA,987.8666666666667,24.166,85.13333333333333,7.14,284.1,NA,2.475,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333
2017-08-08T08:51:45Z,25,7.9,2.731666666666667,2017-08-08,2017-08-08T08:51:45Z,264,NA,987.8222222222222,24.171,84.3,7.07,284.1666666666667,NA,2.416,NA,NA,NA,NA,NA,NA,0.3913333333333333,0.3913333333333333
2017-08-08T08:51:48Z,28,7.953333333333333,2.7576666666666667,2017-08-08,2017-08-08T08:51:48Z,264,NA,987.8666666666667,24.174666666666667,83.73333333333333,7.02,284.26666666666665,NA,2.3813333333333335,NA,NA,NA,NA,NA,NA,0.457,0.457
2017-08-08T08:51:51Z,31,7.963333333333333,2.7743333333333333,2017-08-08,2017-08-08T08:51:51Z,264,NA,987.8222222222222,24.18,83.26666666666667,6.983333333333333,284.46666666666664,NA,2.3476666666666666,NA,NA,NA,NA,NA,NA,0.529,0.529
2017-08-08T08:51:54Z,34,7.983333333333333,2.796333333333333,2017-08-08,2017-08-08T08:51:54Z,264,NA,987.8222222222222,24.182333333333332,82.86666666666667,6.95,284.6666666666667,NA,2.345,NA,NA,NA,NA,NA,NA,0.6073333333333333,0.6073333333333333
2017-08-08T08:51:57Z,37,7.996666666666667,2.8016666666666667,2017-08-08,2017-08-08T08:51:57Z,264,NA,987.8222222222222,24.178,82.5,6.92,284.76666666666665,NA,2.324,NA,NA,NA,NA,NA,NA,0.6833333333333333,0.6833333333333333
2017-08-08T08:52:00Z,40,8.01,2.7929999999999997,2017-08-08,2017-08-08T08:52:00Z,264,NA,987.8666666666667,24.176,82.2,6.8966666666666665,284.8,NA,2.3040000000000003,NA,NA,NA,NA,NA,NA,0.761,0.761
2017-08-08T08:52:03Z,43,8.02,2.803,2017-08-08,2017-08-08T08:52:03Z,264,NA,987.8666666666667,24.174666666666667,82,6.876666666666667,284.8666666666667,NA,2.2583333333333333,NA,NA,NA,NA,NA,NA,0.8263333333333334,0.8263333333333334
2017-08-08T08:52:06Z,46,8.03,2.771,2017-08-08,2017-08-08T08:52:06Z,264,NA,987.7777777777777,24.172666666666665,81.83333333333333,6.863333333333333,284.93333333333334,NA,2.2323333333333335,NA,NA,NA,NA,NA,NA,0.8976666666666667,0.8976666666666667
2017-08-08T08:52:09Z,49,8.04,2.76,2017-08-08,2017-08-08T08:52:09Z,264,NA,987.8666666666667,24.171666666666667,81.66666666666667,6.846666666666667,285,NA,2.229,NA,NA,NA,NA,NA,NA,0.968,0.968
2017-08-08T08:52:12Z,52,8.053333333333335,2.7503333333333333,2017-08-08,2017-08-08T08:52:12Z,264,NA,987.7777777777777,24.169666666666668,81.53333333333333,6.836666666666667,285.1333333333333,NA,2.276,NA,NA,NA,NA,NA,NA,1.0376666666666667,1.0376666666666667
2017-08-08T08:52:15Z,55,8.073333333333334,2.7119999999999997,2017-08-08,2017-08-08T08:52:15Z,264,NA,987.8222222222222,24.166333333333334,81.36666666666667,6.823333333333333,285.26666666666665,NA,2.3033333333333332,NA,NA,NA,NA,NA,NA,1.1083333333333334,1.1083333333333334
2017-08-08T08:52:18Z,58,8.086666666666666,2.6946666666666665,2017-08-08,2017-08-08T08:52:18Z,264,NA,987.8666666666667,24.164666666666665,81.23333333333333,6.8133333333333335,285.3,NA,2.3013333333333335,NA,NA,NA,NA,NA,NA,1.176,1.176
2017-08-08T08:52:21Z,61,8.1033333333333335,2.6173333333333333,2017-08-08,2017-08-08T08:52:21Z,264,NA,987.8666666666667,24.164,81.13333333333333,6.803333333333333,285.4,NA,2.2506666666666666,NA,NA,NA,NA,NA,NA,1.2333333333333334,1.2333333333333334
2017-08-08T08:52:24Z,64,8.113333333333333,2.573,2017-08-08,2017-08-08T08:52:24Z,264,NA,987.8666666666667,24.163,81.03333333333333,6.796666666666667,285.4,NA,2.2123333333333335,NA,NA,NA,NA,NA,NA,1.2723333333333333,1.2723333333333333
2017-08-08T08:52:27Z,67,8.123333333333333,2.562333333333333,2017-08-08,2017-08-08T08:52:27Z,264,NA,987.8666666666667,24.162666666666667,80.93333333333334,6.79,285.5,NA,2.2223333333333333,NA,NA,NA,NA,NA,NA,1.3066666666666666,1.3066666666666666
2017-08-08T08:52:30Z,70,8.13,2.56,2017-08-08,2017-08-08T08:52:30Z,264,NA,987.7333333333332,24.16,80.83333333333333,6.78,285.6333333333333,NA,2.2093333333333334,NA,NA,NA,NA,NA,NA,1.3526666666666667,1.3526666666666667
2017-08-08T08:52:33Z,73,8.14,2.564,2017-08-08,2017-08-08T08:52:33Z,264,NA,987.7777777777777,24.155,80.63333333333333,6.763333333333333,285.73333333333335,NA,2.1366666666666667,NA,NA,NA,NA,NA,NA,1.4116666666666666,1.4116666666666666
2017-08-08T08:52:36Z,76,8.143333333333334,2.530333333333333,2017-08-08,2017-08-08T08:52:36Z,264,NA,987.7777777777777,24.15,80.4,6.74,285.8666666666667,NA,2.0363333333333333,NA,NA,NA,NA,NA,NA,1.476,1.476
2017-08-08T08:52:39Z,79,8.15,2.5366666666666666,2017-08-08,2017-08-08T08:52:39Z,264,NA,987.8222222222222,24.142666666666667,80.06666666666666,6.72,286.03333333333336,NA,1.9763333333333333,NA,NA,NA,NA,NA,NA,1.5373333333333332,1.5373333333333332
2017-08-08T08:52:42Z,82,8.16,2.529,2017-08-08,2017-08-08T08:52:42Z,264,NA,987.8666666666667,24.136,79.7,6.69,286.23333333333335,NA,1.9596666666666667,NA,NA,NA,NA,NA,NA,1.584,1.584
2017-08-08T08:52:45Z,85,8.166666666666666,2.5393333333333334,2017-08-08,2017-08-08T08:52:45Z,264,NA,987.8666666666667,24.133,79.4,6.66,286.4,NA,1.956,NA,NA,NA,NA,NA,NA,1.6293333333333333,1.6293333333333333
2017-08-08T08:52:48Z,88,8.173333333333334,2.494,2017-08-08,2017-08-08T08:52:48Z,264,NA,987.8666666666667,24.131666666666668,79.13333333333333,6.636666666666667,286.53333333333336,NA,1.9496666666666667,NA,NA,NA,NA,NA,NA,1.6693333333333333,1.6693333333333333
2017-08-08T08:52:51Z,91,8.183333333333334,2.4723333333333333,2017-08-08,2017-08-08T08:52:51Z,264,NA,987.8222222222222,24.132,78.96666666666667,6.626666666666667,286.6,NA,1.9656666666666667,NA,NA,NA,NA,NA,NA,1.705,1.705
2017-08-08T08:52:54Z,94,8.19,2.471,2017-08-08,2017-08-08T08:52:54Z,264,NA,987.8222222222222,24.134333333333334,78.86666666666667,6.62,286.6,NA,1.9606666666666666,NA,NA,NA,NA,NA,NA,1.7426666666666668,1.7426666666666668
