X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
53,8.32,147.9,25.38,2.1,2017-06-12,2017-06-12T13:09:17Z,150,NA,987.1999999999999,24.994,87.8,7.25,173.5,NA,NA,NA,NA,NA,NA,NA,NA,1.721,1.721
54,8.32,148.2,24.86,2.1,2017-06-12,2017-06-12T13:09:18Z,150,NA,987.0666666666666,24.957,87.5,7.23,173.6,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1.75
55,8.31,148.4,24.48,2.1,2017-06-12,2017-06-12T13:09:19Z,150,NA,987.1999999999999,24.892,87.3,7.22,173.7,NA,NA,NA,NA,NA,NA,NA,NA,1.781,1.781
56,8.31,148.7,24.44,2.2,2017-06-12,2017-06-12T13:09:20Z,150,NA,987.0666666666666,24.864,87,7.2,173.7,NA,NA,NA,NA,NA,NA,NA,NA,1.806,1.806
57,8.31,149,24.05,2.2,2017-06-12,2017-06-12T13:09:21Z,150,NA,987.0666666666666,24.826,86.8,7.19,173.8,NA,NA,NA,NA,NA,NA,NA,NA,1.832,1.832
58,8.31,149.3,23.88,2.3,2017-06-12,2017-06-12T13:09:22Z,150,NA,987.1999999999999,24.796,86.6,7.18,173.8,NA,NA,NA,NA,NA,NA,NA,NA,1.858,1.858
59,8.3,149.6,23.61,2.4,2017-06-12,2017-06-12T13:09:23Z,150,NA,987.1999999999999,24.779,86.4,7.16,173.9,NA,NA,NA,NA,NA,NA,NA,NA,1.893,1.893
60,8.3,149.9,23.54,2.5,2017-06-12,2017-06-12T13:09:24Z,150,NA,987.1999999999999,24.761,86.2,7.15,173.9,NA,NA,NA,NA,NA,NA,NA,NA,1.922,1.922
61,8.3,150.2,23.27,2.5,2017-06-12,2017-06-12T13:09:25Z,150,NA,987.0666666666666,24.738,85.7,7.11,173.9,NA,NA,NA,NA,NA,NA,NA,NA,1.953,1.953
62,8.29,150.5,23.07,2.6,2017-06-12,2017-06-12T13:09:26Z,150,NA,987.0666666666666,24.708,85.2,7.07,174,NA,NA,NA,NA,NA,NA,NA,NA,1.983,1.983
63,8.29,150.8,22.88,2.6,2017-06-12,2017-06-12T13:09:27Z,150,NA,987.1999999999999,24.681,84.8,7.04,174,NA,NA,NA,NA,NA,NA,NA,NA,2.011,2.011
64,8.29,151,22.64,2.7,2017-06-12,2017-06-12T13:09:28Z,150,NA,987.0666666666666,24.65,84.3,7.01,174.1,NA,NA,NA,NA,NA,NA,NA,NA,2.046,2.046
65,8.28,151.2,22.21,2.7,2017-06-12,2017-06-12T13:09:29Z,150,NA,987.0666666666666,24.623,84,6.98,174.2,NA,NA,NA,NA,NA,NA,NA,NA,2.075,2.075
66,8.28,151.5,21.94,2.7,2017-06-12,2017-06-12T13:09:30Z,150,NA,987.0666666666666,24.593,83.5,6.95,174.2,NA,NA,NA,NA,NA,NA,NA,NA,2.101,2.101
67,8.27,151.7,21.72,2.8,2017-06-12,2017-06-12T13:09:31Z,150,NA,987.0666666666666,24.564,80,6.66,174.3,NA,NA,NA,NA,NA,NA,NA,NA,2.126,2.126
70,8.16,152.4,20.88,2.9,2017-06-12,2017-06-12T13:09:34Z,150,NA,987.0666666666666,24.45,78.2,6.52,174.5,NA,NA,NA,NA,NA,NA,NA,NA,2.868,2.868
75,8.14,153.6,19.72,3,2017-06-12,2017-06-12T13:09:39Z,150,NA,987.0666666666666,24.277,76.1,6.37,174.9,NA,NA,NA,NA,NA,NA,NA,NA,2.914,2.914
76,8.13,153.9,19.6,3.1,2017-06-12,2017-06-12T13:09:40Z,150,NA,987.1999999999999,24.245,75.7,6.34,174.9,NA,NA,NA,NA,NA,NA,NA,NA,2.95,2.95
77,8.13,154.1,19.51,3.2,2017-06-12,2017-06-12T13:09:41Z,150,NA,987.1999999999999,24.211,75.3,6.31,175,NA,NA,NA,NA,NA,NA,NA,NA,2.989,2.989
78,8.12,154.4,19.43,3.2,2017-06-12,2017-06-12T13:09:42Z,150,NA,987.1999999999999,24.182,71.8,6.02,175,NA,NA,NA,NA,NA,NA,NA,NA,3.022,3.022
79,8.11,154.7,19.37,3.4,2017-06-12,2017-06-12T13:09:43Z,150,NA,987.0666666666666,24.142,70.7,5.93,175.1,NA,NA,NA,NA,NA,NA,NA,NA,3.056,3.056
80,8.1,155,19.43,3.5,2017-06-12,2017-06-12T13:09:44Z,150,NA,987.0666666666666,24.099,69.5,5.84,175.2,NA,NA,NA,NA,NA,NA,NA,NA,3.104,3.104
81,8.1,155.3,19.31,3.5,2017-06-12,2017-06-12T13:09:45Z,150,NA,987.0666666666666,24.052,68.8,5.78,175.4,NA,NA,NA,NA,NA,NA,NA,NA,3.145,3.145
82,8.09,155.6,19.19,3.6,2017-06-12,2017-06-12T13:09:46Z,150,NA,987.0666666666666,24.002,67.9,5.71,175.6,NA,NA,NA,NA,NA,NA,NA,NA,3.182,3.182
83,7.99,155.9,19.2,3.6,2017-06-12,2017-06-12T13:09:47Z,150,NA,987.1999999999999,23.933,67,5.64,175.8,NA,NA,NA,NA,NA,NA,NA,NA,3.216,3.216
84,7.99,156.2,19.25,3.6,2017-06-12,2017-06-12T13:09:48Z,150,NA,987.1999999999999,23.871,66.4,5.6,176,NA,NA,NA,NA,NA,NA,NA,NA,3.252,3.252
85,7.99,156.4,19.08,3.7,2017-06-12,2017-06-12T13:09:49Z,150,NA,987.1999999999999,23.803,65.7,5.54,176.2,NA,NA,NA,NA,NA,NA,NA,NA,3.279,3.279
86,7.98,156.8,18.97,3.7,2017-06-12,2017-06-12T13:09:50Z,150,NA,987.1999999999999,23.73,61.3,5.18,176.4,NA,NA,NA,NA,NA,NA,NA,NA,3.304,3.304
87,7.97,157.1,18.77,3.7,2017-06-12,2017-06-12T13:09:51Z,150,NA,987.1999999999999,23.663,59.7,5.05,176.6,NA,NA,NA,NA,NA,NA,NA,NA,3.33,3.33
88,7.96,157.5,18.55,3.8,2017-06-12,2017-06-12T13:09:52Z,150,NA,987.1999999999999,23.591,58.2,4.93,176.8,NA,NA,NA,NA,NA,NA,NA,NA,3.359,3.359
89,7.96,157.6,18.44,3.8,2017-06-12,2017-06-12T13:09:53Z,150,NA,987.0666666666666,23.524,57.4,4.87,177,NA,NA,NA,NA,NA,NA,NA,NA,3.382,3.382
90,7.95,158,18.28,3.8,2017-06-12,2017-06-12T13:09:54Z,150,NA,987.1999999999999,23.43,56.5,4.8,177.3,NA,NA,NA,NA,NA,NA,NA,NA,3.405,3.405
91,7.95,158.3,18.13,3.9,2017-06-12,2017-06-12T13:09:55Z,150,NA,987.0666666666666,23.346,55.5,4.72,177.6,NA,NA,NA,NA,NA,NA,NA,NA,3.428,3.428
92,7.94,158.6,17.93,3.9,2017-06-12,2017-06-12T13:09:56Z,150,NA,987.0666666666666,23.243,51,4.35,177.9,NA,NA,NA,NA,NA,NA,NA,NA,3.45,3.45
93,7.94,158.9,17.64,4,2017-06-12,2017-06-12T13:09:57Z,150,NA,987.0666666666666,23.143,48.4,4.13,178.2,NA,NA,NA,NA,NA,NA,NA,NA,3.477,3.477
94,7.93,159.2,17.35,4.1,2017-06-12,2017-06-12T13:09:58Z,150,NA,987.1999999999999,21.532,45.5,3.98,183.8,NA,NA,NA,NA,NA,NA,NA,NA,3.499,3.499
95,7.93,159.6,17.11,4.1,2017-06-12,2017-06-12T13:09:59Z,150,NA,987.0666666666666,21.27,44.1,3.9,184.6,NA,NA,NA,NA,NA,NA,NA,NA,3.523,3.523
96,7.82,160,16.96,4.2,2017-06-12,2017-06-12T13:10:00Z,150,NA,987.1999999999999,20.958,38.3,3.41,185.5,NA,NA,NA,NA,NA,NA,NA,NA,3.549,3.549
97,7.8,160.4,16.82,4.3,2017-06-12,2017-06-12T13:10:01Z,150,NA,987.1999999999999,20.906,34.2,3.05,185.4,NA,NA,NA,NA,NA,NA,NA,NA,3.58,3.58
98,7.8,160.8,16.84,4.3,2017-06-12,2017-06-12T13:10:02Z,150,NA,987.1999999999999,20.383,31.2,2.8,186.9,NA,NA,NA,NA,NA,NA,NA,NA,4.338,4.338
99,7.79,161.1,16.95,4.3,2017-06-12,2017-06-12T13:10:03Z,150,NA,987.1999999999999,20.085,28.9,2.62,187.8,NA,NA,NA,NA,NA,NA,NA,NA,4.362,4.362
100,7.78,161.4,17.12,4.4,2017-06-12,2017-06-12T13:10:04Z,150,NA,987.1999999999999,19.974,27.5,2.5,187.9,NA,NA,NA,NA,NA,NA,NA,NA,4.407,4.407
102,7.76,161.9,17.73,4.5,2017-06-12,2017-06-12T13:10:06Z,150,NA,987.0666666666666,19.782,21,1.91,187.7,NA,NA,NA,NA,NA,NA,NA,NA,4.446,4.446
103,7.76,162.1,17.98,4.5,2017-06-12,2017-06-12T13:10:07Z,150,NA,987.1999999999999,19.707,19,1.73,187.5,NA,NA,NA,NA,NA,NA,NA,NA,4.47,4.47
104,7.75,162.3,18.31,4.6,2017-06-12,2017-06-12T13:10:08Z,150,NA,987.1999999999999,19.64,17.3,1.58,187.3,NA,NA,NA,NA,NA,NA,NA,NA,4.493,4.493
105,7.75,162.5,18.65,4.6,2017-06-12,2017-06-12T13:10:09Z,150,NA,987.1999999999999,19.568,16.7,1.53,187,NA,NA,NA,NA,NA,NA,NA,NA,4.52,4.52
106,7.74,162.7,18.88,4.7,2017-06-12,2017-06-12T13:10:10Z,150,NA,987.0666666666666,19.511,15.9,1.46,186.8,NA,NA,NA,NA,NA,NA,NA,NA,4.544,4.544
107,7.74,162.9,20.06,4.7,2017-06-12,2017-06-12T13:10:11Z,150,NA,987.0666666666666,19.454,15.2,1.39,186.6,NA,NA,NA,NA,NA,NA,NA,NA,4.569,4.569
108,7.73,163,19.55,4.8,2017-06-12,2017-06-12T13:10:12Z,150,NA,987.0666666666666,19.402,14.5,1.33,186.5,NA,NA,NA,NA,NA,NA,NA,NA,4.599,4.599
109,7.73,163,19.49,4.8,2017-06-12,2017-06-12T13:10:13Z,150,NA,987.1999999999999,19.36,14,1.28,186.5,NA,NA,NA,NA,NA,NA,NA,NA,4.625,4.625
110,7.72,163,19.56,4.9,2017-06-12,2017-06-12T13:10:14Z,150,NA,987.1999999999999,19.319,13.5,1.24,186.4,NA,NA,NA,NA,NA,NA,NA,NA,4.65,4.65
111,7.72,162.9,20.93,4.9,2017-06-12,2017-06-12T13:10:15Z,150,NA,987.1999999999999,19.195,13,1.2,186.7,NA,NA,NA,NA,NA,NA,NA,NA,4.677,4.677
112,7.71,162.8,20.46,5,2017-06-12,2017-06-12T13:10:16Z,150,NA,987.1999999999999,19.099,9.2,0.85,187,NA,NA,NA,NA,NA,NA,NA,NA,4.703,4.703
113,7.7,150.3,20.81,5.1,2017-06-12,2017-06-12T13:10:17Z,150,NA,987.1999999999999,19.021,8.7,0.8,187.4,NA,NA,NA,NA,NA,NA,NA,NA,4.735,4.735
114,7.59,127.6,44.67,5.1,2017-06-12,2017-06-12T13:10:18Z,150,NA,987.1999999999999,18.937,8.1,0.75,187.8,NA,NA,NA,NA,NA,NA,NA,NA,4.76,4.76
115,7.58,119.3,29.18,5.1,2017-06-12,2017-06-12T13:10:19Z,150,NA,987.1999999999999,18.868,8,0.74,188.2,NA,NA,NA,NA,NA,NA,NA,NA,4.784,4.784
116,7.57,111.8,184.36,5.1,2017-06-12,2017-06-12T13:10:20Z,150,NA,987.1999999999999,18.781,7.7,0.72,188.7,NA,NA,NA,NA,NA,NA,NA,NA,4.805,4.805
117,7.56,110.8,86.99,5.2,2017-06-12,2017-06-12T13:10:21Z,150,NA,987.3333333333334,18.715,7.5,0.7,189.3,NA,NA,NA,NA,NA,NA,NA,NA,4.829,4.829
