X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
114,7.8,218.1,0.83,1.8,2017-06-21,2017-06-21T11:15:40Z,102,NA,984.5333333333333,23.573,128.6,10.91,308.1,NA,NA,NA,NA,NA,NA,NA,NA,1.297,1.297
115,7.8,218.3,0.84,1.8,2017-06-21,2017-06-21T11:15:41Z,102,NA,984.5333333333333,23.551,128.3,10.88,308.2,NA,NA,NA,NA,NA,NA,NA,NA,1.322,1.322
116,7.79,218.5,0.85,1.8,2017-06-21,2017-06-21T11:15:42Z,102,NA,984.6666666666666,23.534,128,10.86,308.3,NA,NA,NA,NA,NA,NA,NA,NA,1.351,1.351
117,7.79,218.7,0.86,1.8,2017-06-21,2017-06-21T11:15:43Z,102,NA,984.4,23.517,127.6,10.83,308.4,NA,NA,NA,NA,NA,NA,NA,NA,1.373,1.373
118,7.79,218.9,0.85,1.8,2017-06-21,2017-06-21T11:15:44Z,102,NA,984.5333333333333,23.504,127.2,10.8,308.6,NA,NA,NA,NA,NA,NA,NA,NA,1.395,1.395
119,7.78,219.1,0.86,1.8,2017-06-21,2017-06-21T11:15:45Z,102,NA,984.5333333333333,23.491,126.9,10.77,308.7,NA,NA,NA,NA,NA,NA,NA,NA,1.416,1.416
120,7.78,219.3,0.87,1.8,2017-06-21,2017-06-21T11:15:46Z,102,NA,984.5333333333333,23.479,126.5,10.74,308.8,NA,NA,NA,NA,NA,NA,NA,NA,1.44,1.44
121,7.77,219.5,0.88,1.8,2017-06-21,2017-06-21T11:15:47Z,102,NA,984.6666666666666,23.463,126.2,10.72,308.9,NA,NA,NA,NA,NA,NA,NA,NA,1.46,1.46
122,7.77,219.6,0.9,1.8,2017-06-21,2017-06-21T11:15:48Z,102,NA,984.5333333333333,23.448,125.9,10.7,309,NA,NA,NA,NA,NA,NA,NA,NA,1.48,1.48
123,7.77,219.8,0.91,1.8,2017-06-21,2017-06-21T11:15:49Z,102,NA,984.6666666666666,23.433,121.8,10.36,309.2,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5
124,7.76,219.9,0.94,1.8,2017-06-21,2017-06-21T11:15:50Z,102,NA,984.4,23.424,121.3,10.32,309.3,NA,NA,NA,NA,NA,NA,NA,NA,1.522,1.522
128,7.75,220.6,0.98,2,2017-06-21,2017-06-21T11:15:54Z,102,NA,984.5333333333333,23.372,119.5,10.17,309.6,NA,NA,NA,NA,NA,NA,NA,NA,1.602,1.602
131,7.74,221,0.99,2,2017-06-21,2017-06-21T11:15:57Z,102,NA,984.5333333333333,23.297,118.4,10.09,309.9,NA,NA,NA,NA,NA,NA,NA,NA,1.66,1.66
132,7.74,221.2,1.01,2,2017-06-21,2017-06-21T11:15:58Z,102,NA,984.5333333333333,23.268,118,10.06,310,NA,NA,NA,NA,NA,NA,NA,NA,1.684,1.684
133,7.74,221.3,1.04,2.1,2017-06-21,2017-06-21T11:15:59Z,102,NA,984.5333333333333,23.241,117.6,10.03,310.1,NA,NA,NA,NA,NA,NA,NA,NA,1.705,1.705
134,7.73,221.5,1.04,2.1,2017-06-21,2017-06-21T11:16:00Z,102,NA,984.5333333333333,23.212,117.2,10,310.2,NA,NA,NA,NA,NA,NA,NA,NA,1.725,1.725
135,7.73,221.6,1.05,2.1,2017-06-21,2017-06-21T11:16:01Z,102,NA,984.5333333333333,23.191,116.9,9.98,310.2,NA,NA,NA,NA,NA,NA,NA,NA,1.746,1.746
136,7.73,221.8,1.05,2.1,2017-06-21,2017-06-21T11:16:02Z,102,NA,984.6666666666666,23.164,116.6,9.96,310.3,NA,NA,NA,NA,NA,NA,NA,NA,1.768,1.768
137,7.72,221.9,1.05,2.1,2017-06-21,2017-06-21T11:16:03Z,102,NA,984.5333333333333,23.139,116.2,9.94,310.4,NA,NA,NA,NA,NA,NA,NA,NA,1.793,1.793
138,7.72,222.1,1.07,2.1,2017-06-21,2017-06-21T11:16:04Z,102,NA,984.5333333333333,23.108,112.1,9.59,310.4,NA,NA,NA,NA,NA,NA,NA,NA,1.814,1.814
139,7.72,222.2,1.07,2.2,2017-06-21,2017-06-21T11:16:05Z,102,NA,984.6666666666666,23.079,111.8,9.57,310.5,NA,NA,NA,NA,NA,NA,NA,NA,1.834,1.834
140,7.72,222.4,1.08,2.2,2017-06-21,2017-06-21T11:16:06Z,102,NA,984.5333333333333,23.056,111.1,9.51,310.6,NA,NA,NA,NA,NA,NA,NA,NA,1.859,1.859
141,7.71,222.5,1.09,2.2,2017-06-21,2017-06-21T11:16:07Z,102,NA,984.5333333333333,23.031,110.7,9.48,310.6,NA,NA,NA,NA,NA,NA,NA,NA,1.88,1.88
142,7.71,222.7,1.11,2.3,2017-06-21,2017-06-21T11:16:08Z,102,NA,984.5333333333333,23.011,109.8,9.41,310.7,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9
143,7.71,222.9,1.12,2.3,2017-06-21,2017-06-21T11:16:09Z,102,NA,984.5333333333333,22.983,109.3,9.37,310.8,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.92
145,7.7,223.2,1.16,2.3,2017-06-21,2017-06-21T11:16:11Z,102,NA,984.4,22.93,103.2,8.85,311,NA,NA,NA,NA,NA,NA,NA,NA,1.962,1.962
148,7.68,223.9,1.21,2.5,2017-06-21,2017-06-21T11:16:14Z,102,NA,984.5333333333333,22.859,95.7,8.22,311.8,NA,NA,NA,NA,NA,NA,NA,NA,2.019,2.019
149,7.68,224.1,1.24,2.5,2017-06-21,2017-06-21T11:16:15Z,102,NA,984.4,22.833,93.5,8.04,312.2,NA,NA,NA,NA,NA,NA,NA,NA,2.042,2.042
151,7.67,224.6,1.27,2.6,2017-06-21,2017-06-21T11:16:17Z,102,NA,984.5333333333333,22.793,85.8,7.38,312.8,NA,NA,NA,NA,NA,NA,NA,NA,2.081,2.081
153,7.56,225.1,1.28,2.6,2017-06-21,2017-06-21T11:16:19Z,102,NA,984.5333333333333,22.759,83.3,7.17,313.5,NA,NA,NA,NA,NA,NA,NA,NA,2.125,2.125
154,7.56,225.3,1.31,2.6,2017-06-21,2017-06-21T11:16:20Z,102,NA,984.4,22.738,82.3,7.09,313.8,NA,NA,NA,NA,NA,NA,NA,NA,2.146,2.146
155,7.54,225.5,1.31,2.7,2017-06-21,2017-06-21T11:16:21Z,102,NA,984.5333333333333,22.719,81.5,7.02,314.2,NA,NA,NA,NA,NA,NA,NA,NA,2.167,2.167
156,7.54,225.8,1.37,2.7,2017-06-21,2017-06-21T11:16:22Z,102,NA,984.5333333333333,22.705,80.9,6.97,314.6,NA,NA,NA,NA,NA,NA,NA,NA,2.189,2.189
157,7.53,226,1.39,2.7,2017-06-21,2017-06-21T11:16:23Z,102,NA,984.4,22.697,80.2,6.91,314.9,NA,NA,NA,NA,NA,NA,NA,NA,2.216,2.216
158,7.53,226.2,1.41,2.7,2017-06-21,2017-06-21T11:16:24Z,102,NA,984.4,22.672,75.5,6.51,315.2,NA,NA,NA,NA,NA,NA,NA,NA,2.238,2.238
159,7.53,226.5,1.43,2.7,2017-06-21,2017-06-21T11:16:25Z,102,NA,984.6666666666666,22.631,72.1,6.22,315.7,NA,NA,NA,NA,NA,NA,NA,NA,2.262,2.262
160,7.52,226.7,1.48,2.8,2017-06-21,2017-06-21T11:16:26Z,102,NA,984.5333333333333,22.585,68.6,5.92,316.1,NA,NA,NA,NA,NA,NA,NA,NA,2.285,2.285
161,7.52,226.9,1.56,2.8,2017-06-21,2017-06-21T11:16:27Z,102,NA,984.5333333333333,22.532,66.4,5.74,316.6,NA,NA,NA,NA,NA,NA,NA,NA,2.314,2.314
162,7.52,227.2,1.65,2.8,2017-06-21,2017-06-21T11:16:28Z,102,NA,984.5333333333333,22.466,59.1,5.11,317.1,NA,NA,NA,NA,NA,NA,NA,NA,2.338,2.338
163,7.51,227.4,1.73,2.8,2017-06-21,2017-06-21T11:16:29Z,102,NA,984.5333333333333,22.409,53.9,4.67,317.7,NA,NA,NA,NA,NA,NA,NA,NA,2.363,2.363
164,7.51,227.7,1.77,2.8,2017-06-21,2017-06-21T11:16:30Z,102,NA,984.5333333333333,22.352,49.7,4.31,318.3,NA,NA,NA,NA,NA,NA,NA,NA,2.386,2.386
165,7.51,227.9,1.83,2.9,2017-06-21,2017-06-21T11:16:31Z,102,NA,984.6666666666666,22.303,47.6,4.13,318.9,NA,NA,NA,NA,NA,NA,NA,NA,2.414,2.414
166,7.5,228.2,1.94,2.9,2017-06-21,2017-06-21T11:16:32Z,102,NA,984.5333333333333,22.245,42.1,3.66,319.6,NA,NA,NA,NA,NA,NA,NA,NA,2.437,2.437
167,7.5,228.4,2.04,2.9,2017-06-21,2017-06-21T11:16:33Z,102,NA,984.5333333333333,22.18,38.7,3.37,320.6,NA,NA,NA,NA,NA,NA,NA,NA,2.461,2.461
168,7.49,228.6,2.17,2.9,2017-06-21,2017-06-21T11:16:34Z,102,NA,984.5333333333333,22.12,36,3.14,321.6,NA,NA,NA,NA,NA,NA,NA,NA,2.485,2.485
169,7.49,228.8,2.34,3,2017-06-21,2017-06-21T11:16:35Z,102,NA,984.6666666666666,22.049,33.8,2.95,322.6,NA,NA,NA,NA,NA,NA,NA,NA,2.514,2.514
170,7.48,229,2.49,3,2017-06-21,2017-06-21T11:16:36Z,102,NA,984.5333333333333,21.986,32.5,2.84,323.7,NA,NA,NA,NA,NA,NA,NA,NA,2.538,2.538
171,7.48,229.2,2.62,3,2017-06-21,2017-06-21T11:16:37Z,102,NA,984.5333333333333,21.939,30.9,2.7,324.6,NA,NA,NA,NA,NA,NA,NA,NA,2.562,2.562
172,7.47,229.4,2.76,3,2017-06-21,2017-06-21T11:16:38Z,102,NA,984.5333333333333,21.905,26.3,2.31,325.6,NA,NA,NA,NA,NA,NA,NA,NA,2.586,2.586
173,7.47,229.6,2.94,3,2017-06-21,2017-06-21T11:16:39Z,102,NA,984.5333333333333,21.878,24.5,2.15,326.5,NA,NA,NA,NA,NA,NA,NA,NA,2.61,2.61
174,7.46,229.8,3.09,3,2017-06-21,2017-06-21T11:16:40Z,102,NA,984.5333333333333,21.864,23.2,2.03,327.4,NA,NA,NA,NA,NA,NA,NA,NA,2.638,2.638
175,7.46,230,3.18,3,2017-06-21,2017-06-21T11:16:41Z,102,NA,984.6666666666666,21.854,22.5,1.97,328.1,NA,NA,NA,NA,NA,NA,NA,NA,2.661,2.661
176,7.45,230.2,3.28,3,2017-06-21,2017-06-21T11:16:42Z,102,NA,984.5333333333333,21.847,21.8,1.91,328.9,NA,NA,NA,NA,NA,NA,NA,NA,2.684,2.684
177,7.45,230.4,3.43,3,2017-06-21,2017-06-21T11:16:43Z,102,NA,984.5333333333333,21.831,21.2,1.86,329.6,NA,NA,NA,NA,NA,NA,NA,NA,2.707,2.707
178,7.36,230.5,3.59,3,2017-06-21,2017-06-21T11:16:44Z,102,NA,984.5333333333333,21.818,20.8,1.83,330.2,NA,NA,NA,NA,NA,NA,NA,NA,2.732,2.732
180,7.34,230.9,3.87,3.1,2017-06-21,2017-06-21T11:16:46Z,102,NA,984.6666666666666,21.796,20.1,1.76,331.2,NA,NA,NA,NA,NA,NA,NA,NA,2.773,2.773
181,7.34,231,4.01,3.1,2017-06-21,2017-06-21T11:16:47Z,102,NA,984.5333333333333,21.791,19.7,1.73,331.7,NA,NA,NA,NA,NA,NA,NA,NA,2.798,2.798
182,7.34,231.2,4.17,3.2,2017-06-21,2017-06-21T11:16:48Z,102,NA,984.6666666666666,21.785,19.4,1.7,332.1,NA,NA,NA,NA,NA,NA,NA,NA,2.819,2.819
183,7.33,231.4,4.64,3.2,2017-06-21,2017-06-21T11:16:49Z,102,NA,984.5333333333333,21.78,19.1,1.67,332.6,NA,NA,NA,NA,NA,NA,NA,NA,2.84,2.84
184,7.33,231.5,6.14,3.2,2017-06-21,2017-06-21T11:16:50Z,102,NA,984.6666666666666,21.774,18.8,1.65,332.9,NA,NA,NA,NA,NA,NA,NA,NA,2.86,2.86
