X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
79,7.42,194.2,0.78,1.6,2017-06-21,2017-06-21T16:11:20Z,107,NA,972.2666666666668,27.084,35,2.78,54.8,NA,NA,NA,NA,NA,NA,NA,NA,1.075,1.075
80,7.41,194.4,0.76,1.6,2017-06-21,2017-06-21T16:11:21Z,107,NA,972.2666666666668,27.008,34.3,2.73,54.8,NA,NA,NA,NA,NA,NA,NA,NA,1.106,1.106
81,7.41,194.6,0.74,1.6,2017-06-21,2017-06-21T16:11:22Z,107,NA,972.1333333333333,26.916,33.4,2.66,54.8,NA,NA,NA,NA,NA,NA,NA,NA,1.131,1.131
82,7.4,194.8,0.73,1.7,2017-06-21,2017-06-21T16:11:23Z,107,NA,972.2666666666668,26.834,32.5,2.6,54.7,NA,NA,NA,NA,NA,NA,NA,NA,1.158,1.158
83,7.4,194.9,0.69,1.8,2017-06-21,2017-06-21T16:11:24Z,107,NA,972.1333333333333,26.723,28.5,2.28,54.7,NA,NA,NA,NA,NA,NA,NA,NA,1.186,1.186
84,7.39,195.1,0.66,1.8,2017-06-21,2017-06-21T16:11:25Z,107,NA,972.1333333333333,26.63,26.4,2.12,54.6,NA,NA,NA,NA,NA,NA,NA,NA,1.221,1.221
85,7.39,195.2,0.68,1.8,2017-06-21,2017-06-21T16:11:26Z,107,NA,972.1333333333333,26.531,24.9,2,54.6,NA,NA,NA,NA,NA,NA,NA,NA,1.252,1.252
86,7.38,195.4,0.67,1.9,2017-06-21,2017-06-21T16:11:27Z,107,NA,972.1333333333333,26.472,23.4,1.88,54.5,NA,NA,NA,NA,NA,NA,NA,NA,1.282,1.282
87,7.37,195.6,0.67,1.9,2017-06-21,2017-06-21T16:11:28Z,107,NA,972,26.405,22.9,1.84,54.5,NA,NA,NA,NA,NA,NA,NA,NA,1.312,1.312
88,7.37,195.7,0.66,1.9,2017-06-21,2017-06-21T16:11:29Z,107,NA,972,26.299,21.9,1.77,54.5,NA,NA,NA,NA,NA,NA,NA,NA,1.348,1.348
89,7.36,195.8,0.68,1.9,2017-06-21,2017-06-21T16:11:30Z,107,NA,972.1333333333333,26.213,21.3,1.72,54.4,NA,NA,NA,NA,NA,NA,NA,NA,1.375,1.375
90,7.36,196,0.67,1.9,2017-06-21,2017-06-21T16:11:31Z,107,NA,972.2666666666668,26.106,20.7,1.68,54.4,NA,NA,NA,NA,NA,NA,NA,NA,1.401,1.401
91,7.35,196.1,0.69,1.9,2017-06-21,2017-06-21T16:11:32Z,107,NA,972,25.998,20.3,1.65,54.4,NA,NA,NA,NA,NA,NA,NA,NA,1.426,1.426
92,7.34,196.3,0.73,2,2017-06-21,2017-06-21T16:11:33Z,107,NA,972.1333333333333,25.874,20,1.63,54.3,NA,NA,NA,NA,NA,NA,NA,NA,1.457,1.457
93,7.34,196.4,0.75,2,2017-06-21,2017-06-21T16:11:34Z,107,NA,972.2666666666668,25.773,19.6,1.59,54.3,NA,NA,NA,NA,NA,NA,NA,NA,1.484,1.484
94,7.33,196.5,0.76,2,2017-06-21,2017-06-21T16:11:35Z,107,NA,972.2666666666668,25.663,15.2,1.24,54.2,NA,NA,NA,NA,NA,NA,NA,NA,1.511,1.511
95,7.33,196.7,0.77,2,2017-06-21,2017-06-21T16:11:36Z,107,NA,972.2666666666668,25.582,14.1,1.15,54.2,NA,NA,NA,NA,NA,NA,NA,NA,1.537,1.537
96,7.32,196.8,0.79,2,2017-06-21,2017-06-21T16:11:37Z,107,NA,972.1333333333333,25.515,13.1,1.07,54.1,NA,NA,NA,NA,NA,NA,NA,NA,1.562,1.562
97,7.31,196.9,0.82,2,2017-06-21,2017-06-21T16:11:38Z,107,NA,972,25.466,12.9,1.06,54.1,NA,NA,NA,NA,NA,NA,NA,NA,1.592,1.592
98,7.31,197.1,0.86,2,2017-06-21,2017-06-21T16:11:39Z,107,NA,972.2666666666668,24.256,12.2,1,54.1,NA,NA,NA,NA,NA,NA,NA,NA,1.618,1.618
99,7.3,197.3,0.89,2.1,2017-06-21,2017-06-21T16:11:40Z,107,NA,972.1333333333333,23.857,11.8,0.99,55.5,NA,NA,NA,NA,NA,NA,NA,NA,1.644,1.644
100,7.3,197.5,0.93,2.2,2017-06-21,2017-06-21T16:11:41Z,107,NA,972,23.823,11.5,0.97,55.4,NA,NA,NA,NA,NA,NA,NA,NA,1.677,1.677
101,7.29,197.6,0.99,2.2,2017-06-21,2017-06-21T16:11:42Z,107,NA,972.2666666666668,23.485,11.2,0.95,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.703,1.703
102,7.29,197.8,1.05,2.2,2017-06-21,2017-06-21T16:11:43Z,107,NA,972,23.185,10.7,0.91,55.8,NA,NA,NA,NA,NA,NA,NA,NA,1.729,1.729
103,7.28,198,1.11,2.2,2017-06-21,2017-06-21T16:11:44Z,107,NA,972,23.063,10.3,0.88,55.9,NA,NA,NA,NA,NA,NA,NA,NA,1.753,1.753
104,7.27,198.2,1.15,2.2,2017-06-21,2017-06-21T16:11:45Z,107,NA,972.1333333333333,23.134,10.1,0.86,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.776,1.776
105,7.27,198.4,1.18,2.3,2017-06-21,2017-06-21T16:11:46Z,107,NA,972.2666666666668,23.145,9.8,0.84,55.6,NA,NA,NA,NA,NA,NA,NA,NA,1.804,1.804
106,7.26,198.6,1.21,2.3,2017-06-21,2017-06-21T16:11:47Z,107,NA,972,23.06,9.5,0.81,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.829,1.829
107,7.26,198.8,1.23,2.3,2017-06-21,2017-06-21T16:11:48Z,107,NA,972.1333333333333,22.968,9.2,0.79,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.854,1.854
108,7.25,199,1.27,2.4,2017-06-21,2017-06-21T16:11:49Z,107,NA,972.2666666666668,22.91,9,0.77,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.879,1.879
109,7.24,199.2,1.31,2.4,2017-06-21,2017-06-21T16:11:50Z,107,NA,972.1333333333333,22.855,8.7,0.75,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.908,1.908
110,7.24,199.4,1.34,2.4,2017-06-21,2017-06-21T16:11:51Z,107,NA,972.1333333333333,22.805,8.4,0.72,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.932,1.932
111,7.23,199.6,1.34,2.4,2017-06-21,2017-06-21T16:11:52Z,107,NA,972.1333333333333,22.752,7.9,0.68,55.7,NA,NA,NA,NA,NA,NA,NA,NA,1.956,1.956
112,7.23,199.8,1.37,2.4,2017-06-21,2017-06-21T16:11:53Z,107,NA,972.1333333333333,22.707,7.4,0.64,55.8,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1.98
113,7.22,200,1.37,2.5,2017-06-21,2017-06-21T16:11:54Z,107,NA,972.1333333333333,22.643,7,0.6,55.8,NA,NA,NA,NA,NA,NA,NA,NA,2.009,2.009
114,7.22,200.2,1.36,2.5,2017-06-21,2017-06-21T16:11:55Z,107,NA,972.1333333333333,21.254,6.6,0.58,57.3,NA,NA,NA,NA,NA,NA,NA,NA,2.032,2.032
115,7.21,200.4,1.36,2.5,2017-06-21,2017-06-21T16:11:56Z,107,NA,972.1333333333333,21.134,6.2,0.55,57.5,NA,NA,NA,NA,NA,NA,NA,NA,2.056,2.056
116,7.21,200.6,1.37,2.5,2017-06-21,2017-06-21T16:11:57Z,107,NA,972.1333333333333,21.181,5.9,0.53,57.4,NA,NA,NA,NA,NA,NA,NA,NA,2.08,2.08
117,7.2,200.8,1.36,2.6,2017-06-21,2017-06-21T16:11:58Z,107,NA,972.1333333333333,21.215,5.7,0.5,57.2,NA,NA,NA,NA,NA,NA,NA,NA,2.11,2.11
118,7.2,201.1,1.4,2.6,2017-06-21,2017-06-21T16:11:59Z,107,NA,972.1333333333333,21.139,5.4,0.48,57.2,NA,NA,NA,NA,NA,NA,NA,NA,2.136,2.136
119,7.19,201.3,1.41,2.6,2017-06-21,2017-06-21T16:12:00Z,107,NA,972.1333333333333,21.019,5.2,0.46,57.3,NA,NA,NA,NA,NA,NA,NA,NA,2.161,2.161
120,7.19,201.5,1.43,2.7,2017-06-21,2017-06-21T16:12:01Z,107,NA,972.2666666666668,20.852,5,0.45,57.4,NA,NA,NA,NA,NA,NA,NA,NA,2.186,2.186
121,7.18,201.7,1.45,2.7,2017-06-21,2017-06-21T16:12:02Z,107,NA,972.1333333333333,19.359,4.8,0.44,59.2,NA,NA,NA,NA,NA,NA,NA,NA,2.213,2.213
122,7.18,201.9,1.46,2.8,2017-06-21,2017-06-21T16:12:03Z,107,NA,972.1333333333333,19.091,4.7,0.43,59.3,NA,NA,NA,NA,NA,NA,NA,NA,2.237,2.237
123,7.18,202,1.48,2.8,2017-06-21,2017-06-21T16:12:04Z,107,NA,972.2666666666668,18.904,4.5,0.42,59.3,NA,NA,NA,NA,NA,NA,NA,NA,2.261,2.261
124,7.17,202.1,1.52,2.9,2017-06-21,2017-06-21T16:12:05Z,107,NA,972.2666666666668,19.06,4.4,0.41,58.7,NA,NA,NA,NA,NA,NA,NA,NA,2.286,2.286
125,7.17,202.3,1.62,2.9,2017-06-21,2017-06-21T16:12:06Z,107,NA,972.2666666666668,18.937,4.3,0.4,58.4,NA,NA,NA,NA,NA,NA,NA,NA,2.317,2.317
126,7.17,202.5,1.73,2.9,2017-06-21,2017-06-21T16:12:07Z,107,NA,972.2666666666668,18.809,4.2,0.39,58.2,NA,NA,NA,NA,NA,NA,NA,NA,2.344,2.344
127,7.16,202.7,1.85,3,2017-06-21,2017-06-21T16:12:08Z,107,NA,972,18.665,4.1,0.38,57.9,NA,NA,NA,NA,NA,NA,NA,NA,2.372,2.372
128,7.16,202.8,2.02,3,2017-06-21,2017-06-21T16:12:09Z,107,NA,972.1333333333333,18.575,4,0.38,57.5,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4
129,7.16,202.9,2.17,3.1,2017-06-21,2017-06-21T16:12:10Z,107,NA,972.1333333333333,18.5,4,0.37,57.1,NA,NA,NA,NA,NA,NA,NA,NA,2.435,2.435
130,7.16,203.1,2.36,3.1,2017-06-21,2017-06-21T16:12:11Z,107,NA,972.1333333333333,18.44,3.9,0.37,56.7,NA,NA,NA,NA,NA,NA,NA,NA,2.464,2.464
131,7.15,203.2,2.53,3.1,2017-06-21,2017-06-21T16:12:12Z,107,NA,972,18.358,3.9,0.37,56.3,NA,NA,NA,NA,NA,NA,NA,NA,2.493,2.493
132,7.15,203.4,2.64,3.2,2017-06-21,2017-06-21T16:12:13Z,107,NA,972.1333333333333,18.263,3.9,0.37,55.9,NA,NA,NA,NA,NA,NA,NA,NA,2.523,2.523
133,7.15,203.5,2.74,3.2,2017-06-21,2017-06-21T16:12:14Z,107,NA,972.1333333333333,18.167,3.9,0.37,55.6,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2.56
134,7.15,203.7,2.85,3.2,2017-06-21,2017-06-21T16:12:15Z,107,NA,972.1333333333333,18.094,3.9,0.37,55.2,NA,NA,NA,NA,NA,NA,NA,NA,2.591,2.591
135,7.14,203.8,2.93,3.2,2017-06-21,2017-06-21T16:12:16Z,107,NA,972.1333333333333,18.035,3.9,0.37,55,NA,NA,NA,NA,NA,NA,NA,NA,2.621,2.621
136,7.14,203.9,3.05,3.2,2017-06-21,2017-06-21T16:12:17Z,107,NA,972,17.999,3.9,0.37,54.7,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2.65
137,7.14,204,3.14,3.2,2017-06-21,2017-06-21T16:12:18Z,107,NA,972.1333333333333,17.934,3.9,0.37,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.682,2.682
138,7.14,204.1,3.23,3.2,2017-06-21,2017-06-21T16:12:19Z,107,NA,972.1333333333333,17.833,3.9,0.37,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.708,2.708
139,7.13,204.2,3.32,3.2,2017-06-21,2017-06-21T16:12:20Z,107,NA,972.1333333333333,17.722,3.9,0.37,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.734,2.734
140,7.13,204.2,3.35,3.3,2017-06-21,2017-06-21T16:12:21Z,107,NA,972.1333333333333,17.628,3.9,0.38,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.76,2.76
141,7.13,204.3,3.39,3.3,2017-06-21,2017-06-21T16:12:22Z,107,NA,972.1333333333333,17.524,3.9,0.38,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.792,2.792
142,7.13,204.3,3.39,3.3,2017-06-21,2017-06-21T16:12:23Z,107,NA,972.2666666666668,17.443,3.9,0.38,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.818,2.818
143,7.12,204.4,3.43,3.3,2017-06-21,2017-06-21T16:12:24Z,107,NA,972.2666666666668,17.368,3.9,0.38,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.844,2.844
144,7.12,204.4,3.44,3.4,2017-06-21,2017-06-21T16:12:25Z,107,NA,972.1333333333333,17.293,3.9,0.37,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.87,2.87
145,7.12,204.5,3.39,3.4,2017-06-21,2017-06-21T16:12:26Z,107,NA,972.1333333333333,17.231,3.9,0.37,54.6,NA,NA,NA,NA,NA,NA,NA,NA,2.897,2.897
146,7.12,204.6,3.41,3.4,2017-06-21,2017-06-21T16:12:27Z,107,NA,972.2666666666668,17.166,3.8,0.37,54.7,NA,NA,NA,NA,NA,NA,NA,NA,2.929,2.929
147,7.11,204.6,3.46,3.4,2017-06-21,2017-06-21T16:12:28Z,107,NA,972.1333333333333,17.112,3.8,0.36,54.7,NA,NA,NA,NA,NA,NA,NA,NA,2.955,2.955
148,7.11,204.7,3.48,3.4,2017-06-21,2017-06-21T16:12:29Z,107,NA,972.1333333333333,17.037,3.7,0.36,54.8,NA,NA,NA,NA,NA,NA,NA,NA,2.981,2.981
149,7.11,204.7,3.55,3.4,2017-06-21,2017-06-21T16:12:30Z,107,NA,972.1333333333333,16.957,3.7,0.36,54.9,NA,NA,NA,NA,NA,NA,NA,NA,3.006,3.006
150,7.1,204.7,3.59,3.5,2017-06-21,2017-06-21T16:12:31Z,107,NA,972.1333333333333,16.86,3.6,0.35,55,NA,NA,NA,NA,NA,NA,NA,NA,3.038,3.038
151,7.1,204.8,3.66,3.5,2017-06-21,2017-06-21T16:12:32Z,107,NA,972.1333333333333,16.777,3.6,0.35,55.2,NA,NA,NA,NA,NA,NA,NA,NA,3.064,3.064
152,7.1,204.8,3.77,3.5,2017-06-21,2017-06-21T16:12:33Z,107,NA,972.1333333333333,16.697,3.5,0.34,55.3,NA,NA,NA,NA,NA,NA,NA,NA,3.091,3.091
153,7.09,204.9,3.84,3.6,2017-06-21,2017-06-21T16:12:34Z,107,NA,972,16.625,3.4,0.33,55.6,NA,NA,NA,NA,NA,NA,NA,NA,3.118,3.118
154,7.09,205,3.89,3.7,2017-06-21,2017-06-21T16:12:35Z,107,NA,972.1333333333333,16.536,3.3,0.33,55.8,NA,NA,NA,NA,NA,NA,NA,NA,3.152,3.152
155,7.09,205.1,4.04,3.7,2017-06-21,2017-06-21T16:12:36Z,107,NA,972.2666666666668,16.418,3.2,0.32,56.1,NA,NA,NA,NA,NA,NA,NA,NA,3.18,3.18
156,7.08,205.1,4.17,3.7,2017-06-21,2017-06-21T16:12:37Z,107,NA,972,16.317,3.2,0.31,56.5,NA,NA,NA,NA,NA,NA,NA,NA,3.208,3.208
157,7.08,205.2,4.28,3.8,2017-06-21,2017-06-21T16:12:38Z,107,NA,972.1333333333333,16.198,3.1,0.3,56.8,NA,NA,NA,NA,NA,NA,NA,NA,3.236,3.236
158,7.07,205.3,4.35,3.8,2017-06-21,2017-06-21T16:12:39Z,107,NA,972,16.093,3,0.29,57.2,NA,NA,NA,NA,NA,NA,NA,NA,3.269,3.269
159,7.07,205.3,4.49,3.8,2017-06-21,2017-06-21T16:12:40Z,107,NA,972.2666666666668,15.965,2.9,0.28,57.5,NA,NA,NA,NA,NA,NA,NA,NA,3.296,3.296
160,7.07,205.4,4.61,3.8,2017-06-21,2017-06-21T16:12:41Z,107,NA,972.2666666666668,15.851,2.8,0.28,57.9,NA,NA,NA,NA,NA,NA,NA,NA,3.322,3.322
161,7.06,205.5,4.69,3.8,2017-06-21,2017-06-21T16:12:42Z,107,NA,972.1333333333333,15.742,2.7,0.27,58.2,NA,NA,NA,NA,NA,NA,NA,NA,3.348,3.348
162,7.06,205.5,4.88,3.8,2017-06-21,2017-06-21T16:12:43Z,107,NA,972.1333333333333,15.648,2.6,0.26,58.6,NA,NA,NA,NA,NA,NA,NA,NA,3.377,3.377
163,7.05,205.6,5.09,3.9,2017-06-21,2017-06-21T16:12:44Z,107,NA,972.1333333333333,15.52,2.5,0.25,58.9,NA,NA,NA,NA,NA,NA,NA,NA,3.402,3.402
164,7.05,205.7,5.28,4,2017-06-21,2017-06-21T16:12:45Z,107,NA,972,14.371,2.4,0.24,60.7,NA,NA,NA,NA,NA,NA,NA,NA,3.428,3.428
165,7.04,205.8,5.46,4,2017-06-21,2017-06-21T16:12:46Z,107,NA,972.1333333333333,14.283,2.3,0.24,61.1,NA,NA,NA,NA,NA,NA,NA,NA,3.454,3.454
166,7.04,205.9,5.81,4.1,2017-06-21,2017-06-21T16:12:47Z,107,NA,972.1333333333333,14.307,2.2,0.23,61.4,NA,NA,NA,NA,NA,NA,NA,NA,3.485,3.485
167,7.04,206,6.3,4.1,2017-06-21,2017-06-21T16:12:48Z,107,NA,972,14.328,2.2,0.22,61.6,NA,NA,NA,NA,NA,NA,NA,NA,3.51,3.51
168,7.03,206,6.69,4.2,2017-06-21,2017-06-21T16:12:49Z,107,NA,972,14.28,2.1,0.21,62,NA,NA,NA,NA,NA,NA,NA,NA,3.536,3.536
169,7.03,206.1,7.08,4.2,2017-06-21,2017-06-21T16:12:50Z,107,NA,972.1333333333333,14.184,2,0.2,62.6,NA,NA,NA,NA,NA,NA,NA,NA,3.563,3.563
170,7.02,206.1,7.32,4.3,2017-06-21,2017-06-21T16:12:51Z,107,NA,972.1333333333333,14.15,1.9,0.2,63,NA,NA,NA,NA,NA,NA,NA,NA,3.59,3.59
171,7.02,206.1,7.57,4.3,2017-06-21,2017-06-21T16:12:52Z,107,NA,972.1333333333333,14.137,1.9,0.19,63.5,NA,NA,NA,NA,NA,NA,NA,NA,4.343,4.343
173,6.9,192.9,8,4.4,2017-06-21,2017-06-21T16:12:54Z,107,NA,972.1333333333333,14.063,1.7,0.18,64.9,NA,NA,NA,NA,NA,NA,NA,NA,4.373,4.373
174,6.9,183,8.19,4.4,2017-06-21,2017-06-21T16:12:55Z,107,NA,972.1333333333333,14.043,1.7,0.17,65.7,NA,NA,NA,NA,NA,NA,NA,NA,4.425,4.425
175,6.88,175.7,8.26,4.5,2017-06-21,2017-06-21T16:12:56Z,107,NA,972,14.002,1.6,0.17,66.8,NA,NA,NA,NA,NA,NA,NA,NA,4.46,4.46
176,6.87,163.6,8.28,4.6,2017-06-21,2017-06-21T16:12:57Z,107,NA,972.1333333333333,13.924,1.6,0.16,68.2,NA,NA,NA,NA,NA,NA,NA,NA,4.524,4.524
177,6.85,147.2,8.22,4.7,2017-06-21,2017-06-21T16:12:58Z,107,NA,972,13.853,1.5,0.16,70.3,NA,NA,NA,NA,NA,NA,NA,NA,4.583,4.583
178,6.84,130.8,8.1,4.8,2017-06-21,2017-06-21T16:12:59Z,107,NA,972.1333333333333,13.772,1.5,0.15,72.3,NA,NA,NA,NA,NA,NA,NA,NA,4.636,4.636
179,6.83,115.7,8.03,4.9,2017-06-21,2017-06-21T16:13:00Z,107,NA,972.1333333333333,13.711,1.4,0.15,74.6,NA,NA,NA,NA,NA,NA,NA,NA,4.688,4.688
180,6.82,103.7,7.89,4.9,2017-06-21,2017-06-21T16:13:01Z,107,NA,972.1333333333333,13.629,1.4,0.14,76.7,NA,NA,NA,NA,NA,NA,NA,NA,4.727,4.727
181,6.81,88.4,7.5,5.1,2017-06-21,2017-06-21T16:13:02Z,107,NA,972.1333333333333,13.526,1.3,0.14,79.3,NA,NA,NA,NA,NA,NA,NA,NA,4.773,4.773
182,6.8,77.5,7.04,5.2,2017-06-21,2017-06-21T16:13:03Z,107,NA,972.1333333333333,13.406,1.3,0.13,82.1,NA,NA,NA,NA,NA,NA,NA,NA,4.82,4.82
183,6.79,66.6,6.68,5.2,2017-06-21,2017-06-21T16:13:04Z,107,NA,972.1333333333333,13.288,1.3,0.13,84.6,NA,NA,NA,NA,NA,NA,NA,NA,4.872,4.872
184,6.78,61.7,6.34,5.3,2017-06-21,2017-06-21T16:13:05Z,107,NA,972.1333333333333,13.178,1.2,0.13,87.6,NA,NA,NA,NA,NA,NA,NA,NA,4.91,4.91
185,6.77,47.6,6.03,5.3,2017-06-21,2017-06-21T16:13:06Z,107,NA,972.1333333333333,13.052,1.2,0.12,90.4,NA,NA,NA,NA,NA,NA,NA,NA,4.947,4.947
186,6.67,38.6,5.77,5.4,2017-06-21,2017-06-21T16:13:07Z,107,NA,972.1333333333333,12.945,1.1,0.12,93.9,NA,NA,NA,NA,NA,NA,NA,NA,4.986,4.986
187,6.65,29.9,5.59,5.6,2017-06-21,2017-06-21T16:13:08Z,107,NA,972.1333333333333,12.799,1.1,0.12,97.3,NA,NA,NA,NA,NA,NA,NA,NA,5.037,5.037
188,6.64,27.3,5.36,5.6,2017-06-21,2017-06-21T16:13:09Z,107,NA,972,12.688,1.1,0.11,101.3,NA,NA,NA,NA,NA,NA,NA,NA,5.081,5.081
189,6.63,13.9,5.17,5.7,2017-06-21,2017-06-21T16:13:10Z,107,NA,972.1333333333333,12.589,1,0.11,104.4,NA,NA,NA,NA,NA,NA,NA,NA,5.12,5.12
190,6.63,8.7,5.13,5.7,2017-06-21,2017-06-21T16:13:11Z,107,NA,971.8666666666667,12.513,1,0.11,107.5,NA,NA,NA,NA,NA,NA,NA,NA,5.148,5.148
