dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-08-07T10:33:18Z,45,7.573333333333333,1.751,2017-08-07,2017-08-07T10:33:18Z,121,NA,991.4666666666667,25.099666666666668,76.6,6.31,440.3,NA,3.495,NA,NA,NA,NA,NA,NA,0.0023333333333333335,0.0023333333333333335
2017-08-07T10:33:21Z,48,7.58,1.7563333333333333,2017-08-07,2017-08-07T10:33:21Z,121,NA,991.5111111111112,25.11,76.63333333333333,6.3133333333333335,440.3,NA,3.595666666666667,NA,NA,NA,NA,NA,NA,0.025,0.025
2017-08-07T10:33:24Z,51,7.59,1.7716666666666667,2017-08-07,2017-08-07T10:33:24Z,121,NA,991.4666666666667,25.117,76.76666666666667,6.326666666666667,440.3,NA,3.638,NA,NA,NA,NA,NA,NA,0.05933333333333333,0.05933333333333333
2017-08-07T10:33:27Z,54,7.6,1.7603333333333333,2017-08-07,2017-08-07T10:33:27Z,121,NA,991.4666666666667,25.118,76.9,6.336666666666667,440.4,NA,3.565,NA,NA,NA,NA,NA,NA,0.10133333333333333,0.10133333333333333
2017-08-07T10:33:30Z,57,7.6066666666666665,1.755,2017-08-07,2017-08-07T10:33:30Z,121,NA,991.4666666666667,25.109666666666666,76.83333333333333,6.326666666666667,440.4,NA,3.4513333333333334,NA,NA,NA,NA,NA,NA,0.14666666666666667,0.14666666666666667
2017-08-07T10:33:33Z,60,7.623333333333333,1.7643333333333333,2017-08-07,2017-08-07T10:33:33Z,121,NA,991.4666666666667,25.100666666666665,76.5,6.306666666666667,440.46666666666664,NA,3.3636666666666666,NA,NA,NA,NA,NA,NA,0.19166666666666665,0.19166666666666665
2017-08-07T10:33:36Z,63,7.636666666666667,1.7533333333333334,2017-08-07,2017-08-07T10:33:36Z,121,NA,991.4666666666667,25.092666666666666,76.13333333333333,6.273333333333333,440.53333333333336,NA,3.3240000000000003,NA,NA,NA,NA,NA,NA,0.25,0.25
2017-08-07T10:33:39Z,66,7.65,1.7386666666666666,2017-08-07,2017-08-07T10:33:39Z,121,NA,991.4666666666667,25.085,75.66666666666667,6.236666666666666,440.6,NA,3.3246666666666664,NA,NA,NA,NA,NA,NA,0.29566666666666663,0.29566666666666663
2017-08-07T10:33:42Z,69,7.663333333333333,1.7153333333333334,2017-08-07,2017-08-07T10:33:42Z,121,NA,991.4666666666667,25.077666666666666,75.2,6.2,440.6,NA,3.336666666666667,NA,NA,NA,NA,NA,NA,0.332,0.332
2017-08-07T10:33:45Z,72,7.673333333333333,1.7006666666666668,2017-08-07,2017-08-07T10:33:45Z,121,NA,991.5555555555555,25.069333333333333,74.73333333333333,6.16,440.6666666666667,NA,3.354,NA,NA,NA,NA,NA,NA,0.367,0.367
2017-08-07T10:33:48Z,75,7.683333333333334,1.7016666666666667,2017-08-07,2017-08-07T10:33:48Z,121,NA,991.4666666666667,25.063666666666666,74.3,6.126666666666667,440.7,NA,3.36,NA,NA,NA,NA,NA,NA,0.4026666666666667,0.4026666666666667
2017-08-07T10:33:51Z,78,7.69,1.67,2017-08-07,2017-08-07T10:33:51Z,121,NA,991.5111111111112,25.061666666666667,74,6.1,440.7,NA,3.358,NA,NA,NA,NA,NA,NA,0.44233333333333336,0.44233333333333336
2017-08-07T10:33:54Z,81,7.7,1.652,2017-08-07,2017-08-07T10:33:54Z,121,NA,991.4666666666667,25.059,73.7,6.076666666666667,440.7,NA,3.3253333333333335,NA,NA,NA,NA,NA,NA,0.516,0.516
2017-08-07T10:33:57Z,84,7.706666666666667,1.6473333333333333,2017-08-07,2017-08-07T10:33:57Z,121,NA,991.4666666666667,25.059,73.5,6.06,440.7,NA,3.3173333333333335,NA,NA,NA,NA,NA,NA,0.5873333333333333,0.5873333333333333
