dateTime_Round,X,pH,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,orp_mV,latitude,longitude,altitude_m,depth_m,verticalPosition_m
2017-08-14T12:55:09Z,56,8.483333333333334,0.9843333333333333,2017-08-14,2017-08-14T12:55:09Z,081,NA,975.7777777777777,26.583333333333332,109.53333333333333,8.783333333333333,395.8,NA,1.6456666666666666,NA,NA,NA,NA,NA,NA,0.018,0.018
2017-08-14T12:55:12Z,59,8.49,1.0123333333333333,2017-08-14,2017-08-14T12:55:12Z,081,NA,975.8666666666667,26.581,109.46666666666667,8.78,395.8,NA,1.6293333333333333,NA,NA,NA,NA,NA,NA,0.050333333333333334,0.050333333333333334
2017-08-14T12:55:15Z,62,8.5,1.0493333333333332,2017-08-14,2017-08-14T12:55:15Z,081,NA,975.8666666666667,26.577666666666666,109.4,8.773333333333333,395.8,NA,1.677,NA,NA,NA,NA,NA,NA,0.083,0.083
2017-08-14T12:55:18Z,65,8.506666666666666,1.0713333333333332,2017-08-14,2017-08-14T12:55:18Z,081,NA,975.8222222222222,26.570666666666668,109.3,8.77,395.8,NA,1.7413333333333334,NA,NA,NA,NA,NA,NA,0.11466666666666667,0.11466666666666667
2017-08-14T12:55:21Z,68,8.51,1.1006666666666667,2017-08-14,2017-08-14T12:55:21Z,081,NA,975.8666666666667,26.560333333333332,109.23333333333333,8.766666666666666,395.8,NA,1.8036666666666665,NA,NA,NA,NA,NA,NA,0.14866666666666667,0.14866666666666667
2017-08-14T12:55:24Z,71,8.516666666666666,1.1243333333333334,2017-08-14,2017-08-14T12:55:24Z,081,NA,975.7777777777777,26.554666666666666,109.2,8.76,395.8,NA,1.8173333333333335,NA,NA,NA,NA,NA,NA,0.18066666666666667,0.18066666666666667
2017-08-14T12:55:27Z,74,8.52,1.1603333333333332,2017-08-14,2017-08-14T12:55:27Z,081,NA,975.8666666666667,26.549,109.13333333333333,8.76,395.8,NA,1.7983333333333333,NA,NA,NA,NA,NA,NA,0.206,0.206
2017-08-14T12:55:30Z,77,8.526666666666666,1.191,2017-08-14,2017-08-14T12:55:30Z,081,NA,975.8222222222222,26.542333333333335,109.1,8.76,395.9,NA,1.7856666666666667,NA,NA,NA,NA,NA,NA,0.235,0.235
2017-08-14T12:55:33Z,80,8.53,1.1973333333333334,2017-08-14,2017-08-14T12:55:33Z,081,NA,975.8222222222222,26.541,109.1,8.756666666666666,395.9,NA,1.8166666666666667,NA,NA,NA,NA,NA,NA,0.26066666666666666,0.26066666666666666
2017-08-14T12:55:36Z,83,8.533333333333333,1.1973333333333334,2017-08-14,2017-08-14T12:55:36Z,081,NA,975.8666666666667,26.538,109,8.75,395.9,NA,1.8679999999999999,NA,NA,NA,NA,NA,NA,0.2846666666666667,0.2846666666666667
2017-08-14T12:55:39Z,86,8.54,1.1993333333333334,2017-08-14,2017-08-14T12:55:39Z,081,NA,975.8222222222222,26.533,109,8.75,395.9,NA,1.869,NA,NA,NA,NA,NA,NA,0.307,0.307
2017-08-14T12:55:42Z,89,8.54,1.203,2017-08-14,2017-08-14T12:55:42Z,081,NA,975.8222222222222,26.533333333333335,109,8.75,395.9,NA,1.8563333333333334,NA,NA,NA,NA,NA,NA,0.32866666666666666,0.32866666666666666
2017-08-14T12:55:45Z,92,8.546666666666667,1.208,2017-08-14,2017-08-14T12:55:45Z,081,NA,975.8222222222222,26.532666666666668,108.93333333333334,8.75,395.9,NA,1.863,NA,NA,NA,NA,NA,NA,0.35133333333333333,0.35133333333333333
2017-08-14T12:55:48Z,95,8.55,1.207,2017-08-14,2017-08-14T12:55:48Z,081,NA,975.8222222222222,26.526,108.9,8.743333333333334,395.9,NA,1.9236666666666666,NA,NA,NA,NA,NA,NA,0.37933333333333336,0.37933333333333336
2017-08-14T12:55:51Z,98,8.55,1.2173333333333334,2017-08-14,2017-08-14T12:55:51Z,081,NA,975.8222222222222,26.516666666666666,108.9,8.74,395.9,NA,2.0003333333333333,NA,NA,NA,NA,NA,NA,0.409,0.409
2017-08-14T12:55:54Z,101,8.55,1.232,2017-08-14,2017-08-14T12:55:54Z,081,NA,975.7777777777777,26.50433333333333,108.9,8.74,395.8666666666667,NA,2.043333333333333,NA,NA,NA,NA,NA,NA,0.439,0.439
2017-08-14T12:55:57Z,104,8.556666666666667,1.268,2017-08-14,2017-08-14T12:55:57Z,081,NA,975.8222222222222,26.488,108.9,8.75,395.8,NA,2.07,NA,NA,NA,NA,NA,NA,0.473,0.473
2017-08-14T12:56:00Z,107,8.56,1.298,2017-08-14,2017-08-14T12:56:00Z,081,NA,975.8222222222222,26.475,108.9,8.75,395.8,NA,2.062,NA,NA,NA,NA,NA,NA,0.5083333333333333,0.5083333333333333
2017-08-14T12:56:03Z,110,8.56,1.322,2017-08-14,2017-08-14T12:56:03Z,081,NA,975.8222222222222,26.466666666666665,108.9,8.753333333333334,395.8,NA,2.0643333333333334,NA,NA,NA,NA,NA,NA,0.5426666666666667,0.5426666666666667
2017-08-14T12:56:06Z,113,8.56,1.3283333333333334,2017-08-14,2017-08-14T12:56:06Z,081,NA,975.8222222222222,26.454666666666665,108.9,8.76,395.8,NA,2.103666666666667,NA,NA,NA,NA,NA,NA,0.5756666666666667,0.5756666666666667
2017-08-14T12:56:09Z,116,8.57,1.35,2017-08-14,2017-08-14T12:56:09Z,081,NA,975.7777777777777,26.433666666666667,108.96666666666667,8.763333333333334,395.8,NA,2.1333333333333333,NA,NA,NA,NA,NA,NA,0.6156666666666667,0.6156666666666667
2017-08-14T12:56:12Z,119,8.57,1.3553333333333333,2017-08-14,2017-08-14T12:56:12Z,081,NA,975.8222222222222,26.415,109.03333333333333,8.773333333333333,395.76666666666665,NA,2.1653333333333333,NA,NA,NA,NA,NA,NA,0.656,0.656
2017-08-14T12:56:15Z,122,8.57,1.348,2017-08-14,2017-08-14T12:56:15Z,081,NA,975.8222222222222,26.398666666666667,109.16666666666667,8.783333333333333,395.7,NA,2.1836666666666664,NA,NA,NA,NA,NA,NA,0.6966666666666667,0.6966666666666667
2017-08-14T12:56:18Z,125,8.58,1.3566666666666667,2017-08-14,2017-08-14T12:56:18Z,081,NA,975.8666666666667,26.388666666666666,109.33333333333333,8.796666666666667,395.6666666666667,NA,2.163,NA,NA,NA,NA,NA,NA,0.737,0.737
2017-08-14T12:56:21Z,128,8.58,1.3506666666666667,2017-08-14,2017-08-14T12:56:21Z,081,NA,975.7777777777777,26.398666666666667,109.46666666666667,8.81,395.6,NA,2.1183333333333336,NA,NA,NA,NA,NA,NA,0.778,0.778
2017-08-14T12:56:24Z,131,8.58,1.362,2017-08-14,2017-08-14T12:56:24Z,081,NA,975.8222222222222,26.412333333333333,109.5,8.81,395.5,NA,2.0773333333333333,NA,NA,NA,NA,NA,NA,0.81,0.81
2017-08-14T12:56:27Z,134,8.58,1.351,2017-08-14,2017-08-14T12:56:27Z,081,NA,975.8666666666667,26.423333333333332,109.43333333333334,8.803333333333335,395.5,NA,2.0833333333333335,NA,NA,NA,NA,NA,NA,0.843,0.843
2017-08-14T12:56:30Z,137,8.586666666666666,1.3516666666666668,2017-08-14,2017-08-14T12:56:30Z,081,NA,975.8666666666667,26.424333333333333,109.33333333333333,8.793333333333333,395.5,NA,2.12,NA,NA,NA,NA,NA,NA,0.8803333333333333,0.8803333333333333
2017-08-14T12:56:33Z,140,8.59,1.3553333333333335,2017-08-14,2017-08-14T12:56:33Z,081,NA,975.8222222222222,26.412666666666667,109.2,8.79,395.6333333333333,NA,2.2056666666666667,NA,NA,NA,NA,NA,NA,0.923,0.923
2017-08-14T12:56:36Z,143,8.59,1.3476666666666666,2017-08-14,2017-08-14T12:56:36Z,081,NA,975.8666666666667,26.395,109.26666666666667,8.793333333333333,395.7,NA,2.278,NA,NA,NA,NA,NA,NA,0.9666666666666667,0.9666666666666667
2017-08-14T12:56:39Z,146,8.59,1.3486666666666667,2017-08-14,2017-08-14T12:56:39Z,081,NA,975.8222222222222,26.377666666666666,109.43333333333334,8.81,395.6666666666667,NA,2.312666666666667,NA,NA,NA,NA,NA,NA,1.014,1.014
2017-08-14T12:56:42Z,149,8.59,1.3576666666666668,2017-08-14,2017-08-14T12:56:42Z,081,NA,975.8222222222222,26.364,109.7,8.83,395.53333333333336,NA,2.3403333333333336,NA,NA,NA,NA,NA,NA,1.065,1.065
2017-08-14T12:56:45Z,152,8.59,1.3526666666666667,2017-08-14,2017-08-14T12:56:45Z,081,NA,975.7777777777777,26.354333333333333,109.93333333333334,8.8533333333333335,395.46666666666664,NA,2.3573333333333335,NA,NA,NA,NA,NA,NA,1.1113333333333333,1.1113333333333333
2017-08-14T12:56:48Z,155,8.593333333333334,1.3573333333333333,2017-08-14,2017-08-14T12:56:48Z,081,NA,975.8222222222222,26.349333333333334,110.13333333333333,8.866666666666665,395.3333333333333,NA,2.3770000000000002,NA,NA,NA,NA,NA,NA,1.158,1.158
2017-08-14T12:56:51Z,158,8.6,1.3576666666666668,2017-08-14,2017-08-14T12:56:51Z,081,NA,975.8222222222222,26.346,110.26666666666667,8.88,395.23333333333335,NA,2.397666666666667,NA,NA,NA,NA,NA,NA,1.2066666666666668,1.2066666666666668
