Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
9/11/2018,14:32:41,0.5,143,2.09,8.49,202.3,-0.357,204,119.7,119.7,9.96,290.5,-0.506,0.1,203.9,0.56,0.53,133,2.13,0,8.12,-147.1,24.595,-0.349,40.28704,-94.02552,272.2,2.04,12.1,738.5
9/11/2018,14:32:41,0.75,143,2.08,8.48,202.3,-0.357,204,119.7,119.7,9.96,290.5,-0.506,0.1,203.9,0.56,0.53,133,2.14,0,8.12,-147.1,24.593,-0.357,40.28704,-94.02552,272.2,2.04,12.1,738.5
9/11/2018,14:32:42,0,143,2.08,8.48,202.3,-0.357,204,119.7,119.7,9.96,290.6,-0.506,0.1,203.9,0.55,0.52,133,2.13,0,8.12,-147,24.592,-0.368,40.28704,-94.02552,272.2,2.04,12.1,738.5
9/11/2018,14:32:42,0.25,143,2.08,8.46,202.3,-0.357,204,119.8,119.8,9.97,290.6,-0.506,0.1,203.9,0.56,0.53,133,2.13,0,8.12,-147,24.591,-0.392,40.28704,-94.02552,272.2,2.04,12.1,738.5
9/11/2018,14:32:42,0.5,143,2.08,8.47,202.3,-0.357,204,119.8,119.8,9.97,290.6,-0.507,0.1,203.8,0.56,0.53,132,2.14,0,8.12,-147,24.591,-0.399,40.28704,-94.02552,272,2.04,12.1,738.5
9/11/2018,14:32:42,0.75,143,2.08,8.48,202.2,-0.358,204,119.8,119.8,9.97,290.6,-0.507,0.1,203.8,0.56,0.53,132,2.13,0,8.12,-146.9,24.589,-0.404,40.28704,-94.02552,272,2.04,12.1,738.5
9/11/2018,14:32:43,0,143,2.09,8.49,202.2,-0.358,204,119.8,119.8,9.97,290.7,-0.508,0.1,203.8,0.57,0.54,132,2.13,0,8.12,-146.9,24.588,-0.412,40.28704,-94.02552,272,2.04,12.1,738.5
9/11/2018,14:32:43,0.25,143,2.08,8.47,202.2,-0.358,204,119.8,119.8,9.97,290.7,-0.508,0.1,203.8,0.57,0.54,132,2.13,0,8.12,-146.9,24.587,-0.414,40.28704,-94.02552,272,2.04,12.1,738.5
9/11/2018,14:32:43,0.5,143,2.07,8.45,202.2,-0.359,204,119.8,119.8,9.97,290.8,-0.509,0.1,203.8,0.57,0.54,132,2.14,0,8.12,-146.9,24.585,-0.415,40.28704,-94.02552,271.8,2.04,12.1,738.5
9/11/2018,14:32:43,0.75,143,2.07,8.44,202.2,-0.359,204,119.8,119.8,9.97,290.8,-0.509,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.8,24.584,-0.417,40.28704,-94.02552,271.8,2.04,12.1,738.5
9/11/2018,14:32:44,0,143,2.06,8.4,202.2,-0.359,204,119.9,119.9,9.98,290.9,-0.51,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.8,24.583,-0.418,40.28704,-94.02552,271.8,2.04,12.1,738.5
9/11/2018,14:32:44,0.25,143,2.06,8.38,202.2,-0.36,204,119.9,119.9,9.98,290.9,-0.51,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.8,24.581,-0.418,40.28704,-94.02552,271.8,2.04,12.1,738.5
9/11/2018,14:32:44,0.5,143,2.05,8.36,202.2,-0.36,204,119.9,119.9,9.98,290.9,-0.511,0.1,203.8,0.57,0.54,132,2.12,0,8.11,-146.7,24.581,-0.418,40.28704,-94.02552,271.9,2.04,12.1,738.5
9/11/2018,14:32:44,0.75,143,2.05,8.34,202.2,-0.361,204,119.9,119.9,9.98,291,-0.511,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.7,24.579,-0.418,40.28704,-94.02552,271.9,2.04,12.1,738.5
9/11/2018,14:32:45,0,143,2.05,8.35,202.2,-0.361,204,119.9,119.9,9.98,291,-0.512,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.7,24.578,-0.418,40.28704,-94.02552,271.9,2.04,12.1,738.5
9/11/2018,14:32:45,0.25,143,2.06,8.37,202.1,-0.361,204,119.9,119.9,9.98,291.1,-0.513,0.1,203.8,0.57,0.54,132,2.13,0,8.11,-146.6,24.577,-0.419,40.28704,-94.02552,271.9,2.04,12.1,738.5
9/11/2018,14:32:45,0.5,143,2.05,8.33,202.1,-0.362,204,119.9,119.9,9.98,291.1,-0.513,0.1,203.8,0.57,0.54,132,2.14,0,8.11,-146.6,24.576,-0.419,40.28704,-94.02553,272,2.04,12.1,738.5
9/11/2018,14:32:45,0.75,143,2.04,8.3,202.1,-0.362,204,120,120,9.99,291.1,-0.513,0.1,203.8,0.57,0.54,132,2.14,0,8.11,-146.6,24.575,-0.419,40.28704,-94.02553,272,2.04,12.1,738.5
9/11/2018,14:32:46,0,143,2.03,8.28,202.1,-0.362,204,120,120,9.99,291.2,-0.514,0.1,203.8,0.56,0.53,132,2.13,0,8.11,-146.6,24.575,-0.419,40.28704,-94.02553,272,2.04,12.1,738.5
9/11/2018,14:32:46,0.25,143,2.02,8.24,202.1,-0.363,203.9,120,120,9.99,291.2,-0.515,0.1,203.8,0.56,0.53,132,2.15,0,8.11,-146.5,24.574,-0.419,40.28704,-94.02553,272,2.04,12.1,738.5
9/11/2018,14:32:46,0.5,143,2.02,8.22,202.1,-0.363,203.9,120,120,9.99,291.2,-0.515,0.1,203.8,0.57,0.54,132,2.14,0,8.11,-146.5,24.574,-0.416,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:32:46,0.75,143,2.02,8.2,202.1,-0.363,203.9,120,120,9.99,291.3,-0.515,0.1,203.8,0.57,0.54,132,2.12,0,8.11,-146.5,24.574,-0.415,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:32:47,0,143,2.01,8.2,202.1,-0.364,203.9,120,120,9.99,291.3,-0.516,0.1,203.8,0.56,0.53,132,2.13,0,8.11,-146.4,24.574,-0.413,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:32:47,0.25,143,2.01,8.18,202.1,-0.364,203.9,120.1,120.1,9.99,291.4,-0.516,0.1,203.8,0.56,0.53,132,2.12,0,8.11,-146.4,24.574,-0.413,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:32:47,0.5,143,2.01,8.2,202.1,-0.364,203.9,120.1,120.1,9.99,291.4,-0.517,0.1,203.8,0.56,0.53,132,2.11,0,8.11,-146.4,24.574,-0.413,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:47,0.75,143,2.01,8.2,202.1,-0.365,203.9,120.1,120.1,10,291.4,-0.517,0.1,203.8,0.56,0.53,132,2.1,0,8.11,-146.4,24.574,-0.412,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:48,0,143,2.02,8.22,202.1,-0.365,203.9,120.1,120.1,10,291.5,-0.518,0.1,203.7,0.55,0.52,132,2.1,0,8.11,-146.3,24.574,-0.411,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:48,0.25,143,2.03,8.26,202.1,-0.365,203.9,120.1,120.1,10,291.5,-0.518,0.1,203.7,0.56,0.53,132,2.1,0,8.11,-146.3,24.574,-0.41,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:48,0.5,143,2.05,8.36,202.1,-0.366,203.9,120.1,120.1,10,291.5,-0.519,0.1,203.7,0.56,0.53,132,2.1,0,8.11,-146.3,24.575,-0.407,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:48,0.75,143,2.05,8.34,202.1,-0.366,203.9,120.1,120.1,10,291.6,-0.519,0.1,203.7,0.56,0.53,132,2.09,0,8.1,-146.2,24.575,-0.406,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:49,0,143,2.05,8.35,202.1,-0.366,203.9,120.2,120.2,10,291.6,-0.519,0.1,203.7,0.56,0.53,132,2.11,0,8.1,-146.2,24.575,-0.403,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:49,0.25,143,2.07,8.42,202.1,-0.366,203.9,120.2,120.2,10,291.7,-0.52,0.1,203.7,0.55,0.52,132,2.12,0,8.1,-146.2,24.575,-0.401,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:49,0.5,143,2.07,8.42,202.1,-0.367,203.9,120.2,120.2,10,291.7,-0.52,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-146.2,24.575,-0.394,40.28704,-94.02553,272.6,2.04,12.1,738.5
9/11/2018,14:32:49,0.75,143,2.06,8.39,202.1,-0.367,203.9,120.2,120.2,10.01,291.7,-0.52,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-146.1,24.575,-0.388,40.28704,-94.02553,272.6,2.04,12.1,738.5
9/11/2018,14:32:50,0,143,2.06,8.38,202.1,-0.367,203.9,120.2,120.2,10.01,291.8,-0.52,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-146.1,24.575,-0.383,40.28704,-94.02553,272.6,2.04,12.1,738.5
9/11/2018,14:32:50,0.25,143,2.06,8.37,202.1,-0.367,203.9,120.2,120.2,10.01,291.8,-0.52,0.1,203.7,0.55,0.52,132,2.1,0,8.1,-146.1,24.575,-0.372,40.28704,-94.02553,272.6,2.04,12.1,738.5
9/11/2018,14:32:50,0.5,143,2.05,8.34,202.1,-0.367,203.9,120.2,120.2,10.01,291.8,-0.52,0.1,203.7,0.55,0.52,132,2.1,0,8.1,-146,24.574,-0.365,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:50,0.75,143,2.05,8.33,202.1,-0.367,203.9,120.2,120.2,10.01,291.9,-0.52,0.1,203.7,0.54,0.51,132,2.1,0,8.1,-146,24.574,-0.357,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:51,0,143,2.04,8.31,202.1,-0.366,203.9,120.2,120.2,10.01,291.9,-0.519,0.1,203.7,0.54,0.51,132,2.1,0,8.1,-146,24.574,-0.342,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:51,0.25,143,2.04,8.29,202.1,-0.366,203.9,120.3,120.3,10.01,291.9,-0.519,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-146,24.573,-0.334,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:51,0.5,143,2.04,8.3,202.1,-0.366,203.9,120.3,120.3,10.01,292,-0.519,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-145.9,24.573,-0.325,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:51,0.75,143,2.04,8.3,202.1,-0.366,203.9,120.3,120.3,10.01,292,-0.519,0.1,203.7,0.55,0.52,132,2.11,0,8.1,-145.9,24.573,-0.315,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:52,0,143,2.04,8.29,202.1,-0.365,203.9,120.3,120.3,10.01,292.1,-0.518,0.1,203.7,0.54,0.51,132,2.12,0,8.1,-145.9,24.572,-0.294,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:52,0.25,143,2.03,8.28,202.1,-0.365,203.9,120.3,120.3,10.01,292.1,-0.517,0.1,203.8,0.54,0.51,132,2.13,0,8.1,-145.9,24.572,-0.282,40.28704,-94.02553,272.7,2.04,12.1,738.5
9/11/2018,14:32:52,0.5,143,2.03,8.27,202.1,-0.364,203.9,120.3,120.3,10.02,292.1,-0.516,0.1,203.8,0.54,0.51,132,2.14,0,8.1,-145.8,24.571,-0.269,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:52,0.75,143,2.03,8.27,202.1,-0.363,203.9,120.3,120.3,10.02,292.2,-0.515,0.1,203.8,0.54,0.51,132,2.13,0,8.1,-145.8,24.571,-0.243,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:53,0,143,2.03,8.25,202.1,-0.362,203.9,120.3,120.3,10.02,292.2,-0.514,0.1,203.7,0.54,0.51,132,2.13,0,8.1,-145.8,24.57,-0.232,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:53,0.25,143,2.04,8.29,202.1,-0.362,203.9,120.3,120.3,10.02,292.2,-0.513,0.1,203.8,0.54,0.51,132,2.14,0,8.1,-145.7,24.57,-0.224,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:53,0.5,143,2.04,8.32,202.1,-0.36,203.9,120.3,120.3,10.02,292.3,-0.511,0.1,203.8,0.54,0.51,132,2.12,0,8.1,-145.7,24.57,-0.21,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:53,0.75,143,2.05,8.34,202.1,-0.359,203.9,120.3,120.3,10.02,292.3,-0.509,0.1,203.8,0.54,0.51,132,2.12,0,8.1,-145.7,24.569,-0.202,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:54,0,143,2.05,8.34,202.1,-0.358,203.9,120.3,120.3,10.02,292.4,-0.508,0.1,203.8,0.54,0.51,132,2.13,0,8.1,-145.7,24.569,-0.197,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:54,0.25,143,2.06,8.38,202.1,-0.357,203.9,120.3,120.3,10.02,292.4,-0.507,0.1,203.7,0.54,0.51,132,2.13,0,8.09,-145.6,24.569,-0.193,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:54,0.5,143,2.07,8.42,202.1,-0.356,203.9,120.4,120.4,10.02,292.4,-0.504,0.1,203.7,0.54,0.51,132,2.13,0,8.09,-145.6,24.569,-0.189,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:54,0.75,143,2.07,8.43,202.1,-0.355,203.9,120.4,120.4,10.02,292.5,-0.503,0.1,203.7,0.54,0.51,132,2.13,0,8.09,-145.6,24.569,-0.191,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:55,0,143,2.08,8.46,202.1,-0.353,203.9,120.4,120.4,10.02,292.5,-0.501,0.1,203.7,0.53,0.5,132,2.13,0,8.09,-145.5,24.569,-0.192,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:55,0.25,143,2.08,8.47,202.1,-0.352,203.9,120.4,120.4,10.02,292.5,-0.5,0.1,203.7,0.53,0.5,132,2.12,0,8.09,-145.5,24.569,-0.189,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:55,0.5,143,2.09,8.52,202.1,-0.351,203.9,120.4,120.4,10.02,292.6,-0.498,0.1,203.7,0.53,0.5,132,2.12,0,8.09,-145.5,24.569,-0.185,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:55,0.75,143,2.1,8.54,202.1,-0.351,203.9,120.4,120.4,10.02,292.6,-0.497,0.1,203.7,0.53,0.5,132,2.12,0,8.09,-145.5,24.569,-0.182,40.28704,-94.02553,272.5,2.04,12.1,738.5
9/11/2018,14:32:56,0,143,2.1,8.55,202.1,-0.349,203.9,120.4,120.4,10.02,292.6,-0.495,0.1,203.7,0.53,0.5,132,2.12,0,8.09,-145.4,24.569,-0.178,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:56,0.25,143,2.09,8.53,202.1,-0.348,203.9,120.4,120.4,10.02,292.7,-0.493,0.1,203.7,0.53,0.5,132,2.12,0,8.09,-145.4,24.569,-0.18,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:56,0.5,143,2.11,8.58,202.1,-0.347,203.9,120.4,120.4,10.02,292.7,-0.492,0.1,203.7,0.54,0.51,132,2.11,0,8.09,-145.4,24.569,-0.18,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:56,0.75,143,2.11,8.59,202.1,-0.345,203.9,120.4,120.4,10.02,292.8,-0.49,0.1,203.7,0.54,0.51,132,2.12,0,8.09,-145.4,24.57,-0.179,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:57,0,143,2.12,8.61,202.1,-0.344,203.9,120.4,120.4,10.02,292.8,-0.488,0.1,203.7,0.54,0.51,132,2.12,0,8.09,-145.3,24.57,-0.178,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:57,0.25,143,2.12,8.64,202.1,-0.343,203.9,120.4,120.4,10.02,292.8,-0.487,0.1,203.7,0.54,0.51,132,2.14,0,8.09,-145.3,24.57,-0.175,40.28704,-94.02553,272.5,2.04,12.1,738.6
9/11/2018,14:32:57,0.5,143,2.13,8.68,202.1,-0.341,203.9,120.4,120.4,10.03,292.9,-0.484,0.1,203.7,0.54,0.51,132,2.14,0,8.09,-145.3,24.57,-0.176,40.28704,-94.02553,272.4,2.04,12.1,738.6
9/11/2018,14:32:57,0.75,143,2.13,8.68,202.1,-0.341,203.9,120.4,120.4,10.03,292.9,-0.483,0.1,203.7,0.54,0.51,132,2.14,0,8.09,-145.3,24.57,-0.181,40.28704,-94.02553,272.4,2.04,12.1,738.6
9/11/2018,14:32:58,0,143,2.13,8.69,202.1,-0.34,203.9,120.4,120.4,10.03,292.9,-0.482,0.1,203.7,0.54,0.51,132,2.14,0,8.09,-145.2,24.57,-0.186,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:58,0.25,143,2.14,8.72,202.1,-0.339,203.9,120.4,120.4,10.03,292.9,-0.481,0.1,203.7,0.55,0.52,132,2.13,0,8.09,-145.2,24.57,-0.19,40.28704,-94.02553,272.4,2.04,12.1,738.5
9/11/2018,14:32:58,0.5,143,2.15,8.77,202.1,-0.338,203.9,120.4,120.4,10.03,293,-0.479,0.1,203.7,0.55,0.52,132,2.14,0,8.09,-145.2,24.57,-0.198,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:58,0.75,143,2.16,8.77,202.1,-0.337,203.9,120.4,120.4,10.03,293,-0.478,0.1,203.7,0.55,0.52,132,2.14,0,8.09,-145.2,24.57,-0.207,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:59,0,143,2.16,8.8,202.1,-0.336,203.9,120.4,120.4,10.03,293,-0.477,0.1,203.7,0.55,0.52,132,2.15,0,8.09,-145.2,24.57,-0.222,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:59,0.25,143,2.16,8.79,202.1,-0.335,203.9,120.4,120.4,10.03,293.1,-0.476,0.1,203.7,0.55,0.52,132,2.16,0,8.09,-145.1,24.57,-0.236,40.28704,-94.02553,272.2,2.04,12.1,738.5
9/11/2018,14:32:59,0.5,143,2.15,8.76,202.1,-0.335,203.9,120.4,120.4,10.03,293.1,-0.475,0.1,203.7,0.55,0.52,132,2.14,0,8.09,-145.1,24.57,-0.228,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:32:59,0.75,143,2.16,8.8,202.1,-0.334,203.9,120.4,120.4,10.03,293.1,-0.473,0.1,203.7,0.54,0.51,132,2.13,0,8.09,-145.1,24.57,-0.219,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:33:00,0,143,2.16,8.81,202.1,-0.332,203.9,120.4,120.4,10.03,293.1,-0.471,0.1,203.7,0.55,0.52,132,2.12,0,8.09,-145.1,24.57,-0.204,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:33:00,0.25,143,2.17,8.83,202.1,-0.331,203.9,120.4,120.4,10.03,293.2,-0.47,0.1,203.7,0.54,0.51,132,2.12,0,8.09,-145,24.57,-0.197,40.28704,-94.02553,272.1,2.04,12.1,738.5
9/11/2018,14:33:00,0.5,143,2.16,8.81,202.1,-0.33,203.9,120.4,120.4,10.03,293.2,-0.468,0.1,203.7,0.55,0.52,132,2.12,0,8.08,-145,24.569,-0.189,40.28704,-94.02554,272,2.04,12.1,738.5
9/11/2018,14:33:00,0.75,143,2.16,8.81,202.1,-0.328,203.9,120.4,120.4,10.03,293.2,-0.466,0.1,203.7,0.55,0.52,132,2.12,0,8.08,-145,24.569,-0.173,40.28704,-94.02554,272,2.04,12.1,738.5
9/11/2018,14:33:01,0,143,2.17,8.83,202.1,-0.327,203.9,120.4,120.4,10.03,293.3,-0.464,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-145,24.569,-0.171,40.28704,-94.02554,272,2.04,12.1,738.5
9/11/2018,14:33:01,0.25,143,2.17,8.83,202.1,-0.326,203.9,120.4,120.4,10.03,293.3,-0.463,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-144.9,24.569,-0.17,40.28704,-94.02554,272,2.04,12.1,738.5
9/11/2018,14:33:01,0.5,143,2.17,8.85,202.1,-0.325,203.9,120.4,120.4,10.03,293.3,-0.462,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-144.9,24.569,-0.165,40.28704,-94.02554,271.9,2.04,12.1,738.5
9/11/2018,14:33:01,0.75,143,2.17,8.85,202.1,-0.323,203.9,120.4,120.4,10.03,293.4,-0.459,0.1,203.8,0.55,0.52,132,2.11,0,8.08,-144.9,24.568,-0.15,40.28704,-94.02554,271.9,2.04,12.1,738.5
9/11/2018,14:33:02,0,143,2.18,8.88,202.1,-0.322,203.9,120.4,120.4,10.03,293.4,-0.457,0.1,203.8,0.55,0.52,132,2.11,0,8.08,-144.8,24.567,-0.144,40.28704,-94.02554,271.9,2.04,12.1,738.6
9/11/2018,14:33:02,0.25,143,2.18,8.88,202.1,-0.321,203.9,120.4,120.4,10.03,293.4,-0.455,0.1,203.8,0.54,0.51,132,2.12,0,8.08,-144.8,24.567,-0.141,40.28704,-94.02554,271.9,2.04,12.1,738.6
9/11/2018,14:33:02,0.5,143,2.18,8.88,202.1,-0.319,203.9,120.4,120.4,10.03,293.5,-0.452,0.1,203.8,0.54,0.51,132,2.12,0,8.08,-144.8,24.566,-0.135,40.28704,-94.02554,271.8,2.04,12.1,738.6
9/11/2018,14:33:02,0.75,143,2.18,8.89,202.1,-0.318,203.9,120.4,120.4,10.03,293.5,-0.45,0.1,203.8,0.54,0.51,132,2.12,0,8.08,-144.8,24.565,-0.13,40.28704,-94.02554,271.8,2.04,12.1,738.6
9/11/2018,14:33:03,0,143,2.19,8.91,202.1,-0.316,203.9,120.4,120.4,10.03,293.6,-0.449,0.1,203.8,0.54,0.51,132,2.11,0,8.08,-144.7,24.565,-0.122,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:03,0.25,143,2.2,8.94,202.1,-0.314,203.9,120.5,120.5,10.03,293.6,-0.445,0.1,203.8,0.54,0.51,132,2.11,0,8.08,-144.7,24.564,-0.1,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:03,0.5,143,2.21,9.01,202.1,-0.313,203.9,120.5,120.5,10.03,293.6,-0.443,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-144.7,24.564,-0.083,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:03,0.75,143,2.22,9.05,202.1,-0.311,203.9,120.5,120.5,10.03,293.6,-0.441,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-144.7,24.563,-0.061,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:04,0,143,2.23,9.07,202.1,-0.308,203.9,120.5,120.5,10.03,293.7,-0.436,0.1,203.8,0.55,0.52,132,2.12,0,8.08,-144.7,24.562,-0.03,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:04,0.25,143,2.23,9.1,202.1,-0.306,203.9,120.5,120.5,10.03,293.7,-0.434,0.1,203.8,0.55,0.52,132,2.13,0,8.08,-144.6,24.562,-0.032,40.28704,-94.02554,271.8,2.04,12.1,738.5
9/11/2018,14:33:04,0.5,143,2.23,9.09,202.1,-0.305,203.9,120.5,120.5,10.03,293.7,-0.432,0.1,203.8,0.55,0.52,132,2.14,0,8.08,-144.6,24.561,-0.045,40.28704,-94.02554,271.7,2.04,12.1,738.5
9/11/2018,14:33:04,0.75,143,2.24,9.1,202.1,-0.303,203.9,120.5,120.5,10.03,293.7,-0.43,0.1,203.8,0.55,0.52,132,2.14,0,8.08,-144.6,24.56,-0.06,40.28704,-94.02554,271.7,2.04,12.1,738.5
9/11/2018,14:33:05,0,143,2.24,9.11,202,-0.301,203.9,120.5,120.5,10.03,293.8,-0.426,0.1,203.8,0.55,0.52,132,2.13,0,8.08,-144.6,24.56,-0.08,40.28704,-94.02554,271.7,2.04,12.1,738.6
