Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
11/30/2018,11:32:20,2.822,738.5,91.5,12.37,102.4,8.07,254.8,10.86,0.38,0.37,1.337,5.07,0.018
11/30/2018,11:32:21,2.808,738.5,91.6,12.38,102.4,8.07,254.9,10.91,0.39,0.38,1.367,5.18,0.025
11/30/2018,11:32:22,2.799,738.4,91.6,12.39,102.5,8.07,255,10.93,0.385,0.38,1.392,5.28,0.032
11/30/2018,11:32:23,2.792,738.5,91.6,12.4,102.5,8.07,255,10.9,0.393,0.39,1.417,5.38,0.038
11/30/2018,11:32:24,2.782,738.5,91.7,12.41,102.7,8.07,255.1,10.91,0.401,0.39,1.446,5.49,0.046
11/30/2018,11:32:25,2.772,738.5,91.7,12.42,102.8,8.07,255.1,10.99,0.407,0.4,1.472,5.59,0.054
11/30/2018,11:32:26,2.769,738.5,91.8,12.43,102.8,8.07,255.2,10.92,0.418,0.41,1.497,5.69,0.062
11/30/2018,11:32:27,2.766,738.4,91.8,12.43,102.8,8.07,255.2,10.9,0.418,0.41,1.503,5.71,0.071
11/30/2018,11:32:28,2.763,738.5,91.9,12.44,102.7,8.07,255.3,10.89,0.422,0.41,1.538,5.85,0.083
11/30/2018,11:32:29,2.76,738.5,92,12.45,102.7,8.06,255.4,10.9,0.425,0.42,1.579,6,0.094
11/30/2018,11:32:30,2.758,738.5,92,12.46,102.6,8.06,255.4,10.81,0.435,0.43,1.622,6.17,0.107
11/30/2018,11:32:31,2.756,738.5,92.1,12.47,102.6,8.06,255.5,10.78,0.439,0.43,1.668,6.35,0.121
11/30/2018,11:32:32,2.755,738.5,92.1,12.48,102.6,8.06,255.5,10.69,0.456,0.45,1.687,6.42,0.137
11/30/2018,11:32:33,2.755,738.5,92.2,12.48,102.6,8.06,255.6,10.65,0.462,0.46,1.715,6.53,0.15
11/30/2018,11:32:34,2.752,738.5,92.2,12.49,102.5,8.06,255.7,10.57,0.479,0.47,1.765,6.72,0.163
11/30/2018,11:32:35,2.749,738.5,92.3,12.5,102.5,8.05,255.7,10.57,0.488,0.48,1.81,6.9,0.175
11/30/2018,11:32:36,2.746,738.5,92.3,12.5,102.5,8.05,255.8,10.5,0.494,0.49,1.844,7.03,0.185
11/30/2018,11:32:37,2.743,738.4,92.3,12.51,102.4,8.05,255.8,10.55,0.506,0.5,1.925,7.34,0.203
11/30/2018,11:32:38,2.743,738.5,92.4,12.51,102.4,8.05,255.8,10.53,0.516,0.51,1.96,7.48,0.217
11/30/2018,11:32:39,2.741,738.5,92.4,12.52,102.4,8.05,255.9,10.51,0.52,0.51,2.008,7.67,0.23
11/30/2018,11:32:40,2.738,738.5,92.5,12.53,102.4,8.05,256,10.45,0.534,0.53,2.041,7.79,0.245
11/30/2018,11:32:41,2.738,738.5,92.5,12.53,102.4,8.04,256,10.52,0.548,0.54,2.07,7.91,0.258
11/30/2018,11:32:42,2.741,738.5,92.5,12.54,102.4,8.04,256.1,10.51,0.557,0.55,2.111,8.07,0.271
11/30/2018,11:32:43,2.744,738.5,92.6,12.54,102.4,8.04,256.2,10.52,0.56,0.55,2.131,8.14,0.284
11/30/2018,11:32:44,2.747,738.5,92.6,12.55,102.4,8.03,256.3,10.48,0.577,0.57,2.132,8.15,0.3
11/30/2018,11:32:45,2.749,738.5,92.7,12.55,102.4,8.03,256.4,10.45,0.572,0.56,2.131,8.14,0.31
11/30/2018,11:32:46,2.75,738.5,92.7,12.56,102.4,8.03,256.5,10.39,0.579,0.57,2.168,8.29,0.325
11/30/2018,11:32:47,2.75,738.5,92.7,12.56,102.4,8.03,256.6,10.46,0.583,0.58,2.171,8.3,0.338
11/30/2018,11:32:48,2.751,738.5,92.8,12.57,102.4,8.02,256.7,10.44,0.588,0.58,2.178,8.32,0.354
11/30/2018,11:32:49,2.752,738.5,92.8,12.57,102.4,8.02,256.8,10.37,0.594,0.59,2.209,8.45,0.367
11/30/2018,11:32:50,2.755,738.5,92.8,12.57,102.4,8.02,256.9,10.34,0.594,0.59,2.21,8.45,0.38
11/30/2018,11:32:51,2.757,738.5,92.9,12.58,102.4,8.02,256.9,10.33,0.596,0.59,2.233,8.54,0.393
11/30/2018,11:32:52,2.758,738.5,92.9,12.58,102.4,8.01,257,10.38,0.596,0.59,2.252,8.61,0.409
11/30/2018,11:32:53,2.76,738.5,92.9,12.58,102.4,8.01,257.1,10.41,0.591,0.58,2.252,8.61,0.422
11/30/2018,11:32:54,2.762,738.5,92.9,12.58,102.4,8.01,257.2,10.4,0.589,0.58,2.251,8.61,0.434
11/30/2018,11:32:55,2.762,738.5,92.9,12.58,102.4,8.01,257.2,10.41,0.592,0.58,2.27,8.68,0.442
11/30/2018,11:32:56,2.763,738.5,92.9,12.58,102.4,8,257.3,10.39,0.596,0.59,2.3,8.8,0.45
11/30/2018,11:32:57,2.764,738.5,92.9,12.58,102.5,8,257.4,10.37,0.596,0.59,2.298,8.79,0.46
11/30/2018,11:32:58,2.764,738.5,93,12.59,102.4,8,257.4,10.39,0.601,0.59,2.302,8.8,0.466
11/30/2018,11:32:59,2.765,738.5,93,12.59,102.4,7.99,257.5,10.38,0.602,0.59,2.319,8.87,0.471
11/30/2018,11:33:00,2.766,738.5,93,12.59,102.4,7.99,257.6,10.47,0.601,0.59,2.321,8.88,0.478
11/30/2018,11:33:01,2.766,738.5,93,12.59,102.4,7.99,257.7,10.46,0.602,0.59,2.31,8.84,0.483
11/30/2018,11:33:02,2.766,738.5,93,12.6,102.4,7.99,257.8,10.44,0.604,0.6,2.309,8.83,0.489
11/30/2018,11:33:03,2.766,738.4,93.1,12.6,102.4,7.98,257.8,10.44,0.61,0.6,2.312,8.84,0.494
11/30/2018,11:33:04,2.766,738.5,93.1,12.6,102.4,7.98,257.9,10.47,0.627,0.62,2.319,8.87,0.499
11/30/2018,11:33:05,2.767,738.5,93.1,12.6,102.4,7.98,258,10.47,0.634,0.63,2.347,8.98,0.503
11/30/2018,11:33:06,2.767,738.5,93.1,12.61,102.4,7.98,258.1,10.47,0.638,0.63,2.368,9.06,0.506
11/30/2018,11:33:07,2.766,738.5,93.1,12.61,102.4,7.98,258.1,10.47,0.644,0.64,2.38,9.11,0.507
11/30/2018,11:33:08,2.765,738.5,93.1,12.61,102.4,7.97,258.2,10.48,0.647,0.64,2.377,9.1,0.507
11/30/2018,11:33:09,2.764,738.5,93.2,12.61,102.4,7.97,258.3,10.5,0.661,0.65,2.375,9.09,0.506
11/30/2018,11:33:10,2.763,738.5,93.2,12.61,102.4,7.97,258.3,10.54,0.665,0.66,2.391,9.15,0.506
11/30/2018,11:33:11,2.761,738.6,93.2,12.62,102.4,7.97,258.4,10.56,0.679,0.67,2.386,9.13,0.506
11/30/2018,11:33:12,2.758,738.5,93.2,12.62,102.4,7.97,258.5,10.54,0.688,0.68,2.396,9.17,0.507
11/30/2018,11:33:13,2.756,738.5,93.2,12.62,102.4,7.96,258.5,10.51,0.699,0.69,2.39,9.15,0.508
11/30/2018,11:33:14,2.756,738.5,93.2,12.62,102.3,7.96,258.6,10.56,0.685,0.68,2.374,9.09,0.51
11/30/2018,11:33:15,2.755,738.5,93.2,12.62,102.3,7.96,258.7,10.61,0.684,0.68,2.389,9.14,0.513
11/30/2018,11:33:16,2.754,738.5,93.2,12.62,102.3,7.96,258.8,10.56,0.69,0.68,2.393,9.16,0.517
11/30/2018,11:33:17,2.752,738.5,93.2,12.63,102.3,7.96,258.8,10.57,0.7,0.69,2.396,9.17,0.52
11/30/2018,11:33:18,2.75,738.5,93.2,12.63,102.3,7.95,258.9,10.55,0.7,0.69,2.406,9.21,0.526
11/30/2018,11:33:19,2.747,738.5,93.2,12.63,102.3,7.95,259,10.62,0.714,0.71,2.438,9.33,0.531
11/30/2018,11:33:20,2.745,738.4,93.3,12.63,102.3,7.95,259.1,10.62,0.72,0.71,2.467,9.45,0.536
11/30/2018,11:33:21,2.744,738.5,93.3,12.64,102.3,7.95,259.1,10.65,0.728,0.72,2.495,9.55,0.542
11/30/2018,11:33:22,2.743,738.5,93.3,12.64,102.3,7.95,259.2,10.6,0.735,0.73,2.522,9.66,0.552
11/30/2018,11:33:23,2.742,738.4,93.3,12.64,102.3,7.94,259.3,10.62,0.737,0.73,2.56,9.81,0.557
11/30/2018,11:33:24,2.742,738.5,93.3,12.64,102.2,7.94,259.3,10.62,0.742,0.73,2.591,9.93,0.564
11/30/2018,11:33:25,2.742,738.5,93.3,12.64,102.2,7.94,259.4,10.55,0.747,0.74,2.638,10.11,0.573
11/30/2018,11:33:26,2.742,738.5,93.3,12.64,102.2,7.94,259.5,10.47,0.754,0.75,2.661,10.2,0.579
11/30/2018,11:33:27,2.741,738.5,93.3,12.65,102.2,7.94,259.5,10.48,0.77,0.76,2.687,10.3,0.584
11/30/2018,11:33:28,2.741,738.5,93.4,12.65,102.2,7.94,259.6,10.54,0.78,0.77,2.703,10.36,0.591
11/30/2018,11:33:29,2.74,738.5,93.4,12.65,102.2,7.93,259.7,10.49,0.788,0.78,2.714,10.4,0.597
11/30/2018,11:33:30,2.74,738.5,93.4,12.65,102.2,7.93,259.7,10.49,0.796,0.79,2.739,10.5,0.604
11/30/2018,11:33:31,2.739,738.5,93.4,12.65,102.2,7.93,259.8,10.51,0.804,0.8,2.761,10.58,0.614
11/30/2018,11:33:32,2.738,738.5,93.4,12.65,102.2,7.93,259.9,10.52,0.808,0.8,2.772,10.63,0.624
11/30/2018,11:33:33,2.738,738.5,93.4,12.65,102.2,7.93,259.9,10.59,0.817,0.81,2.815,10.79,0.634
11/30/2018,11:33:34,2.736,738.5,93.4,12.66,102.2,7.93,260,10.57,0.828,0.82,2.821,10.82,0.647
11/30/2018,11:33:35,2.736,738.5,93.4,12.66,102.2,7.93,260.1,10.55,0.837,0.83,2.815,10.79,0.664
11/30/2018,11:33:36,2.735,738.5,93.4,12.66,102.2,7.92,260.2,10.55,0.837,0.83,2.836,10.87,0.68
11/30/2018,11:33:37,2.735,738.5,93.4,12.66,102.2,7.92,260.2,10.67,0.838,0.83,2.861,10.97,0.691
11/30/2018,11:33:38,2.734,738.4,93.4,12.66,102.2,7.92,260.3,10.71,0.84,0.83,2.855,10.95,0.705
11/30/2018,11:33:39,2.733,738.4,93.4,12.66,102.2,7.92,260.3,10.73,0.84,0.83,2.871,11.01,0.719
11/30/2018,11:33:40,2.732,738.5,93.4,12.66,102.2,7.92,260.4,10.85,0.843,0.84,2.865,10.99,0.736
11/30/2018,11:33:41,2.731,738.5,93.4,12.66,102.2,7.92,260.5,10.9,0.831,0.82,2.85,10.93,0.748
11/30/2018,11:33:42,2.73,738.5,93.4,12.66,102.2,7.92,260.5,10.96,0.832,0.83,2.827,10.84,0.759
11/30/2018,11:33:43,2.728,738.5,93.4,12.66,102.2,7.91,260.6,10.98,0.834,0.83,2.807,10.76,0.774
11/30/2018,11:33:44,2.727,738.5,93.4,12.66,102.2,7.91,260.7,10.97,0.831,0.82,2.744,10.52,0.788
11/30/2018,11:33:45,2.724,738.5,93.4,12.66,102.2,7.91,260.7,10.95,0.822,0.82,2.738,10.5,0.801
11/30/2018,11:33:46,2.722,738.5,93.4,12.66,102.2,7.91,260.8,10.95,0.816,0.81,2.735,10.48,0.815
11/30/2018,11:33:47,2.719,738.5,93.4,12.66,102.2,7.91,260.8,10.98,0.81,0.8,2.709,10.38,0.833
11/30/2018,11:33:48,2.717,738.5,93.4,12.66,102.2,7.91,260.9,10.89,0.807,0.8,2.698,10.34,0.849
11/30/2018,11:33:49,2.713,738.5,93.4,12.67,102.1,7.91,260.9,10.95,0.804,0.8,2.683,10.28,0.864
11/30/2018,11:33:50,2.709,738.5,93.4,12.67,102.1,7.91,261,11.03,0.791,0.78,2.672,10.24,0.88
11/30/2018,11:33:51,2.705,738.5,93.4,12.67,102.1,7.9,261,11.05,0.788,0.78,2.671,10.23,0.898
11/30/2018,11:33:52,2.702,738.4,93.4,12.67,102.1,7.9,261.1,11.01,0.788,0.78,2.663,10.21,0.912
11/30/2018,11:33:53,2.698,738.5,93.4,12.67,102.1,7.9,261.1,11.07,0.781,0.77,2.67,10.23,0.925
11/30/2018,11:33:54,2.694,738.4,93.4,12.67,102.1,7.9,261.2,11.09,0.789,0.78,2.691,10.31,0.939
11/30/2018,11:33:55,2.692,738.5,93.4,12.67,102.1,7.9,261.2,11.06,0.79,0.78,2.719,10.42,0.955
11/30/2018,11:33:56,2.689,738.4,93.4,12.67,102.1,7.9,261.3,11.12,0.797,0.79,2.71,10.39,0.967
11/30/2018,11:33:57,2.687,738.4,93.4,12.68,102.1,7.9,261.4,11.06,0.78,0.77,2.714,10.4,0.979
11/30/2018,11:33:58,2.686,738.5,93.4,12.68,102.1,7.9,261.4,11.1,0.79,0.78,2.698,10.34,0.99
11/30/2018,11:33:59,2.685,738.4,93.5,12.68,102.1,7.9,261.5,11.16,0.794,0.79,2.663,10.21,1.001
11/30/2018,11:34:00,2.685,738.5,93.5,12.68,102.1,7.9,261.5,11.22,0.796,0.79,2.669,10.23,1.012
11/30/2018,11:34:01,2.685,738.5,93.5,12.68,102.1,7.9,261.5,11.22,0.796,0.79,2.688,10.3,1.023
11/30/2018,11:34:02,2.685,738.5,93.5,12.69,102.1,7.9,261.6,11.23,0.786,0.78,2.687,10.3,1.037
11/30/2018,11:34:03,2.686,738.4,93.5,12.69,102.1,7.89,261.6,11.27,0.781,0.77,2.652,10.16,1.048
11/30/2018,11:34:04,2.686,738.5,93.5,12.69,102.1,7.89,261.7,11.26,0.788,0.78,2.634,10.09,1.062
11/30/2018,11:34:05,2.687,738.5,93.5,12.69,102.1,7.89,261.7,11.25,0.79,0.78,2.593,9.93,1.074
11/30/2018,11:34:06,2.687,738.5,93.5,12.69,102.1,7.89,261.8,11.21,0.784,0.78,2.576,9.87,1.085
11/30/2018,11:34:07,2.688,738.5,93.5,12.69,102.1,7.89,261.8,11.16,0.78,0.77,2.558,9.8,1.097
11/30/2018,11:34:08,2.689,738.5,93.5,12.69,102.1,7.89,261.9,11.12,0.773,0.77,2.57,9.85,1.11
11/30/2018,11:34:09,2.689,738.4,93.5,12.69,102.1,7.89,261.9,11.16,0.78,0.77,2.575,9.86,1.119
11/30/2018,11:34:10,2.69,738.5,93.5,12.69,102.1,7.89,262,11.13,0.779,0.77,2.611,10,1.128
11/30/2018,11:34:11,2.691,738.4,93.5,12.69,102.1,7.89,262.1,11.04,0.783,0.78,2.615,10.02,1.135
11/30/2018,11:34:12,2.692,738.4,93.5,12.69,102.1,7.89,262.1,11.02,0.784,0.78,2.618,10.03,1.143
11/30/2018,11:34:13,2.694,738.5,93.5,12.69,102.1,7.89,262.2,10.98,0.776,0.77,2.61,10,1.15
11/30/2018,11:34:14,2.695,738.5,93.5,12.69,102.1,7.89,262.2,10.96,0.779,0.77,2.646,10.14,1.156
11/30/2018,11:34:15,2.696,738.5,93.5,12.69,102.1,7.89,262.3,11,0.774,0.77,2.67,10.23,1.161
11/30/2018,11:34:16,2.697,738.5,93.5,12.69,102.1,7.89,262.3,10.94,0.773,0.77,2.708,10.38,1.168
11/30/2018,11:34:17,2.698,738.5,93.5,12.69,102.1,7.89,262.4,10.94,0.776,0.77,2.719,10.42,1.173
11/30/2018,11:34:18,2.7,738.5,93.5,12.69,102.1,7.89,262.4,10.92,0.769,0.76,2.742,10.51,1.179
11/30/2018,11:34:19,2.701,738.4,93.5,12.69,102.1,7.88,262.5,10.87,0.771,0.76,2.719,10.42,1.184
11/30/2018,11:34:20,2.702,738.4,93.5,12.69,102.1,7.88,262.5,10.85,0.771,0.76,2.73,10.46,1.188
11/30/2018,11:34:21,2.704,738.5,93.5,12.69,102.1,7.88,262.6,10.91,0.776,0.77,2.751,10.55,1.194
11/30/2018,11:34:22,2.705,738.5,93.5,12.69,102.1,7.88,262.6,10.85,0.781,0.77,2.744,10.52,1.201
11/30/2018,11:34:23,2.706,738.5,93.5,12.69,102.1,7.88,262.7,10.73,0.778,0.77,2.752,10.55,1.206
11/30/2018,11:34:24,2.707,738.5,93.5,12.68,102.1,7.88,262.7,10.66,0.78,0.77,2.768,10.61,1.211
11/30/2018,11:34:25,2.707,738.4,93.5,12.68,102.1,7.88,262.8,10.65,0.788,0.78,2.769,10.62,1.215
11/30/2018,11:34:26,2.708,738.5,93.5,12.68,102.1,7.88,262.8,10.65,0.777,0.77,2.78,10.66,1.218
11/30/2018,11:34:27,2.708,738.5,93.5,12.68,102.1,7.88,262.9,10.7,0.792,0.78,2.789,10.69,1.221
11/30/2018,11:34:28,2.708,738.5,93.5,12.68,102.1,7.88,262.9,10.65,0.784,0.78,2.804,10.75,1.224
11/30/2018,11:34:29,2.709,738.4,93.5,12.68,102.1,7.88,263,10.56,0.789,0.78,2.81,10.77,1.227
11/30/2018,11:34:30,2.71,738.5,93.5,12.68,102.1,7.88,263.1,10.62,0.79,0.78,2.863,10.98,1.229
11/30/2018,11:34:31,2.71,738.5,93.5,12.68,102.1,7.88,263.1,10.65,0.798,0.79,2.858,10.96,1.232
11/30/2018,11:34:32,2.709,738.5,93.5,12.68,102.1,7.88,263.1,10.6,0.79,0.78,2.828,10.84,1.236
11/30/2018,11:34:33,2.708,738.5,93.5,12.68,102.1,7.88,263.2,10.61,0.784,0.78,2.842,10.9,1.241
11/30/2018,11:34:34,2.707,738.5,93.5,12.68,102.1,7.88,263.3,10.69,0.774,0.77,2.824,10.83,1.247
11/30/2018,11:34:35,2.706,738.5,93.5,12.69,102.1,7.87,263.3,10.71,0.782,0.77,2.806,10.76,1.254
11/30/2018,11:34:36,2.705,738.4,93.5,12.69,102.1,7.87,263.4,10.74,0.78,0.77,2.8,10.74,1.261
11/30/2018,11:34:37,2.703,738.4,93.5,12.69,102.1,7.87,263.4,10.75,0.777,0.77,2.796,10.72,1.27
11/30/2018,11:34:38,2.702,738.4,93.5,12.69,102.1,7.87,263.5,10.86,0.778,0.77,2.78,10.66,1.277
11/30/2018,11:34:39,2.7,738.4,93.5,12.69,102.1,7.87,263.5,10.97,0.775,0.77,2.771,10.62,1.284
11/30/2018,11:34:40,2.699,738.4,93.5,12.69,102.1,7.87,263.6,11.04,0.76,0.75,2.748,10.53,1.292
11/30/2018,11:34:41,2.697,738.4,93.6,12.69,102.1,7.87,263.6,11.03,0.764,0.76,2.708,10.38,1.299
11/30/2018,11:34:42,2.695,738.4,93.6,12.69,102.1,7.87,263.6,11.11,0.766,0.76,2.695,10.33,1.306
11/30/2018,11:34:43,2.692,738.4,93.6,12.69,102.1,7.87,263.7,11.15,0.765,0.76,2.693,10.32,1.314
11/30/2018,11:34:44,2.69,738.4,93.6,12.69,102.1,7.87,263.7,11.18,0.756,0.75,2.67,10.23,1.321
11/30/2018,11:34:45,2.689,738.4,93.6,12.7,102.1,7.87,263.8,11.12,0.771,0.76,2.672,10.24,1.331
11/30/2018,11:34:46,2.688,738.5,93.6,12.7,102.1,7.87,263.8,11.16,0.769,0.76,2.678,10.26,1.339
11/30/2018,11:34:47,2.687,738.4,93.6,12.7,102.1,7.87,263.9,11.19,0.778,0.77,2.667,10.22,1.347
11/30/2018,11:34:48,2.687,738.5,93.6,12.7,102.1,7.87,263.9,11.16,0.777,0.77,2.669,10.23,1.355
11/30/2018,11:34:49,2.687,738.4,93.6,12.7,102.1,7.87,263.9,11.09,0.774,0.77,2.64,10.12,1.365
11/30/2018,11:34:50,2.687,738.4,93.6,12.7,102.1,7.87,264,11.13,0.767,0.76,2.633,10.09,1.373
11/30/2018,11:34:51,2.686,738.5,93.6,12.71,102.1,7.87,264,11.12,0.77,0.76,2.637,10.1,1.383
11/30/2018,11:34:52,2.687,738.5,93.7,12.71,102.1,7.87,264.1,11.16,0.77,0.76,2.663,10.21,1.393
11/30/2018,11:34:53,2.688,738.5,93.7,12.71,102.1,7.87,264.1,11.08,0.774,0.77,2.658,10.18,1.406
11/30/2018,11:34:54,2.691,738.5,93.7,12.71,102.1,7.87,264.1,11.05,0.771,0.76,2.654,10.17,1.417
11/30/2018,11:34:55,2.692,738.5,93.7,12.71,102.1,7.87,264.2,11.02,0.768,0.76,2.664,10.21,1.429
11/30/2018,11:34:56,2.695,738.4,93.7,12.72,102.1,7.87,264.2,10.9,0.769,0.76,2.661,10.2,1.443
11/30/2018,11:34:57,2.698,738.5,93.7,12.72,102.1,7.87,264.3,10.83,0.761,0.75,2.689,10.3,1.454
11/30/2018,11:34:58,2.702,738.5,93.7,12.71,102.1,7.87,264.3,10.8,0.767,0.76,2.689,10.31,1.467
11/30/2018,11:34:59,2.705,738.5,93.8,12.71,102.1,7.87,264.4,10.77,0.779,0.77,2.691,10.31,1.478
11/30/2018,11:35:00,2.707,738.5,93.8,12.72,102.1,7.87,264.4,10.73,0.774,0.77,2.701,10.35,1.488
11/30/2018,11:35:01,2.712,738.5,93.8,12.71,102.1,7.87,264.5,10.63,0.79,0.78,2.745,10.52,1.505
11/30/2018,11:35:02,2.715,738.4,93.8,12.71,102.2,7.87,264.5,10.63,0.795,0.79,2.762,10.59,1.517
11/30/2018,11:35:03,2.719,738.4,93.8,12.71,102.2,7.87,264.5,10.63,0.795,0.79,2.747,10.53,1.53
11/30/2018,11:35:04,2.723,738.4,93.8,12.71,102.2,7.87,264.6,10.71,0.786,0.78,2.755,10.56,1.543
11/30/2018,11:35:05,2.725,738.4,93.8,12.71,102.2,7.86,264.6,10.69,0.775,0.77,2.764,10.59,1.556
11/30/2018,11:35:06,2.727,738.4,93.7,12.71,102.2,7.86,264.7,10.66,0.78,0.77,2.786,10.68,1.573
11/30/2018,11:35:07,2.729,738.5,93.7,12.7,102.2,7.86,264.7,10.64,0.783,0.78,2.771,10.62,1.588
11/30/2018,11:35:08,2.73,738.4,93.7,12.7,102.2,7.86,264.8,10.65,0.781,0.77,2.753,10.55,1.604
11/30/2018,11:35:09,2.731,738.4,93.7,12.7,102.2,7.86,264.8,10.6,0.776,0.77,2.746,10.53,1.618
11/30/2018,11:35:10,2.731,738.5,93.7,12.7,102.2,7.86,264.9,10.56,0.775,0.77,2.738,10.49,1.633
11/30/2018,11:35:11,2.732,738.4,93.7,12.7,102.2,7.86,264.9,10.55,0.774,0.77,2.727,10.45,1.646
11/30/2018,11:35:12,2.732,738.4,93.7,12.7,102.2,7.86,265,10.5,0.785,0.78,2.699,10.35,1.658
11/30/2018,11:35:13,2.733,738.4,93.7,12.7,102.2,7.86,265,10.59,0.788,0.78,2.67,10.23,1.672
11/30/2018,11:35:14,2.734,738.3,93.7,12.7,102.2,7.86,265.1,10.5,0.799,0.79,2.67,10.23,1.685
11/30/2018,11:35:15,2.735,738.4,93.7,12.7,102.2,7.86,265.1,10.54,0.8,0.79,2.675,10.25,1.698
11/30/2018,11:35:16,2.737,738.4,93.7,12.69,102.2,7.86,265.2,10.5,0.799,0.79,2.702,10.36,1.72
11/30/2018,11:35:17,2.738,738.5,93.7,12.69,102.2,7.86,265.2,10.46,0.797,0.79,2.688,10.3,1.725
11/30/2018,11:35:18,2.739,738.5,93.7,12.69,102.3,7.86,265.3,10.4,0.787,0.78,2.696,10.33,1.742
11/30/2018,11:35:19,2.74,738.5,93.7,12.69,102.3,7.86,265.3,10.32,0.788,0.78,2.705,10.37,1.753
11/30/2018,11:35:20,2.742,738.4,93.7,12.7,102.3,7.86,265.3,10.26,0.779,0.77,2.734,10.48,1.769
11/30/2018,11:35:21,2.744,738.4,93.7,12.7,102.3,7.86,265.4,10.24,0.778,0.77,2.747,10.53,1.782
11/30/2018,11:35:22,2.747,738.4,93.7,12.7,102.3,7.86,265.4,10.2,0.784,0.78,2.766,10.6,1.799
11/30/2018,11:35:23,2.749,738.4,93.7,12.7,102.3,7.86,265.5,10.17,0.802,0.79,2.772,10.63,1.813
11/30/2018,11:35:24,2.752,738.4,93.7,12.7,102.3,7.86,265.5,10.18,0.814,0.81,2.778,10.65,1.827
11/30/2018,11:35:25,2.753,738.4,93.7,12.69,102.3,7.86,265.5,10.2,0.806,0.8,2.776,10.64,1.842
11/30/2018,11:35:26,2.755,738.5,93.7,12.69,102.3,7.86,265.6,10.26,0.808,0.8,2.773,10.63,1.859
11/30/2018,11:35:27,2.756,738.5,93.7,12.69,102.3,7.86,265.6,10.21,0.811,0.8,2.744,10.52,1.874
11/30/2018,11:35:28,2.757,738.4,93.7,12.69,102.3,7.86,265.7,10.22,0.823,0.82,2.765,10.6,1.885
11/30/2018,11:35:29,2.759,738.5,93.7,12.69,102.3,7.85,265.7,10.24,0.821,0.81,2.793,10.71,1.899
11/30/2018,11:35:30,2.76,738.4,93.7,12.69,102.3,7.85,265.8,10.18,0.833,0.83,2.79,10.7,1.919
