Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
9/13/2018,12:51:43,0,93,0.23,0.97,220.9,15.181,292.6,1.1,1.1,0.12,281.8,21.581,0.14,287.8,0.24,0.21,187,2.96,0,6.98,-77.9,12.831,15.254,37.68997,-93.7673,263.1,2.05,11.9,740.9
9/13/2018,12:51:44,0,93,0.23,0.94,220.8,15.191,292.8,1.1,1.1,0.12,281.7,21.596,0.14,287.9,0.24,0.21,187,3,0,6.98,-77.9,12.797,15.26,37.68996,-93.7673,263.3,2.05,11.9,740.9
9/13/2018,12:51:45,0,93,0.23,0.96,220.8,15.199,292.9,1.1,1.1,0.12,281.4,21.608,0.14,288.1,0.25,0.22,187,3.02,0,6.98,-77.9,12.768,15.264,37.68996,-93.7673,263.5,2.05,11.9,740.9
9/13/2018,12:51:46,0,93,0.22,0.93,220.6,15.21,292.9,1.1,1.1,0.11,281.2,21.623,0.14,288.1,0.25,0.22,187,3.03,0,6.98,-77.9,12.743,15.335,37.68997,-93.7673,263.1,2.05,11.9,741
9/13/2018,12:51:47,0,93,0.22,0.91,220.4,15.227,292.9,1,1,0.11,281,21.648,0.14,288,0.24,0.21,187,3.02,0,6.98,-77.9,12.703,15.413,37.68996,-93.76729,263.3,2.05,11.9,741
9/13/2018,12:51:48,0,93,0.21,0.89,220.2,15.245,292.9,1,1,0.11,280.8,21.674,0.14,288,0.24,0.21,187,3.01,0,6.98,-77.9,12.666,15.451,37.68996,-93.76729,263.2,2.05,11.9,740.9
9/13/2018,12:51:49,0,93,0.22,0.91,219.9,15.263,292.8,1,1,0.11,280.5,21.699,0.14,288,0.24,0.21,187,3.03,0,6.98,-77.9,12.628,15.494,37.68996,-93.76729,263.4,2.05,11.9,741.1
9/13/2018,12:51:50,0,93,0.21,0.89,219.7,15.285,292.8,1,1,0.1,280.3,21.73,0.14,287.9,0.24,0.21,187,3.02,0,6.98,-78,12.591,15.536,37.68996,-93.7673,263,2.05,11.9,741
9/13/2018,12:51:51,0,93,0.2,0.82,219.4,15.306,292.7,1,1,0.1,280.1,21.761,0.14,287.8,0.24,0.21,187,3.02,0,6.98,-78,12.549,15.684,37.68996,-93.7673,262.5,2.05,11.9,740.9
9/13/2018,12:51:52,0,93,0.2,0.82,219.1,15.338,292.7,0.9,0.9,0.1,280,21.805,0.14,287.8,0.24,0.21,187,3.04,0,6.98,-78,12.495,15.84,37.68996,-93.76729,263.1,2.05,11.9,741
9/13/2018,12:51:53,0,93,0.19,0.8,218.8,15.37,292.5,0.9,0.9,0.1,279.7,21.852,0.14,287.6,0.23,0.2,187,3.07,0,6.98,-78,12.462,15.898,37.68996,-93.76729,263,2.05,11.9,741
9/13/2018,12:51:54,0,93,0.19,0.79,218.5,15.406,292.4,0.9,0.9,0.1,279.6,21.903,0.14,287.5,0.23,0.2,187,3.12,0,6.98,-78,12.428,15.925,37.68996,-93.76729,262.9,2.05,11.9,741
9/13/2018,12:51:55,0,93,0.19,0.78,218.2,15.434,292.2,0.9,0.9,0.1,279.4,21.942,0.14,287.3,0.23,0.2,187,3.6,0,6.98,-77.9,12.403,15.946,37.68996,-93.76729,262.8,2.05,11.9,741
9/13/2018,12:51:56,0,93,0.18,0.73,217.9,15.46,291.9,0.9,0.9,0.09,279.3,21.979,0.14,287,0.23,0.2,187,3.63,0,6.98,-77.9,12.379,15.977,37.68996,-93.76729,262.5,2.05,11.9,740.9
9/13/2018,12:51:57,0,93,0.18,0.74,217.6,15.485,291.7,0.9,0.9,0.09,279.1,22.014,0.14,286.8,0.23,0.2,186,3.65,0,6.98,-77.9,12.357,15.992,37.68996,-93.76729,262.1,2.05,11.9,741
9/13/2018,12:51:58,0,93,0.18,0.75,217.3,15.512,291.5,0.8,0.8,0.09,279,22.053,0.14,286.6,0.23,0.21,186,3.68,0,6.98,-77.9,12.329,16.015,37.68997,-93.76729,261.4,2.05,11.9,740.9
9/13/2018,12:51:59,0,93,0.18,0.73,217.1,15.534,291.5,0.8,0.8,0.09,278.8,22.085,0.14,286.6,0.24,0.21,186,3.74,0,6.98,-77.9,12.304,16.057,37.68997,-93.76729,261,2.05,11.9,740.9
9/13/2018,12:52:00,0,93,0.17,0.7,217,15.557,291.5,0.8,0.8,0.09,278.6,22.117,0.14,286.6,0.24,0.21,186,3.86,0,6.98,-77.9,12.287,16.079,37.68997,-93.76729,261.1,2.05,11.9,740.9
9/13/2018,12:52:01,0,93,0.18,0.74,216.9,15.577,291.4,0.8,0.8,0.09,278.5,22.147,0.14,286.5,0.24,0.21,186,4.07,0,6.98,-77.8,12.272,16.1,37.68997,-93.76729,261,2.05,11.9,740.9
9/13/2018,12:52:02,0,93,0.18,0.76,216.8,15.602,291.5,0.8,0.8,0.08,278.3,22.181,0.14,286.5,0.25,0.22,186,5.25,0,6.98,-77.8,12.249,16.122,37.68997,-93.76729,260.8,2.05,11.9,740.9
9/13/2018,12:52:03,0,93,0.19,0.81,216.7,15.621,291.5,0.8,0.8,0.08,278.1,22.208,0.14,286.6,0.25,0.22,186,6.23,0,6.98,-77.7,12.229,16.14,37.68997,-93.76729,260.7,2.05,11.9,740.9
9/13/2018,12:52:04,0,93,0.23,0.95,216.6,15.639,291.5,0.8,0.8,0.08,278,22.235,0.14,286.6,0.27,0.24,186,6.74,0,6.98,-77.7,12.217,16.172,37.68997,-93.76729,260.6,2.05,11.9,741
9/13/2018,12:52:05,0,93,0.36,1.48,216.6,15.658,291.5,0.8,0.8,0.08,277.8,22.261,0.14,286.6,0.33,0.3,186,7.5,0,6.98,-77.7,12.211,16.188,37.68997,-93.76729,260.7,2.05,11.9,741
9/13/2018,12:52:06,0,93,0.49,2.02,216.6,15.675,291.5,0.7,0.7,0.08,277.6,22.286,0.14,286.6,0.37,0.34,186,8.7,0,6.98,-77.6,12.204,16.21,37.68997,-93.76729,260.7,2.05,11.9,741
9/13/2018,12:52:07,0,93,0.8,3.27,216.6,15.697,291.6,0.7,0.7,0.08,277.4,22.317,0.14,286.6,0.44,0.42,186,10.48,0,6.97,-77.5,12.199,16.263,37.68997,-93.76729,260.6,2.05,11.9,740.9
9/13/2018,12:52:08,0,93,2.17,8.84,216.5,15.714,291.6,0.7,0.7,0.08,277.3,22.342,0.14,286.6,0.54,0.51,186,242.62,0,6.97,-77.5,12.194,16.275,37.68997,-93.76729,260.4,2.05,11.9,740.9
9/13/2018,12:52:09,0,93,2.2,8.94,216.5,15.731,291.6,0.7,0.7,0.08,277.1,22.365,0.14,286.7,0.72,0.69,186,26.58,0,6.97,-77.4,12.189,16.284,37.68997,-93.76729,260.1,2.05,11.9,741
9/13/2018,12:52:10,0,93,1.95,7.94,216.5,15.747,291.6,0.7,0.7,0.08,276.9,22.388,0.14,286.7,0.92,0.89,186,29.37,0,6.97,-77.3,12.183,16.285,37.68997,-93.76729,260,2.05,11.9,740.9
9/13/2018,12:52:11,0,93,2.07,8.43,216.5,15.765,291.6,0.7,0.7,0.08,276.7,22.413,0.14,286.7,1.08,1.05,186,69.55,0,6.97,-77.2,12.178,16.284,37.68997,-93.76729,260.1,2.05,11.9,741
9/13/2018,12:52:12,0,93,1.98,8.07,216.5,15.779,291.6,0.7,0.7,0.08,276.5,22.433,0.14,286.7,1.24,1.21,186,18.84,0,6.97,-77.1,12.173,16.283,37.68997,-93.76729,260.2,2.05,11.9,740.9
9/13/2018,12:52:13,0,93,1.99,8.1,216.5,15.792,291.7,0.7,0.7,0.08,276.3,22.452,0.14,286.8,1.38,1.34,186,36.27,0,6.97,-77.1,12.17,16.284,37.68997,-93.76729,260.2,2.05,11.9,740.9
9/13/2018,12:52:14,0,93,2.02,8.24,216.5,15.805,291.7,0.7,0.7,0.08,276.1,22.47,0.14,286.8,1.5,1.47,186,38.72,0,6.97,-77,12.168,16.284,37.68997,-93.76729,260.2,2.05,11.9,740.9
9/13/2018,12:52:15,0,93,2.2,8.97,216.5,15.841,291.7,0.7,0.7,0.08,275.8,22.522,0.14,286.8,1.62,1.58,186,35.6,0,6.96,-76.9,12.167,16.284,37.68997,-93.76729,260.3,2.05,11.9,741
9/13/2018,12:52:16,0,93,2.2,8.97,216.5,15.871,291.7,0.7,0.7,0.08,275.6,22.564,0.14,286.8,1.73,1.69,186,16.86,0,6.96,-76.9,12.165,16.284,37.68997,-93.76729,260.5,2.05,11.9,740.9
9/13/2018,12:52:17,0,93,2.19,8.92,216.5,15.899,291.7,0.7,0.7,0.08,275.3,22.604,0.14,286.8,1.82,1.79,186,5.77,0,6.96,-76.8,12.164,16.284,37.68997,-93.76729,260.8,2.05,11.9,740.9
9/13/2018,12:52:18,0,93,2.24,9.1,216.5,15.927,291.7,0.7,0.7,0.08,275.1,22.643,0.14,286.8,1.91,1.88,186,7.12,0,6.96,-76.8,12.166,16.285,37.68997,-93.76729,261.1,2.05,11.9,740.9
9/13/2018,12:52:19,0,93,2.23,9.08,216.5,15.954,291.7,0.7,0.7,0.08,274.8,22.682,0.14,286.8,1.99,1.96,186,6.53,0,6.96,-76.7,12.166,16.284,37.68997,-93.76729,261.4,2.05,11.9,740.9
9/13/2018,12:52:20,0,93,2.19,8.9,216.5,15.986,291.7,0.7,0.7,0.08,274.5,22.727,0.14,286.8,2.09,2.06,186,7.04,0,6.96,-76.7,12.167,16.285,37.68997,-93.76729,261.5,2.05,11.9,740.9
9/13/2018,12:52:21,0,93,2.09,8.5,216.5,16.012,291.8,0.7,0.7,0.08,274.3,22.765,0.14,286.8,2.16,2.12,186,6.93,0,6.96,-76.6,12.168,16.285,37.68998,-93.7673,261,2.05,11.9,740.9
9/13/2018,12:52:22,0,93,1.15,4.67,216.6,16.038,291.8,0.7,0.7,0.08,274,22.802,0.14,286.9,2.19,2.16,186,6.69,0,6.96,-76.6,12.169,16.285,37.68998,-93.7673,260.7,2.05,11.9,740.9
9/13/2018,12:52:23,0,93,1.13,4.62,216.6,16.064,291.8,0.7,0.7,0.08,273.7,22.839,0.14,286.9,2.15,2.11,186,7.05,0,6.96,-76.6,12.169,16.285,37.68998,-93.7673,260.5,2.05,11.9,741
9/13/2018,12:52:24,0,93,1.07,4.38,216.6,16.093,291.8,0.7,0.7,0.08,273.5,22.879,0.14,286.9,2.15,2.12,186,10.2,0,6.96,-76.5,12.17,16.285,37.68998,-93.7673,260.5,2.05,11.9,740.9
9/13/2018,12:52:25,0,93,1.3,5.28,216.6,16.114,291.9,0.7,0.7,0.08,273.1,22.91,0.14,286.9,2.17,2.13,187,11.01,0,6.96,-76.5,12.171,16.286,37.68998,-93.7673,260.6,2.05,11.9,740.9
9/13/2018,12:52:26,0,93,1.3,5.29,216.6,16.135,291.9,0.7,0.7,0.08,272.8,22.94,0.14,286.9,2.17,2.14,187,68.32,0,6.96,-76.5,12.171,16.285,37.68998,-93.7673,260.7,2.05,11.9,740.9
9/13/2018,12:52:27,0,93,1.3,5.31,216.6,16.155,291.9,0.7,0.7,0.08,272.5,22.968,0.14,287,2.13,2.1,187,81.75,0,6.96,-76.5,12.172,16.285,37.68998,-93.7673,260.7,2.05,11.9,741
9/13/2018,12:52:28,0,93,1.28,5.21,216.7,16.174,291.9,0.8,0.8,0.08,272.2,22.995,0.14,287,2,1.96,187,37.17,0,6.96,-76.4,12.173,16.284,37.68998,-93.7673,260.9,2.05,11.9,740.9
9/13/2018,12:52:29,0,93,1.24,5.05,216.7,16.192,291.9,0.8,0.8,0.08,272,23.02,0.14,287,1.89,1.86,187,27.89,0,6.96,-76.4,12.174,16.284,37.68998,-93.7673,261.2,2.05,11.9,740.9
9/13/2018,12:52:30,0,93,1.18,4.81,216.7,16.202,291.9,0.8,0.8,0.08,271.7,23.035,0.14,287,1.82,1.78,187,25.57,0,6.96,-76.4,12.175,16.284,37.68998,-93.7673,261.4,2.05,11.9,740.9
9/13/2018,12:52:31,0,93,1.13,4.62,216.7,16.211,291.9,0.8,0.8,0.08,271.4,23.048,0.14,287,1.75,1.72,187,22.09,0,6.96,-76.4,12.175,16.285,37.68998,-93.7673,261.4,2.05,11.9,740.9
9/13/2018,12:52:32,0,93,1.09,4.46,216.7,16.22,292,0.8,0.8,0.08,271.1,23.061,0.14,287,1.69,1.66,187,20.04,0,6.96,-76.5,12.176,16.286,37.68998,-93.7673,261.5,2.05,11.9,741
9/13/2018,12:52:33,0,93,1.06,4.33,216.7,16.231,292,0.8,0.8,0.08,270.8,23.076,0.14,287,1.64,1.61,187,18.06,0,6.96,-76.5,12.177,16.284,37.68998,-93.7673,261.4,2.05,11.9,740.9
9/13/2018,12:52:34,0,93,1.04,4.24,216.8,16.238,292,0.8,0.8,0.09,270.5,23.087,0.14,287.1,1.6,1.56,187,16.67,0,6.96,-76.5,12.177,16.285,37.68998,-93.7673,261.2,2.05,11.9,740.9
9/13/2018,12:52:35,0,93,1.03,4.21,216.8,16.246,292,0.8,0.8,0.09,270.2,23.097,0.14,287.1,1.56,1.53,187,15.74,0,6.96,-76.5,12.177,16.284,37.68998,-93.7673,261,2.05,11.9,740.9
9/13/2018,12:52:36,0,93,1,4.09,216.8,16.253,292,0.8,0.8,0.09,270,23.107,0.14,287.1,1.53,1.49,187,15.03,0,6.96,-76.5,12.178,16.283,37.68998,-93.7673,260.7,2.05,11.9,740.9
9/13/2018,12:52:37,0,93,0.96,3.92,216.8,16.259,292,0.8,0.8,0.09,269.7,23.116,0.14,287.1,1.51,1.48,187,14.38,0,6.96,-76.5,12.178,16.284,37.68998,-93.7673,260.6,2.05,11.9,740.9
9/13/2018,12:52:38,0,93,0.93,3.81,216.8,16.264,292,0.8,0.8,0.09,269.4,23.124,0.14,287.1,1.52,1.48,187,13.64,0,6.96,-76.5,12.178,16.285,37.68998,-93.7673,260.4,2.05,11.9,740.9
9/13/2018,12:52:39,0,93,0.93,3.79,216.8,16.269,292,0.8,0.8,0.09,269.2,23.13,0.14,287.1,1.51,1.47,187,13.3,0,6.96,-76.5,12.179,16.285,37.68998,-93.7673,260.3,2.05,11.9,740.9
9/13/2018,12:52:40,0,93,0.91,3.72,216.8,16.273,292,0.8,0.8,0.09,269,23.136,0.14,287.1,1.51,1.48,187,13.1,0,6.96,-76.5,12.179,16.284,37.68998,-93.7673,260.2,2.05,11.9,741
9/13/2018,12:52:41,0,93,0.92,3.74,216.8,16.277,292,0.8,0.8,0.09,268.7,23.142,0.14,287.1,1.51,1.48,187,13.17,0,6.96,-76.4,12.179,16.284,37.68998,-93.7673,260.2,2.05,11.9,740.9
9/13/2018,12:52:42,0,93,0.93,3.8,216.8,16.28,292.1,0.9,0.9,0.09,268.5,23.146,0.14,287.1,1.52,1.49,187,13.23,0,6.96,-76.5,12.179,16.284,37.68998,-93.7673,260.2,2.05,11.9,741
9/13/2018,12:52:43,0,93,0.95,3.86,216.8,16.282,292.1,0.9,0.9,0.09,268.3,23.149,0.14,287.1,1.53,1.5,187,13.19,0,6.96,-76.5,12.18,16.284,37.68998,-93.7673,260.1,2.05,11.9,740.9
9/13/2018,12:52:44,0,93,0.95,3.9,216.8,16.284,292.1,0.9,0.9,0.09,268.1,23.151,0.14,287.1,1.53,1.5,187,12.44,0,6.96,-76.5,12.18,16.284,37.68998,-93.7673,260.1,2.05,11.9,741
9/13/2018,12:52:45,0,93,0.95,3.9,216.8,16.284,292.1,0.9,0.9,0.09,267.9,23.152,0.14,287.2,1.52,1.49,187,11.82,0,6.96,-76.5,12.18,16.283,37.68998,-93.7673,260.1,2.05,11.9,740.9
9/13/2018,12:52:46,0,93,0.94,3.85,216.9,16.284,292.1,0.9,0.9,0.09,267.7,23.152,0.14,287.2,1.51,1.48,187,11.77,0,6.96,-76.5,12.18,16.284,37.68998,-93.7673,260,2.05,11.9,741
9/13/2018,12:52:47,0,93,0.94,3.84,216.9,16.284,292.1,0.9,0.9,0.1,267.5,23.152,0.14,287.2,1.51,1.47,187,11.84,0,6.96,-76.4,12.18,16.284,37.68998,-93.7673,260,2.05,11.9,740.9
9/13/2018,12:52:48,0,93,0.94,3.83,216.9,16.284,292.1,0.9,0.9,0.1,267.3,23.152,0.14,287.2,1.5,1.47,187,11.96,0,6.96,-76.4,12.18,16.284,37.68998,-93.7673,260.2,2.05,11.9,740.9
9/13/2018,12:52:49,0,93,0.94,3.84,216.9,16.284,292.2,0.9,0.9,0.1,267.1,23.152,0.14,287.2,1.49,1.46,187,12.17,0,6.96,-76.4,12.18,16.284,37.68998,-93.7673,260.4,2.05,11.9,740.9
9/13/2018,12:52:50,0,93,0.94,3.84,216.9,16.284,292.2,0.9,0.9,0.1,266.9,23.152,0.14,287.2,1.48,1.45,187,12.36,0,6.95,-76.4,12.18,16.284,37.68998,-93.76729,260.4,2.05,11.9,740.9
9/13/2018,12:52:51,0,93,0.94,3.85,216.9,16.284,292.2,0.9,0.9,0.1,266.8,23.152,0.14,287.2,1.48,1.44,187,12.44,0,6.95,-76.4,12.18,16.284,37.68998,-93.76729,260.5,2.05,11.9,740.9
9/13/2018,12:52:52,0,93,0.94,3.82,216.9,16.284,292.2,0.9,0.9,0.1,266.6,23.152,0.14,287.3,1.48,1.45,187,12.51,0,6.95,-76.3,12.18,16.285,37.68998,-93.76729,260.4,2.05,11.9,741
9/13/2018,12:52:53,0,93,0.91,3.72,216.9,16.284,292.2,0.9,0.9,0.1,266.5,23.152,0.14,287.3,1.49,1.46,187,12.56,0,6.95,-76.3,12.18,16.284,37.68998,-93.76729,260.4,2.05,11.9,740.9
9/13/2018,12:52:54,0,93,0.9,3.67,217,16.284,292.3,0.9,0.9,0.1,266.3,23.152,0.14,287.3,1.5,1.46,187,12.62,0,6.95,-76.3,12.18,16.284,37.68998,-93.76729,260.5,2.05,11.9,740.9
9/13/2018,12:52:55,0,93,0.89,3.64,217,16.284,292.3,0.9,0.9,0.1,266.2,23.152,0.14,287.3,1.5,1.46,187,12.61,0,6.95,-76.4,12.18,16.284,37.68997,-93.76729,261,2.05,11.9,740.9
9/13/2018,12:52:56,0,93,0.89,3.63,217,16.284,292.3,1,1,0.1,266,23.152,0.14,287.3,1.49,1.46,187,12.5,0,6.95,-76.4,12.18,16.284,37.68997,-93.76729,261.1,2.05,11.9,740.9
9/13/2018,12:52:57,0,93,0.88,3.61,217,16.284,292.3,1,1,0.1,265.9,23.152,0.14,287.4,1.47,1.44,187,12.41,0,6.95,-76.4,12.179,16.284,37.68997,-93.76729,260.9,2.05,11.9,740.9
9/13/2018,12:52:58,0,93,0.88,3.6,217,16.284,292.3,1,1,0.1,265.7,23.152,0.14,287.3,1.47,1.43,187,12.41,0,6.95,-76.4,12.179,16.285,37.68997,-93.76729,260.9,2.05,11.9,740.9
9/13/2018,12:52:59,0,93,0.87,3.57,217,16.284,292.3,1,1,0.1,265.6,23.152,0.14,287.4,1.45,1.42,187,12.44,0,6.95,-76.4,12.179,16.284,37.68997,-93.76729,260.9,2.05,11.9,740.9
9/13/2018,12:53:00,0,93,0.87,3.54,217,16.284,292.3,1,1,0.1,265.5,23.152,0.14,287.3,1.45,1.42,187,12.24,0,6.95,-76.4,12.178,16.284,37.68997,-93.76729,260.9,2.05,11.9,740.9
9/13/2018,12:53:01,0,93,0.87,3.55,217,16.284,292.3,1,1,0.11,265.4,23.152,0.14,287.3,1.44,1.41,187,11.87,0,6.95,-76.4,12.178,16.284,37.68997,-93.76729,261,2.05,11.9,740.9
9/13/2018,12:53:02,0,93,0.86,3.53,217,16.284,292.3,1,1,0.11,265.2,23.152,0.14,287.3,1.43,1.4,187,11.64,0,6.95,-76.4,12.178,16.283,37.68997,-93.76729,260.9,2.05,11.9,740.9
