Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
12/17/2018,10:20:24,3.509,748.4,72.3,9.58,76.4,8.49,307.8,6.51,0.559,0.55,2.989,11.47,0.066
12/17/2018,10:20:25,3.418,748.5,72.4,9.62,75.9,8.49,308,6.54,0.566,0.56,3.016,11.57,0.077
12/17/2018,10:20:26,3.361,748.5,72.6,9.67,75.6,8.49,308.3,6.56,0.568,0.56,3.078,11.81,0.089
12/17/2018,10:20:27,3.342,748.4,72.8,9.71,75.3,8.48,308.5,6.57,0.581,0.57,3.803,14.62,0.107
12/17/2018,10:20:28,3.338,748.4,73.1,9.75,75.2,8.48,308.7,6.56,0.593,0.59,3.976,15.29,0.126
12/17/2018,10:20:29,3.338,748.5,73.3,9.78,75,8.47,308.9,6.53,0.596,0.59,4.158,16,0.14
12/17/2018,10:20:30,3.338,748.5,73.6,9.82,74.9,8.46,309.2,6.51,0.606,0.6,4.192,16.13,0.157
12/17/2018,10:20:31,3.336,748.5,73.8,9.85,74.8,8.46,309.4,6.51,0.625,0.62,4.192,16.13,0.179
12/17/2018,10:20:32,3.331,748.4,74.1,9.88,74.7,8.45,309.7,6.5,0.637,0.63,4.254,16.37,0.196
12/17/2018,10:20:33,3.327,748.5,74.3,9.91,74.6,8.32,310,6.52,0.656,0.65,4.362,16.79,0.219
12/17/2018,10:20:34,3.324,748.4,74.6,9.95,74.6,8.3,310.3,6.48,0.668,0.66,4.434,17.07,0.234
12/17/2018,10:20:35,3.318,748.5,74.7,9.97,74.5,8.29,310.5,6.49,0.675,0.67,4.488,17.28,0.262
12/17/2018,10:20:36,3.31,748.5,74.9,10,74.5,8.29,310.9,6.48,0.699,0.69,4.496,17.31,0.278
12/17/2018,10:20:37,3.304,748.5,75.1,10.02,74.4,8.28,311.1,6.48,0.708,0.7,4.515,17.38,0.299
12/17/2018,10:20:38,3.299,748.5,75.3,10.05,74.4,8.28,311.4,6.45,0.739,0.73,4.501,17.33,0.329
12/17/2018,10:20:39,3.297,748.5,75.4,10.07,74.4,8.27,311.6,6.44,0.748,0.74,4.524,17.41,0.346
12/17/2018,10:20:40,3.295,748.5,75.5,10.09,74.3,8.27,311.9,6.41,0.765,0.76,4.563,17.57,0.367
12/17/2018,10:20:41,3.292,748.5,75.7,10.1,74.3,8.26,312.1,6.4,0.788,0.78,4.644,17.88,0.388
12/17/2018,10:20:42,3.285,748.5,75.8,10.12,74.3,8.26,312.3,6.41,0.812,0.81,4.721,18.18,0.41
12/17/2018,10:20:43,3.275,748.5,75.9,10.14,74.3,8.25,312.6,6.47,0.826,0.82,4.762,18.34,0.44
12/17/2018,10:20:44,3.272,748.5,76,10.16,74.3,8.25,312.8,6.46,0.843,0.84,4.811,18.53,0.458
12/17/2018,10:20:45,3.274,748.5,76.1,10.17,74.2,8.24,313,6.52,0.865,0.86,4.889,18.83,0.481
12/17/2018,10:20:46,3.274,748.4,76.3,10.19,74.2,8.24,313.2,6.52,0.872,0.87,4.943,19.04,0.505
12/17/2018,10:20:47,3.273,748.4,76.4,10.2,74.2,8.24,313.4,6.49,0.881,0.87,5.004,19.27,0.528
12/17/2018,10:20:48,3.271,748.4,76.5,10.22,74.2,8.23,313.6,6.49,0.896,0.89,5.053,19.47,0.56
12/17/2018,10:20:49,3.268,748.4,76.6,10.23,74.2,8.23,313.7,6.49,0.901,0.89,5.112,19.7,0.579
12/17/2018,10:20:50,3.266,748.4,76.7,10.24,74.2,8.22,313.9,6.48,0.9,0.89,5.148,19.84,0.603
12/17/2018,10:20:51,3.264,748.4,76.8,10.26,74.2,8.22,314,6.46,0.908,0.9,5.148,19.83,0.627
12/17/2018,10:20:52,3.261,748.4,76.8,10.27,74.2,8.22,314.1,6.45,0.926,0.92,5.128,19.76,0.656
12/17/2018,10:20:53,3.258,748.4,76.9,10.28,74.2,8.21,314.3,6.47,0.933,0.93,5.132,19.77,0.684
12/17/2018,10:20:54,3.255,748.4,77,10.29,74.2,8.21,314.3,6.47,0.935,0.93,5.153,19.85,0.703
12/17/2018,10:20:55,3.253,748.4,77.1,10.3,74.2,8.21,314.4,6.45,0.934,0.93,5.142,19.81,0.725
12/17/2018,10:20:56,3.253,748.4,77.2,10.31,74.2,8.21,314.5,6.4,0.935,0.93,5.113,19.7,0.75
12/17/2018,10:20:57,3.252,748.4,77.2,10.32,74.2,8.2,314.5,6.41,0.933,0.93,5.085,19.59,0.77
12/17/2018,10:20:58,3.25,748.4,77.3,10.33,74.2,8.2,314.6,6.4,0.936,0.93,5.071,19.54,0.795
12/17/2018,10:20:59,3.249,748.5,77.4,10.34,74.2,8.19,314.7,6.42,0.934,0.93,5.07,19.53,0.815
12/17/2018,10:21:00,3.247,748.4,77.4,10.35,74.1,8.19,314.7,6.4,0.927,0.92,5.062,19.5,0.836
12/17/2018,10:21:01,3.246,748.4,77.5,10.36,74.1,8.18,314.7,6.43,0.908,0.9,5.05,19.45,0.859
12/17/2018,10:21:02,3.246,748.5,77.5,10.37,74.1,8.18,314.8,6.46,0.91,0.9,5.04,19.42,0.88
12/17/2018,10:21:03,3.248,748.4,77.6,10.38,74,8.17,314.8,6.48,0.913,0.91,5.068,19.53,0.909
12/17/2018,10:21:04,3.251,748.4,77.7,10.38,74,8.16,314.8,6.47,0.91,0.9,5.06,19.49,0.924
12/17/2018,10:21:05,3.253,748.4,77.7,10.39,74,8.16,314.9,6.45,0.916,0.91,5.056,19.48,0.942
12/17/2018,10:21:06,3.255,748.5,77.8,10.39,74,8.15,314.9,6.45,0.92,0.91,5.062,19.5,0.958
12/17/2018,10:21:07,3.26,748.4,77.8,10.4,74,8.15,314.9,6.5,0.923,0.92,5.078,19.56,0.974
12/17/2018,10:21:08,3.263,748.4,77.9,10.41,74,8.14,314.9,6.55,0.928,0.92,5.079,19.56,0.992
12/17/2018,10:21:09,3.266,748.4,77.9,10.41,74,8.14,314.9,6.62,0.927,0.92,5.071,19.53,1.008
12/17/2018,10:21:10,3.266,748.5,78,10.42,74,8.13,314.9,6.65,0.925,0.92,5.064,19.51,1.023
12/17/2018,10:21:11,3.266,748.4,78,10.42,74,8.13,314.9,6.67,0.925,0.92,5.056,19.48,1.039
12/17/2018,10:21:12,3.266,748.5,78,10.42,73.9,8.12,314.9,6.64,0.927,0.92,5.049,19.45,1.058
12/17/2018,10:21:13,3.267,748.5,78.1,10.43,73.9,8.11,315,6.62,0.932,0.93,5.39,20.77,1.073
12/17/2018,10:21:14,3.267,748.6,78.1,10.43,73.9,8.11,315,6.6,0.924,0.92,4.955,19.08,1.089
12/17/2018,10:21:15,3.267,748.4,78.1,10.44,73.9,8.11,315,6.6,0.939,0.93,4.898,18.86,1.107
12/17/2018,10:21:16,3.265,748.4,78.2,10.44,73.9,8.1,315.1,6.6,0.936,0.93,5.259,20.26,1.128
12/17/2018,10:21:17,3.263,748.4,78.2,10.45,73.9,8.1,315.1,6.58,0.934,0.93,5.124,19.74,1.151
12/17/2018,10:21:18,3.26,748.5,78.2,10.45,73.9,8.09,315.1,6.57,0.936,0.93,4.867,18.75,1.175
12/17/2018,10:21:19,3.258,748.5,78.3,10.46,73.9,8.09,315.2,6.57,0.931,0.92,4.77,18.37,1.199
12/17/2018,10:21:20,3.256,748.5,78.3,10.46,73.9,8.08,315.2,6.6,0.935,0.93,4.781,18.41,1.223
12/17/2018,10:21:21,3.254,748.4,78.3,10.47,73.9,8.08,315.2,6.61,0.931,0.92,4.827,18.59,1.251
12/17/2018,10:21:22,3.252,748.5,78.4,10.47,73.9,8.07,315.3,6.55,0.933,0.93,4.854,18.69,1.274
12/17/2018,10:21:23,3.253,748.5,78.4,10.48,73.9,8.07,315.3,6.5,0.924,0.92,4.85,18.68,1.297
12/17/2018,10:21:24,3.254,748.5,78.4,10.48,73.9,8.06,315.3,6.46,0.921,0.91,4.857,18.71,1.32
12/17/2018,10:21:25,3.255,748.5,78.5,10.49,73.8,8.06,315.4,6.47,0.912,0.91,4.842,18.65,1.349
12/17/2018,10:21:26,3.255,748.5,78.5,10.49,73.8,8.06,315.4,6.48,0.909,0.9,4.813,18.54,1.378
12/17/2018,10:21:27,3.256,748.5,78.5,10.5,73.8,8.05,315.5,6.5,0.907,0.9,4.794,18.46,1.407
12/17/2018,10:21:28,3.259,748.5,78.6,10.5,73.8,8.05,315.5,6.49,0.907,0.9,4.842,18.65,1.435
12/17/2018,10:21:29,3.26,748.5,78.6,10.5,73.8,8.04,315.6,6.48,0.909,0.9,4.861,18.72,1.468
12/17/2018,10:21:30,3.263,748.5,78.6,10.51,73.8,8.04,315.6,6.48,0.9,0.89,4.902,18.88,1.495
12/17/2018,10:21:31,3.265,748.5,78.7,10.51,73.8,8.04,315.7,6.53,0.904,0.9,4.897,18.86,1.522
12/17/2018,10:21:32,3.265,748.5,78.7,10.51,73.8,8.03,315.8,6.51,0.902,0.9,4.894,18.85,1.555
12/17/2018,10:21:33,3.266,748.5,78.7,10.52,73.8,8.03,315.9,6.49,0.903,0.9,4.896,18.86,1.583
12/17/2018,10:21:34,3.267,748.5,78.7,10.52,73.8,8.02,315.9,6.5,0.899,0.89,4.916,18.94,1.611
12/17/2018,10:21:35,3.267,748.5,78.7,10.52,73.8,8.02,315.9,6.51,0.904,0.9,4.938,19.02,1.639
12/17/2018,10:21:36,3.267,748.6,78.8,10.52,73.8,8.02,316,6.54,0.907,0.9,4.961,19.11,1.665
12/17/2018,10:21:37,3.266,748.5,78.8,10.53,73.8,8.01,316,6.62,0.906,0.9,4.995,19.24,1.697
12/17/2018,10:21:38,3.266,748.5,78.8,10.53,73.8,8.01,316.1,6.61,0.908,0.9,5.002,19.27,1.722
12/17/2018,10:21:39,3.266,748.5,78.8,10.53,73.9,8.01,316.1,6.58,0.915,0.91,4.989,19.22,1.748
12/17/2018,10:21:40,3.266,748.4,78.8,10.53,73.9,8,316.2,6.61,0.921,0.91,4.964,19.12,1.773
12/17/2018,10:21:41,3.265,748.4,78.8,10.53,73.9,8,316.2,6.65,0.918,0.91,4.942,19.04,1.803
12/17/2018,10:21:42,3.264,748.4,78.9,10.54,73.9,8,316.3,6.62,0.917,0.91,4.897,18.86,1.84
12/17/2018,10:21:43,3.263,748.4,78.9,10.54,73.9,7.99,316.3,6.63,0.913,0.91,4.892,18.84,1.861
12/17/2018,10:21:44,3.263,748.4,78.9,10.54,73.9,7.99,316.3,6.65,0.921,0.91,4.914,18.93,1.882
12/17/2018,10:21:45,3.262,748.4,78.9,10.54,73.9,7.99,316.4,6.64,0.923,0.92,4.932,19,1.915
12/17/2018,10:21:46,3.262,748.4,78.9,10.55,73.9,7.98,316.4,6.6,0.93,0.92,4.925,18.97,1.943
12/17/2018,10:21:47,3.262,748.5,78.9,10.55,73.9,7.98,316.5,6.64,0.933,0.93,4.912,18.92,1.971
12/17/2018,10:21:48,3.261,748.5,78.9,10.55,73.9,7.98,316.5,6.63,0.935,0.93,4.89,18.83,1.997
12/17/2018,10:21:49,3.261,748.6,79,10.55,73.9,7.97,316.5,6.64,0.928,0.92,4.881,18.8,2.023
12/17/2018,10:21:50,3.262,748.5,79,10.55,73.9,7.97,316.6,6.61,0.92,0.91,4.898,18.87,2.054
12/17/2018,10:21:51,3.263,748.5,79,10.56,73.9,7.97,316.6,6.57,0.929,0.92,4.924,18.97,2.08
12/17/2018,10:21:52,3.264,748.4,79,10.56,73.9,7.97,316.7,6.61,0.927,0.92,4.939,19.02,2.104
12/17/2018,10:21:53,3.264,748.4,79,10.56,73.9,7.96,316.7,6.64,0.931,0.92,4.961,19.11,2.129
12/17/2018,10:21:54,3.263,748.4,79,10.56,73.9,7.96,316.8,6.61,0.921,0.91,4.95,19.07,2.159
12/17/2018,10:21:55,3.264,748.4,79,10.56,73.9,7.96,316.8,6.58,0.923,0.92,4.921,18.95,2.185
12/17/2018,10:21:56,3.266,748.4,79.1,10.56,73.9,7.96,316.9,6.58,0.922,0.92,4.911,18.92,2.211
12/17/2018,10:21:57,3.269,748.4,79.1,10.57,73.9,7.95,316.9,6.59,0.923,0.92,4.879,18.79,2.237
12/17/2018,10:21:58,3.271,748.5,79.1,10.57,73.9,7.95,317,6.59,0.927,0.92,4.904,18.89,2.268
12/17/2018,10:21:59,3.274,748.4,79.1,10.57,73.9,7.95,317,6.57,0.915,0.91,4.925,18.97,2.294
12/17/2018,10:22:00,3.277,748.4,79.1,10.57,73.9,7.94,317,6.58,0.918,0.91,4.942,19.04,2.32
12/17/2018,10:22:01,3.28,748.5,79.2,10.57,73.9,7.94,317.1,6.59,0.906,0.9,4.962,19.11,2.351
12/17/2018,10:22:02,3.283,748.5,79.2,10.58,73.9,7.94,317.1,6.62,0.912,0.9,4.982,19.19,2.377
12/17/2018,10:22:03,3.286,748.5,79.2,10.58,73.9,7.94,317.2,6.64,0.915,0.91,4.974,19.16,2.399
12/17/2018,10:22:04,3.289,748.4,79.2,10.58,73.9,7.93,317.2,6.67,0.914,0.91,4.986,19.21,2.422
12/17/2018,10:22:05,3.293,748.5,79.2,10.58,73.9,7.93,317.3,6.66,0.914,0.91,4.975,19.16,2.446
12/17/2018,10:22:06,3.297,748.5,79.3,10.58,73.9,7.93,317.3,6.66,0.923,0.92,4.991,19.23,2.475
12/17/2018,10:22:07,3.303,748.5,79.3,10.58,73.9,7.93,317.3,6.59,0.929,0.92,5.003,19.27,2.499
12/17/2018,10:22:08,3.306,748.5,79.3,10.58,73.9,7.93,317.4,6.58,0.929,0.92,5.028,19.37,2.523
12/17/2018,10:22:09,3.309,748.4,79.3,10.58,73.9,7.92,317.4,6.61,0.936,0.93,5.04,19.42,2.546
12/17/2018,10:22:10,3.311,748.4,79.3,10.58,73.9,7.92,317.5,6.65,0.94,0.93,5.044,19.43,2.574
12/17/2018,10:22:11,3.315,748.4,79.3,10.59,73.9,7.92,317.5,6.69,0.946,0.94,5.038,19.41,2.598
12/17/2018,10:22:12,3.323,748.5,79.4,10.59,73.9,7.92,317.6,6.7,0.939,0.93,4.99,19.22,2.625
12/17/2018,10:22:13,3.33,748.4,79.4,10.59,74,7.91,317.7,6.69,0.946,0.94,4.975,19.17,2.653
12/17/2018,10:22:14,3.337,748.6,79.4,10.59,74,7.91,317.7,6.67,0.939,0.93,4.978,19.17,2.685
12/17/2018,10:22:15,3.343,748.4,79.4,10.59,74,7.91,317.8,6.67,0.943,0.94,4.973,19.16,2.71
12/17/2018,10:22:16,3.349,748.5,79.4,10.58,74,7.91,317.8,6.71,0.94,0.93,5.009,19.3,2.735
12/17/2018,10:22:17,3.354,748.5,79.4,10.58,74,7.9,317.9,6.69,0.945,0.94,5.007,19.29,2.762
12/17/2018,10:22:18,3.359,748.5,79.4,10.58,74,7.9,317.9,6.69,0.957,0.95,5.002,19.27,2.795
12/17/2018,10:22:19,3.365,748.5,79.4,10.58,74.1,7.9,318,6.68,0.952,0.95,4.995,19.24,2.825
12/17/2018,10:22:20,3.372,748.5,79.4,10.58,74.1,7.9,318.1,6.7,0.962,0.96,4.998,19.25,2.854
12/17/2018,10:22:21,3.378,748.5,79.4,10.58,74.1,7.89,318.1,6.69,0.959,0.95,5.015,19.32,2.884
12/17/2018,10:22:22,3.384,748.5,79.4,10.58,74.1,7.89,318.2,6.69,0.958,0.95,5.915,22.81,2.913
12/17/2018,10:22:23,3.389,748.5,79.4,10.58,74.1,7.89,318.2,6.67,0.966,0.96,5.554,21.41,2.947
12/17/2018,10:22:24,3.393,748.5,79.4,10.57,74.1,7.88,318.3,6.62,0.952,0.95,5.358,20.65,2.976
12/17/2018,10:22:25,3.393,748.4,79.4,10.57,74.1,7.88,318.4,6.58,0.95,0.94,5.124,19.74,3.005
12/17/2018,10:22:26,3.393,748.4,79.4,10.57,74.1,7.88,318.4,6.54,0.934,0.93,5.124,19.74,3.041
12/17/2018,10:22:27,3.394,748.4,79.3,10.56,74.1,7.88,318.5,6.55,0.948,0.94,5.162,19.89,3.071
12/17/2018,10:22:28,3.395,748.4,79.3,10.56,74.1,7.87,318.5,6.56,0.952,0.95,5.211,20.08,3.095
12/17/2018,10:22:29,3.397,748.5,79.3,10.56,74.2,7.87,318.6,6.57,0.941,0.93,5.196,20.02,3.131
12/17/2018,10:22:30,3.399,748.5,79.3,10.56,74.2,7.87,318.7,6.57,0.947,0.94,5.193,20.01,3.154
12/17/2018,10:22:31,3.402,748.5,79.3,10.55,74.2,7.86,318.7,6.57,0.949,0.94,5.176,19.94,3.193
12/17/2018,10:22:32,3.403,748.5,79.2,10.55,74.2,7.86,318.8,6.55,0.95,0.94,5.14,19.8,3.212
12/17/2018,10:22:33,3.404,748.5,79.2,10.55,74.2,7.86,318.9,6.52,0.962,0.96,5.153,19.85,3.238
12/17/2018,10:22:34,3.405,748.4,79.2,10.54,74.2,7.86,318.9,6.52,0.96,0.95,5.188,19.99,3.265
12/17/2018,10:22:35,3.407,748.5,79.2,10.54,74.2,7.85,319,6.59,0.959,0.95,6.113,23.57,3.287
12/17/2018,10:22:36,3.409,748.4,79.1,10.54,74.2,7.85,319,6.61,0.96,0.95,5.088,19.6,3.311
12/17/2018,10:22:37,3.411,748.5,79.1,10.53,74.2,7.85,319.1,6.62,0.951,0.94,5.363,20.67,3.334
12/17/2018,10:22:38,3.413,748.6,79.1,10.53,74.2,7.85,319.1,6.61,0.965,0.96,5.023,19.35,3.353
12/17/2018,10:22:39,3.414,748.4,79.1,10.53,74.2,7.85,319.2,6.61,0.961,0.95,5.74,22.13,3.386
12/17/2018,10:22:40,3.416,748.5,79.1,10.52,74.2,7.84,319.2,6.62,0.974,0.97,5.943,22.91,3.404
12/17/2018,10:22:41,3.418,748.5,79.1,10.52,74.2,7.84,319.2,6.65,0.976,0.97,4.973,19.16,3.43
12/17/2018,10:22:42,3.42,748.5,79.1,10.52,74.2,7.84,319.3,6.69,0.971,0.96,5.371,20.7,3.448
12/17/2018,10:22:43,3.422,748.5,79,10.52,74.2,7.84,319.3,6.7,0.975,0.97,5.156,19.86,3.47
12/17/2018,10:22:44,3.423,748.6,79,10.52,74.2,7.83,319.4,6.7,0.968,0.96,5.236,20.17,3.502
12/17/2018,10:22:45,3.425,748.5,79,10.51,74.2,7.83,319.4,6.65,0.981,0.97,5.411,20.85,3.521
12/17/2018,10:22:46,3.427,748.4,79,10.51,74.2,7.83,319.4,6.67,0.977,0.97,4.743,18.26,3.55
12/17/2018,10:22:47,3.43,748.5,79,10.51,74.2,7.83,319.5,6.68,0.977,0.97,4.918,18.94,3.568
12/17/2018,10:22:48,3.432,748.5,79,10.51,74.2,7.83,319.5,6.67,0.986,0.98,5.048,19.45,3.595
12/17/2018,10:22:49,3.434,748.5,79,10.51,74.2,7.82,319.6,6.62,0.99,0.98,6.113,23.57,3.618
12/17/2018,10:22:50,3.436,748.6,79,10.51,74.2,7.82,319.6,6.57,0.986,0.98,6.425,24.78,3.632
12/17/2018,10:22:51,3.438,748.5,79,10.5,74.2,7.82,319.6,6.6,0.994,0.99,5.628,21.7,3.657
12/17/2018,10:22:52,3.44,748.5,79,10.5,74.2,7.82,319.7,6.61,0.989,0.98,4.71,18.14,3.671
12/17/2018,10:22:53,3.442,748.5,78.9,10.5,74.2,7.82,319.7,6.64,0.989,0.98,4.771,18.37,3.691
12/17/2018,10:22:54,3.445,748.5,78.9,10.5,74.2,7.82,319.8,6.63,0.992,0.99,4.869,18.75,3.714
12/17/2018,10:22:55,3.447,748.5,78.9,10.5,74.2,7.81,319.8,6.66,0.977,0.97,4.915,18.93,3.729
12/17/2018,10:22:56,3.449,748.5,78.9,10.49,74.3,7.81,319.9,6.68,0.978,0.97,4.983,19.19,3.746
12/17/2018,10:22:57,3.45,748.5,78.9,10.49,74.3,7.81,319.9,6.68,0.982,0.98,5.086,19.59,3.763
12/17/2018,10:22:58,3.452,748.6,78.9,10.49,74.3,7.81,319.9,6.69,0.977,0.97,5.121,19.73,3.778
12/17/2018,10:22:59,3.456,748.4,78.9,10.49,74.3,7.81,320,6.73,0.967,0.96,5.071,19.53,3.799
12/17/2018,10:23:00,3.459,748.4,78.9,10.48,74.3,7.8,320,6.72,0.971,0.96,5.076,19.56,3.814
12/17/2018,10:23:01,3.463,748.5,78.8,10.48,74.3,7.8,320.1,6.77,0.975,0.97,5.085,19.59,3.837
12/17/2018,10:23:02,3.466,748.5,78.8,10.48,74.3,7.8,320.2,6.77,0.977,0.97,5.107,19.68,3.855
12/17/2018,10:23:03,3.47,748.4,78.8,10.47,74.3,7.8,320.2,6.83,0.98,0.97,5.13,19.76,3.872
12/17/2018,10:23:04,3.474,748.4,78.8,10.47,74.3,7.79,320.3,6.85,0.983,0.98,5.204,20.05,3.895
12/17/2018,10:23:05,3.477,748.4,78.7,10.46,74.3,7.79,320.3,6.85,0.985,0.98,5.259,20.26,3.909
12/17/2018,10:23:06,3.48,748.5,78.7,10.46,74.4,7.79,320.4,6.87,0.976,0.97,5.255,20.25,3.925
12/17/2018,10:23:07,3.483,748.5,78.7,10.45,74.4,7.79,320.4,6.87,0.969,0.96,5.292,20.39,3.942
12/17/2018,10:23:08,3.487,748.4,78.6,10.45,74.4,7.79,320.4,6.88,0.971,0.96,5.293,20.4,3.959
12/17/2018,10:23:09,3.49,748.5,78.6,10.44,74.4,7.78,320.5,6.87,0.998,0.99,6.548,25.26,3.979
12/17/2018,10:23:10,3.493,748.5,78.6,10.43,74.4,7.78,320.6,6.84,1.011,1,5.727,22.08,3.995
12/17/2018,10:23:11,3.496,748.5,78.5,10.42,74.4,7.78,320.6,6.81,1.01,1,5.158,19.87,4.014
12/17/2018,10:23:12,3.496,748.6,78.5,10.42,74.4,7.78,320.7,6.81,1.025,1.02,5.854,22.57,4.026
12/17/2018,10:23:13,3.496,748.5,78.4,10.41,74.4,7.77,320.7,6.81,1.038,1.03,5.808,22.39,4.043
12/17/2018,10:23:14,3.497,748.6,78.4,10.41,74.4,7.77,320.7,6.91,1.044,1.04,4.959,19.1,4.058
12/17/2018,10:23:15,3.499,748.4,78.3,10.4,74.4,7.77,320.8,7.3,1.039,1.03,5.201,20.04,4.073
12/17/2018,10:23:16,3.501,748.4,78.3,10.4,74.4,7.77,320.8,8.62,1.03,1.02,4.568,17.59,4.095
12/17/2018,10:23:17,3.503,748.4,78.3,10.39,74.4,7.77,320.9,54.58,1.049,1.04,5.375,20.71,4.105
12/17/2018,10:23:18,3.505,748.4,78.2,10.39,74.4,7.76,320.9,25.56,1.055,1.05,5.476,21.1,4.123
12/17/2018,10:23:19,3.507,748.4,78.2,10.38,74.4,7.76,321,22.67,1.054,1.05,5.533,21.32,4.138
12/17/2018,10:23:20,3.508,748.5,78.2,10.38,74.4,7.76,321,86.82,1.067,1.06,6.354,24.51,4.151
12/17/2018,10:23:21,3.51,748.5,78.1,10.37,74.4,7.76,321.1,13.99,1.101,1.09,6.677,25.76,4.168
12/17/2018,10:23:22,3.512,748.4,78.1,10.37,74.4,7.75,321.1,9.57,1.142,1.14,6.448,24.87,4.182
12/17/2018,10:23:23,3.513,748.4,78.1,10.36,74.4,7.75,321.1,9.09,1.154,1.15,6.435,24.82,4.191
12/17/2018,10:23:24,3.514,748.5,78.1,10.36,74.5,7.75,321.2,9.96,1.152,1.15,5.196,20.02,4.2
12/17/2018,10:23:25,3.516,748.5,78,10.36,74.5,7.75,321.2,4135,1.161,1.15,5.226,20.14,4.215
12/17/2018,10:23:26,3.519,748.5,78,10.35,74.5,7.75,321.2,1827.9,1.173,1.17,5.22,20.11,4.228
12/17/2018,10:23:27,3.52,748.5,78,10.35,74.6,7.74,321.3,1073.8,1.18,1.17,5.213,20.09,4.242
12/17/2018,10:23:28,3.521,748.5,78,10.35,74.6,7.74,321.3,967.8,1.181,1.17,5.255,20.25,4.256
12/17/2018,10:23:29,3.522,748.5,77.9,10.34,74.7,7.74,321.3,864.37,1.187,1.18,5.358,20.65,4.272
12/17/2018,10:23:30,3.523,748.5,77.9,10.34,74.8,7.74,321.4,814.83,1.209,1.2,5.506,21.22,4.284
12/17/2018,10:23:31,3.525,748.6,77.9,10.33,74.8,7.74,321.4,794.12,1.216,1.21,5.589,21.54,4.295
12/17/2018,10:23:32,3.527,748.5,77.9,10.33,74.9,7.73,321.4,776.84,1.245,1.24,5.666,21.84,4.306
12/17/2018,10:23:33,3.529,748.4,77.8,10.33,75,7.73,321.4,767.06,1.284,1.28,5.721,22.06,4.32
12/17/2018,10:23:34,3.531,748.5,77.8,10.32,75.1,7.73,321.5,5356.3,1.322,1.32,5.741,22.13,4.331
12/17/2018,10:23:35,3.534,748.5,77.8,10.32,75.2,7.73,321.5,13554.9,1.36,1.35,5.78,22.28,4.343
12/17/2018,10:23:36,3.537,748.5,77.8,10.32,75.2,7.73,321.5,13806.8,1.374,1.37,5.872,22.64,4.353
12/17/2018,10:23:37,3.542,748.4,77.7,10.31,75.4,7.72,321.6,13813.1,1.408,1.4,5.982,23.07,4.361
