Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
5/30/2018,12:04:29,8.995,734.7,0.8,0.1,184.8,6.48,,,,74.53,0,1.636,1.64,,,2.28,8.05,,,8.065
5/30/2018,12:04:31,8.994,734.7,0.8,0.1,184.8,6.49,,,,107.7,0,1.568,1.57,,,2.251,7.95,,,8.089
5/30/2018,12:04:33,8.993,734.7,0.8,0.1,184.9,6.49,,,,79.44,0,1.51,1.51,,,2.162,7.64,,,8.111
5/30/2018,12:04:35,8.993,734.8,0.8,0.09,185,6.5,,,,80.45,0,1.463,1.46,,,2.035,7.2,,,8.127
5/30/2018,12:04:37,8.992,734.7,0.8,0.09,185,6.5,,,,85.29,0,1.444,1.44,,,1.923,6.8,,,8.141
5/30/2018,12:04:39,8.992,734.8,0.8,0.09,185.1,6.5,,,,97.27,0,1.444,1.44,,,1.909,6.75,,,8.15
5/30/2018,12:04:41,8.991,734.7,0.8,0.09,185.2,6.51,,,,94.16,0,1.419,1.42,,,1.931,6.83,,,8.158
5/30/2018,12:04:43,8.99,734.7,0.8,0.09,185.3,6.5,,,,95.85,0,1.438,1.44,,,2.018,7.14,,,8.165
5/30/2018,12:04:45,8.987,734.7,0.8,0.09,185.4,6.5,,,,96.68,0,1.451,1.45,,,2.138,7.56,,,8.171
5/30/2018,12:04:47,8.983,734.7,0.8,0.09,185.5,6.5,,,,103.1,0,1.456,1.46,,,2.302,8.13,,,8.176
5/30/2018,12:04:49,8.979,734.7,0.8,0.09,185.6,6.5,,,,71.9,0,1.5,1.5,,,2.452,8.65,,,8.18
5/30/2018,12:04:51,8.975,734.7,0.8,0.09,185.6,6.5,,,,73.68,0,1.56,1.56,,,2.586,9.12,,,8.184
5/30/2018,12:04:53,8.97,734.8,0.7,0.09,185.7,6.5,,,,70.46,0,1.626,1.63,,,2.714,9.57,,,8.186
5/30/2018,12:04:55,8.966,734.7,0.7,0.08,185.7,6.5,,,,89.14,0,1.7,1.7,,,2.818,9.93,,,8.187
5/30/2018,12:04:57,8.964,734.7,0.7,0.08,185.7,6.5,,,,83.84,0,1.769,1.77,,,2.908,10.25,,,8.187
5/30/2018,12:04:59,8.963,734.8,0.7,0.08,185.7,6.5,,,,68.64,0,1.842,1.84,,,2.982,10.51,,,8.187
5/30/2018,12:05:01,8.963,734.7,0.7,0.08,185.7,6.5,,,,63.81,0,1.907,1.91,,,3.07,10.81,,,8.187
