Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
9/12/2018,12:43:25,23.08,736.9,110.7,9.47,206.9,8.27,262.8,4.39,1.977,1.94,3.82,15.54,1.105
9/12/2018,12:43:30,23.08,736.9,110.6,9.47,206.9,8.27,262.9,4.38,1.952,1.92,3.853,15.67,1.13
9/12/2018,12:43:35,23.086,736.9,110.6,9.47,206.9,8.28,263,4.41,1.949,1.92,3.828,15.57,1.152
9/12/2018,12:43:40,23.093,736.9,110.7,9.47,207,8.28,263,4.4,1.96,1.93,3.776,15.36,1.173
9/12/2018,12:43:45,23.095,736.9,110.7,9.47,207,8.28,263.1,4.45,1.999,1.97,3.729,15.17,1.192
9/12/2018,12:43:50,23.091,736.9,110.6,9.47,207,8.28,263.2,4.46,2.01,1.98,3.732,15.18,1.214
9/12/2018,12:43:55,23.089,737,110.6,9.46,207,8.28,263.5,4.41,2.007,1.97,3.797,15.44,1.237
9/12/2018,12:44:00,23.089,736.9,110.6,9.46,207,8.27,263.8,4.4,2.007,1.97,3.816,15.52,1.267
9/12/2018,12:44:05,23.089,736.9,110.6,9.46,207,8.27,264.2,4.36,1.992,1.96,3.782,15.38,1.302
9/12/2018,12:44:10,23.09,736.8,110.6,9.47,207,8.26,264.6,4.4,1.997,1.96,3.793,15.43,1.343
9/12/2018,12:44:15,23.091,736.9,110.6,9.47,207,8.26,265,4.38,1.996,1.96,3.775,15.35,1.386
9/12/2018,12:44:20,23.088,736.9,110.7,9.47,207,8.25,265.2,4.39,1.985,1.95,3.812,15.5,1.432
9/12/2018,12:44:25,23.084,736.9,110.7,9.47,207,8.25,265.4,4.41,1.984,1.95,3.825,15.56,1.478
9/12/2018,12:44:30,23.081,737,110.6,9.47,206.9,8.25,265.5,4.45,1.966,1.93,3.742,15.22,1.523
9/12/2018,12:44:35,23.08,736.8,110.6,9.47,206.9,8.25,265.6,4.45,1.965,1.93,3.705,15.07,1.564
9/12/2018,12:44:40,23.079,736.8,110.6,9.47,206.9,8.26,265.6,4.44,1.949,1.92,3.689,15,1.601
9/12/2018,12:44:45,23.076,736.9,110.5,9.46,206.9,8.26,265.7,4.45,1.956,1.92,3.71,15.09,1.637
9/12/2018,12:44:50,23.071,736.9,110.5,9.46,206.9,8.26,265.7,4.5,1.944,1.91,3.779,15.37,1.675
9/12/2018,12:44:55,23.065,736.8,110.4,9.45,206.9,8.26,265.9,4.55,1.94,1.91,3.854,15.67,1.711
9/12/2018,12:45:00,23.059,736.9,110.3,9.45,206.9,8.25,266,4.56,1.941,1.91,3.851,15.66,1.748
9/12/2018,12:45:05,23.057,737,110.3,9.44,206.9,8.25,266.1,4.58,1.906,1.87,3.824,15.55,1.786
9/12/2018,12:45:10,23.054,737,110.2,9.44,206.9,8.25,266.2,4.6,1.875,1.84,3.809,15.49,1.832
9/12/2018,12:45:15,23.052,736.9,110.2,9.44,206.9,8.25,266.2,4.62,1.85,1.82,3.833,15.59,1.877
9/12/2018,12:45:20,23.052,736.9,110.2,9.44,206.9,8.26,266.3,4.57,1.832,1.8,3.797,15.44,1.917
9/12/2018,12:45:25,23.054,736.8,110.2,9.44,206.9,8.26,266.3,4.52,1.835,1.8,3.824,15.55,1.953
9/12/2018,12:45:30,23.054,736.9,110.2,9.44,206.8,8.26,266.2,4.47,1.832,1.8,3.993,16.24,1.987
9/12/2018,12:45:35,23.053,736.9,110.2,9.44,206.9,8.26,266.1,4.45,1.828,1.8,3.834,15.59,2.017
9/12/2018,12:45:40,23.05,736.9,110.2,9.44,206.9,8.27,266,4.49,1.822,1.79,3.817,15.52,2.051
9/12/2018,12:45:45,23.042,736.8,110.1,9.43,206.9,8.27,266,4.61,1.824,1.79,3.792,15.42,2.077
9/12/2018,12:45:50,23.04,737,109.9,9.42,206.8,8.27,266.1,4.59,1.833,1.8,3.86,15.7,2.103
9/12/2018,12:45:55,23.042,736.8,109.7,9.4,206.8,8.27,266.3,4.62,1.837,1.8,3.885,15.8,2.127
9/12/2018,12:46:00,23.047,736.9,109.7,9.4,206.8,8.26,266.5,4.59,1.844,1.81,3.439,13.99,2.152
9/12/2018,12:46:05,23.047,736.8,109.7,9.4,206.9,8.26,266.8,4.67,1.839,1.81,3.85,15.66,2.179
9/12/2018,12:46:10,23.043,736.8,109.7,9.4,206.8,8.26,267,4.64,1.839,1.81,3.823,15.55,2.2
9/12/2018,12:46:15,23.041,736.8,109.6,9.39,206.8,8.26,267.1,4.67,1.824,1.79,3.766,15.31,2.218
9/12/2018,12:46:20,23.04,736.9,109.5,9.38,206.8,8.26,267.1,4.62,1.816,1.78,3.765,15.31,2.235
9/12/2018,12:46:25,23.044,736.9,109.5,9.38,206.9,8.26,267.2,4.6,1.816,1.78,3.788,15.41,2.251
9/12/2018,12:46:30,23.047,737,109.5,9.38,206.9,8.26,267.3,4.6,1.808,1.78,3.89,15.82,2.266
9/12/2018,12:46:35,23.042,736.9,109.6,9.39,206.9,8.26,267.4,4.7,1.792,1.76,3.569,14.52,2.281
9/12/2018,12:46:40,23.021,736.8,109.5,9.38,206.8,8.25,267.6,4.82,1.769,1.74,3.555,14.46,2.298
9/12/2018,12:46:45,23.008,736.9,109.2,9.36,206.8,8.25,267.8,4.92,1.759,1.73,3.738,15.2,2.316
9/12/2018,12:46:50,23.007,736.9,108.8,9.33,206.8,8.25,267.9,5.02,1.741,1.71,3.927,15.97,2.337
9/12/2018,12:46:55,23.012,736.8,108.5,9.3,206.8,8.24,268.2,5.08,1.731,1.7,3.905,15.88,2.358
9/12/2018,12:47:00,23.005,736.9,108.3,9.29,206.7,8.24,268.4,5.16,1.741,1.71,3.91,15.9,2.379
9/12/2018,12:47:05,22.99,736.8,108.1,9.27,206.7,8.24,268.6,5.29,1.719,1.69,3.814,15.51,2.402
9/12/2018,12:47:10,22.961,736.8,107.9,9.26,206.7,8.23,268.9,5.43,1.711,1.68,3.769,15.33,2.427
9/12/2018,12:47:15,22.924,736.9,107.5,9.23,206.7,8.23,269.1,5.7,1.685,1.65,3.727,15.16,2.449
9/12/2018,12:47:20,22.884,736.9,106.4,9.14,206.7,8.21,269.4,6.06,1.645,1.61,3.658,14.88,2.47
9/12/2018,12:47:25,22.851,737,104.6,9,206.6,8.2,269.6,6.35,1.617,1.58,3.677,14.95,2.491
9/12/2018,12:47:30,22.84,737,102.9,8.85,206.6,8.19,269.7,6.39,1.596,1.56,3.607,14.67,2.509
9/12/2018,12:47:35,22.847,736.9,101.9,8.76,206.6,8.18,269.8,6.25,1.582,1.55,3.55,14.44,2.522
9/12/2018,12:47:40,22.868,736.8,101.5,8.73,206.6,8.18,269.7,6.13,1.599,1.57,3.594,14.62,2.532
9/12/2018,12:47:45,22.893,736.9,101.8,8.75,206.6,8.19,269.5,5.92,1.623,1.59,3.677,14.95,2.54
9/12/2018,12:47:50,22.92,736.9,102.5,8.81,206.6,8.2,269.4,5.72,1.647,1.61,3.723,15.14,2.544
9/12/2018,12:47:55,22.938,736.9,103.4,8.87,206.6,8.21,269.4,5.61,1.676,1.64,3.81,15.5,2.548
9/12/2018,12:48:00,22.944,737,104,8.93,206.6,8.21,269.5,5.58,1.687,1.65,3.904,15.88,2.55
9/12/2018,12:48:05,22.948,736.9,104.4,8.96,206.7,8.22,269.5,5.68,1.712,1.68,3.975,16.16,2.554
9/12/2018,12:48:10,22.945,736.9,104.9,9,206.7,8.22,269.6,5.76,1.711,1.68,4.003,16.28,2.562
9/12/2018,12:48:15,22.932,736.9,105.3,9.04,206.7,8.22,269.8,5.96,1.714,1.68,3.885,15.8,2.573
9/12/2018,12:48:20,22.893,736.9,105.4,9.05,206.7,8.21,270,6.18,1.692,1.66,3.806,15.48,2.586
9/12/2018,12:48:25,22.856,736.9,104.8,9.01,206.7,8.2,270.2,6.29,1.662,1.63,3.81,15.49,2.603
9/12/2018,12:48:30,22.835,736.8,103.6,8.91,206.7,8.19,270.5,6.42,1.639,1.61,3.774,15.35,2.624
9/12/2018,12:48:35,22.819,736.8,102.1,8.79,206.7,8.17,270.6,6.51,1.617,1.58,3.696,15.03,2.646
9/12/2018,12:48:40,22.798,736.9,100.6,8.66,206.7,8.16,270.6,6.69,1.62,1.59,3.627,14.75,2.669
9/12/2018,12:48:45,22.788,736.9,99.2,8.54,206.7,8.16,270.6,6.7,1.623,1.59,3.708,15.08,2.694
9/12/2018,12:48:50,22.794,737,98.5,8.47,206.7,8.16,270.6,6.75,1.61,1.58,3.683,14.98,2.723
9/12/2018,12:48:55,22.78,736.9,98,8.44,206.7,8.14,270.7,6.93,1.605,1.57,3.664,14.9,2.758
9/12/2018,12:49:00,22.749,736.8,96.8,8.34,206.7,8.13,271,7.29,1.6,1.57,3.63,14.76,2.797
9/12/2018,12:49:05,22.705,736.9,90.8,7.83,206.9,8.1,271.7,7.53,1.569,1.54,3.535,14.38,2.84
9/12/2018,12:49:10,22.679,736.8,89.4,7.71,206.9,8.05,272.4,7.63,1.552,1.52,3.42,13.91,2.882
9/12/2018,12:49:15,22.664,736.9,88.5,7.64,207.1,8.02,272.8,7.56,1.531,1.5,3.483,14.17,2.921
9/12/2018,12:49:20,22.662,736.8,87.8,7.58,207.2,8,273,7.65,1.531,1.5,3.536,14.38,2.958
9/12/2018,12:49:25,22.671,736.8,87.3,7.53,207.1,7.99,273,7.82,1.542,1.51,3.578,14.55,2.99
9/12/2018,12:49:30,22.678,736.8,87.4,7.54,207,8,272.8,7.76,1.562,1.53,3.566,14.5,3.015
9/12/2018,12:49:35,22.671,736.9,87.7,7.56,207.1,8,272.8,7.64,1.567,1.53,3.588,14.59,3.032
9/12/2018,12:49:40,22.657,736.9,87.6,7.56,207.2,8,272.8,7.57,1.564,1.53,3.614,14.7,3.042
9/12/2018,12:49:45,22.644,736.9,87.1,7.51,207.2,8,272.9,7.56,1.551,1.52,3.589,14.6,3.047
9/12/2018,12:49:50,22.637,736.9,86,7.43,207.2,7.98,273.1,7.49,1.531,1.5,3.808,15.49,3.052
9/12/2018,12:49:55,22.63,736.8,85,7.34,207.3,7.96,273.4,7.35,1.536,1.5,3.833,15.59,3.059
9/12/2018,12:50:00,22.617,736.9,84.1,7.26,207.4,7.94,273.6,7.34,1.539,1.51,3.781,15.38,3.069
9/12/2018,12:50:05,22.605,736.9,83.3,7.2,207.5,7.92,273.9,7.31,1.529,1.5,3.631,14.77,3.08
9/12/2018,12:50:10,22.6,737,82.5,7.13,207.6,7.91,274.3,7.26,1.55,1.52,3.68,14.97,3.094
9/12/2018,12:50:15,22.599,736.9,81.7,7.06,207.6,7.89,274.6,7.18,1.548,1.52,3.554,14.46,3.111
9/12/2018,12:50:20,22.598,736.8,80.9,6.99,207.7,7.88,274.8,7.16,1.559,1.53,4.013,16.32,3.129
9/12/2018,12:50:25,22.596,736.9,80.5,6.95,207.7,7.87,274.8,7.18,1.551,1.52,3.589,14.6,3.149
9/12/2018,12:50:30,22.596,736.8,80.2,6.93,207.7,7.86,274.9,7.28,1.533,1.5,3.513,14.29,3.169
9/12/2018,12:50:35,22.588,736.8,80.1,6.92,207.7,7.86,274.9,7.17,1.523,1.49,3.447,14.02,3.189
9/12/2018,12:50:40,22.58,736.9,79.7,6.89,207.7,7.85,275,7.13,1.503,1.47,3.139,12.77,3.209
9/12/2018,12:50:45,22.573,736.8,78.9,6.82,207.8,7.85,275.1,7.07,1.483,1.45,3.105,12.63,3.226
9/12/2018,12:50:50,22.569,736.9,78.2,6.76,207.8,7.83,275.4,7.14,1.448,1.42,3.081,12.53,3.245
9/12/2018,12:50:55,22.55,736.9,77.7,6.72,207.9,7.81,275.7,7.24,1.41,1.38,3.72,15.13,3.266
9/12/2018,12:51:00,22.521,736.8,76.7,6.64,208,7.78,276.1,7.24,1.382,1.35,3.575,14.54,3.288
9/12/2018,12:51:05,22.501,736.8,71.2,6.17,208.1,7.75,276.6,7.14,1.355,1.32,2.682,10.91,3.309
9/12/2018,12:51:10,22.488,736.9,69.7,6.03,208.3,7.62,277.1,6.95,1.342,1.31,2.837,11.54,3.331
9/12/2018,12:51:15,22.483,736.8,68.7,5.95,208.3,7.63,277.4,6.89,1.34,1.31,2.913,11.85,3.354
9/12/2018,12:51:20,22.487,736.8,67.9,5.87,208.4,7.64,277.5,6.98,1.363,1.33,3.212,13.07,3.38
9/12/2018,12:51:25,22.492,736.9,67.5,5.84,208.4,7.64,277.6,7.07,1.357,1.33,3.003,12.22,3.408
9/12/2018,12:51:30,22.483,736.8,67.2,5.82,208.5,7.63,277.6,7.03,1.351,1.32,2.934,11.94,3.433
9/12/2018,12:51:35,22.471,737,66.4,5.75,208.5,7.62,277.7,6.97,1.336,1.3,2.806,11.42,3.456
9/12/2018,12:51:40,22.462,736.8,65.4,5.67,208.5,7.6,278,7.01,1.314,1.28,2.852,11.6,3.48
9/12/2018,12:51:45,22.457,736.8,64.6,5.6,208.5,7.58,278.2,7.07,1.312,1.28,2.873,11.69,3.5
9/12/2018,12:51:50,22.453,736.8,64.1,5.55,208.5,7.57,278.3,7.15,1.3,1.27,2.803,11.4,3.517
9/12/2018,12:51:55,22.45,736.7,63.6,5.51,208.5,7.57,278.3,7.23,1.293,1.26,2.778,11.3,3.529
9/12/2018,12:52:00,22.448,736.8,63.3,5.49,208.5,7.57,278.3,7.24,1.29,1.26,2.876,11.7,3.536
9/12/2018,12:52:05,22.449,736.7,63.1,5.47,208.6,7.57,278.3,7.26,1.286,1.25,2.908,11.83,3.543
9/12/2018,12:52:10,22.451,736.8,63.1,5.46,208.6,7.57,278.3,7.33,1.315,1.28,2.997,12.19,3.549
9/12/2018,12:52:15,22.452,737,63.1,5.47,208.6,7.57,278.3,7.42,1.324,1.29,2.96,12.04,3.556
9/12/2018,12:52:20,22.452,736.8,63.2,5.47,208.6,7.57,278.4,7.37,1.323,1.29,2.881,11.72,3.563
9/12/2018,12:52:25,22.451,736.8,63,5.46,208.6,7.56,278.5,7.23,1.33,1.3,2.882,11.72,3.573
9/12/2018,12:52:30,22.45,736.9,62.8,5.44,208.6,7.56,278.5,7.19,1.308,1.28,2.899,11.8,3.586
9/12/2018,12:52:35,22.448,736.8,62.5,5.41,208.5,7.56,278.6,7.22,1.303,1.27,2.781,11.31,3.602
9/12/2018,12:52:40,22.446,736.8,62.3,5.4,208.5,7.55,278.6,7.28,1.303,1.27,2.847,11.58,3.621
9/12/2018,12:52:45,22.444,736.9,62.1,5.38,208.5,7.55,278.6,7.22,1.293,1.26,2.923,11.89,3.639
9/12/2018,12:52:50,22.442,736.9,61.9,5.36,208.5,7.55,278.7,7.11,1.304,1.27,2.831,11.52,3.659
9/12/2018,12:52:55,22.44,736.8,61.7,5.34,208.5,7.54,278.7,6.95,1.305,1.27,2.798,11.39,3.679
9/12/2018,12:53:00,22.437,736.8,61.4,5.32,208.6,7.53,278.8,6.8,1.297,1.26,2.824,11.49,3.701
9/12/2018,12:53:05,22.436,736.8,60.9,5.28,208.6,7.53,278.9,6.85,1.311,1.28,2.864,11.65,3.724
9/12/2018,12:53:10,22.434,736.8,60.5,5.24,208.6,7.52,278.9,6.91,1.329,1.3,2.999,12.2,3.749
9/12/2018,12:53:15,22.433,736.9,60.3,5.22,208.6,7.52,279,6.94,1.337,1.3,3.004,12.22,3.772
9/12/2018,12:53:20,22.431,736.9,60,5.2,208.5,7.51,279,6.7,1.321,1.29,2.792,11.36,3.795
9/12/2018,12:53:25,22.432,736.7,59.5,5.16,208.5,7.51,279.1,6.5,1.309,1.28,2.722,11.07,3.818
9/12/2018,12:53:30,22.431,736.9,59,5.11,208.5,7.5,279.2,6.31,1.277,1.25,2.737,11.14,3.841
9/12/2018,12:53:35,22.428,736.7,58.4,5.06,208.5,7.48,279.4,5.98,1.272,1.24,2.701,10.99,3.863
9/12/2018,12:53:40,22.422,736.7,57.8,5.01,208.5,7.47,279.6,5.55,1.269,1.24,2.631,10.71,3.888
9/12/2018,12:53:45,22.415,736.9,56.8,4.92,208.6,7.45,279.8,5.19,1.261,1.23,2.626,10.68,3.915
9/12/2018,12:53:50,22.411,736.7,55.7,4.83,208.6,7.42,280,4.92,1.26,1.23,2.638,10.73,3.94
9/12/2018,12:53:55,22.405,736.8,54.3,4.71,208.6,7.4,280.1,4.71,1.233,1.2,2.547,10.37,3.963
9/12/2018,12:54:00,22.396,736.8,52.9,4.59,208.7,7.38,280.3,4.55,1.229,1.2,2.492,10.14,3.984
9/12/2018,12:54:05,22.387,736.8,51.6,4.47,208.7,7.37,280.4,4.55,1.191,1.16,2.474,10.07,4.004
9/12/2018,12:54:10,22.382,736.8,50.8,4.4,208.7,7.36,280.4,4.5,1.18,1.15,2.396,9.75,4.025
9/12/2018,12:54:15,22.377,736.7,50.1,4.35,208.7,7.35,280.5,4.4,1.175,1.14,2.406,9.79,4.046
9/12/2018,12:54:20,22.373,736.7,49.6,4.3,208.7,7.34,280.6,4.39,1.181,1.15,2.505,10.2,4.063
9/12/2018,12:54:25,22.375,736.8,49.1,4.26,208.7,7.34,280.6,4.41,1.192,1.16,2.567,10.44,4.078
9/12/2018,12:54:30,22.382,736.7,49,4.25,208.7,7.33,280.6,4.51,1.197,1.17,2.538,10.33,4.096
9/12/2018,12:54:35,22.386,736.7,49,4.25,208.7,7.33,280.7,4.51,1.211,1.18,2.524,10.27,4.115
9/12/2018,12:54:40,22.384,736.7,49,4.25,208.7,7.33,280.7,4.53,1.197,1.17,2.481,10.1,4.136
9/12/2018,12:54:45,22.377,736.8,48.9,4.24,208.7,7.33,280.7,4.44,1.188,1.16,2.399,9.76,4.159
9/12/2018,12:54:50,22.372,736.8,48.7,4.22,208.6,7.33,280.8,4.34,1.174,1.14,2.322,9.45,4.181
9/12/2018,12:54:55,22.367,736.7,48.4,4.2,208.6,7.32,280.8,4.27,1.154,1.12,2.354,9.58,4.204
9/12/2018,12:55:00,22.364,736.7,48.1,4.17,208.6,7.32,280.8,4.36,1.163,1.13,2.378,9.68,4.228
9/12/2018,12:55:05,22.363,736.8,47.6,4.13,208.6,7.32,280.8,4.45,1.161,1.13,2.409,9.8,4.252
9/12/2018,12:55:10,22.365,736.8,47.3,4.11,208.6,7.31,280.8,4.46,1.182,1.15,2.416,9.83,4.277
9/12/2018,12:55:15,22.369,736.7,47.3,4.1,208.6,7.31,280.9,4.4,1.195,1.16,2.418,9.84,4.302
9/12/2018,12:55:20,22.37,736.8,47.2,4.1,208.6,7.31,280.9,4.34,1.183,1.15,2.388,9.72,4.335
9/12/2018,12:55:25,22.369,736.8,47.1,4.09,208.6,7.31,280.9,4.31,1.197,1.17,2.388,9.72,4.373
9/12/2018,12:55:30,22.367,736.8,47,4.08,208.6,7.31,280.9,4.29,1.162,1.13,2.403,9.78,4.41
9/12/2018,12:55:35,22.364,736.8,46.8,4.06,208.6,7.31,281,4.29,1.182,1.15,2.406,9.79,4.443
9/12/2018,12:55:40,22.361,736.8,46.7,4.05,208.6,7.31,281,4.32,1.176,1.14,2.42,9.85,4.479
9/12/2018,12:55:45,22.357,736.8,46.5,4.04,208.6,7.31,281,4.36,1.173,1.14,2.31,9.4,4.515
9/12/2018,12:55:50,22.354,736.8,46.4,4.03,208.6,7.3,281,4.3,1.172,1.14,2.302,9.37,4.555
9/12/2018,12:55:55,22.35,736.9,46.3,4.02,208.6,7.3,281,4.16,1.167,1.14,2.378,9.68,4.592
9/12/2018,12:56:00,22.344,736.7,46.2,4.01,208.6,7.3,281,4.15,1.163,1.13,2.391,9.73,4.622
9/12/2018,12:56:05,22.332,736.9,46,4,208.6,7.3,281,4.16,1.151,1.12,2.42,9.85,4.65
9/12/2018,12:56:10,22.326,736.7,45.8,3.97,208.6,7.3,281,4.22,1.15,1.12,2.404,9.78,4.68
9/12/2018,12:56:15,22.326,736.8,45.5,3.95,208.6,7.3,281.1,4.25,1.138,1.11,2.3,9.36,4.712
9/12/2018,12:56:20,22.326,736.8,45.2,3.93,208.5,7.3,281.1,4.24,1.119,1.09,2.113,8.6,4.748
9/12/2018,12:56:25,22.315,736.7,45,3.91,208.5,7.29,281.1,4.32,1.107,1.08,2.243,9.13,4.789
9/12/2018,12:56:30,22.296,736.7,44.7,3.88,208.5,7.29,281.1,4.27,1.103,1.07,2.21,9,4.836
9/12/2018,12:56:35,22.278,736.8,44.2,3.84,208.5,7.29,281.2,4.27,1.1,1.07,2.23,9.08,4.883
9/12/2018,12:56:40,22.27,736.6,43.6,3.79,208.5,7.28,281.1,4.31,1.095,1.06,2.219,9.03,4.926
9/12/2018,12:56:45,22.267,736.8,42.9,3.73,208.6,7.28,281.1,4.33,1.101,1.07,2.159,8.79,4.966
9/12/2018,12:56:50,22.263,736.8,42.3,3.68,208.6,7.28,281.1,4.35,1.092,1.06,2.069,8.42,5.004
9/12/2018,12:56:55,22.26,736.8,41.9,3.65,208.6,7.27,281.1,4.2,1.068,1.04,1.984,8.08,5.04
9/12/2018,12:57:00,22.258,736.7,41.7,3.62,208.6,7.27,281,4.24,1.062,1.03,2.028,8.25,5.072
9/12/2018,12:57:05,22.258,736.7,41.5,3.61,208.5,7.27,281,4.27,1.081,1.05,2.119,8.62,5.095
9/12/2018,12:57:10,22.257,736.7,41.4,3.6,208.5,7.27,281,4.28,1.086,1.05,2.106,8.57,5.108
9/12/2018,12:57:15,22.256,736.7,41.4,3.6,208.5,7.27,281,4.33,1.116,1.08,2.115,8.61,5.126
9/12/2018,12:57:20,22.255,736.8,41.3,3.59,208.6,7.27,281.1,4.31,1.118,1.09,2.128,8.66,5.147
9/12/2018,12:57:25,22.256,736.7,41.2,3.58,208.6,7.27,281.2,4.43,1.116,1.09,2.141,8.71,5.174
9/12/2018,12:57:30,22.254,736.7,41.2,3.58,208.6,7.26,281.3,4.33,1.11,1.08,2.129,8.66,5.201
9/12/2018,12:57:35,22.249,736.7,41.1,3.57,208.5,7.26,281.4,4.3,1.097,1.07,2.061,8.39,5.227
9/12/2018,12:57:40,22.245,736.7,40.9,3.56,208.5,7.26,281.5,4.2,1.077,1.05,2.046,8.33,5.251
9/12/2018,12:57:45,22.244,736.8,40.7,3.54,208.5,7.26,281.5,4.23,1.056,1.03,2.05,8.35,5.279
