Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
3/8/2018,11:14:52,5.153,746.4,94.6,12.03,142.7,8.36,,,,-858.1,0,0.014,0.01,,,2.631,10.29,,,0.079
3/8/2018,11:14:53,5.152,746.5,94.6,12.02,142.7,8.36,,,,-858.11,0,0.007,0.01,,,2.637,10.31,,,0.081
3/8/2018,11:14:54,5.152,746.5,94.5,12.02,142.7,8.35,,,,-858.13,0,0.003,0,,,2.641,10.32,,,0.087
3/8/2018,11:14:55,5.151,746.4,94.5,12.01,142.7,8.35,,,,-858.13,0,0.001,0,,,2.632,10.29,,,0.092
3/8/2018,11:14:56,5.151,746.5,94.5,12.01,142.7,8.35,,,,-858.13,0,0,0,,,2.642,10.33,,,0.098
3/8/2018,11:14:57,5.151,746.4,94.4,12.01,142.7,8.35,,,,-858.14,0,0.002,0,,,2.649,10.36,,,0.105
3/8/2018,11:14:58,5.151,746.5,94.4,12,142.7,8.34,,,,-858.13,0,0.001,0,,,2.673,10.45,,,0.116
3/8/2018,11:14:59,5.15,746.5,94.4,12,142.7,8.34,,,,-858.12,0,-0.005,0,,,2.717,10.62,,,0.125
3/8/2018,11:15:00,5.149,746.4,94.3,12,142.7,8.34,,,,-858.11,0,0.004,0,,,2.773,10.84,,,0.135
3/8/2018,11:15:01,5.148,746.5,94.3,11.99,142.7,8.34,,,,-858.11,0,0.003,0,,,2.858,11.17,,,0.147
3/8/2018,11:15:02,5.146,746.4,94.3,11.99,142.7,8.33,,,,-858.1,0,0.016,0.02,,,2.957,11.55,,,0.162
3/8/2018,11:15:03,5.145,746.5,94.2,11.99,142.7,8.33,,,,-858.07,0,0.017,0.02,,,3.055,11.94,,,0.177
3/8/2018,11:15:04,5.143,746.5,94.2,11.98,142.8,8.33,,,,-858.08,0,0.03,0.03,,,4.355,16.99,,,0.195
3/8/2018,11:15:05,5.142,746.4,94.2,11.98,142.8,8.33,,,,-858.08,0,0.038,0.04,,,4.882,19.03,,,0.216
3/8/2018,11:15:06,5.138,746.5,94.2,11.98,142.8,8.33,,,,-858.06,0,0.052,0.05,,,5.071,19.77,,,1.001
3/8/2018,11:15:07,5.134,746.4,94.2,11.98,142.8,8.33,,,,-858.07,0,0.058,0.06,,,5.256,20.49,,,1.011
3/8/2018,11:15:08,5.13,746.5,94.1,11.98,142.7,8.33,,,,-858.07,0,0.072,0.07,,,5.268,20.53,,,1.069
3/8/2018,11:15:09,5.125,746.3,94.1,11.97,142.8,8.33,,,,-858.05,0,0.092,0.09,,,5.446,21.23,,,1.086
3/8/2018,11:15:10,5.12,746.5,94.1,11.97,142.8,8.33,,,,-858.05,0,0.105,0.11,,,6.664,25.96,,,1.133
3/8/2018,11:15:11,5.115,746.5,94,11.97,142.8,8.33,,,,-858.07,0,0.131,0.13,,,7.62,29.68,,,1.177
3/8/2018,11:15:12,5.11,746.5,94,11.97,142.8,8.33,,,,-858.09,0,0.156,0.16,,,7.616,29.66,,,1.202
3/8/2018,11:15:13,5.105,746.4,94,11.97,142.8,8.33,,,,-858.09,0,0.181,0.18,,,7.351,28.63,,,1.218
3/8/2018,11:15:14,5.101,746.4,94,11.96,142.8,8.33,,,,-858.1,0,0.207,0.21,,,7.432,28.94,,,1.244
3/8/2018,11:15:15,5.096,746.4,93.9,11.96,142.8,8.33,,,,-858.1,0,0.235,0.23,,,7.707,30.01,,,1.277
3/8/2018,11:15:16,5.091,746.4,93.9,11.96,142.8,8.33,,,,-858.1,0,0.264,0.26,,,7.885,30.7,,,1.3
3/8/2018,11:15:17,5.086,746.3,93.9,11.96,142.8,8.33,,,,-858.12,0,0.283,0.28,,,8.003,31.16,,,1.323
3/8/2018,11:15:18,5.081,746.3,93.9,11.96,142.8,8.32,,,,-858.12,0,0.306,0.31,,,8.046,31.33,,,1.352
3/8/2018,11:15:19,5.078,746.3,93.8,11.96,142.8,8.32,,,,-858.12,0,0.317,0.32,,,8.081,31.46,,,1.391
3/8/2018,11:15:20,5.075,746.5,93.8,11.95,142.8,8.32,,,,-858.1,0,0.337,0.34,,,8.105,31.56,,,1.419
3/8/2018,11:15:21,5.073,746.4,93.8,11.95,142.8,8.32,,,,-858.1,0,0.351,0.35,,,8.116,31.6,,,1.447
3/8/2018,11:15:22,5.07,746.3,93.8,11.95,142.8,8.32,,,,-858.09,0,0.365,0.37,,,8.093,31.51,,,1.473
3/8/2018,11:15:23,5.069,746.4,93.8,11.95,142.8,8.32,,,,-858.06,0,0.38,0.38,,,8.118,31.61,,,1.498
3/8/2018,11:15:24,5.067,746.4,93.8,11.95,142.8,8.32,,,,-858.06,0,0.398,0.4,,,8.145,31.71,,,1.532
3/8/2018,11:15:25,5.066,746.4,93.7,11.95,142.8,8.32,,,,-858.06,0,0.417,0.42,,,8.175,31.83,,,1.559
3/8/2018,11:15:26,5.064,746.5,93.7,11.95,142.8,8.32,,,,-858.03,0,0.432,0.43,,,8.196,31.91,,,1.585
3/8/2018,11:15:27,5.063,746.3,93.7,11.94,142.8,8.32,,,,-858.03,0,0.447,0.45,,,8.237,32.07,,,1.61
3/8/2018,11:15:28,5.062,746.4,93.7,11.94,142.8,8.32,,,,-858.02,0,0.455,0.45,,,8.26,32.16,,,1.639
3/8/2018,11:15:29,5.06,746.3,93.7,11.94,142.7,8.32,,,,-858.03,0,0.463,0.46,,,8.31,32.36,,,1.665
3/8/2018,11:15:30,5.058,746.5,93.7,11.94,142.7,8.32,,,,-858.02,0,0.458,0.46,,,8.343,32.48,,,1.689
3/8/2018,11:15:31,5.056,746.4,93.7,11.94,142.7,8.32,,,,-858.02,0,0.458,0.46,,,8.403,32.72,,,1.714
3/8/2018,11:15:32,5.055,746.4,93.7,11.94,142.7,8.32,,,,-858.03,0,0.464,0.46,,,8.453,32.91,,,1.744
3/8/2018,11:15:33,5.053,746.3,93.6,11.94,142.7,8.31,,,,-858.03,0,0.458,0.46,,,8.513,33.15,,,1.768
3/8/2018,11:15:34,5.052,746.4,93.6,11.94,142.7,8.31,,,,-858.05,0,0.458,0.46,,,8.551,33.29,,,1.79
3/8/2018,11:15:35,5.05,746.4,93.6,11.94,142.7,8.31,,,,-858.06,0,0.46,0.46,,,8.597,33.47,,,1.813
3/8/2018,11:15:36,5.049,746.3,93.6,11.94,142.7,8.31,,,,-858.08,0,0.468,0.47,,,8.637,33.63,,,1.841
3/8/2018,11:15:37,5.047,746.3,93.6,11.94,142.7,8.31,,,,-858.08,0,0.466,0.47,,,8.649,33.67,,,1.865
3/8/2018,11:15:38,5.046,746.4,93.6,11.94,142.7,8.31,,,,-858.11,0,0.479,0.48,,,8.673,33.77,,,1.888
3/8/2018,11:15:39,5.045,746.5,93.6,11.93,142.7,8.31,,,,-858.1,0,0.491,0.49,,,8.695,33.85,,,2.623
3/8/2018,11:15:40,5.043,746.4,93.6,11.93,142.7,8.31,,,,-858.09,0,0.505,0.5,,,8.701,33.88,,,2.697
3/8/2018,11:15:41,5.041,746.4,93.6,11.94,142.7,8.31,,,,-858.09,0,0.515,0.52,,,8.701,33.87,,,2.729
3/8/2018,11:15:42,5.04,746.5,93.6,11.93,142.7,8.31,,,,-858.08,0,0.515,0.51,,,8.678,33.79,,,2.806
3/8/2018,11:15:43,5.04,746.5,93.6,11.93,142.7,8.31,,,,-858.1,0,0.519,0.52,,,8.675,33.78,,,2.845
3/8/2018,11:15:44,5.04,746.4,93.6,11.93,142.7,8.3,,,,-858.1,0,0.525,0.52,,,8.703,33.88,,,2.891
3/8/2018,11:15:45,5.04,746.4,93.6,11.93,142.7,8.3,,,,-858.1,0,0.518,0.52,,,8.697,33.86,,,2.921
3/8/2018,11:15:46,5.04,746.4,93.6,11.93,142.7,8.3,,,,-858.08,0,0.524,0.52,,,8.688,33.82,,,2.931
3/8/2018,11:15:47,5.04,746.3,93.6,11.93,142.7,8.3,,,,-858.07,0,0.533,0.53,,,8.685,33.81,,,2.945
3/8/2018,11:15:48,5.038,746.5,93.6,11.93,142.7,8.3,,,,-858.06,0,0.542,0.54,,,8.701,33.88,,,2.959
3/8/2018,11:15:49,5.037,746.4,93.5,11.93,142.7,8.3,,,,-858.07,0,0.548,0.55,,,8.696,33.86,,,2.98
3/8/2018,11:15:50,5.034,746.3,93.5,11.93,142.7,8.3,,,,-858.08,0,0.552,0.55,,,8.696,33.86,,,3
3/8/2018,11:15:51,5.034,746.3,93.5,11.93,142.7,8.3,,,,-858.07,0,0.55,0.55,,,8.721,33.95,,,3.02
3/8/2018,11:15:52,5.034,746.3,93.5,11.93,142.7,8.3,,,,-858.06,0,0.554,0.55,,,8.759,34.1,,,3.042
3/8/2018,11:15:53,5.033,746.4,93.5,11.93,142.7,8.3,,,,-858.05,0,0.552,0.55,,,8.754,34.08,,,3.068
3/8/2018,11:15:54,5.032,746.4,93.5,11.93,142.7,8.3,,,,-858.05,0,0.544,0.54,,,8.766,34.13,,,3.087
3/8/2018,11:15:55,5.03,746.3,93.5,11.93,142.7,8.3,,,,-858.04,0,0.545,0.54,,,8.734,34,,,3.108
3/8/2018,11:15:56,5.027,746.3,93.5,11.93,142.8,8.3,,,,-858.06,0,0.547,0.55,,,8.741,34.03,,,3.13
3/8/2018,11:15:57,5.023,746.4,93.5,11.92,142.8,8.3,,,,-858.06,0,0.539,0.54,,,8.743,34.04,,,3.159
3/8/2018,11:15:58,5.019,746.4,93.5,11.92,142.8,8.3,,,,-858.03,0,0.545,0.54,,,8.743,34.04,,,3.182
3/8/2018,11:15:59,5.015,746.3,93.4,11.92,142.8,8.29,,,,-858,0,0.542,0.54,,,8.743,34.04,,,3.208
3/8/2018,11:16:00,5.009,746.4,93.4,11.92,142.8,8.29,,,,-858.01,0,0.531,0.53,,,8.747,34.05,,,3.235
3/8/2018,11:16:01,5.005,746.3,93.4,11.92,142.8,8.29,,,,-858.02,0,0.54,0.54,,,8.768,34.14,,,3.261
3/8/2018,11:16:02,5.001,746.3,93.4,11.92,142.8,8.29,,,,-858.02,0,0.539,0.54,,,8.79,34.22,,,3.292
3/8/2018,11:16:03,4.998,746.4,93.3,11.92,142.8,8.29,,,,-857.93,0,0.535,0.53,,,8.798,34.25,,,3.319
3/8/2018,11:16:04,4.994,746.4,93.3,11.92,142.8,8.29,,,,-857.75,0,0.539,0.54,,,8.83,34.38,,,3.344
3/8/2018,11:16:05,4.989,746.3,93.3,11.92,142.8,8.29,,,,-857.17,0,0.544,0.54,,,10.04,39.08,,,3.368
3/8/2018,11:16:06,4.986,746.4,93.3,11.91,142.8,8.29,,,,-854.43,0,0.56,0.56,,,10.462,40.72,,,3.395
3/8/2018,11:16:07,4.982,746.3,93.3,11.91,142.8,8.29,,,,-851.52,0,0.588,0.59,,,11.215,43.65,,,3.415
3/8/2018,11:16:08,4.981,746.4,93.2,11.91,142.8,8.29,,,,-851.29,0,0.643,0.64,,,13.124,51.06,,,3.435
3/8/2018,11:16:09,4.98,746.4,93.2,11.91,142.8,8.29,,,,-850.28,0,0.686,0.69,,,10.771,41.92,,,3.454
3/8/2018,11:16:10,4.98,746.3,93.2,11.91,142.8,8.29,,,,-850.16,0,0.72,0.72,,,12.546,48.82,,,3.474
3/8/2018,11:16:11,4.98,746.3,93.2,11.9,142.8,8.28,,,,-850.06,0,0.775,0.78,,,14.21,55.29,,,3.491
3/8/2018,11:16:12,4.981,746.4,93.2,11.9,142.8,8.28,,,,-849.94,0,0.857,0.86,,,19.315,75.12,,,3.507
3/8/2018,11:16:13,4.982,746.3,93.2,11.9,142.8,8.28,,,,-849.52,0,1.201,1.2,,,18.805,73.14,,,3.523
3/8/2018,11:16:14,4.983,746.4,93.2,11.9,142.8,8.28,,,,-848.79,0,1.709,1.71,,,18.526,72.06,,,3.54
3/8/2018,11:16:15,4.985,746.4,93.1,11.9,142.9,8.28,,,,-845.01,0,2.237,2.24,,,23.426,91.1,,,3.555
3/8/2018,11:16:16,4.987,746.3,93.1,11.89,142.9,8.28,,,,-847.39,0,12.495,12.5,,,26.394,102.64,,,3.569
3/8/2018,11:16:17,4.989,746.4,93.1,11.89,143,8.28,,,,-845.37,0,12.638,12.64,,,28.57,111.09,,,3.582
3/8/2018,11:16:18,4.992,746.4,93.1,11.89,143.1,8.28,,,,-827.36,0,14.285,14.28,,,30.785,119.7,,,3.595
3/8/2018,11:16:19,4.996,746.5,93.1,11.89,143.1,8.27,,,,-836.3,0,13.29,13.29,,,30.457,118.42,,,3.609
3/8/2018,11:16:20,5,746.3,93.1,11.88,143.2,8.27,,,,-839.86,0,13.312,13.31,,,30.817,119.82,,,3.621
3/8/2018,11:16:21,5.005,746.3,93.1,11.88,143.3,8.27,,,,-840.19,0,13.398,13.4,,,24.207,94.13,,,3.65
3/8/2018,11:16:22,5.008,746.4,93,11.88,143.4,8.27,,,,-837.86,0,5.397,5.4,,,18.121,70.48,,,3.679
3/8/2018,11:16:23,5.011,746.4,93,11.87,143.5,8.27,,,,-853.97,0,3.328,3.33,,,15.68,61,,,3.714
3/8/2018,11:16:24,5.013,746.4,93,11.87,143.6,8.27,,,,-853.05,0,2.669,2.67,,,13.276,51.65,,,3.742
3/8/2018,11:16:25,5.015,746.3,93,11.87,143.7,8.27,,,,-841.73,0,2.172,2.17,,,13.25,51.55,,,3.77
3/8/2018,11:16:26,5.017,746.4,93,11.87,143.8,8.27,,,,-844.12,0,2.17,2.17,,,12.048,46.88,,,3.796
3/8/2018,11:16:27,5.021,746.3,93,11.86,143.9,8.27,,,,-814.16,0,2.142,2.14,,,17.947,69.81,,,3.821
3/8/2018,11:16:28,5.024,746.3,93,11.86,144.1,8.26,,,,-830.29,0,2.776,2.78,,,16.329,63.52,,,3.849
3/8/2018,11:16:29,5.027,746.4,93,11.86,144.2,8.26,,,,-803.28,0,6.663,6.66,,,18.811,73.16,,,3.871
3/8/2018,11:16:30,5.028,746.4,92.9,11.86,144.3,8.26,,,,-783.48,0,2.305,2.31,,,15.314,59.58,,,3.892
3/8/2018,11:16:31,5.03,746.3,92.9,11.86,144.5,8.26,,,,-702.03,0,2.277,2.28,,,11.461,44.6,,,3.912
3/8/2018,11:16:32,5.034,746.3,92.9,11.85,144.6,8.26,,,,-719.6,0,2.25,2.25,,,11.473,44.65,,,3.936
3/8/2018,11:16:33,5.038,746.3,92.9,11.85,144.7,8.26,,,,-712.81,0,2.366,2.37,,,11.697,45.52,,,3.954
3/8/2018,11:16:34,5.043,746.4,92.9,11.85,144.8,8.25,,,,-614.82,0,2.494,2.49,,,13.976,54.38,,,3.97
3/8/2018,11:16:35,5.049,746.3,92.9,11.85,145,8.25,,,,-711.65,0,2.626,2.63,,,14.07,54.74,,,3.987
3/8/2018,11:16:36,5.056,746.4,92.9,11.84,145.1,8.25,,,,-746.97,0,2.709,2.71,,,13.682,53.23,,,4
3/8/2018,11:16:37,5.062,746.4,92.9,11.84,145.2,8.25,,,,-750.14,0,2.789,2.79,,,13.609,52.95,,,4.01
3/8/2018,11:16:38,5.069,746.3,92.9,11.84,145.3,8.25,,,,-756.74,0,2.791,2.79,,,12.261,47.71,,,4.02
3/8/2018,11:16:39,5.076,746.3,92.9,11.84,145.3,8.24,,,,-759.73,0,2.732,2.73,,,12.345,48.04,,,4.028
3/8/2018,11:16:40,5.083,746.4,92.9,11.83,145.4,8.24,,,,-801.53,0,2.665,2.67,,,11.858,46.14,,,4.036
3/8/2018,11:16:41,5.088,746.4,92.9,11.83,145.4,8.24,,,,-767.24,0,2.58,2.58,,,11.866,46.18,,,4.041
3/8/2018,11:16:42,5.095,746.4,92.9,11.83,145.4,8.24,,,,-769.97,0,2.517,2.52,,,11.883,46.24,,,4.046
3/8/2018,11:16:43,5.101,746.4,92.8,11.82,145.4,8.23,,,,-768.85,0,2.466,2.47,,,11.927,46.41,,,4.051
3/8/2018,11:16:44,5.106,746.3,92.8,11.82,145.4,8.23,,,,-730.12,0,2.502,2.5,,,22.773,88.56,,,4.055
3/8/2018,11:16:45,5.107,746.4,92.8,11.82,145.3,8.23,,,,-717.64,0,15.532,15.53,,,22.982,89.37,,,4.059
3/8/2018,11:16:46,5.109,746.4,92.8,11.81,145.2,8.23,,,,-779.66,0,4.331,4.33,,,11.552,44.95,,,4.063
3/8/2018,11:16:47,5.11,746.3,92.8,11.81,145.1,8.22,,,,-734.3,0,5.057,5.06,,,12.486,48.58,,,4.067
3/8/2018,11:16:48,5.116,746.5,92.8,11.81,144.9,8.22,,,,-711.69,0,5.385,5.38,,,14.438,56.17,,,4.07
3/8/2018,11:16:49,5.12,746.5,92.8,11.81,144.7,8.22,,,,-717.23,0,12.968,12.97,,,19.676,76.53,,,4.072
3/8/2018,11:16:50,5.124,746.5,92.8,11.8,144.5,8.22,,,,-742.92,0,11.716,11.72,,,22.172,86.23,,,4.073
3/8/2018,11:16:51,5.125,746.3,92.7,11.8,144.3,8.22,,,,-769.14,0,9.672,9.67,,,22.768,88.54,,,4.073
3/8/2018,11:16:52,5.123,746.5,92.7,11.8,144.2,8.22,,,,-809.01,0,5.671,5.67,,,16.081,62.56,,,4.073
3/8/2018,11:16:53,5.12,746.5,92.7,11.8,143.9,8.21,,,,-848.69,0,2.383,2.38,,,10.933,42.55,,,4.071
3/8/2018,11:16:54,5.114,746.4,92.7,11.8,143.8,8.21,,,,-803.02,0,1.467,1.47,,,10.188,39.65,,,4.069
