Unit ID:,1,,,,,,,,,,,,,
User ID:,,,,,,,,,,,,,,
Site:,PFC,,,,,,,,,,,,,
Log Interval:,0.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Model, Submodel, S/N, S/W Ver,,,,,,,,,,,
Handheld,2, 17F105819,1.0.18,,,,,,,,,,,
5P Sonde,4, 17G100162,1.0.35,,,,,,,,,,,
CT,1, 17F102078,3.0.5,,,,,,,,,,,
ODO,1, 17D108766,3.0.0,,,,,,,,,,,
TAL-PC,1, 18E100678,3.0.0,,,,,,,,,,,
pH/ORP,1, 18E103391,3.0.0,,,,,,,,,,,
Turbidity,1, 18E100545,3.0.0,,,,,,,,,,,
Depth,2, 17F104892,3.0.0,,,,,,,,,,,
,,,,,,,,,,,,,,
Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
8/3/2018,10:42.3,27.137,741.5,124.7,9.91,76.9,8.3,123.9,0.85,0,0,0,0,0.237
8/3/2018,10:42.5,27.136,741.5,124.7,9.91,76.9,8.3,123.9,0.85,0,0,0,0,0.237
8/3/2018,10:42.7,27.133,741.5,124.7,9.91,76.9,8.3,123.9,0.85,0,0,0,0,0.237
8/3/2018,10:43.0,27.133,741.5,124.7,9.91,76.9,8.3,123.9,0.85,0,0,0,0,0.237
8/3/2018,10:43.3,27.13,741.5,124.7,9.91,76.9,8.3,123.9,0.86,0,0,0,0,0.237
8/3/2018,10:43.5,27.127,741.5,124.7,9.91,76.9,8.3,124,0.86,0,0,0,0,0.237
8/3/2018,10:43.8,27.127,741.5,124.7,9.91,76.9,8.3,124,0.86,0,0,0,0,0.237
8/3/2018,10:44.0,27.117,741.5,124.7,9.91,76.9,8.3,124,0.87,0,0,0,0,0.238
8/3/2018,10:44.3,27.117,741.5,124.7,9.91,76.9,8.3,124,0.87,0,0,0,0,0.238
8/3/2018,10:44.5,27.11,741.5,124.7,9.91,76.9,8.3,124,0.87,0,0,0,0,0.239
8/3/2018,10:44.8,27.099,741.5,124.6,9.91,76.9,8.3,124.1,0.87,0,0,0,0,0.242
8/3/2018,10:45.0,27.075,741.5,124.5,9.91,76.9,8.29,124.1,0.87,0,0,0,0,0.243
8/3/2018,10:45.2,27.075,741.4,124.5,9.91,76.9,8.29,124.1,0.87,0,0,0,0,0.243
8/3/2018,10:45.5,27.057,741.4,124.5,9.91,76.8,8.29,124.2,0.89,0,0,0,0,0.247
8/3/2018,10:45.8,27.057,741.4,124.5,9.91,76.8,8.29,124.2,0.89,0,0,0,0,0.247
8/3/2018,10:46.0,27.033,741.4,124.4,9.9,76.8,8.29,124.3,0.89,0,0,0,0,0.251
8/3/2018,10:46.3,27.033,741.4,124.4,9.9,76.8,8.29,124.3,0.89,0,0,0,0,0.251
8/3/2018,10:46.5,27.019,741.4,124.4,9.9,76.7,8.29,124.3,0.91,0,0,0,0,0.255
8/3/2018,10:46.8,27.003,741.4,124.3,9.9,76.7,8.29,124.3,0.92,0,0,0,0,0.257
8/3/2018,10:47.0,26.97,741.4,124.2,9.9,76.6,8.29,124.4,0.92,0,0,0,0,0.265
8/3/2018,10:47.3,26.97,741.5,124.2,9.9,76.6,8.29,124.4,0.92,0,0,0,0,0.265
8/3/2018,10:47.5,26.962,741.5,124.2,9.9,76.6,8.29,124.5,0.93,0,0,0,0,0.267
8/3/2018,10:47.8,26.947,741.5,124.2,9.9,76.6,8.29,124.5,0.94,0,0,0,0,0.27
8/3/2018,10:48.0,26.934,741.5,124.1,9.9,76.5,8.29,124.5,0.95,0,0,0,0,0.275
8/3/2018,10:48.3,26.909,741.5,124,9.89,76.5,8.28,124.6,0.95,0,0,0,0,0.281
8/3/2018,10:48.5,26.909,741.5,124,9.89,76.5,8.28,124.6,0.95,0,0,0,0,0.281
8/3/2018,10:48.7,26.884,741.5,123.9,9.89,76.4,8.28,124.7,0.96,0,0,0,0,0.289
8/3/2018,10:49.0,26.884,741.5,123.9,9.89,76.4,8.28,124.7,0.96,0,0,0,0,0.289
8/3/2018,10:49.3,26.871,741.5,123.8,9.89,76.4,8.28,124.7,0.96,0,0,0,0,0.292
8/3/2018,10:49.5,26.858,741.5,123.8,9.88,76.4,8.28,124.7,0.96,0,0,0,0,0.297
8/3/2018,10:49.8,26.836,741.5,123.7,9.88,76.3,8.28,124.8,0.97,0,0,0,0,0.303
8/3/2018,10:50.0,26.836,741.5,123.7,9.88,76.3,8.28,124.8,0.97,0,0,0,0,0.303
8/3/2018,10:50.3,26.821,741.5,123.7,9.88,76.3,8.28,124.9,0.97,0,0,0,0,0.305
8/3/2018,10:50.5,26.804,741.5,123.6,9.88,76.2,8.28,124.9,0.97,0,0,0,0,0.311
8/3/2018,10:50.7,26.769,741.5,123.5,9.88,76.2,8.27,124.9,1.01,0,0,0,0,0.316
8/3/2018,10:51.0,26.769,741.5,123.5,9.88,76.2,8.27,124.9,1.01,0,0,0,0,0.316
8/3/2018,10:51.2,26.733,741.5,123.4,9.87,76.1,8.27,125,1.02,0,0,0,0,0.325
8/3/2018,10:51.5,26.733,741.5,123.4,9.87,76.1,8.27,125,1.02,0,0,0,0,0.325
8/3/2018,10:51.8,26.706,741.5,123.3,9.87,76.1,8.27,125.1,1.05,0,0,0,0,0.333
8/3/2018,10:52.0,26.706,741.5,123.3,9.87,76.1,8.27,125.1,1.05,0,0,0,0,0.333
8/3/2018,10:52.2,26.667,741.5,123.2,9.87,76,8.27,125.2,1.06,0,0,0,0,0.339
8/3/2018,10:52.5,26.667,741.5,123.2,9.87,76,8.27,125.2,1.06,0,0,0,0,0.339
8/3/2018,10:52.8,26.647,741.5,123.1,9.87,76,8.27,125.2,1.06,0,0,0,0,0.345
8/3/2018,10:53.0,26.627,741.5,123.1,9.87,75.9,8.27,125.2,1.08,0,0,0,0,0.348
8/3/2018,10:53.3,26.607,741.5,123,9.86,75.9,8.26,125.3,1.08,0,0,0,0,0.351
8/3/2018,10:53.5,26.575,741.5,122.9,9.86,75.8,8.26,125.3,1.12,0,0,0,0,0.36
8/3/2018,10:53.8,26.575,741.5,122.9,9.86,75.8,8.26,125.3,1.12,0,0,0,0,0.36
8/3/2018,10:54.0,26.531,741.5,122.8,9.86,75.8,8.26,125.4,1.12,0,0,0,0,0.366
8/3/2018,10:54.3,26.531,741.5,122.8,9.86,75.8,8.26,125.4,1.12,0,0,0,0,0.366
8/3/2018,10:54.5,26.509,741.5,122.7,9.85,75.7,8.26,125.4,1.14,0,0,0,0,0.372
8/3/2018,10:54.7,26.487,741.5,122.6,9.85,75.7,8.26,125.5,1.15,0,0,0,0,0.375
8/3/2018,10:55.0,26.443,741.5,122.4,9.84,75.6,8.26,125.6,1.17,0,0,0,0,0.384
8/3/2018,10:55.3,26.443,741.5,122.4,9.84,75.6,8.26,125.6,1.17,0,0,0,0,0.384
8/3/2018,10:55.5,26.4,741.5,122.2,9.84,75.6,8.17,125.6,1.18,0,0,0,0,0.39
8/3/2018,10:55.8,26.4,741.5,122.2,9.84,75.6,8.17,125.6,1.18,0,0,0,0,0.39
8/3/2018,10:56.0,26.369,741.5,122,9.83,75.5,8.16,125.7,1.22,0,0,0,0,0.4
8/3/2018,10:56.3,26.369,741.5,122,9.83,75.5,8.16,125.7,1.22,0,0,0,0,0.4
8/3/2018,10:56.5,26.33,741.5,121.8,9.81,75.4,8.16,125.8,1.24,0,0,0,0,0.406
8/3/2018,10:56.8,26.33,741.5,121.8,9.81,75.4,8.16,125.8,1.24,0,0,0,0,0.406
8/3/2018,10:57.0,26.298,741.5,121.6,9.81,75.4,8.15,125.9,1.28,0,0,0,0,0.416
8/3/2018,10:57.3,26.298,741.5,121.6,9.81,75.4,8.15,125.9,1.28,0,0,0,0,0.416
8/3/2018,10:57.5,26.273,741.5,117.5,9.48,75.4,8.13,125.9,1.3,0,0,0,0,0.426
8/3/2018,10:57.8,26.273,741.5,117.5,9.48,75.4,8.13,125.9,1.3,0,0,0,0,0.426
8/3/2018,10:58.0,26.254,741.5,116.4,9.4,75.3,8.11,126,1.32,0,0,0,0,0.433
8/3/2018,10:58.2,26.254,741.5,116.4,9.4,75.3,8.11,126,1.32,0,0,0,0,0.433
8/3/2018,10:58.5,26.239,741.5,115.6,9.33,75.3,8.1,126.1,1.33,0,0,0,0,0.441
8/3/2018,10:58.8,26.224,741.5,114.6,9.26,75.3,8.09,126.1,1.34,0,0,0,0,0.446
8/3/2018,10:59.0,26.194,741.5,113.1,9.14,75.3,8.09,126.2,1.37,0,0,0,0,0.459
8/3/2018,10:59.3,26.194,741.5,113.1,9.14,75.3,8.09,126.2,1.37,0,0,0,0,0.459
8/3/2018,10:59.5,26.181,741.5,112,9.05,75.3,8.09,126.3,1.37,0,0,0,0,0.464
8/3/2018,10:59.8,26.169,741.5,111,8.98,75.3,8.08,126.3,1.39,0,0,0,0,0.473
8/3/2018,11:00.0,26.15,741.5,109,8.81,75.3,8.08,126.4,1.4,0,0,0,0,0.482
8/3/2018,11:00.2,26.15,741.5,109,8.81,75.3,8.08,126.4,1.4,0,0,0,0,0.482
8/3/2018,11:00.5,26.138,741.5,108.2,8.75,75.3,8.07,126.5,1.4,0,0,0,0,0.487
8/3/2018,11:00.7,26.127,741.5,107.9,8.73,75.3,8.07,126.6,1.42,0,0,0,0,0.492
8/3/2018,11:01.0,26.098,741.5,107.7,8.72,75.3,8.06,126.7,1.42,0,0,0,0,1.217
8/3/2018,11:01.3,26.098,741.4,107.7,8.72,75.3,8.06,126.7,1.42,0,0,0,0,1.217
8/3/2018,11:01.5,26.082,741.4,107.4,8.69,75.3,8.06,126.7,1.43,0,0,0,0,1.214
8/3/2018,11:01.7,26.065,741.4,107,8.67,75.3,8.06,126.8,1.43,0,0,0,0,1.224
8/3/2018,11:02.0,26.039,741.4,106.3,8.62,75.2,8.05,126.9,1.48,0,0,0,0,1.252
8/3/2018,11:02.3,26.039,741.5,106.3,8.62,75.2,8.05,126.9,1.48,0,0,0,0,1.252
8/3/2018,11:02.5,26.002,741.5,105.6,8.56,75.2,8.05,127,1.5,0,0,0,0,1.325
8/3/2018,11:02.8,26.002,741.5,105.6,8.56,75.2,8.05,127,1.5,0,0,0,0,1.325
8/3/2018,11:03.0,25.964,741.5,105.2,8.53,75.2,8.04,127.1,1.54,0,0,0,0,1.38
8/3/2018,11:03.3,25.964,741.5,105.2,8.53,75.2,8.04,127.1,1.54,0,0,0,0,1.38
8/3/2018,11:03.5,25.929,741.5,104.6,8.49,75.1,8.04,127.2,1.57,0,0,0,0,1.431
8/3/2018,11:03.8,25.929,741.5,104.6,8.49,75.1,8.04,127.2,1.57,0,0,0,0,1.431
8/3/2018,11:04.0,25.903,741.5,104.1,8.46,75.1,8.03,127.3,1.6,0,0,0,0,1.435
8/3/2018,11:04.2,25.903,741.5,104.1,8.46,75.1,8.03,127.3,1.6,0,0,0,0,1.435
8/3/2018,11:04.5,25.887,741.5,103.9,8.44,75.1,8.03,127.4,1.61,0,0,0,0,1.436
8/3/2018,11:04.8,25.871,741.5,103.7,8.43,75.1,8.03,127.5,1.63,0,0,0,0,1.437
8/3/2018,11:05.0,25.856,741.5,103.6,8.42,75,8.03,127.5,1.63,0,0,0,0,1.437
8/3/2018,11:05.3,25.84,741.5,103.5,8.41,75,8.02,127.6,1.65,0,0,0,0,1.437
8/3/2018,11:05.5,25.808,741.5,103.2,8.4,75,8.02,127.7,1.66,0,0,0,0,1.437
8/3/2018,11:05.8,25.792,741.5,103,8.39,75,8.02,127.8,1.67,0,0,0,0,1.438
8/3/2018,11:06.0,25.792,741.5,103,8.39,75,8.02,127.8,1.67,0,0,0,0,1.438
8/3/2018,11:06.3,25.776,741.5,102.9,8.38,75,8.02,127.8,1.67,0,0,0,0,1.439
8/3/2018,11:06.5,25.751,741.5,102.6,8.36,74.9,8.01,128,1.7,0,0,0,0,1.45
8/3/2018,11:06.8,25.751,741.5,102.6,8.36,74.9,8.01,128,1.7,0,0,0,0,1.45
8/3/2018,11:07.0,25.734,741.5,102.5,8.35,74.9,8.01,128,1.7,0,0,0,0,1.456
8/3/2018,11:07.3,25.716,741.5,99.5,8.11,74.9,8.01,128.1,1.71,0,0,0,0,1.464
8/3/2018,11:07.5,25.679,741.5,99.1,8.08,74.8,8.01,128.2,1.75,0,0,0,0,1.49
8/3/2018,11:07.7,25.679,741.5,99.1,8.08,74.8,8.01,128.2,1.75,0,0,0,0,1.49
8/3/2018,11:08.0,25.643,741.5,98,7.99,74.7,8,128.3,1.76,0,0,0,0,1.512
8/3/2018,11:08.3,25.643,741.5,98,7.99,74.7,8,128.3,1.76,0,0,0,0,1.512
8/3/2018,11:08.5,25.616,741.5,97.2,7.94,74.7,8,128.4,1.79,0,0,0,0,1.523
8/3/2018,11:08.8,25.616,741.5,97.2,7.94,74.7,8,128.4,1.79,0,0,0,0,1.523
8/3/2018,11:09.0,25.582,741.5,96.4,7.88,74.6,7.99,128.5,1.81,0,0,0,0,1.536
8/3/2018,11:09.3,25.582,741.5,96.4,7.88,74.6,7.99,128.5,1.81,0,0,0,0,1.536
8/3/2018,11:09.5,25.566,741.5,96.5,7.89,74.6,7.99,128.6,1.83,0,0,0,0,1.539
8/3/2018,11:09.7,25.549,741.5,96.1,7.86,74.6,7.99,128.7,1.84,0,0,0,0,1.549
8/3/2018,11:10.0,25.511,741.5,94.9,7.76,74.5,7.9,128.7,1.88,0,0,0,0,1.553
8/3/2018,11:10.2,25.511,741.5,94.9,7.76,74.5,7.9,128.7,1.88,0,0,0,0,1.553
8/3/2018,11:10.5,25.5,741.5,94.9,7.76,74.5,7.89,128.8,1.88,0,0,0,0,1.559
8/3/2018,11:10.8,25.477,741.5,94.7,7.75,74.5,7.89,128.9,1.89,0,0,0,0,1.572
8/3/2018,11:11.0,25.439,741.5,94.4,7.73,74.4,7.87,129,1.92,0,0,0,0,1.585
8/3/2018,11:11.2,25.439,741.5,94.4,7.73,74.4,7.87,129,1.92,0,0,0,0,1.585
8/3/2018,11:11.5,25.422,741.5,94.1,7.71,74.4,7.87,129.1,1.95,0,0,0,0,1.596
8/3/2018,11:11.8,25.406,741.5,93.7,7.68,74.4,7.87,129.2,1.98,0,0,0,0,1.602
8/3/2018,11:12.0,25.371,741.5,93,7.62,74.3,7.86,129.3,2,0,0,0,0,1.611
8/3/2018,11:12.2,25.371,741.5,93,7.62,74.3,7.86,129.3,2,0,0,0,0,1.611
8/3/2018,11:12.5,25.356,741.5,92.6,7.6,74.3,7.85,129.4,2.02,0,0,0,0,1.62
8/3/2018,11:12.8,25.348,741.5,89.2,7.32,74.2,7.85,129.4,2.08,0,0,0,0,1.624
8/3/2018,11:13.0,25.319,741.5,88.7,7.28,74.2,7.84,129.6,2.12,0,0,0,0,1.634
8/3/2018,11:13.3,25.319,741.5,88.7,7.28,74.2,7.84,129.6,2.12,0,0,0,0,1.634
8/3/2018,11:13.5,25.304,741.5,87.9,7.22,74.2,7.84,129.6,2.12,0,0,0,0,1.637
8/3/2018,11:13.7,25.288,741.5,87.4,7.18,74.1,7.84,129.7,2.14,0,0,0,0,1.64
8/3/2018,11:14.0,25.255,741.5,86.6,7.12,74.1,7.84,129.8,2.17,0,0,0,0,1.648
8/3/2018,11:14.3,25.255,741.5,86.6,7.12,74.1,7.84,129.8,2.17,0,0,0,0,1.648
8/3/2018,11:14.5,25.238,741.5,85.9,7.06,74,7.84,129.9,2.17,0,0,0,0,1.651
8/3/2018,11:14.8,25.23,741.5,85,6.99,74,7.84,129.9,2.22,0,0,0,0,1.657
8/3/2018,11:15.0,25.192,741.5,83.7,6.89,73.9,7.83,130.1,2.29,0,0,0,0,1.663
8/3/2018,11:15.3,25.192,741.5,83.7,6.89,73.9,7.83,130.1,2.29,0,0,0,0,1.663
8/3/2018,11:15.5,25.148,741.5,80.4,6.62,73.9,7.82,130.2,2.36,0,0,0,0,1.685
8/3/2018,11:15.8,25.148,741.5,80.4,6.62,73.9,7.82,130.2,2.36,0,0,0,0,1.685
8/3/2018,11:16.0,25.106,741.5,79.7,6.57,73.8,7.81,130.4,2.41,0,0,0,0,1.701
8/3/2018,11:16.3,25.106,741.4,79.7,6.57,73.8,7.81,130.4,2.41,0,0,0,0,1.701
8/3/2018,11:16.5,25.075,741.4,72.9,6.01,73.8,7.8,130.5,2.47,0,0,0,0,1.722
8/3/2018,11:16.8,25.075,741.4,72.9,6.01,73.8,7.8,130.5,2.47,0,0,0,0,1.722
8/3/2018,11:17.0,25.032,741.4,70.3,5.8,73.7,7.8,130.7,2.53,0,0,0,0,1.742
8/3/2018,11:17.2,25.032,741.5,70.3,5.8,73.7,7.8,130.7,2.53,0,0,0,0,1.742
8/3/2018,11:17.5,24.986,741.5,67.4,5.57,73.7,7.79,130.8,2.58,0,0,0,0,1.754
8/3/2018,11:17.8,24.986,741.5,67.4,5.57,73.7,7.79,130.8,2.58,0,0,0,0,1.754
8/3/2018,11:18.0,24.939,741.5,64.7,5.35,73.7,7.78,131,2.7,0,0,0,0,1.772
8/3/2018,11:18.3,24.939,741.5,64.7,5.35,73.7,7.78,131,2.7,0,0,0,0,1.772
8/3/2018,11:18.5,24.916,741.5,63.3,5.24,73.6,7.78,131,2.74,0,0,0,0,1.777
8/3/2018,11:18.8,24.893,741.5,61.8,5.11,73.6,7.77,131.1,2.74,0,0,0,0,1.788
8/3/2018,11:19.0,24.881,741.5,61.1,5.06,73.6,7.77,131.2,2.84,0,0,0,0,1.793
8/3/2018,11:19.2,24.859,741.5,59.7,4.94,73.6,7.77,131.3,2.9,0,0,0,0,1.799
8/3/2018,11:19.5,24.838,741.5,58.8,4.87,73.6,7.77,131.3,2.9,0,0,0,0,1.804
8/3/2018,11:19.7,24.817,741.5,58.7,4.86,73.5,7.76,131.4,2.99,0,0,0,0,1.815
8/3/2018,11:20.0,24.797,741.5,58.1,4.82,73.5,7.76,131.5,2.99,0,0,0,0,1.82
8/3/2018,11:20.3,24.777,741.5,53.8,4.46,73.5,7.76,131.6,3.09,0,0,0,0,1.825
8/3/2018,11:20.5,24.739,741.5,50.9,4.23,73.5,7.66,131.7,3.17,0,0,0,0,1.84
8/3/2018,11:20.7,24.739,741.5,50.9,4.23,73.5,7.66,131.7,3.17,0,0,0,0,1.84
8/3/2018,11:21.0,24.711,741.5,49,4.06,73.5,7.65,131.9,3.3,0,0,0,0,1.855
8/3/2018,11:21.3,24.711,741.4,49,4.06,73.5,7.65,131.9,3.3,0,0,0,0,1.855
8/3/2018,11:21.5,24.672,741.4,46.1,3.83,73.5,7.64,132,3.37,0,0,0,0,1.864
8/3/2018,11:21.7,24.672,741.4,46.1,3.83,73.5,7.64,132,3.37,0,0,0,0,1.864
8/3/2018,11:22.0,24.63,741.4,43.7,3.64,73.5,7.63,132.1,3.56,0,0,0,0,1.878
8/3/2018,11:22.3,24.63,741.5,43.7,3.64,73.5,7.63,132.1,3.56,0,0,0,0,1.878
8/3/2018,11:22.5,24.585,741.5,41.4,3.44,73.5,7.61,132.3,3.66,0,0,0,0,1.888
8/3/2018,11:22.8,24.585,741.5,41.4,3.44,73.5,7.61,132.3,3.66,0,0,0,0,1.888
8/3/2018,11:23.0,24.557,741.5,39.6,3.3,73.5,7.6,132.4,3.91,0,0,0,0,1.903
8/3/2018,11:23.2,24.557,741.5,39.6,3.3,73.5,7.6,132.4,3.91,0,0,0,0,1.903
8/3/2018,11:23.5,24.523,741.5,39.2,3.27,73.5,7.6,132.6,3.98,0,0,0,0,1.917
8/3/2018,11:23.8,24.523,741.5,39.2,3.27,73.5,7.6,132.6,3.98,0,0,0,0,1.917
8/3/2018,11:24.0,24.486,741.5,38,3.17,73.5,7.59,132.7,4.21,0,0,0,0,1.927
8/3/2018,11:24.3,24.486,741.5,38,3.17,73.5,7.59,132.7,4.21,0,0,0,0,1.927
8/3/2018,11:24.5,24.467,741.5,37.4,3.12,73.5,7.59,132.8,4.27,0,0,0,0,1.936
8/3/2018,11:24.8,24.448,741.5,33.4,2.79,73.5,7.59,132.9,4.35,0,0,0,0,1.94
8/3/2018,11:25.0,24.42,741.5,32.1,2.68,73.5,7.58,133,4.49,0,0,0,0,1.953
8/3/2018,11:25.3,24.42,741.5,32.1,2.68,73.5,7.58,133,4.49,0,0,0,0,1.953
8/3/2018,11:25.5,24.402,741.5,31.2,2.61,73.5,7.58,133.1,4.57,0,0,0,0,1.957
8/3/2018,11:25.8,24.384,741.5,30.5,2.54,73.5,7.57,133.2,4.64,0,0,0,0,1.961
8/3/2018,11:26.0,24.346,741.5,28.8,2.41,73.5,7.57,133.3,4.79,0,0,0,0,1.973
8/3/2018,11:26.3,24.346,741.5,28.8,2.41,73.5,7.57,133.3,4.79,0,0,0,0,1.973
8/3/2018,11:26.5,24.305,741.5,27.4,2.3,73.5,7.56,133.5,4.86,0,0,0,0,1.981
8/3/2018,11:26.7,24.305,741.5,27.4,2.3,73.5,7.56,133.5,4.86,0,0,0,0,1.981
8/3/2018,11:27.0,24.274,741.5,26.4,2.21,73.5,7.56,133.6,5.06,0,0,0,0,1.993
8/3/2018,11:27.3,24.274,741.5,26.4,2.21,73.5,7.56,133.6,5.06,0,0,0,0,1.993
8/3/2018,11:27.5,24.238,741.5,25.2,2.11,73.6,7.55,133.8,5.13,0,0,0,0,2.005
8/3/2018,11:27.8,24.238,741.5,25.2,2.11,73.6,7.55,133.8,5.13,0,0,0,0,2.005
8/3/2018,11:28.0,24.212,741.5,25,2.1,73.6,7.54,133.9,5.39,0,0,0,0,2.013
8/3/2018,11:28.3,24.212,741.4,25,2.1,73.6,7.54,133.9,5.39,0,0,0,0,2.013
8/3/2018,11:28.5,24.189,741.4,24.4,2.04,73.6,7.54,134.1,5.46,0,0,0,0,2.024
8/3/2018,11:28.7,24.189,741.4,24.4,2.04,73.6,7.54,134.1,5.46,0,0,0,0,2.024
8/3/2018,11:29.0,24.169,741.4,23.9,2,73.7,7.53,134.2,5.74,0,0,0,0,2.031
8/3/2018,11:29.2,24.169,741.4,23.9,2,73.7,7.53,134.2,5.74,0,0,0,0,2.031
8/3/2018,11:29.5,24.155,741.4,23.5,1.97,73.8,7.53,134.3,5.81,0,0,0,0,2.039
8/3/2018,11:29.8,24.141,741.4,23.2,1.95,73.8,7.53,134.4,5.9,0,0,0,0,2.047
8/3/2018,11:30.0,24.112,741.4,22.6,1.9,73.9,7.43,134.6,6.09,0,0,0,0,2.055
8/3/2018,11:30.3,24.112,741.5,22.6,1.9,73.9,7.43,134.6,6.09,0,0,0,0,2.055
8/3/2018,11:30.5,24.084,741.5,22.3,1.87,73.9,7.42,134.8,6.26,0,0,0,0,2.062
8/3/2018,11:30.8,24.069,741.5,22,1.85,74,7.42,134.8,6.39,0,0,0,0,2.07
8/3/2018,11:31.0,24.069,741.5,22,1.85,74,7.42,134.8,6.39,0,0,0,0,2.07
8/3/2018,11:31.2,24.053,741.5,21.8,1.83,74,7.41,134.9,6.47,0,0,0,0,2.074
8/3/2018,11:31.5,24.029,741.5,21.3,1.8,74.1,7.4,135.1,6.67,0,0,0,0,2.084
8/3/2018,11:31.8,24.029,741.5,21.3,1.8,74.1,7.4,135.1,6.67,0,0,0,0,2.084
8/3/2018,11:32.0,24.013,741.5,17.9,1.51,74.2,7.39,135.2,6.81,0,0,0,0,2.088
8/3/2018,11:32.3,23.997,741.5,17.5,1.47,74.2,7.39,135.4,6.81,0,0,0,0,2.091
8/3/2018,11:32.5,23.963,741.5,17.1,1.44,74.3,7.38,135.5,7.06,0,0,0,0,2.101
8/3/2018,11:32.7,23.963,741.5,17.1,1.44,74.3,7.38,135.5,7.06,0,0,0,0,2.101
8/3/2018,11:33.0,23.926,741.5,16.5,1.39,74.4,7.37,135.7,7.3,0,0,0,0,2.108
8/3/2018,11:33.3,23.926,741.5,16.5,1.39,74.4,7.37,135.7,7.3,0,0,0,0,2.108
8/3/2018,11:33.5,23.899,741.5,15.9,1.34,74.5,7.37,135.8,7.67,0,0,0,0,2.117
8/3/2018,11:33.8,23.899,741.5,15.9,1.34,74.5,7.37,135.8,7.67,0,0,0,0,2.117
8/3/2018,11:34.0,23.863,741.5,15.4,1.3,74.7,7.37,136.1,7.79,0,0,0,0,2.126
8/3/2018,11:34.3,23.863,741.5,15.4,1.3,74.7,7.37,136.1,7.79,0,0,0,0,2.126
8/3/2018,11:34.5,23.844,741.5,15.1,1.27,74.7,7.36,136.1,8.11,0,0,0,0,2.129
8/3/2018,11:34.8,23.824,741.5,14.9,1.26,74.8,7.36,136.2,8.35,0,0,0,0,2.132
8/3/2018,11:35.0,23.776,741.5,14.8,1.25,75.1,7.35,136.5,8.53,0,0,0,0,2.142
8/3/2018,11:35.3,23.776,741.4,14.8,1.25,75.1,7.35,136.5,8.53,0,0,0,0,2.142
8/3/2018,11:35.5,23.739,741.4,14.6,1.23,75.4,7.34,143,9.44,0,0,0,0,2.152
8/3/2018,11:35.8,23.739,741.4,14.6,1.23,75.4,7.34,143,9.44,0,0,0,0,2.152
8/3/2018,11:36.0,22.495,741.4,14.2,1.2,75.8,7.33,143.2,9.98,0,0,0,0,2.16
8/3/2018,11:36.2,22.495,741.5,14.2,1.2,75.8,7.33,143.2,9.98,0,0,0,0,2.16
8/3/2018,11:36.5,22.496,741.5,14.1,1.19,76,7.33,143.5,10.29,0,0,0,0,2.163
8/3/2018,11:36.8,22.525,741.5,14,1.21,76.1,7.32,143.4,11.11,0,0,0,0,2.17
8/3/2018,11:37.0,22.552,741.5,13.8,1.19,76.6,7.21,137.7,11.79,0,0,0,0,2.178
8/3/2018,11:37.3,22.552,741.5,13.8,1.19,76.6,7.21,137.7,11.79,0,0,0,0,2.178
8/3/2018,11:37.5,22.537,741.5,13.7,1.18,76.8,7.2,135,12.28,0,0,0,0,2.186
8/3/2018,11:37.8,22.484,741.5,13.6,1.17,77,7.18,132.9,12.68,0,0,0,0,2.19
8/3/2018,11:38.0,22.269,741.5,13.4,1.16,77.6,7.17,120.1,36.97,0,0,0,0,2.201
8/3/2018,11:38.2,22.269,741.4,13.4,1.16,77.6,7.17,120.1,36.97,0,0,0,0,2.201
8/3/2018,11:38.5,21.869,741.4,13.2,1.15,78.2,7.14,113.1,38.68,0,0,0,0,2.943
8/3/2018,11:38.7,21.869,741.4,13.2,1.15,78.2,7.14,113.1,38.68,0,0,0,0,2.943
8/3/2018,11:39.0,21.511,741.4,13,1.14,120.6,7.07,98.7,37,0,0,0,0,3.009
8/3/2018,11:39.3,21.511,741.5,13,1.14,120.6,7.07,98.7,37,0,0,0,0,3.009
8/3/2018,11:39.5,21.355,741.5,12.9,1.14,129.5,7.02,83,39.58,0,0,0,0,3.044
8/3/2018,11:39.8,21.234,741.5,12.8,1.13,133.7,6.95,67.4,40.01,0,0,0,0,3.095
8/3/2018,11:40.0,20.944,741.5,12.6,1.12,135.6,6.92,13.3,38.62,0,0,0,0,3.107
8/3/2018,11:40.3,20.944,741.5,12.6,1.12,135.6,6.92,13.3,38.62,0,0,0,0,3.107
8/3/2018,11:40.5,20.87,741.5,12.5,1.11,132.9,6.91,-7.3,47.14,0,0,0,0,3.138
8/3/2018,11:40.7,20.87,741.5,12.5,1.11,132.9,6.91,-7.3,47.14,0,0,0,0,3.138
8/3/2018,11:41.0,20.81,741.5,12.3,1.1,127.5,6.9,-23,46.56,0,0,0,0,3.139
8/3/2018,11:41.3,20.81,741.5,12.3,1.1,127.5,6.9,-23,46.56,0,0,0,0,3.139
8/3/2018,11:41.5,20.757,741.5,12.1,1.08,137.8,6.76,-31.5,43.93,0,0,0,0,3.14
8/3/2018,11:41.8,20.757,741.5,12.1,1.08,137.8,6.76,-31.5,43.93,0,0,0,0,3.14
8/3/2018,11:42.0,20.691,741.5,12,1.08,145.7,6.74,-37.6,42.88,0,0,0,0,3.142
