Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
5/17/2018,10:09:13,17.585,739.6,4.4,0.42,179.7,6.7,,,,42.8,0,0.499,0.5,,,3.421,13.36,,,3.749
5/17/2018,10:09:14,17.686,739.5,4.3,0.41,178.9,6.69,,,,61.92,0,0.468,0.47,,,3.417,13.34,,,3.73
5/17/2018,10:09:15,17.784,739.7,4.3,0.41,178,6.69,,,,28.2,0,0.463,0.46,,,3.376,13.18,,,3.712
5/17/2018,10:09:16,17.894,739.6,4.3,0.4,177.1,6.69,,,,39.14,0,0.452,0.45,,,2.967,11.59,,,2.966
5/17/2018,10:09:17,19.237,739.7,4.2,0.39,171.4,6.69,,,,24.01,0,0.441,0.44,,,2.225,8.71,,,2.971
5/17/2018,10:09:18,18.927,739.6,4.2,0.39,172,6.68,,,,110.28,0,0.409,0.41,,,2.144,8.39,,,2.876
5/17/2018,10:09:19,19.468,739.6,4.3,0.4,169.7,6.68,,,,62.09,0,0.393,0.39,,,2.167,8.48,,,2.872
5/17/2018,10:09:20,19.626,739.6,4.3,0.4,168.7,6.68,,,,26.87,0,0.38,0.38,,,1.345,5.29,,,2.875
5/17/2018,10:09:21,19.663,739.7,4.4,0.41,168.1,6.68,,,,15.77,0,0.362,0.36,,,1.175,4.63,,,2.868
5/17/2018,10:09:22,19.688,739.7,4.6,0.42,167.6,6.67,,,,13.33,0,0.343,0.34,,,0.801,3.17,,,2.851
5/17/2018,10:09:23,19.692,739.7,4.8,0.44,167.1,6.67,,,,14.32,0,0.313,0.31,,,1.549,6.08,,,2.838
5/17/2018,10:09:24,19.701,739.6,5,0.46,166.5,6.66,,,,29.41,0,0.292,0.29,,,1.547,6.07,,,2.813
5/17/2018,10:09:25,19.708,739.6,8.6,0.78,165.9,6.66,,,,5.3,0,0.258,0.26,,,1.431,5.62,,,2.796
5/17/2018,10:09:26,19.804,739.7,9.4,0.86,164.9,6.66,,,,7.57,0,0.219,0.22,,,1.354,5.32,,,2.771
5/17/2018,10:09:27,19.914,739.7,10.6,0.96,163.6,6.65,,,,9.26,0,0.185,0.19,,,1.26,4.96,,,2.75
5/17/2018,10:09:28,20.011,739.7,11.3,1.03,162.5,6.65,,,,5.99,0,0.132,0.13,,,1.211,4.77,,,2.724
5/17/2018,10:09:29,21.16,739.7,12.2,1.11,157.9,6.65,,,,8.67,0,0.079,0.08,,,1.182,4.66,,,2.701
5/17/2018,10:09:30,21.222,739.6,12.9,1.15,157,6.64,,,,12.47,0,0.022,0.02,,,1.125,4.43,,,2.683
5/17/2018,10:09:31,21.392,739.7,13.5,1.2,155.7,6.64,,,,11.37,0,-0.036,-0.04,,,1.084,4.27,,,2.662
5/17/2018,10:09:32,21.87,739.6,14.1,1.23,153.4,6.64,,,,12.53,0,-0.08,-0.08,,,1.062,4.19,,,2.637
5/17/2018,10:09:33,21.933,739.6,18.7,1.64,152.3,6.64,,,,11.96,0,-0.121,-0.12,,,1.019,4.02,,,2.61
5/17/2018,10:09:34,21.973,739.7,20.5,1.79,151.4,6.64,,,,11.9,0,-0.168,-0.17,,,0.938,3.71,,,2.589
5/17/2018,10:09:35,22.031,739.6,23.2,2.03,150.4,6.64,,,,11.55,0,-0.188,-0.19,,,0.88,3.48,,,2.562
5/17/2018,10:09:36,22.117,739.7,24.4,2.13,149.2,6.64,,,,11.23,0,-0.219,-0.22,,,0.827,3.27,,,2.537
5/17/2018,10:09:37,22.177,739.6,25.8,2.25,148.3,6.64,,,,10.85,0,-0.246,-0.25,,,0.784,3.11,,,2.509
5/17/2018,10:09:38,22.225,739.6,26.9,2.35,147.4,6.64,,,,11.21,0,-0.263,-0.26,,,0.76,3.02,,,2.482
5/17/2018,10:09:39,22.285,739.5,31.9,2.77,146.7,6.64,,,,12.15,0,-0.275,-0.28,,,0.736,2.92,,,2.457
5/17/2018,10:09:40,22.324,739.7,33.6,2.92,145.9,6.64,,,,11.8,0,-0.29,-0.29,,,0.711,2.82,,,2.431
5/17/2018,10:09:41,22.407,739.7,35.5,3.08,145.2,6.64,,,,13.03,0,-0.297,-0.3,,,0.698,2.78,,,2.403
5/17/2018,10:09:42,22.468,739.6,36.2,3.14,144.4,6.65,,,,13.44,0,-0.31,-0.31,,,0.695,2.76,,,2.373
5/17/2018,10:09:43,22.532,739.6,37.3,3.23,143.7,6.65,,,,14.01,0,-0.327,-0.33,,,0.683,2.71,,,2.345
5/17/2018,10:09:44,22.594,739.7,38.3,3.31,143,6.65,,,,21.42,0,-0.335,-0.34,,,0.686,2.73,,,2.318
5/17/2018,10:09:45,22.654,739.7,43.1,3.72,142.5,6.66,,,,5.88,0,-0.346,-0.35,,,0.684,2.72,,,1.502
5/17/2018,10:09:46,23.819,739.6,45.3,3.91,138.8,6.76,,,,15.96,0,-0.359,-0.36,,,0.693,2.75,,,1.498
5/17/2018,10:09:47,23.801,739.7,47.2,3.99,138.5,6.8,,,,7.51,0,-0.372,-0.37,,,0.68,2.7,,,1.495
5/17/2018,10:09:48,23.824,739.7,48.5,4.09,138,6.88,,,,6.98,0,-0.375,-0.38,,,0.672,2.67,,,1.498
5/17/2018,10:09:49,23.831,739.6,50.3,4.25,137.6,6.9,,,,6.44,0,-0.362,-0.36,,,0.664,2.64,,,1.493
5/17/2018,10:09:50,23.849,739.6,56.1,4.73,137.2,6.91,,,,6.13,0,-0.366,-0.37,,,0.646,2.57,,,1.494
5/17/2018,10:09:51,23.856,739.7,59.2,4.99,137,6.93,,,,6.32,0,-0.379,-0.38,,,0.64,2.55,,,1.492
5/17/2018,10:09:52,23.853,739.7,61.6,5.2,136.7,6.95,,,,6.11,0,-0.396,-0.4,,,0.634,2.52,,,1.478
5/17/2018,10:09:53,23.881,739.7,62.6,5.28,136.4,6.97,,,,6.51,0,-0.401,-0.4,,,0.615,2.45,,,1.463
5/17/2018,10:09:54,23.892,739.6,64,5.4,136.1,6.98,,,,6.17,0,-0.401,-0.4,,,0.608,2.42,,,1.45
5/17/2018,10:09:55,23.893,739.6,68.9,5.81,135.9,6.99,,,,6.06,0,-0.402,-0.4,,,0.585,2.34,,,1.436
5/17/2018,10:09:56,23.9,739.7,71,5.99,135.7,7.13,,,,6.18,0,-0.402,-0.4,,,0.58,2.31,,,1.422
5/17/2018,10:09:57,23.908,739.6,73.2,6.17,135.5,7.15,,,,6.35,0,-0.396,-0.4,,,0.577,2.3,,,1.407
5/17/2018,10:09:58,23.92,739.7,74.6,6.29,135.3,7.2,,,,6.4,0,-0.399,-0.4,,,0.569,2.27,,,1.393
5/17/2018,10:09:59,23.937,739.6,75.4,6.35,135.2,7.22,,,,6.24,0,-0.405,-0.4,,,0.562,2.24,,,1.379
5/17/2018,10:10:00,23.95,739.6,76.3,6.43,135,7.23,,,,6.13,0,-0.41,-0.41,,,0.556,2.22,,,1.367
5/17/2018,10:10:01,23.962,739.5,77.1,6.49,134.9,7.25,,,,5.93,0,-0.407,-0.41,,,0.565,2.26,,,1.355
5/17/2018,10:10:02,23.982,739.7,77.7,6.54,134.7,7.26,,,,5.76,0,-0.399,-0.4,,,0.567,2.26,,,1.342
5/17/2018,10:10:03,24.004,739.6,81.5,6.86,134.5,7.27,,,,5.65,0,-0.411,-0.41,,,0.56,2.24,,,1.326
5/17/2018,10:10:04,24.026,739.6,82.5,6.94,134.4,7.29,,,,5.46,0,-0.416,-0.42,,,0.577,2.3,,,1.314
5/17/2018,10:10:05,24.049,739.6,83.5,7.02,134.2,7.41,,,,5.33,0,-0.424,-0.42,,,0.569,2.27,,,1.299
5/17/2018,10:10:06,24.065,739.6,84.2,7.08,134.1,7.43,,,,5.02,0,-0.424,-0.42,,,0.568,2.27,,,1.285
5/17/2018,10:10:07,24.082,739.7,84.7,7.11,134,7.45,,,,4.82,0,-0.422,-0.42,,,0.57,2.28,,,1.265
5/17/2018,10:10:08,24.11,739.6,85.2,7.16,133.9,7.47,,,,4.59,0,-0.427,-0.43,,,0.578,2.31,,,1.249
5/17/2018,10:10:09,24.133,739.6,85.7,7.19,133.7,7.48,,,,4.76,0,-0.435,-0.44,,,0.605,2.41,,,1.231
5/17/2018,10:10:10,24.156,739.7,86.2,7.23,133.6,7.49,,,,4.64,0,-0.435,-0.44,,,0.609,2.43,,,1.213
5/17/2018,10:10:11,24.173,739.6,86.5,7.26,133.5,7.5,,,,4.43,0,-0.435,-0.43,,,0.628,2.5,,,1.191
5/17/2018,10:10:12,24.189,739.7,87,7.29,133.5,7.51,,,,4.22,0,-0.437,-0.44,,,0.617,2.46,,,1.172
5/17/2018,10:10:13,24.205,739.7,87.3,7.32,133.4,7.52,,,,4.44,0,-0.443,-0.44,,,0.619,2.47,,,1.152
5/17/2018,10:10:14,24.218,739.7,87.7,7.35,133.3,7.53,,,,4.56,0,-0.45,-0.45,,,0.63,2.51,,,1.132
5/17/2018,10:10:15,24.231,739.7,88,7.37,133.3,7.53,,,,4.53,0,-0.451,-0.45,,,0.623,2.48,,,1.108
5/17/2018,10:10:16,24.246,739.6,88.3,7.4,133.2,7.54,,,,4.62,0,-0.454,-0.45,,,0.626,2.49,,,1.086
5/17/2018,10:10:17,24.261,739.6,91.7,7.68,133.2,7.55,,,,4.56,0,-0.45,-0.45,,,0.634,2.52,,,0.334
5/17/2018,10:10:18,24.28,739.7,92.2,7.72,133.2,7.56,,,,4.51,0,-0.444,-0.44,,,0.624,2.49,,,0.301
5/17/2018,10:10:19,24.298,739.6,92.4,7.74,133.1,7.66,,,,4.34,0,-0.448,-0.45,,,0.614,2.45,,,0.29
5/17/2018,10:10:20,24.318,739.6,92.5,7.74,133.1,7.67,,,,4.36,0,-0.454,-0.45,,,0.588,2.34,,,0.29
5/17/2018,10:10:21,24.332,739.6,92.7,7.76,133,7.68,,,,4.4,0,-0.456,-0.46,,,0.569,2.27,,,0.285
5/17/2018,10:10:22,24.346,739.7,92.9,7.77,133,7.68,,,,4.31,0,-0.451,-0.45,,,0.556,2.22,,,0.272
5/17/2018,10:10:23,24.359,739.6,93,7.77,133,7.69,,,,4.02,0,-0.445,-0.45,,,0.564,2.25,,,0.242
5/17/2018,10:10:24,24.371,739.7,93.1,7.78,133,7.69,,,,3.77,0,-0.434,-0.43,,,0.564,2.25,,,0.199
5/17/2018,10:10:25,24.384,739.7,93.2,7.79,133,7.69,,,,3.61,0,-0.43,-0.43,,,0.54,2.16,,,0.166
5/17/2018,10:10:26,24.395,739.7,93.2,7.79,133,7.7,,,,3.45,0,-0.431,-0.43,,,0.526,2.11,,,0.138
5/17/2018,10:10:27,24.404,739.6,93.3,7.79,19.3,7.7,,,,4.91,0,-0.426,-0.43,,,0.555,2.22,,,0.116
5/17/2018,10:10:28,24.397,739.7,93.4,7.8,4.7,7.7,,,,8.39,0,-0.392,-0.39,,,0.575,2.3,,,0.101
5/17/2018,10:10:29,24.37,739.6,93.4,7.81,3.2,7.71,,,,325.01,0,-0.336,-0.34,,,0.663,2.64,,,0.087
5/17/2018,10:10:30,24.337,739.7,93.4,7.81,2.9,7.72,,,,52.19,0,-0.301,-0.3,,,0.678,2.69,,,0.078
5/17/2018,10:10:31,24.287,739.6,93.4,7.82,2.7,7.72,,,,12.33,0,-0.278,-0.28,,,0.779,3.09,,,0.07
