Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
8/1/2018,9:20:26,25.011,745.4,97.6,8.06,175.5,7.85,279.8,14.07,5.382,5.42,2.568,10.52,0.27
8/1/2018,9:20:27,25.008,745.4,97.6,8.06,175.5,7.85,279.8,14.06,5.399,5.44,2.564,10.51,0.283
8/1/2018,9:20:28,25.006,745.4,97.6,8.06,175.5,7.86,279.9,14.1,5.411,5.45,2.572,10.54,0.292
8/1/2018,9:20:29,25.002,745.4,97.6,8.06,175.5,7.86,279.9,14.07,5.423,5.46,2.608,10.68,0.31
8/1/2018,9:20:30,25,745.4,97.6,8.06,175.5,7.86,280,14.18,5.45,5.49,2.587,10.6,0.325
8/1/2018,9:20:31,24.994,745.4,97.6,8.06,175.4,7.86,280,14.15,5.456,5.5,2.595,10.63,0.338
8/1/2018,9:20:32,24.989,745.4,97.6,8.06,175.4,7.86,280.1,14.16,5.464,5.51,2.581,10.58,0.353
8/1/2018,9:20:33,24.981,745.4,97.6,8.06,175.4,7.87,280.1,14.18,5.456,5.5,2.588,10.6,0.373
8/1/2018,9:20:34,24.974,745.4,97.6,8.06,175.4,7.87,280.2,14.37,5.44,5.48,2.584,10.59,0.389
8/1/2018,9:20:35,24.968,745.4,97.5,8.06,175.4,7.87,280.3,14.36,5.432,5.47,2.598,10.65,0.402
8/1/2018,9:20:36,24.958,745.4,97.4,8.05,175.4,7.87,280.5,14.49,5.433,5.47,2.567,10.52,0.427
8/1/2018,9:20:37,24.949,745.4,97.3,8.05,175.4,7.87,280.6,14.69,5.432,5.47,2.568,10.52,0.445
8/1/2018,9:20:38,24.942,745.4,97.2,8.04,175.4,7.87,280.7,14.64,5.425,5.47,2.536,10.39,0.465
8/1/2018,9:20:39,24.933,745.5,97.1,8.03,175.4,7.87,280.8,14.64,5.42,5.46,2.522,10.33,0.481
8/1/2018,9:20:40,24.921,745.4,96.8,8.01,175.4,7.86,280.9,14.57,5.418,5.46,2.481,10.17,0.506
8/1/2018,9:20:41,24.916,745.4,96.5,7.99,175.4,7.86,281.1,14.63,5.409,5.45,2.476,10.14,0.528
8/1/2018,9:20:42,24.906,745.4,96.3,7.97,175.4,7.86,281.2,14.62,5.387,5.43,2.472,10.13,0.546
8/1/2018,9:20:43,24.9,745.4,96,7.95,175.4,7.86,281.3,14.67,5.392,5.43,2.442,10.01,0.562
8/1/2018,9:20:44,24.893,745.4,95.7,7.92,175.4,7.86,281.4,14.65,5.389,5.43,2.407,9.86,0.59
8/1/2018,9:20:45,24.889,745.4,95.3,7.89,175.4,7.86,281.6,14.64,5.383,5.42,2.378,9.75,0.61
8/1/2018,9:20:46,24.884,745.4,95,7.87,175.4,7.85,281.7,14.63,5.379,5.42,2.352,9.64,0.626
8/1/2018,9:20:47,24.875,745.4,94.6,7.83,175.3,7.85,281.8,14.55,5.354,5.39,2.33,9.55,0.649
8/1/2018,9:20:48,24.871,745.4,94.3,7.8,175.3,7.85,282,14.5,5.324,5.36,2.291,9.39,0.672
8/1/2018,9:20:49,24.865,745.4,93.9,7.78,175.3,7.84,282.2,14.45,5.302,5.34,2.27,9.3,0.692
8/1/2018,9:20:50,24.858,745.4,93.6,7.75,175.2,7.84,282.4,14.48,5.28,5.32,2.236,9.16,0.713
8/1/2018,9:20:51,24.851,745.4,93.3,7.73,175.2,7.83,282.5,14.51,5.258,5.3,2.214,9.07,0.733
8/1/2018,9:20:52,24.845,745.4,92.9,7.7,175.2,7.83,282.7,14.35,5.253,5.29,2.181,8.94,0.757
8/1/2018,9:20:53,24.838,745.5,92.6,7.67,175.1,7.82,282.8,14.24,5.256,5.3,2.149,8.81,0.776
8/1/2018,9:20:54,24.831,745.4,92.3,7.65,175.1,7.82,283,14.38,5.253,5.29,2.118,8.68,0.795
8/1/2018,9:20:55,24.823,745.4,92,7.62,175.1,7.81,283.1,14.38,5.251,5.29,2.091,8.57,0.816
8/1/2018,9:20:56,24.817,745.5,91.7,7.6,175,7.81,283.2,14.44,5.244,5.28,2.054,8.42,0.832
8/1/2018,9:20:57,24.807,745.4,91.3,7.57,175,7.8,283.4,14.4,5.223,5.26,2.012,8.25,0.858
8/1/2018,9:20:58,24.801,745.4,90.9,7.53,175,7.8,283.6,14.29,5.213,5.25,1.999,8.2,0.879
8/1/2018,9:20:59,24.795,745.4,87.4,7.24,175,7.79,283.7,14.24,5.204,5.24,1.988,8.15,0.899
8/1/2018,9:21:00,24.79,745.4,86.9,7.21,174.9,7.79,283.8,14.24,5.196,5.23,1.975,8.1,0.922
8/1/2018,9:21:01,24.786,745.4,86.6,7.18,174.9,7.79,283.9,14.17,5.198,5.24,1.965,8.06,0.934
8/1/2018,9:21:02,24.78,745.4,86.2,7.15,174.9,7.78,284.1,14.26,5.183,5.22,1.953,8.01,0.961
8/1/2018,9:21:03,24.778,745.5,86,7.14,174.9,7.77,284.2,14.3,5.167,5.21,1.94,7.96,0.981
8/1/2018,9:21:04,24.775,745.4,85.8,7.12,174.9,7.77,284.3,14.31,5.165,5.2,1.928,7.91,1.003
8/1/2018,9:21:05,24.773,745.4,85.7,7.11,174.9,7.76,284.4,14.4,5.155,5.19,1.911,7.84,1.023
8/1/2018,9:21:06,24.771,745.5,85.6,7.1,174.9,7.76,284.5,14.34,5.163,5.2,1.918,7.87,1.039
8/1/2018,9:21:07,24.768,745.4,85.4,7.08,174.9,7.75,284.6,14.32,5.151,5.19,1.92,7.88,1.061
8/1/2018,9:21:08,24.766,745.4,85.2,7.07,174.9,7.75,284.8,14.23,5.143,5.18,1.929,7.91,1.082
8/1/2018,9:21:09,24.765,745.4,85.1,7.06,175,7.74,284.8,14.08,5.145,5.18,1.922,7.88,1.096
8/1/2018,9:21:10,24.763,745.4,84.9,7.04,175,7.74,285,14.12,5.129,5.17,1.915,7.85,1.123
8/1/2018,9:21:11,24.762,745.4,84.7,7.03,175,7.73,285.1,13.95,5.1,5.14,1.918,7.86,1.141
8/1/2018,9:21:12,24.76,745.5,84.5,7.01,175,7.73,285.2,13.8,5.07,5.11,1.921,7.88,1.159
8/1/2018,9:21:13,24.758,745.4,84.4,7,175,7.72,285.3,13.9,5.074,5.11,1.937,7.94,1.179
8/1/2018,9:21:14,24.757,745.4,84.2,6.99,175,7.72,285.4,14.01,5.07,5.11,1.962,8.05,1.194
8/1/2018,9:21:15,24.751,745.4,84,6.97,175,7.71,285.5,14.17,5.055,5.09,1.979,8.11,1.215
8/1/2018,9:21:16,24.745,745.5,83.6,6.94,175,7.71,285.6,14.28,5.036,5.07,1.971,8.08,1.232
8/1/2018,9:21:17,24.74,745.4,83.3,6.92,175,7.7,285.6,14.38,5.021,5.06,1.946,7.98,1.251
8/1/2018,9:21:18,24.736,745.4,83.1,6.9,175,7.7,285.7,14.43,5.015,5.05,1.941,7.96,1.267
8/1/2018,9:21:19,24.727,745.4,82.7,6.86,175.1,7.7,285.7,14.33,4.994,5.03,1.913,7.85,1.287
8/1/2018,9:21:20,24.72,745.4,82.3,6.83,175.1,7.69,285.8,14.26,4.965,5,1.896,7.78,1.305
8/1/2018,9:21:21,24.712,745.4,78.7,6.53,175.1,7.69,285.8,14.25,4.951,4.99,1.892,7.76,1.328
8/1/2018,9:21:22,24.705,745.4,78,6.48,175.1,7.69,285.9,14.39,4.95,4.99,1.888,7.74,1.346
8/1/2018,9:21:23,24.699,745.4,77.5,6.44,175.1,7.68,286,14.49,4.942,4.98,1.873,7.68,1.362
8/1/2018,9:21:24,24.691,745.4,76.7,6.37,175.1,7.68,286.1,14.57,4.902,4.94,1.856,7.61,1.385
8/1/2018,9:21:25,24.683,745.4,76.4,6.35,175.2,7.67,286.2,14.65,4.875,4.91,1.821,7.47,1.408
8/1/2018,9:21:26,24.676,745.4,75.9,6.31,175.2,7.67,286.3,14.82,4.866,4.9,1.793,7.35,1.428
8/1/2018,9:21:27,24.67,745.4,75.4,6.27,175.2,7.66,286.4,15.04,4.86,4.9,1.788,7.34,1.446
8/1/2018,9:21:28,24.667,745.4,75,6.24,175.2,7.65,286.5,14.97,4.834,4.87,1.777,7.29,1.459
8/1/2018,9:21:29,24.662,745.4,74.5,6.19,175.2,7.65,286.7,14.94,4.81,4.85,1.764,7.24,1.483
8/1/2018,9:21:30,24.656,745.4,74,6.15,175.3,7.55,286.8,14.84,4.804,4.84,1.753,7.19,1.5
8/1/2018,9:21:31,24.652,745.4,70.1,5.82,175.3,7.54,287,14.82,4.788,4.82,1.747,7.17,1.518
8/1/2018,9:21:32,24.648,745.4,69,5.74,175.3,7.53,287.1,14.64,4.764,4.8,1.731,7.1,1.532
8/1/2018,9:21:33,24.641,745.4,67.3,5.59,175.3,7.53,287.3,14.67,4.727,4.76,1.701,6.98,1.553
8/1/2018,9:21:34,24.636,745.4,66.5,5.53,175.4,7.52,287.4,14.65,4.694,4.73,1.692,6.94,1.574
8/1/2018,9:21:35,24.63,745.4,65.8,5.47,175.4,7.52,287.6,14.66,4.677,4.71,1.672,6.86,1.591
8/1/2018,9:21:36,24.624,745.4,65,5.4,175.5,7.51,287.8,14.65,4.651,4.68,1.664,6.83,1.606
8/1/2018,9:21:37,24.618,745.4,60.9,5.07,175.5,7.5,288,14.65,4.615,4.65,1.655,6.79,1.623
8/1/2018,9:21:38,24.61,745.4,58.3,4.85,175.6,7.5,288.1,14.57,4.6,4.63,1.652,6.78,1.642
8/1/2018,9:21:39,24.603,745.4,56.2,4.68,175.6,7.49,288.3,14.57,4.595,4.63,1.656,6.8,1.655
8/1/2018,9:21:40,24.592,745.4,53.6,4.46,175.7,7.49,288.6,14.42,4.556,4.59,1.654,6.79,1.674
8/1/2018,9:21:41,24.582,745.4,52.8,4.4,175.8,7.48,288.8,14.41,4.515,4.55,1.676,6.88,1.691
8/1/2018,9:21:42,24.572,745.4,51.8,4.31,175.8,7.48,288.9,14.33,4.488,4.52,1.656,6.79,1.704
8/1/2018,9:21:43,24.557,745.4,47,3.91,175.9,7.47,289.2,14.35,4.453,4.49,1.649,6.77,1.725
8/1/2018,9:21:44,24.547,745.5,43.7,3.64,176,7.46,289.4,14.42,4.414,4.45,1.651,6.78,1.739
8/1/2018,9:21:45,24.537,745.4,41.8,3.48,176.1,7.46,289.6,14.46,4.391,4.42,1.652,6.78,1.751
8/1/2018,9:21:46,24.523,745.4,38.5,3.21,176.2,7.45,289.8,14.53,4.341,4.37,1.658,6.8,1.773
8/1/2018,9:21:47,24.51,745.4,37.6,3.14,176.3,7.44,290,14.53,4.311,4.34,1.67,6.85,1.788
8/1/2018,9:21:48,24.5,745.4,36.2,3.02,176.5,7.44,290.1,14.45,4.29,4.32,1.681,6.9,1.803
8/1/2018,9:21:49,24.492,745.4,35.3,2.95,176.6,7.44,290.2,14.55,4.284,4.31,1.684,6.91,1.814
8/1/2018,9:21:50,24.478,745.4,30.9,2.58,176.7,7.43,290.4,14.51,4.249,4.28,1.672,6.86,1.832
8/1/2018,9:21:51,24.467,745.4,29.7,2.48,176.8,7.43,290.5,14.51,4.229,4.26,1.672,6.86,1.847
8/1/2018,9:21:52,24.458,745.4,28.9,2.41,176.9,7.35,290.5,14.49,4.21,4.24,1.661,6.82,1.858
8/1/2018,9:21:53,24.446,745.4,28.2,2.35,177.1,7.35,290.6,14.63,4.205,4.24,1.659,6.81,1.877
8/1/2018,9:21:54,24.438,745.4,28,2.34,177.1,7.34,290.7,14.68,4.2,4.23,1.665,6.83,1.893
8/1/2018,9:21:55,24.43,745.4,27.9,2.33,177.2,7.34,290.7,14.72,4.203,4.23,1.657,6.8,1.905
8/1/2018,9:21:56,24.424,745.4,28,2.34,177.3,7.34,290.7,14.67,4.201,4.23,1.64,6.73,1.914
8/1/2018,9:21:57,24.416,745.4,28.3,2.36,177.3,7.34,290.8,14.56,4.199,4.23,1.635,6.71,1.934
8/1/2018,9:21:58,24.408,745.4,28.6,2.39,177.4,7.34,290.8,14.49,4.181,4.21,1.615,6.63,1.949
8/1/2018,9:21:59,24.396,745.4,29.1,2.43,177.4,7.33,290.8,14.26,4.192,4.22,1.593,6.54,1.968
8/1/2018,9:22:00,24.38,745.4,32.9,2.75,177.4,7.33,290.9,14.03,4.218,4.25,1.582,6.49,1.987
8/1/2018,9:22:01,24.364,745.4,34.1,2.85,177.3,7.33,290.9,14,4.242,4.27,1.599,6.57,2
8/1/2018,9:22:02,24.345,745.4,35,2.93,177.4,7.33,291,13.94,4.241,4.27,1.582,6.5,2.016
8/1/2018,9:22:03,24.335,745.4,35.5,2.97,177.4,7.33,291,13.9,4.251,4.28,1.568,6.44,2.029
8/1/2018,9:22:04,24.313,745.4,35.9,3,177.4,7.32,291,13.75,4.252,4.28,1.557,6.39,2.054
8/1/2018,9:22:05,24.297,745.4,36.1,3.02,177.5,7.32,291.1,13.76,4.255,4.28,1.543,6.33,2.067
8/1/2018,9:22:06,24.276,745.4,36,3.01,177.5,7.32,291.1,13.88,4.263,4.29,1.551,6.37,2.084
8/1/2018,9:22:07,24.259,745.4,35.7,2.99,177.6,7.31,291.1,13.98,4.265,4.3,1.565,6.42,2.099
8/1/2018,9:22:08,24.233,745.4,31.6,2.65,177.7,7.31,291.2,13.95,4.259,4.29,1.571,6.45,2.122
8/1/2018,9:22:09,24.206,745.4,29.9,2.5,177.9,7.31,291.3,13.92,4.253,4.28,1.607,6.6,2.139
8/1/2018,9:22:10,24.187,745.4,28.7,2.41,178.1,7.3,291.4,13.86,4.257,4.29,1.601,6.57,2.153
8/1/2018,9:22:11,24.149,745.4,27,2.26,178.4,7.3,291.5,13.84,4.242,4.27,1.62,6.65,2.174
8/1/2018,9:22:12,24.133,745.4,26.4,2.21,178.8,7.3,291.6,13.78,4.22,4.25,1.615,6.63,2.189
8/1/2018,9:22:13,24.104,745.4,25.2,2.12,179.4,7.19,291.7,13.58,4.187,4.22,1.621,6.65,2.209
8/1/2018,9:22:14,24.075,745.4,24.4,2.05,180.2,7.17,291.9,13.45,4.15,4.18,1.62,6.65,2.229
8/1/2018,9:22:15,24.043,745.4,20.2,1.7,180.9,7.15,292.2,13.24,4.108,4.14,1.63,6.69,2.248
8/1/2018,9:22:16,24.006,745.4,18.8,1.58,181.8,7.14,292.4,12.97,4.06,4.09,1.623,6.66,2.267
8/1/2018,9:22:17,23.96,745.4,17.4,1.46,182.6,7.14,292.6,12.64,4.001,4.03,1.633,6.7,2.29
8/1/2018,9:22:18,23.921,745.5,16.3,1.37,183.5,7.13,292.7,12.54,3.923,3.95,1.617,6.64,2.31
8/1/2018,9:22:19,23.88,745.4,15.7,1.32,184.5,7.13,292.8,12.3,3.843,3.87,1.612,6.61,2.329
8/1/2018,9:22:20,23.836,745.4,15,1.26,185.9,7.12,293,11.89,3.764,3.79,1.579,6.48,2.35
8/1/2018,9:22:21,23.795,745.4,14.3,1.21,187.6,7.11,293.2,11.58,3.7,3.73,1.553,6.38,2.375
8/1/2018,9:22:22,23.747,745.4,13.8,1.16,189.3,7.1,293.4,11.19,3.632,3.66,1.526,6.27,2.398
8/1/2018,9:22:23,23.707,745.4,13.2,1.12,191.4,7,293.6,10.9,3.559,3.58,1.486,6.1,2.418
8/1/2018,9:22:24,23.653,745.4,12.8,1.08,193.2,6.98,293.8,10.57,3.48,3.5,1.471,6.04,2.442
8/1/2018,9:22:25,23.603,745.4,12.4,1.05,195.1,6.96,293.9,10.3,3.387,3.41,1.46,6,2.468
8/1/2018,9:22:26,23.553,745.4,12,1.02,196.6,6.94,294,10.09,3.29,3.31,1.446,5.94,2.49
8/1/2018,9:22:27,23.516,745.4,11.7,0.99,198.4,6.94,294,9.89,3.198,3.22,1.441,5.92,2.514
8/1/2018,9:22:28,23.473,745.4,8.3,0.71,199.8,6.94,294,9.88,3.095,3.11,1.412,5.8,2.535
8/1/2018,9:22:29,23.443,745.4,7.9,0.67,201.5,6.93,293.9,9.83,3.005,3.02,1.4,5.75,2.562
8/1/2018,9:22:30,23.412,745.4,7.5,0.64,202.9,6.92,293.7,9.82,2.902,2.92,1.373,5.64,2.583
8/1/2018,9:22:31,23.382,745.4,7.3,0.62,205,6.92,293.6,9.83,2.806,2.82,1.356,5.57,2.605
8/1/2018,9:22:32,23.349,745.4,7.2,0.61,206.9,6.91,293.2,9.95,2.734,2.75,1.342,5.51,2.626
8/1/2018,9:22:33,23.319,745.4,7,0.6,208,6.91,292.8,10.01,2.667,2.68,1.319,5.42,2.647
8/1/2018,9:22:34,23.295,745.4,6.9,0.58,209.3,6.9,292.4,10.08,2.598,2.61,1.32,5.42,2.671
8/1/2018,9:22:35,23.268,745.4,6.7,0.57,210.4,6.9,279.7,10.22,2.55,2.56,1.295,5.32,2.693
8/1/2018,9:22:36,23.244,745.3,6.5,0.56,212.3,6.9,279.4,10.3,2.494,2.51,1.284,5.28,2.712
8/1/2018,9:22:37,23.223,745.4,6.4,0.55,214.1,6.89,277.4,10.25,2.437,2.45,1.261,5.18,2.734
8/1/2018,9:22:38,23.197,745.4,6.3,0.54,216.7,6.89,274.7,10.3,2.371,2.38,1.248,5.13,2.757
8/1/2018,9:22:39,23.153,745.4,6.1,0.52,219.4,6.88,273.8,10.42,2.301,2.31,1.225,5.04,2.776
8/1/2018,9:22:40,23.107,745.4,6,0.52,255.3,6.88,272.3,10.47,2.222,2.23,1.22,5.02,2.796
8/1/2018,9:22:41,23.055,745.4,5.9,0.51,259.8,6.87,270.7,10.64,2.147,2.16,1.217,5,2.817
8/1/2018,9:22:42,23.005,745.4,5.8,0.5,258.3,6.87,269.2,10.72,2.091,2.1,1.21,4.98,2.84
8/1/2018,9:22:43,22.949,745.4,5.7,0.49,258.5,6.87,267.6,10.84,2.045,2.05,1.213,4.99,2.859
8/1/2018,9:22:44,22.898,745.4,5.5,0.48,263.2,6.86,266,10.96,2.011,2.02,1.21,4.97,2.878
8/1/2018,9:22:45,22.837,745.4,5.3,0.45,265.8,6.86,253.4,11.01,1.965,1.97,1.202,4.94,2.897
8/1/2018,9:22:46,22.791,745.4,5.1,0.44,267.4,6.85,249.6,11.16,1.932,1.94,1.214,4.99,2.917
8/1/2018,9:22:47,22.721,745.4,4.9,0.42,270.3,6.85,246.5,11.2,1.894,1.9,1.22,5.02,2.934
8/1/2018,9:22:48,22.654,745.4,4.6,0.4,272.6,6.85,244,11.32,1.847,1.85,1.219,5.01,2.952
8/1/2018,9:22:49,22.589,745.4,4.5,0.38,274.7,6.84,242.4,11.41,1.806,1.81,1.231,5.06,2.97
8/1/2018,9:22:50,22.512,745.4,4.2,0.36,276.3,6.83,239.7,11.47,1.768,1.77,1.243,5.11,2.992
8/1/2018,9:22:51,22.456,745.4,4.1,0.35,277.9,6.74,237.9,11.65,1.746,1.75,1.246,5.12,3.009
8/1/2018,9:22:52,22.397,745.4,3.9,0.34,279.1,6.74,225.6,11.81,1.709,1.72,1.247,5.13,3.026
8/1/2018,9:22:53,22.363,745.4,3.7,0.32,280.2,6.74,220.7,11.92,1.674,1.68,1.257,5.17,3.044
8/1/2018,9:22:54,22.303,745.4,3.6,0.31,281.4,6.74,215.7,12.04,1.633,1.64,1.258,5.17,3.062
8/1/2018,9:22:55,22.224,745.4,3.4,0.3,283.2,6.74,211.6,12.27,1.599,1.6,1.274,5.23,3.079
8/1/2018,9:22:56,22.165,745.4,3.3,0.29,285.4,6.74,209.7,12.48,1.578,1.58,1.272,5.23,3.097
8/1/2018,9:22:57,22.081,745.4,3.2,0.28,288.4,6.74,206.7,12.69,1.564,1.57,1.265,5.2,3.114
8/1/2018,9:22:58,22.004,745.4,3.1,0.27,291.8,6.73,194.8,13,1.561,1.57,1.261,5.18,3.134
8/1/2018,9:22:59,21.917,745.4,3,0.26,294.4,6.73,188.2,13.2,1.559,1.56,1.257,5.17,3.15
8/1/2018,9:23:00,21.844,745.4,2.9,0.25,297.1,6.73,182.1,13.44,1.561,1.57,1.256,5.16,3.164
8/1/2018,9:23:01,21.766,745.4,2.8,0.24,299.5,6.73,177.9,13.77,1.565,1.57,1.254,5.16,3.181
8/1/2018,9:23:02,21.705,745.4,2.7,0.24,302,6.73,175.8,14.06,1.575,1.58,1.253,5.15,3.198
8/1/2018,9:23:03,21.637,745.4,2.6,0.23,304.2,6.73,164.5,14.6,1.587,1.59,1.265,5.2,3.214
8/1/2018,9:23:04,21.572,745.4,2.5,0.22,306.5,6.73,158.4,54.73,1.598,1.6,1.283,5.27,3.23
8/1/2018,9:23:05,21.484,745.4,2.4,0.22,309.1,6.73,152.3,64.62,1.624,1.63,1.302,5.35,3.246
8/1/2018,9:23:06,21.439,745.4,2.4,0.21,310.9,6.73,149.5,37.54,1.665,1.67,1.547,6.35,3.262
8/1/2018,9:23:07,21.371,745.4,2.3,0.2,312.9,6.73,140.3,91.76,1.755,1.76,2.001,8.21,3.282
8/1/2018,9:23:08,21.326,745.4,2.3,0.2,315.1,6.73,134.5,67.17,1.848,1.86,6.554,26.8,3.298
8/1/2018,9:23:09,21.282,745.4,2.2,0.19,316.7,6.73,127.8,65.25,2.206,2.22,11.092,45.34,3.316
8/1/2018,9:23:10,21.247,745.4,2.1,0.19,317.8,6.74,124.6,90.46,3.169,3.19,10.849,44.35,3.335
8/1/2018,9:23:11,21.219,745.4,2.1,0.19,319.1,6.74,122.2,115.85,14.558,14.69,9.192,37.58,3.353
8/1/2018,9:23:12,21.189,745.5,2.1,0.18,320.3,6.74,112.5,86.68,14.893,15.02,9.328,38.14,3.368
8/1/2018,9:23:13,21.165,745.4,2,0.18,321.7,6.74,107.6,181.93,5.901,5.95,2.017,8.27,3.383
8/1/2018,9:23:14,21.141,745.4,2,0.18,322.7,6.74,102.9,74.82,7.428,7.49,2.336,9.57,3.4
8/1/2018,9:23:15,21.125,745.4,2,0.17,323.9,6.74,100.8,218.69,7.328,7.39,2.336,9.57,3.418
8/1/2018,9:23:16,21.111,745.4,1.9,0.17,324.9,6.74,98.3,198.31,3.655,3.68,2.281,9.35,3.432
8/1/2018,9:23:17,21.105,745.4,1.9,0.17,326.2,6.74,89.2,1262.9,3.864,3.89,1.228,5.05,3.446
8/1/2018,9:23:18,21.099,745.4,1.9,0.17,327.2,6.74,84.8,804.63,3.91,3.94,0.844,3.48,3.461
8/1/2018,9:23:19,21.094,745.4,1.9,0.17,328.1,6.74,80.4,753.21,3.792,3.82,1.199,4.93,3.476
8/1/2018,9:23:20,21.09,745.4,1.9,0.17,328.8,6.74,78,880.02,3.807,3.83,1.185,4.87,3.49
8/1/2018,9:23:21,21.089,745.4,1.8,0.16,329.6,6.74,76.1,831.59,3.781,3.81,1.188,4.88,3.504
8/1/2018,9:23:22,21.086,745.4,1.8,0.16,330.3,6.75,68,316.56,3.579,3.6,1.193,4.91,3.517
8/1/2018,9:23:23,21.086,745.4,1.8,0.16,331.2,6.75,63.8,191.42,3.39,3.41,1.179,4.85,3.531
8/1/2018,9:23:24,21.086,745.4,1.8,0.16,332,6.75,59.7,175.92,3.248,3.27,1.139,4.68,3.544
8/1/2018,9:23:25,21.083,745.4,1.8,0.16,332.7,6.75,55.7,135.29,3.217,3.24,1.105,4.55,3.557
8/1/2018,9:23:26,21.078,745.4,1.8,0.16,333.4,6.75,54.7,145.49,3.177,3.2,1.085,4.46,3.568
8/1/2018,9:23:27,21.071,745.3,1.8,0.16,334.1,6.75,52.3,169.06,3.235,3.26,1.073,4.42,3.581
8/1/2018,9:23:28,21.062,745.4,1.8,0.16,334.7,6.75,43.2,165.11,3.252,3.27,1.064,4.38,3.593
8/1/2018,9:23:29,21.049,745.4,1.8,0.16,335.5,6.75,38.7,612.27,3.376,3.4,1.068,4.4,3.603
8/1/2018,9:23:30,21.039,745.4,1.8,0.16,336.1,6.75,35,526.38,3.41,3.43,1.102,4.53,3.615
8/1/2018,9:23:31,21.031,745.4,1.7,0.16,336.5,6.75,34.1,144.7,3.382,3.4,1.097,4.51,3.622
8/1/2018,9:23:32,21.018,745.4,1.7,0.15,337.4,6.75,31.9,119.77,3.315,3.34,1.044,4.3,3.631
8/1/2018,9:23:33,21.006,745.4,1.7,0.15,338,6.75,29.8,145.98,3.279,3.3,1.019,4.2,3.64
8/1/2018,9:23:34,20.996,745.4,1.7,0.15,338.8,6.76,21.2,184.23,3.238,3.26,0.989,4.07,3.648
8/1/2018,9:23:35,20.984,745.4,1.7,0.15,339.4,6.76,17.7,217.33,3.196,3.22,0.967,3.98,3.654
8/1/2018,9:23:36,20.975,745.4,1.7,0.15,340,6.76,14.9,300.13,3.165,3.19,0.951,3.92,3.659
8/1/2018,9:23:37,20.963,745.4,1.7,0.15,340.9,6.76,13.1,513.95,3.04,3.06,0.914,3.76,3.666
8/1/2018,9:23:38,20.954,745.4,1.7,0.15,341.5,6.76,11.3,302.87,2.948,2.97,0.875,3.61,3.674
