Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
6/14/2018,9:12:29,27.698,740.6,79.6,6.26,135,8.52,,,,14.41,0,2.332,2.33,,,2.666,9.4,,,1.196
6/14/2018,9:12:31,27.658,740.6,76.2,5.99,135.1,8.49,,,,14.02,0,2.303,2.3,,,2.877,10.14,,,1.247
6/14/2018,9:12:33,27.623,740.6,73.3,5.77,135.3,8.45,,,,13.64,0,2.26,2.26,,,2.697,9.51,,,1.294
6/14/2018,9:12:35,27.586,740.6,71.6,5.64,135.5,8.42,,,,13.17,0,2.172,2.17,,,2.618,9.23,,,1.332
6/14/2018,9:12:37,27.559,740.7,66,5.2,135.7,8.27,,,,12.53,0,2.074,2.07,,,4.431,15.57,,,1.38
6/14/2018,9:12:39,27.537,740.7,63.2,4.98,135.9,8.22,,,,11.98,0,1.941,1.94,,,2.201,7.78,,,1.436
6/14/2018,9:12:41,27.509,740.7,61.8,4.88,136.2,8.19,,,,11.56,0,1.779,1.78,,,2.222,7.85,,,1.473
6/14/2018,9:12:43,27.48,740.6,57.3,4.53,136.5,8.17,,,,11.1,0,1.64,1.64,,,2.392,8.45,,,1.508
6/14/2018,9:12:45,27.449,740.6,52,4.11,136.7,8.15,,,,10.64,0,1.465,1.46,,,2.327,8.22,,,1.546
6/14/2018,9:12:47,27.413,740.6,48.6,3.84,137,8.03,,,,10.22,0,1.294,1.29,,,2.191,7.74,,,1.584
6/14/2018,9:12:49,27.377,740.7,42.7,3.38,137.3,7.98,,,,9.63,0,1.142,1.14,,,2.093,7.4,,,1.616
6/14/2018,9:12:51,27.336,740.6,37.5,2.97,137.6,7.96,,,,9.14,0,0.976,0.98,,,1.981,7.01,,,1.649
6/14/2018,9:12:53,27.301,740.7,33.2,2.63,137.9,7.92,,,,8.51,0,0.797,0.8,,,1.851,6.55,,,1.679
6/14/2018,9:12:55,27.26,740.6,30.2,2.39,138.2,7.89,,,,7.96,0,0.667,0.67,,,1.741,6.17,,,1.713
6/14/2018,9:12:57,27.191,740.6,25.2,2,138.6,7.87,,,,7.35,0,0.524,0.52,,,1.709,6.06,,,1.746
6/14/2018,9:12:59,27.12,740.6,19.1,1.52,139,7.75,,,,6.93,0,0.386,0.39,,,1.662,5.89,,,1.782
6/14/2018,9:13:01,26.976,740.6,17.6,1.4,139.6,7.72,,,,6.47,0,0.263,0.26,,,1.644,5.83,,,1.815
6/14/2018,9:13:03,26.129,740.7,16.2,1.32,142.1,7.71,,,,5.83,0,0.158,0.16,,,1.589,5.64,,,1.853
6/14/2018,9:13:05,25.936,740.7,15,1.22,142.9,7.69,,,,5.35,0,0.061,0.06,,,1.538,5.46,,,1.887
6/14/2018,9:13:07,25.635,740.6,10.6,0.86,144.1,7.67,,,,4.92,0,-0.008,-0.01,,,1.503,5.34,,,1.92
6/14/2018,9:13:09,25.547,740.7,9.7,0.8,144.6,7.65,,,,4.46,0,-0.071,-0.07,,,1.437,5.1,,,1.954
6/14/2018,9:13:11,25.4,740.6,9.2,0.75,145.4,7.64,,,,4.03,0,-0.106,-0.11,,,1.387,4.93,,,2
6/14/2018,9:13:13,25.2,740.6,8.6,0.71,146.5,7.53,,,,3.63,0,-0.146,-0.15,,,1.356,4.82,,,2.067
6/14/2018,9:13:15,25.041,740.6,8.2,0.68,147.5,7.51,,,,3.25,0,-0.188,-0.19,,,1.371,4.88,,,2.124
6/14/2018,9:13:17,24.961,740.7,7.8,0.65,148.3,7.49,,,,2.99,0,-0.196,-0.2,,,1.34,4.77,,,2.178
6/14/2018,9:13:19,24.733,740.6,7.5,0.62,149.5,7.47,,,,2.97,0,-0.209,-0.21,,,1.31,4.66,,,2.228
6/14/2018,9:13:21,24.487,740.7,7.2,0.6,150.9,7.46,,,,2.9,0,-0.244,-0.24,,,1.276,4.54,,,2.281
6/14/2018,9:13:23,24.257,740.7,6.6,0.56,152.4,7.45,,,,3.02,0,-0.227,-0.23,,,1.258,4.48,,,2.326
6/14/2018,9:13:25,24.051,740.6,6.1,0.51,153.7,7.43,,,,3.19,0,-0.222,-0.22,,,1.218,4.34,,,2.376
6/14/2018,9:13:27,23.85,740.6,5.7,0.48,155,7.43,,,,3.39,0,-0.227,-0.23,,,1.202,4.28,,,2.421
6/14/2018,9:13:29,22.506,740.6,5.3,0.45,156.9,7.42,,,,3.6,0,-0.217,-0.22,,,1.207,4.3,,,2.471
6/14/2018,9:13:31,22.395,740.6,5,0.44,162.3,7.41,,,,3.94,0,-0.223,-0.22,,,1.166,4.16,,,2.514
6/14/2018,9:13:33,22.442,740.6,4.8,0.42,163.5,7.31,,,,4.29,0,-0.232,-0.23,,,1.147,4.09,,,2.561
6/14/2018,9:13:35,22.219,740.7,4.6,0.4,166,7.26,,,,4.56,0,-0.23,-0.23,,,1.094,3.91,,,2.601
6/14/2018,9:13:37,22.108,740.6,4.4,0.38,169,7.25,,,,4.89,0,-0.236,-0.24,,,1.082,3.86,,,2.641
6/14/2018,9:13:39,22.005,740.7,4.2,0.37,172.2,7.25,,,,5.4,0,-0.252,-0.25,,,1.046,3.74,,,2.684
6/14/2018,9:13:41,21.866,740.6,4.1,0.36,175.6,7.24,,,,5.95,0,-0.242,-0.24,,,1.038,3.71,,,2.722
6/14/2018,9:13:43,21.713,740.6,3.9,0.34,179.1,7.23,,,,6.57,0,-0.264,-0.26,,,1.018,3.64,,,2.766
6/14/2018,9:13:45,21.595,740.6,3.7,0.33,182.7,7.22,,,,7.15,0,-0.28,-0.28,,,1.018,3.64,,,2.806
6/14/2018,9:13:47,20.292,740.6,3.6,0.32,191.2,7.21,,,,7.64,0,-0.304,-0.3,,,0.998,3.57,,,2.853
6/14/2018,9:13:49,20.422,740.6,3.4,0.31,193.9,7.21,,,,8.26,0,-0.305,-0.3,,,0.968,3.46,,,2.898
6/14/2018,9:13:51,20.427,740.6,3.3,0.3,196.6,7.2,,,,8.87,0,-0.305,-0.31,,,0.944,3.38,,,2.946
6/14/2018,9:13:53,20.364,740.6,3.1,0.28,199.4,7.2,,,,9.47,0,-0.306,-0.31,,,0.935,3.35,,,2.991
6/14/2018,9:13:55,20.25,740.6,3,0.27,202.4,7.2,,,,9.96,0,-0.305,-0.3,,,0.937,3.36,,,3.044
6/14/2018,9:13:57,20.195,740.6,2.9,0.26,205,7.2,,,,10.39,0,-0.306,-0.31,,,0.938,3.36,,,3.092
6/14/2018,9:13:59,20.142,740.6,2.8,0.25,207.5,7.2,,,,10.74,0,-0.298,-0.3,,,0.944,3.38,,,3.144
6/14/2018,9:14:01,20.086,740.6,2.7,0.25,209.6,7.19,,,,11.2,0,-0.305,-0.31,,,0.963,3.45,,,3.192
6/14/2018,9:14:03,19.991,740.7,2.6,0.24,211.8,7.19,,,,11.67,0,-0.288,-0.29,,,0.964,3.45,,,3.245
6/14/2018,9:14:05,19.864,740.6,2.6,0.23,214.1,7.19,,,,12.61,0,-0.301,-0.3,,,0.973,3.48,,,3.296
6/14/2018,9:14:07,19.763,740.6,2.5,0.23,215.9,7.19,,,,13.76,0,-0.283,-0.28,,,0.995,3.56,,,3.353
6/14/2018,9:14:09,19.695,740.6,2.4,0.22,217.3,7.19,,,,77.52,0,-0.279,-0.28,,,1.002,3.58,,,3.403
6/14/2018,9:14:11,19.625,740.6,2.4,0.22,218.4,7.19,,,,36.04,0,-0.269,-0.27,,,1.037,3.71,,,3.457
6/14/2018,9:14:13,19.562,740.6,2.3,0.21,219.8,7.2,,,,473.61,0,-0.166,-0.17,,,3.827,13.46,,,3.5
6/14/2018,9:14:15,19.498,740.6,2.3,0.21,221.5,7.2,,,,187.83,0,-0.028,-0.03,,,3.549,12.49,,,3.538
6/14/2018,9:14:17,19.468,740.6,2.2,0.2,222.8,7.21,,,,37.92,0,0.057,0.06,,,1.694,6,,,3.566
6/14/2018,9:14:19,19.51,740.6,2.2,0.2,222.9,7.21,,,,34.08,0,0.071,0.07,,,0.966,3.46,,,3.578
6/14/2018,9:14:21,19.574,740.7,2.1,0.2,222.3,7.22,,,,32.8,0,0.073,0.07,,,1.133,4.04,,,3.59
6/14/2018,9:14:23,19.561,740.6,2.1,0.19,222.4,7.22,,,,80.62,0,0.115,0.11,,,1.123,4.01,,,3.614
6/14/2018,9:14:25,19.563,740.6,2,0.18,222.3,7.23,,,,413.83,0,0.209,0.21,,,5.072,17.82,,,3.638
