Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
4/19/2018,10:24:03,9.835,751.1,97.6,11.05,154,7.87,,,,3.97,0,0.022,0.02,,,3.048,11.91,,,0.387
4/19/2018,10:24:04,9.836,751.1,97.6,11.05,154,7.87,,,,3.96,0,0.026,0.03,,,2.996,11.7,,,0.395
4/19/2018,10:24:05,9.836,751.1,97.6,11.05,154,7.87,,,,3.97,0,0.026,0.03,,,2.966,11.59,,,0.407
4/19/2018,10:24:06,9.836,751.1,97.5,11.05,154,7.86,,,,3.99,0,0.016,0.02,,,2.981,11.65,,,0.42
4/19/2018,10:24:07,9.836,751.1,97.5,11.05,154,7.86,,,,4.01,0,0.021,0.02,,,2.949,11.52,,,0.434
4/19/2018,10:24:08,9.835,751.1,97.5,11.05,154,7.86,,,,4.01,0,0.029,0.03,,,2.938,11.48,,,0.448
4/19/2018,10:24:09,9.834,751.1,97.5,11.04,154,7.86,,,,4.03,0,0.021,0.02,,,2.915,11.39,,,0.461
4/19/2018,10:24:10,9.833,751.1,97.5,11.04,154,7.85,,,,4.04,0,0.023,0.02,,,2.894,11.31,,,0.472
4/19/2018,10:24:11,9.831,751.1,97.5,11.04,154,7.85,,,,4.06,0,0.022,0.02,,,2.9,11.33,,,0.484
4/19/2018,10:24:12,9.829,751.1,97.4,11.04,154,7.85,,,,4.01,0,0.018,0.02,,,2.909,11.37,,,0.499
4/19/2018,10:24:13,9.827,751.1,97.4,11.04,154,7.85,,,,3.94,0,0.016,0.02,,,2.943,11.5,,,0.512
4/19/2018,10:24:14,9.825,751.1,97.4,11.04,154,7.85,,,,3.94,0,0.006,0.01,,,2.977,11.63,,,0.524
4/19/2018,10:24:15,9.823,751.1,97.4,11.04,154,7.84,,,,3.94,0,0.005,0.01,,,3.038,11.87,,,0.539
4/19/2018,10:24:16,9.822,751.1,97.4,11.03,154,7.84,,,,3.95,0,0.002,0,,,3.084,12.05,,,0.567
4/19/2018,10:24:17,9.82,751.1,97.4,11.03,154,7.84,,,,3.92,0,-0.01,-0.01,,,3.103,12.12,,,0.592
4/19/2018,10:24:18,9.818,751.1,97.3,11.03,154,7.84,,,,3.94,0,-0.006,-0.01,,,3.159,12.34,,,0.618
4/19/2018,10:24:19,9.816,751.1,97.3,11.03,154,7.84,,,,3.95,0,-0.01,-0.01,,,3.218,12.57,,,0.644
4/19/2018,10:24:20,9.815,751.1,97.3,11.03,154,7.84,,,,3.93,0,-0.014,-0.01,,,3.258,12.72,,,0.677
4/19/2018,10:24:21,9.814,751.1,97.3,11.03,154,7.83,,,,3.92,0,-0.019,-0.02,,,3.292,12.86,,,0.703
4/19/2018,10:24:22,9.813,751.1,97.3,11.03,154,7.83,,,,3.91,0,-0.014,-0.01,,,3.309,12.92,,,0.728
4/19/2018,10:24:23,9.813,751.1,97.3,11.03,154,7.83,,,,3.89,0,-0.012,-0.01,,,3.321,12.97,,,0.747
4/19/2018,10:24:24,9.813,751.1,97.3,11.03,154,7.83,,,,3.89,0,-0.007,-0.01,,,3.332,13.01,,,0.763
4/19/2018,10:24:25,9.813,751.1,97.3,11.03,154,7.83,,,,3.88,0,-0.006,-0.01,,,3.327,12.99,,,0.778
4/19/2018,10:24:26,9.812,751.1,97.3,11.03,154,7.83,,,,3.9,0,-0.009,-0.01,,,3.313,12.94,,,0.791
4/19/2018,10:24:27,9.812,751.1,97.3,11.03,154,7.83,,,,3.91,0,-0.006,-0.01,,,3.314,12.94,,,0.804
4/19/2018,10:24:28,9.814,751.1,97.3,11.03,154,7.83,,,,3.9,0,-0.004,0,,,3.328,12.99,,,0.816
4/19/2018,10:24:29,9.814,751.1,97.3,11.03,154,7.83,,,,3.93,0,-0.01,-0.01,,,3.319,12.96,,,0.831
4/19/2018,10:24:30,9.815,751.1,97.3,11.03,154,7.83,,,,3.94,0,-0.018,-0.02,,,3.298,12.88,,,0.844
4/19/2018,10:24:31,9.815,751.1,97.3,11.03,154,7.83,,,,3.92,0,-0.01,-0.01,,,3.274,12.79,,,0.857
4/19/2018,10:24:32,9.816,751.1,97.3,11.03,154,7.82,,,,3.93,0,-0.012,-0.01,,,3.281,12.81,,,0.869
4/19/2018,10:24:33,9.817,751.1,97.3,11.02,154,7.82,,,,3.95,0,-0.006,-0.01,,,3.286,12.83,,,0.884
4/19/2018,10:24:34,9.817,751.1,97.3,11.02,154,7.82,,,,3.97,0,-0.01,-0.01,,,3.286,12.83,,,0.897
4/19/2018,10:24:35,9.818,751.1,97.3,11.03,154,7.82,,,,3.96,0,-0.008,-0.01,,,3.262,12.74,,,0.91
4/19/2018,10:24:36,9.819,751.1,97.3,11.03,154,7.82,,,,3.98,0,-0.007,-0.01,,,3.241,12.66,,,0.923
4/19/2018,10:24:37,9.82,751.1,97.3,11.03,154,7.82,,,,4.01,0,-0.011,-0.01,,,3.213,12.55,,,0.938
4/19/2018,10:24:38,9.822,751.1,97.3,11.02,154,7.82,,,,3.99,0,-0.01,-0.01,,,3.192,12.46,,,0.95
4/19/2018,10:24:39,9.823,751.1,97.3,11.02,154,7.82,,,,4,0,-0.006,-0.01,,,3.181,12.42,,,0.963
4/19/2018,10:24:40,9.824,751.1,97.3,11.02,154,7.82,,,,4.03,0,-0.007,-0.01,,,3.189,12.46,,,0.975
4/19/2018,10:24:41,9.825,751.1,97.3,11.02,154,7.82,,,,4.02,0,-0.02,-0.02,,,3.181,12.42,,,0.987
4/19/2018,10:24:42,9.826,751.1,97.3,11.02,154,7.82,,,,4.03,0,-0.028,-0.03,,,3.197,12.48,,,1.002
4/19/2018,10:24:43,9.827,751.1,97.3,11.02,154,7.82,,,,4.04,0,-0.027,-0.03,,,3.162,12.35,,,1.014
4/19/2018,10:24:44,9.827,751.1,97.3,11.02,154,7.82,,,,4,0,-0.033,-0.03,,,3.149,12.3,,,1.026
4/19/2018,10:24:45,9.828,751.1,97.3,11.02,154,7.82,,,,4,0,-0.04,-0.04,,,3.136,12.25,,,1.035
4/19/2018,10:24:46,9.829,751.1,97.3,11.02,154,7.82,,,,3.99,0,-0.051,-0.05,,,3.155,12.32,,,1.042
4/19/2018,10:24:47,9.83,751.1,97.3,11.02,154,7.82,,,,3.97,0,-0.05,-0.05,,,3.174,12.39,,,1.046
4/19/2018,10:24:48,9.83,751.2,97.3,11.02,154,7.82,,,,3.95,0,-0.043,-0.04,,,3.201,12.5,,,1.047
4/19/2018,10:24:49,9.829,751.1,97.3,11.02,154,7.82,,,,3.95,0,-0.043,-0.04,,,3.227,12.6,,,1.048
4/19/2018,10:24:50,9.829,751.1,97.2,11.02,154,7.82,,,,3.98,0,-0.049,-0.05,,,3.241,12.66,,,1.05
4/19/2018,10:24:51,9.827,751.1,97.2,11.02,154,7.82,,,,3.95,0,-0.06,-0.06,,,3.25,12.69,,,1.054
4/19/2018,10:24:52,9.826,751.2,97.2,11.02,154,7.82,,,,3.94,0,-0.066,-0.07,,,3.281,12.81,,,1.059
4/19/2018,10:24:53,9.825,751.1,97.2,11.02,154,7.82,,,,3.96,0,-0.07,-0.07,,,3.297,12.88,,,1.066
4/19/2018,10:24:54,9.823,751.1,97.2,11.01,154,7.82,,,,3.95,0,-0.069,-0.07,,,3.327,12.99,,,1.08
4/19/2018,10:24:55,9.821,751.1,97.2,11.01,154,7.82,,,,3.97,0,-0.07,-0.07,,,3.334,13.02,,,1.1
4/19/2018,10:24:56,9.819,751.1,97.2,11.01,154,7.82,,,,3.98,0,-0.071,-0.07,,,3.339,13.04,,,1.901
4/19/2018,10:24:57,9.816,751.1,97.2,11.01,154,7.82,,,,3.99,0,-0.075,-0.08,,,3.342,13.05,,,2.063
4/19/2018,10:24:58,9.813,751.2,97.2,11.01,154,7.82,,,,4,0,-0.074,-0.07,,,3.346,13.07,,,2.141
4/19/2018,10:24:59,9.81,751.1,97.2,11.01,154,7.82,,,,4,0,-0.071,-0.07,,,3.335,13.02,,,2.189
4/19/2018,10:25:00,9.807,751.1,97.1,11.01,154,7.82,,,,3.99,0,-0.07,-0.07,,,3.323,12.97,,,2.265
4/19/2018,10:25:01,9.804,751.1,97.1,11.01,154,7.82,,,,4,0,-0.077,-0.08,,,3.312,12.93,,,2.344
4/19/2018,10:25:02,9.801,751.1,97.1,11.01,154,7.81,,,,4.02,0,-0.087,-0.09,,,3.303,12.9,,,2.402
4/19/2018,10:25:03,9.798,751.1,97.1,11.01,154,7.81,,,,4.03,0,-0.093,-0.09,,,3.297,12.87,,,2.446
4/19/2018,10:25:04,9.796,751.1,97.1,11.01,154,7.81,,,,3.99,0,-0.086,-0.09,,,3.299,12.88,,,2.472
4/19/2018,10:25:05,9.794,751.1,97.1,11.01,154,7.81,,,,3.99,0,-0.079,-0.08,,,3.305,12.91,,,2.496
4/19/2018,10:25:06,9.791,751.1,97,11,154,7.81,,,,4,0,-0.083,-0.08,,,3.323,12.98,,,2.524
4/19/2018,10:25:07,9.789,751.1,97,11,154,7.81,,,,4,0,-0.078,-0.08,,,3.341,13.05,,,2.564
4/19/2018,10:25:08,9.787,751.1,97,11,154,7.81,,,,3.98,0,-0.075,-0.08,,,3.354,13.09,,,2.596
4/19/2018,10:25:09,9.786,751.1,97,11,154,7.81,,,,3.94,0,-0.077,-0.08,,,3.37,13.16,,,2.624
4/19/2018,10:25:10,9.785,751,97,11,154,7.81,,,,3.94,0,-0.071,-0.07,,,3.4,13.28,,,2.649
4/19/2018,10:25:11,9.785,751.1,97,11,154,7.81,,,,3.9,0,-0.069,-0.07,,,3.409,13.31,,,2.67
4/19/2018,10:25:12,9.784,751.1,97,11,154,7.81,,,,3.9,0,-0.061,-0.06,,,3.434,13.41,,,2.699
4/19/2018,10:25:13,9.784,751.1,97,11,154,7.81,,,,3.88,0,-0.049,-0.05,,,3.437,13.42,,,2.723
4/19/2018,10:25:14,9.784,751.1,96.9,10.99,154,7.81,,,,3.85,0,-0.044,-0.04,,,3.453,13.48,,,2.747
4/19/2018,10:25:15,9.784,751.1,96.9,10.99,153.9,7.81,,,,3.85,0,-0.045,-0.05,,,3.464,13.52,,,2.77
4/19/2018,10:25:16,9.784,751.1,96.9,10.99,153.9,7.81,,,,3.85,0,-0.048,-0.05,,,3.468,13.54,,,2.797
4/19/2018,10:25:17,9.784,751.1,96.9,10.99,153.9,7.81,,,,3.84,0,-0.05,-0.05,,,3.473,13.56,,,2.82
4/19/2018,10:25:18,9.784,751.1,96.9,10.99,153.9,7.81,,,,3.85,0,-0.051,-0.05,,,3.486,13.61,,,2.842
4/19/2018,10:25:19,9.785,751.1,96.9,10.99,153.9,7.81,,,,3.84,0,-0.04,-0.04,,,3.485,13.61,,,2.863
4/19/2018,10:25:20,9.786,751.1,96.9,10.99,153.9,7.81,,,,3.82,0,-0.031,-0.03,,,3.472,13.55,,,2.888
4/19/2018,10:25:21,9.787,751.1,96.9,10.99,153.9,7.8,,,,3.82,0,-0.03,-0.03,,,3.477,13.57,,,2.908
4/19/2018,10:25:22,9.787,751.1,96.9,10.99,153.9,7.8,,,,3.85,0,-0.014,-0.01,,,3.471,13.55,,,2.93
4/19/2018,10:25:23,9.787,751.1,96.9,10.99,153.9,7.8,,,,3.86,0,-0.022,-0.02,,,3.456,13.49,,,2.951
4/19/2018,10:25:24,9.787,751.1,96.9,10.98,153.9,7.8,,,,3.87,0,-0.028,-0.03,,,3.455,13.49,,,2.977
4/19/2018,10:25:25,9.786,751.1,96.8,10.98,153.9,7.8,,,,3.84,0,-0.029,-0.03,,,3.446,13.45,,,2.999
4/19/2018,10:25:26,9.785,751.1,96.8,10.98,153.9,7.8,,,,3.85,0,-0.032,-0.03,,,3.422,13.36,,,3.02
4/19/2018,10:25:27,9.784,751,96.8,10.98,153.9,7.8,,,,3.86,0,-0.035,-0.04,,,3.41,13.32,,,3.041
4/19/2018,10:25:28,9.783,751.1,96.8,10.98,153.9,7.8,,,,3.88,0,-0.037,-0.04,,,3.412,13.32,,,3.062
4/19/2018,10:25:29,9.782,751.1,96.7,10.97,154,7.8,,,,3.92,0,-0.036,-0.04,,,3.399,13.27,,,3.82
4/19/2018,10:25:30,9.78,751.1,96.7,10.97,154,7.8,,,,3.97,0,-0.032,-0.03,,,3.404,13.29,,,3.852
4/19/2018,10:25:31,9.779,751.1,96.7,10.96,154,7.8,,,,4.17,0,-0.041,-0.04,,,3.418,13.34,,,3.864
4/19/2018,10:25:32,9.777,751.1,96.6,10.96,154,7.8,,,,4.82,0,-0.037,-0.04,,,3.44,13.43,,,3.872
4/19/2018,10:25:33,9.775,751.1,96.6,10.95,154,7.8,,,,10.21,0,-0.019,-0.02,,,5.827,22.71,,,3.884
4/19/2018,10:25:34,9.774,751,96.5,10.95,154,7.8,,,,48.4,0,0.025,0.03,,,5.637,21.97,,,3.896
4/19/2018,10:25:35,9.772,751.1,96.5,10.95,154,7.8,,,,95.09,0,0.058,0.06,,,5.113,19.93,,,3.891
4/19/2018,10:25:36,9.77,751.1,96.4,10.94,154,7.8,,,,132.64,0,0.113,0.11,,,5.11,19.92,,,3.886
4/19/2018,10:25:37,9.769,751.1,96.4,10.94,154,7.79,,,,154.19,0,0.207,0.21,,,28.23,109.77,,,3.891
4/19/2018,10:25:38,9.768,751.1,96.3,10.93,154,7.79,,,,36.02,0,0.627,0.63,,,23.001,89.45,,,3.896
4/19/2018,10:25:39,9.767,751.1,96.2,10.91,154,7.79,,,,232.36,0,0.999,1,,,34.746,135.09,,,3.9
4/19/2018,10:25:40,9.767,751.1,90.3,10.24,154,7.79,,,,105.77,0,1.422,1.42,,,14.209,55.28,,,3.906
4/19/2018,10:25:41,9.766,751.1,83.2,9.44,154,7.79,,,,143.67,0,1.693,1.69,,,9.415,36.65,,,3.912
4/19/2018,10:25:42,9.766,751.1,76,8.62,154,7.79,,,,173.26,0,2.204,2.2,,,27.385,106.48,,,3.917
4/19/2018,10:25:43,9.766,751.1,73.2,8.3,154,7.79,,,,264.07,0,16.851,16.85,,,34.032,132.32,,,3.922
4/19/2018,10:25:44,9.765,751.1,70.8,8.03,154,7.78,,,,501.36,0,15.989,15.99,,,35.39,137.59,,,3.926
4/19/2018,10:25:45,9.765,751.1,69.3,7.87,154,7.78,,,,443.4,0,15.283,15.28,,,27.797,108.09,,,3.93
4/19/2018,10:25:46,9.765,751.1,68.4,7.76,154,7.78,,,,657.33,0,15.214,15.21,,,22.644,88.06,,,3.934
4/19/2018,10:25:47,9.765,751.1,63.6,7.21,154,7.78,,,,742.73,0,10.777,10.78,,,7.155,27.87,,,3.939
4/19/2018,10:25:48,9.765,751.1,63.8,7.24,154,7.78,,,,1011.6,0,8.505,8.51,,,15.662,60.93,,,3.943
4/19/2018,10:25:49,9.765,751.1,65.5,7.43,154,7.78,,,,779.93,0,7.808,7.81,,,17.446,67.86,,,3.948
4/19/2018,10:25:50,9.766,751.1,66.4,7.53,154,7.77,,,,924.23,0,7.431,7.43,,,16.168,62.89,,,3.954
4/19/2018,10:25:51,9.766,751.1,67.6,7.67,154,7.77,,,,650.57,0,3.098,3.1,,,8.265,32.18,,,3.957
4/19/2018,10:25:52,9.766,751.1,68.7,7.8,154,7.77,,,,662.64,0,1.913,1.91,,,8.001,31.15,,,3.96
4/19/2018,10:25:53,9.766,751.1,73.1,8.29,154,7.77,,,,184.95,0,1.546,1.55,,,7.459,29.05,,,3.963
4/19/2018,10:25:54,9.766,751.1,74.8,8.49,154,7.77,,,,1504.3,0,1.241,1.24,,,6.846,26.67,,,3.963
4/19/2018,10:25:55,9.766,751,76.2,8.64,154,7.76,,,,921.7,0,1.687,1.69,,,13.457,52.36,,,3.962
4/19/2018,10:25:56,9.767,751,75.7,8.59,154,7.76,,,,349.77,0,2.156,2.16,,,0.629,2.51,,,3.961
4/19/2018,10:25:57,9.767,751.1,68.1,7.73,154,7.76,,,,165.02,0,2.102,2.1,,,0.774,3.07,,,3.961
4/19/2018,10:25:58,9.768,751.1,60.7,6.89,154,7.63,,,,87.18,0,1.787,1.79,,,0.86,3.4,,,3.961
4/19/2018,10:25:59,9.768,751.1,54.9,6.23,154,7.6,,,,82.17,0,1.525,1.52,,,0.917,3.63,,,3.961
4/19/2018,10:26:00,9.768,751.1,51.4,5.83,154,7.53,,,,81.36,0,1.366,1.37,,,0.961,3.8,,,3.961
