Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,NH4-N mg/L,NO3-N mg/L,Cl mg/L,FNU,TSS mg/L,BGA-PC RFU,BGA-PC ug/L,BGA-PE RFU,BGA-PE ug/L,Chl RFU,Chl ug/L,fDOM RFU,fDOM QSU,DEP m
5/4/2018,8:38:52,19.066,740.9,97.6,9.03,145.8,7.88,,,,2.33,0,-0.423,-0.42,,,0.938,3.71,,,0.035
5/4/2018,8:38:53,19.066,740.9,97.6,9.03,145.8,7.88,,,,2.34,0,-0.419,-0.42,,,0.948,3.75,,,0.051
5/4/2018,8:38:54,19.066,741,97.5,9.03,145.8,7.88,,,,2.32,0,-0.405,-0.4,,,0.968,3.82,,,0.065
5/4/2018,8:38:55,19.067,741.1,97.5,9.03,145.8,7.88,,,,2.32,0,-0.415,-0.42,,,0.976,3.85,,,0.082
5/4/2018,8:38:56,19.067,741.1,97.5,9.03,145.8,7.88,,,,2.32,0,-0.416,-0.42,,,0.989,3.9,,,0.101
5/4/2018,8:38:57,19.067,741.1,97.5,9.03,145.8,7.88,,,,2.32,0,-0.405,-0.41,,,1.002,3.96,,,0.865
5/4/2018,8:38:58,19.067,741,97.5,9.03,145.8,7.87,,,,2.33,0,-0.409,-0.41,,,1.009,3.98,,,0.862
5/4/2018,8:38:59,19.068,741,97.5,9.03,145.8,7.87,,,,2.34,0,-0.403,-0.4,,,1.017,4.01,,,0.903
5/4/2018,8:39:00,19.068,741,97.5,9.03,145.8,7.87,,,,2.35,0,-0.404,-0.4,,,1.01,3.99,,,0.914
5/4/2018,8:39:01,19.068,741.1,97.5,9.03,145.8,7.87,,,,2.35,0,-0.405,-0.41,,,1.011,3.99,,,0.937
5/4/2018,8:39:02,19.068,741.1,97.5,9.03,145.8,7.87,,,,2.35,0,-0.399,-0.4,,,1.011,3.99,,,0.964
5/4/2018,8:39:03,19.069,741.1,97.5,9.03,145.8,7.87,,,,2.37,0,-0.393,-0.39,,,1.006,3.97,,,0.994
5/4/2018,8:39:04,19.069,741,97.5,9.03,145.8,7.87,,,,2.37,0,-0.394,-0.39,,,0.986,3.89,,,1.019
5/4/2018,8:39:05,19.069,741,97.5,9.03,145.8,7.87,,,,2.37,0,-0.39,-0.39,,,0.968,3.82,,,1.042
5/4/2018,8:39:06,19.069,741,97.4,9.02,145.8,7.87,,,,2.37,0,-0.383,-0.38,,,0.955,3.77,,,1.061
5/4/2018,8:39:07,19.069,741,97.4,9.02,145.8,7.86,,,,2.38,0,-0.38,-0.38,,,0.937,3.7,,,1.08
5/4/2018,8:39:08,19.069,741.1,97.4,9.02,145.8,7.86,,,,2.37,0,-0.382,-0.38,,,0.931,3.68,,,1.1
5/4/2018,8:39:09,19.069,741.1,97.4,9.02,145.8,7.86,,,,2.38,0,-0.381,-0.38,,,0.931,3.68,,,1.117
5/4/2018,8:39:10,19.069,741.1,97.4,9.02,145.8,7.86,,,,2.37,0,-0.376,-0.38,,,0.927,3.66,,,1.135
5/4/2018,8:39:11,19.068,741,97.4,9.02,145.8,7.86,,,,2.38,0,-0.376,-0.38,,,0.926,3.66,,,1.149
5/4/2018,8:39:12,19.068,741,97.4,9.02,145.8,7.86,,,,2.38,0,-0.384,-0.38,,,0.924,3.65,,,1.17
5/4/2018,8:39:13,19.067,741.1,97.4,9.02,145.8,7.86,,,,2.4,0,-0.392,-0.39,,,0.907,3.59,,,1.19
5/4/2018,8:39:14,19.066,741.1,97.4,9.02,145.8,7.86,,,,2.42,0,-0.381,-0.38,,,0.904,3.57,,,1.213
5/4/2018,8:39:15,19.065,741.1,97.4,9.02,145.8,7.86,,,,2.43,0,-0.372,-0.37,,,0.905,3.58,,,1.232
5/4/2018,8:39:16,19.064,741.1,97.4,9.02,145.8,7.86,,,,2.43,0,-0.38,-0.38,,,0.914,3.61,,,1.253
5/4/2018,8:39:17,19.064,741.1,97.4,9.02,145.8,7.86,,,,2.42,0,-0.386,-0.39,,,0.921,3.64,,,1.272
5/4/2018,8:39:18,19.063,741.1,97.3,9.02,145.8,7.86,,,,2.42,0,-0.393,-0.39,,,0.924,3.65,,,1.294
5/4/2018,8:39:19,19.062,741.1,97.3,9.02,145.8,7.85,,,,2.43,0,-0.384,-0.38,,,0.912,3.6,,,1.313
5/4/2018,8:39:20,19.061,741,97.3,9.02,145.8,7.85,,,,2.44,0,-0.392,-0.39,,,0.912,3.61,,,1.332
5/4/2018,8:39:21,19.061,741.1,97.3,9.02,145.8,7.85,,,,2.44,0,-0.397,-0.4,,,0.902,3.57,,,1.351
5/4/2018,8:39:22,19.06,741.1,97.3,9.02,145.8,7.85,,,,2.45,0,-0.397,-0.4,,,0.908,3.59,,,1.37
5/4/2018,8:39:23,19.06,741,97.3,9.02,145.8,7.85,,,,2.46,0,-0.39,-0.39,,,0.909,3.59,,,1.396
5/4/2018,8:39:24,19.059,741.1,97.3,9.02,145.8,7.85,,,,2.47,0,-0.387,-0.39,,,0.915,3.62,,,1.418
5/4/2018,8:39:25,19.059,741,97.3,9.02,145.8,7.85,,,,2.46,0,-0.394,-0.39,,,0.923,3.65,,,1.44
5/4/2018,8:39:26,19.059,741,97.3,9.02,145.8,7.85,,,,2.46,0,-0.398,-0.4,,,0.92,3.64,,,1.462
5/4/2018,8:39:27,19.059,741,97.3,9.02,145.8,7.85,,,,2.46,0,-0.397,-0.4,,,0.923,3.65,,,2.206
5/4/2018,8:39:28,19.058,741.1,97.3,9.02,145.8,7.85,,,,2.44,0,-0.398,-0.4,,,0.932,3.68,,,2.26
5/4/2018,8:39:29,19.058,741.1,97.3,9.02,145.8,7.85,,,,2.42,0,-0.404,-0.4,,,0.937,3.7,,,2.307
5/4/2018,8:39:30,19.058,741.1,97.3,9.02,145.8,7.85,,,,2.43,0,-0.402,-0.4,,,0.942,3.72,,,2.396
5/4/2018,8:39:31,19.058,741.1,97.3,9.02,145.8,7.85,,,,2.42,0,-0.396,-0.4,,,0.95,3.75,,,2.424
5/4/2018,8:39:32,19.058,741,97.3,9.02,145.8,7.85,,,,2.43,0,-0.392,-0.39,,,0.945,3.73,,,2.466
5/4/2018,8:39:33,19.058,741,97.3,9.02,145.8,7.85,,,,2.42,0,-0.399,-0.4,,,0.951,3.76,,,2.507
5/4/2018,8:39:34,19.057,741.1,97.3,9.02,145.8,7.85,,,,2.43,0,-0.407,-0.41,,,0.95,3.75,,,2.554
5/4/2018,8:39:35,19.057,741.1,97.3,9.01,145.8,7.85,,,,2.44,0,-0.403,-0.4,,,0.95,3.76,,,2.588
5/4/2018,8:39:36,19.057,741.1,97.3,9.01,145.8,7.85,,,,2.43,0,-0.4,-0.4,,,0.951,3.76,,,2.632
5/4/2018,8:39:37,19.057,741,97.3,9.01,145.8,7.85,,,,2.41,0,-0.401,-0.4,,,0.955,3.77,,,2.67
5/4/2018,8:39:38,19.057,741,97.3,9.01,145.8,7.85,,,,2.41,0,-0.404,-0.4,,,0.949,3.75,,,2.701
5/4/2018,8:39:39,19.057,741,97.3,9.01,145.8,7.85,,,,2.42,0,-0.396,-0.4,,,0.955,3.77,,,2.725
5/4/2018,8:39:40,19.057,741,97.3,9.01,145.8,7.85,,,,2.42,0,-0.397,-0.4,,,0.955,3.77,,,2.758
5/4/2018,8:39:41,19.056,741.1,97.3,9.01,145.8,7.85,,,,2.44,0,-0.392,-0.39,,,0.952,3.76,,,2.782
5/4/2018,8:39:42,19.056,741.1,97.3,9.01,145.8,7.85,,,,2.43,0,-0.394,-0.39,,,0.962,3.8,,,2.803
5/4/2018,8:39:43,19.053,741.1,97.3,9.01,145.8,7.85,,,,2.48,0,-0.391,-0.39,,,0.966,3.81,,,2.824
5/4/2018,8:39:44,19.032,741.1,97.2,9.01,145.9,7.84,,,,2.52,0,-0.385,-0.39,,,0.968,3.82,,,2.855
5/4/2018,8:39:45,18.996,741.1,97.1,9,146,7.84,,,,2.6,0,-0.388,-0.39,,,0.989,3.9,,,2.88
5/4/2018,8:39:46,18.951,741.1,93.4,8.67,146.2,7.84,,,,2.64,0,-0.386,-0.39,,,0.993,3.92,,,2.902
5/4/2018,8:39:47,17.66,741.1,90.8,8.44,150.2,7.67,,,,2.77,0,-0.383,-0.38,,,1.002,3.95,,,2.925
5/4/2018,8:39:48,17.349,741.1,90.6,8.67,151.5,7.61,,,,2.89,0,-0.381,-0.38,,,1.023,4.04,,,2.95
5/4/2018,8:39:49,17.117,741.1,88.5,8.5,152.3,7.56,,,,2.99,0,-0.383,-0.38,,,1.036,4.09,,,2.973
5/4/2018,8:39:50,16.983,741.1,86.7,8.37,152.9,7.54,,,,3.13,0,-0.387,-0.39,,,1.062,4.19,,,2.996
5/4/2018,8:39:51,16.758,741.1,80.3,7.78,153.6,7.52,,,,3.28,0,-0.389,-0.39,,,1.087,4.29,,,3.019
5/4/2018,8:39:52,16.676,741,76.8,7.46,154.1,7.49,,,,3.46,0,-0.381,-0.38,,,1.112,4.38,,,3.042
5/4/2018,8:39:53,16.54,741.1,72.3,7.04,154.6,7.47,,,,3.63,0,-0.381,-0.38,,,1.113,4.39,,,3.07
5/4/2018,8:39:54,16.414,741.1,69.8,6.81,155.2,7.46,,,,3.83,0,-0.379,-0.38,,,1.141,4.49,,,3.094
5/4/2018,8:39:55,16.263,741.1,67.8,6.64,155.9,7.45,,,,3.99,0,-0.377,-0.38,,,1.145,4.51,,,3.118
5/4/2018,8:39:56,16.168,741.1,61.9,6.08,156.3,7.43,,,,4.16,0,-0.366,-0.37,,,1.166,4.59,,,3.141
5/4/2018,8:39:57,16.091,741.1,58.4,5.75,156.8,7.32,,,,4.34,0,-0.372,-0.37,,,1.176,4.63,,,3.17
5/4/2018,8:39:58,16.018,741,55.8,5.5,157.2,7.3,,,,4.47,0,-0.366,-0.37,,,1.187,4.68,,,3.967
5/4/2018,8:39:59,15.923,741,54.3,5.35,157.8,7.27,,,,4.62,0,-0.363,-0.36,,,1.197,4.71,,,4.075
5/4/2018,8:40:00,15.828,741,52.5,5.2,158.3,7.26,,,,4.77,0,-0.361,-0.36,,,1.209,4.76,,,4.074
5/4/2018,8:40:01,15.754,741,46.5,4.61,158.9,7.26,,,,4.93,0,-0.365,-0.36,,,1.22,4.8,,,4.164
5/4/2018,8:40:02,15.669,741,43.8,4.35,159.4,7.24,,,,5.1,0,-0.359,-0.36,,,1.22,4.8,,,4.184
5/4/2018,8:40:03,15.604,741.1,40.9,4.07,160.1,7.23,,,,5.26,0,-0.361,-0.36,,,1.229,4.84,,,4.208
5/4/2018,8:40:04,15.445,741,39.8,3.97,160.9,7.23,,,,5.43,0,-0.356,-0.36,,,1.246,4.9,,,4.228
5/4/2018,8:40:05,15.317,741.1,38.4,3.83,161.8,7.22,,,,5.59,0,-0.357,-0.36,,,1.261,4.96,,,4.243
5/4/2018,8:40:06,15.197,741,37.2,3.73,162.5,7.21,,,,5.79,0,-0.354,-0.35,,,1.287,5.06,,,4.257
5/4/2018,8:40:07,15.115,741,32.7,3.28,163.2,7.21,,,,6.54,0,-0.347,-0.35,,,1.305,5.13,,,4.268
5/4/2018,8:40:08,15.036,741,31.2,3.14,163.8,7.2,,,,7.11,0,-0.322,-0.32,,,3.608,14.08,,,4.279
5/4/2018,8:40:09,14.96,741.1,29.7,3,164.6,7.19,,,,7.63,0,-0.281,-0.28,,,7.84,30.53,,,4.288
5/4/2018,8:40:10,14.886,741.1,29,2.93,165.2,7.19,,,,8.26,0,-0.251,-0.25,,,1.596,6.27,,,4.295
5/4/2018,8:40:11,14.832,741.1,28.4,2.87,165.8,7.18,,,,14.84,0,-0.173,-0.17,,,1.25,4.92,,,4.284
5/4/2018,8:40:12,14.788,741.1,27.7,2.81,166.5,7.06,,,,952.78,0,0.058,0.06,,,6.885,26.82,,,4.286
5/4/2018,8:40:13,14.753,741.1,26.9,2.72,167.5,7.03,,,,1015.8,0,0.209,0.21,,,8.278,32.23,,,4.291
5/4/2018,8:40:14,14.72,741.1,22.8,2.31,168.3,7,,,,774.01,0,0.517,0.52,,,8.126,31.64,,,4.299
5/4/2018,8:40:15,14.702,741,21.5,2.18,169.2,7,,,,932.7,0,0.704,0.7,,,7.641,29.76,,,4.305
5/4/2018,8:40:16,14.683,741,20.6,2.09,169.9,6.99,,,,787.7,0,1.032,1.03,,,9.377,36.5,,,4.311
5/4/2018,8:40:17,14.669,740.9,20,2.03,170.7,6.98,,,,925.55,0,1.192,1.19,,,9.324,36.3,,,4.316
5/4/2018,8:40:18,14.651,741.1,19.6,1.99,171.5,6.98,,,,827.77,0,1.446,1.45,,,9.279,36.12,,,4.321
5/4/2018,8:40:19,14.631,741.1,19.1,1.94,172.3,6.97,,,,691.68,0,1.711,1.71,,,9.269,36.08,,,4.325
5/4/2018,8:40:20,14.617,741.1,18.8,1.91,173,6.97,,,,594.77,0,1.949,1.95,,,9.197,35.8,,,4.328
5/4/2018,8:40:21,14.601,741.1,18.5,1.88,173.7,6.96,,,,845.19,0,2.209,2.21,,,9.198,35.81,,,4.33
5/4/2018,8:40:22,14.596,741.1,18.2,1.85,174.4,6.95,,,,834.47,0,2.493,2.49,,,9.241,35.97,,,4.333
5/4/2018,8:40:23,14.591,741,17.9,1.82,175,6.95,,,,858.68,0,2.74,2.74,,,9.274,36.1,,,4.335
5/4/2018,8:40:24,14.582,741,17.7,1.8,175.7,6.94,,,,858.63,0,2.987,2.99,,,9.307,36.23,,,4.337
5/4/2018,8:40:25,14.588,740.9,17.5,1.78,175.9,6.94,,,,814.75,0,3.236,3.24,,,9.297,36.19,,,4.338
5/4/2018,8:40:26,14.595,741,17.3,1.76,175.9,6.94,,,,776.85,0,3.474,3.47,,,9.299,36.2,,,4.339
