KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,10/26/2018 15:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.31,8.86,216.7,2.21,230.7,52.2,52.2,4.38,114.1,3.137,0.11,229.5,1.18,1.2,149,24.33,0,NA,-60.6,22.606,2.514,38.90137,-92.34228,219.5,0,12,742.3
,,,STANDARD DEVIATION:,0.97,3.7,79.3,1.612,91.7,43.5,43.5,3.61,157.7,2.289,0.04,90.6,0.41,0.42,59,58.4,0,0.89,52.3,2.052,1.548,0.00001,0.00001,0.4,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,18D101262,18E100303,18D101262,17D108766,17D108766,17D108766,18E106369,18E100303,18D101262,18D101262,17F103116,17F103116,18D101262,17D108184,17D108184,18E106369,18E106369,18D101262,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
9/25/2018,18:05:54,0,BETH,0.34,1.33,5.9,0.001,6.2,95.9,95.9,8.31,281.1,0.002,0,6.2,1.52,1.54,4,42.74,0,8.35,-94.6,22.485,0,38.90136,-92.34226,218.8,0,12,742.4
9/25/2018,18:05:55,0,BETH,0.34,1.35,5.9,0,6.2,95.9,95.9,8.31,281,0,0,6.2,1.52,1.54,4,43.64,0,8.35,-94.6,22.493,0,38.90136,-92.34226,219,0,12,742.3
9/25/2018,18:05:56,0,BETH,0.33,1.3,5.9,0.001,6.2,95.9,95.9,8.31,281,0.002,0,6.2,1.49,1.51,4,20.18,0,8.35,-94.6,22.5,0.001,38.90136,-92.34226,219.3,0,12,742.4
9/25/2018,18:05:57,0,BETH,0.32,1.27,5.9,0,6.2,95.9,95.9,8.31,280.9,0,0,6.2,1.51,1.53,4,4.82,0,8.35,-94.6,22.505,0,38.90136,-92.34226,219.4,0,12,742.4
9/25/2018,18:05:58,0,BETH,0.3,1.19,5.9,0,6.2,96,96,8.31,280.8,0,0,6.2,1.52,1.54,4,6.8,0,8.35,-94.6,22.508,-0.001,38.90136,-92.34226,219.3,0,12,742.3
9/25/2018,18:05:59,0,BETH,0.29,1.14,5.9,0.001,6.3,96,96,8.31,280.8,0.002,0,6.2,1.53,1.55,4,6.12,0,8.35,-94.6,22.509,-0.001,38.90136,-92.34226,219.3,0,12,742.3
9/25/2018,18:06:00,0,BETH,0.27,1.06,6,0.001,6.3,96,96,8.31,280.8,0.002,0,6.2,1.58,1.6,4,5.49,0,8.35,-94.6,22.51,0.001,38.90136,-92.34226,219.3,0,12,742.3
9/25/2018,18:06:01,0,BETH,0.25,1.01,6,0.001,6.3,96,96,8.31,280.7,0.002,0,6.3,1.62,1.64,4,5.78,0,8.35,-94.6,22.512,0,38.90136,-92.34226,219.1,0,12,742.3
9/25/2018,18:06:02,0,BETH,0.25,0.97,6,0.001,6.3,96,96,8.31,280.6,0.002,0,6.3,1.68,1.7,4,6.28,0,8.35,-94.6,22.514,0,38.90136,-92.34226,219.2,0,12,742.3
9/25/2018,18:06:03,0,BETH,0.23,0.9,6,0.001,6.3,96,96,8.31,280.6,0.002,0,6.3,1.71,1.73,4,6.31,0,8.35,-94.6,22.516,0,38.90136,-92.34226,219.2,0,12,742.4
9/25/2018,18:06:04,0,BETH,0.22,0.86,6,0,6.3,96,96,8.31,280.5,0,0,6.3,1.74,1.76,4,6.16,0,8.35,-94.6,22.521,0,38.90135,-92.34226,219.2,0,12,742.4
9/25/2018,18:06:05,0,BETH,0.19,0.75,6,0,6.4,96,96,8.31,280.4,0,0,6.3,1.77,1.79,4,6.06,0,8.35,-94.6,22.525,0,38.90135,-92.34226,219.2,0,12,742.4
9/25/2018,18:06:06,0,BETH,0.16,0.65,6,0,6.4,96,96,8.31,280.4,0,0,6.3,1.8,1.82,4,5.97,0,8.35,-94.6,22.532,0,38.90135,-92.34226,219,0,12,742.4
9/25/2018,18:06:07,0,BETH,0.15,0.61,6.1,0,6.4,96,96,8.31,280.3,0,0,6.4,1.82,1.84,4,8.85,0,8.35,-94.6,22.54,0,38.90135,-92.34226,219,0,12,742.4
9/25/2018,18:06:08,0,BETH,0.2,0.82,9.6,-0.001,9.6,102.1,102.1,8.84,244.6,-0.001,0,9.6,1.78,1.8,6,8.92,0,8.92,-127.5,25.118,0.001,38.90135,-92.34226,219,0,12,742.4
9/25/2018,18:06:09,0,BETH,0.38,1.47,203.2,0,201.5,99.1,99.1,8.13,242.3,0,0.09,201.7,1.72,1.74,131,8.59,0,8.97,-131.8,25.402,0.001,38.90136,-92.34226,219,0,12,742.4
9/25/2018,18:06:10,0,BETH,0.55,2.14,201.9,0.001,200.1,99.9,99.9,8.19,243.5,0.001,0.09,200.3,1.68,1.7,130,8.29,0,8.94,-130.2,25.419,0.032,38.90136,-92.34226,218.9,0,12,742.4
9/25/2018,18:06:11,0,BETH,0.73,2.84,199.3,0.002,197.6,100.8,100.8,8.26,242.3,0.003,0.09,197.7,1.64,1.66,129,8.04,0,8.95,-130.4,25.406,0.072,38.90136,-92.34226,219,0,12,742.3
9/25/2018,18:06:12,0,BETH,1.49,5.74,198.3,0.006,196.6,101.3,101.3,8.3,242.4,0.009,0.09,196.7,1.61,1.63,128,7.86,0,8.95,-130.4,25.417,0.161,38.90136,-92.34226,219,0,12,742.4
9/25/2018,18:06:13,0,BETH,2.06,7.91,197.5,0.011,195.7,101.8,101.8,8.34,242.5,0.015,0.09,195.9,1.57,1.59,127,7.7,0,8.94,-130.2,25.428,0.236,38.90136,-92.34226,219.1,0,12,742.4
9/25/2018,18:06:14,0,BETH,2.13,8.17,197,0.018,195.3,102.2,102.2,8.37,242.5,0.025,0.09,195.5,1.53,1.55,127,7.61,0,8.94,-130,25.428,0.305,38.90136,-92.34226,219,0,12,742.3
9/25/2018,18:06:15,0,BETH,1.71,6.56,196.8,0.03,195.1,102.5,102.5,8.4,242.5,0.043,0.09,195.2,1.5,1.52,127,7.6,0,8.94,-129.8,25.427,0.379,38.90136,-92.34226,219,0,12,742.4
9/25/2018,18:06:16,0,BETH,1.71,6.56,196.7,0.04,194.9,102.8,102.8,8.43,242.5,0.056,0.09,195.1,1.43,1.44,127,7.51,0,8.93,-129.7,25.425,0.414,38.90136,-92.34226,219,0,12,742.3
9/25/2018,18:06:17,0,BETH,1.74,6.67,196.5,0.051,194.8,103.1,103.1,8.45,242.5,0.073,0.09,194.9,1.38,1.4,127,7.4,0,8.93,-129.5,25.424,0.438,38.90136,-92.34226,219,0,12,742.4
9/25/2018,18:06:18,0,BETH,1.77,6.79,196.3,0.062,194.6,103.3,103.3,8.47,242.6,0.088,0.09,194.7,1.32,1.34,127,7.41,0,8.93,-129.3,25.425,0.465,38.90136,-92.34226,218.9,0,12,742.3
9/25/2018,18:06:19,0,BETH,1.79,6.89,196.2,0.078,194.4,103.6,103.6,8.49,242.6,0.11,0.09,194.6,1.24,1.26,126,7.38,0,8.92,-129.1,25.423,0.468,38.90136,-92.34226,218.9,0,12,742.3
9/25/2018,18:06:20,0,BETH,1.84,7.05,196.1,0.089,194.3,103.8,103.8,8.51,242.7,0.126,0.09,194.5,1.15,1.17,126,7.39,0,8.92,-128.9,25.421,0.446,38.90136,-92.34227,218.8,0,12,742.3
9/25/2018,18:06:21,0,BETH,1.88,7.2,195.9,0.101,194.2,104,104,8.52,242.7,0.143,0.09,194.3,1.06,1.07,126,7.33,0,8.92,-128.7,25.42,0.478,38.90136,-92.34227,218.8,0,12,742.3
