MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
446-01-00,2023-04-16,2023-04-16T09:28:52Z,0.178,0.182,9.721,12.01,105.8,3.97,0.97,5.43,7.76,122.1,431.9,0.21,281,0.017,44.22475,-93.55281,303.5,971.4
446-01-00,2023-04-16,2023-04-16T09:28:52Z,0.192,0.204,9.716,11.99,105.6,3.88,1.06,5.7,7.77,121.8,432.4,0.21,281,0.019,44.22475,-93.55281,303.6,971.3
446-01-00,2023-04-16,2023-04-16T09:28:53Z,0.279,0.326,9.719,11.96,105.4,3.91,1.07,5.42,7.77,121.4,432.8,0.21,281,0.027,44.22475,-93.55281,303.8,971.2
446-01-00,2023-04-16,2023-04-16T09:28:54Z,0.369,0.395,9.726,11.94,105.2,4.02,1.11,5.26,7.77,121.1,433,0.21,281,0.036,44.22475,-93.55281,303.7,971.3
446-01-00,2023-04-16,2023-04-16T09:28:55Z,0.453,0.512,9.73,11.92,105,4.08,1.18,5.48,7.78,120.8,433,0.21,281,0.044,44.22475,-93.55281,303.7,971.3
446-01-00,2023-04-16,2023-04-16T09:28:56Z,0.579,0.624,9.734,11.9,104.9,4.17,1.15,5.74,7.78,120.5,433.1,0.21,281,0.057,44.22475,-93.55281,303.8,971.4
446-01-00,2023-04-16,2023-04-16T09:28:57Z,0.699,0.722,9.739,11.89,104.8,4.21,1.11,5.73,7.78,120.2,433,0.21,281,0.069,44.22475,-93.55281,303.8,971.3
446-01-00,2023-04-16,2023-04-16T09:28:58Z,0.772,0.808,9.736,11.87,104.6,4.17,1.08,5.45,7.79,119.9,433,0.21,281,0.076,44.22475,-93.55281,303.8,971.3
446-01-00,2023-04-16,2023-04-16T09:28:59Z,0.827,0.831,9.727,11.86,104.5,4.14,1.07,5.49,7.79,119.6,433.1,0.21,282,0.081,44.22475,-93.55281,303.8,971.4
446-01-00,2023-04-16,2023-04-16T09:29:01Z,0.893,0.903,9.737,11.83,104.3,4.18,1,5.73,7.8,119,432.8,0.21,281,0.088,44.22475,-93.55281,304.1,971.4
446-01-00,2023-04-16,2023-04-16T09:29:02Z,0.934,0.959,9.735,11.81,104.1,4.29,0.97,5.64,7.8,118.7,433,0.21,281,0.092,44.22475,-93.5528,304.2,971.3
446-01-00,2023-04-16,2023-04-16T09:29:03Z,0.979,1.01,9.731,11.8,104,4.33,0.98,5.74,7.8,118.4,433.2,0.21,282,0.096,44.22475,-93.5528,304.1,971.4
