MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
446-02-00,2023-01-04,2023-01-04T13:06:59Z,0.048,0.048,0.24,12.5,86.2,1.9,-0.02,2.53,7.74,191.8,579,0.28,376,0.005,44.22097,-93.56486,303.6,968.7
446-02-00,2023-01-04,2023-01-04T13:08:48Z,0.095,0.111,0.284,1.37,9.4,1.95,0.04,1.53,7.63,173.3,580,0.28,377,0.009,44.22095,-93.56485,302.9,968.7
446-02-00,2023-01-04,2023-01-04T13:08:49Z,0.133,0.156,0.223,1.36,9.4,1.85,0.07,1.53,7.63,173.4,580.8,0.28,378,0.013,44.22095,-93.56485,302.8,968.8
446-02-00,2023-01-04,2023-01-04T13:08:50Z,0.176,0.178,0.191,1.35,9.3,1.93,0.04,1.46,7.63,173.6,581.3,0.28,378,0.017,44.22095,-93.56485,302.7,968.7
446-02-00,2023-01-04,2023-01-04T13:08:51Z,0.195,0.204,0.194,1.34,9.2,1.92,-0.01,1.48,7.63,173.8,581,0.28,378,0.019,44.22095,-93.56485,302.6,968.6
446-02-00,2023-01-04,2023-01-04T13:08:52Z,0.219,0.238,0.2,1.32,9.1,1.81,-0.04,1.51,7.63,174,580.9,0.28,378,0.022,44.22095,-93.56485,302.5,968.7
446-02-00,2023-01-04,2023-01-04T13:08:53Z,0.267,0.281,0.219,1.3,9,1.67,-0.08,1.42,7.62,174.2,580.6,0.28,377,0.026,44.22095,-93.56485,302.6,968.7
446-02-00,2023-01-04,2023-01-04T13:08:54Z,0.302,0.311,0.237,1.28,8.9,1.68,-0.02,1.51,7.62,174.6,579.9,0.28,377,0.03,44.22095,-93.56485,302.7,968.7
446-02-00,2023-01-04,2023-01-04T13:08:55Z,0.33,0.347,0.278,1.26,8.7,1.71,-0.02,1.55,7.61,174.8,579.4,0.28,377,0.032,44.22095,-93.56485,303,968.7
446-02-00,2023-01-04,2023-01-04T13:08:56Z,0.368,0.372,0.366,1.23,8.5,1.54,0.01,1.52,7.62,174.6,578.1,0.28,376,0.036,44.22095,-93.56486,303.3,968.7
446-02-00,2023-01-04,2023-01-04T13:08:57Z,0.386,0.394,0.426,1.21,8.4,1.38,0,1.77,7.62,174.3,577.1,0.28,375,0.038,44.22095,-93.56486,303.5,968.7
446-02-00,2023-01-04,2023-01-04T13:08:58Z,0.409,0.428,0.472,1.2,8.3,1.45,-0.01,1.85,7.62,173.9,576.6,0.28,375,0.04,44.22095,-93.56486,303.7,968.8
446-02-00,2023-01-04,2023-01-04T13:08:59Z,0.445,0.45,0.545,1.18,8.2,1.44,0.02,1.76,7.62,173.4,575.8,0.27,374,0.044,44.22095,-93.56487,304.1,968.8
446-02-00,2023-01-04,2023-01-04T13:09:00Z,0.47,0.48,0.696,1.15,8,1.28,-0.04,1.77,7.62,172.9,574.1,0.27,373,0.046,44.22095,-93.56486,303.9,968.7
446-02-00,2023-01-04,2023-01-04T13:09:01Z,0.494,0.507,0.746,1.13,7.9,1.27,-0.04,1.94,7.62,172.5,573.6,0.27,373,0.048,44.22095,-93.56487,304.4,968.6
446-02-00,2023-01-04,2023-01-04T13:09:02Z,0.521,0.527,0.832,1.11,7.7,1.26,0.01,1.93,7.62,171.8,572.4,0.27,372,0.051,44.22095,-93.56487,304.2,968.7
446-02-00,2023-01-04,2023-01-04T13:09:12Z,0.658,0.663,1.291,0.95,6.7,0.97,-0.05,1.61,7.61,166.6,567.8,0.27,369,0.064,44.22094,-93.56488,305.3,968.7
446-02-00,2023-01-04,2023-01-04T13:09:14Z,0.692,0.705,1.492,0.92,6.6,0.92,-0.08,1.6,7.61,165.5,567.1,0.27,369,0.068,44.22094,-93.56488,305.5,968.6
446-02-00,2023-01-04,2023-01-04T13:09:15Z,0.719,0.725,1.547,0.91,6.5,0.95,-0.05,1.43,7.61,164.9,567.4,0.27,369,0.071,44.22094,-93.56488,305.6,968.7
446-02-00,2023-01-04,2023-01-04T13:09:18Z,0.769,0.78,1.419,0.88,6.2,1.03,-0.06,1.58,7.61,163.7,570.1,0.27,371,0.075,44.22094,-93.56487,305,968.7
446-02-00,2023-01-04,2023-01-04T13:09:19Z,0.796,0.803,1.439,0.87,6.2,0.97,-0.08,1.78,7.61,163.3,570.4,0.27,371,0.078,44.22094,-93.56487,305,968.6
