MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2021-06-07,2021-06-07 10:29:42,1.4893333333333334,24.752666666666663,8.106666666666666,97.93333333333334,0.43333333333333335,0.00333333333333333,0.17666666666666667,0.09,199.76666666666668,130,172.26666666666665,8.01,39.34175,-91.15303,243.03333333333333,988.5666666666668
003,2021-06-07,2021-06-07 10:29:45,1.6313333333333333,22.868333333333336,8.136666666666667,95.16666666666669,0.4066666666666667,0.05,0.2733333333333333,0.1,204.26666666666665,133,174.03333333333333,8.023333333333333,39.34175,-91.15303,242.46666666666667,988.5
003,2021-06-07,2021-06-07 10:29:48,1.774,21.349333333333337,8.193333333333333,92.73333333333332,0.42,0.03333333333333333,0.4666666666666667,0.09666666666666666,202.36666666666667,131.66666666666666,176.03333333333333,8.016666666666666,39.341746666666666,-91.15302333333334,241.76666666666668,988.6333333333332
003,2021-06-07,2021-06-07 10:29:51,1.8476666666666663,21.147666666666662,7.996666666666666,90.03333333333333,0.41,0.05,0.6033333333333334,0.09,199.2,129.33333333333334,177.43333333333334,7.99,39.34174,-91.15302,241.1,988.6333333333332
003,2021-06-07,2021-06-07 10:29:54,1.8963333333333336,20.732666666666667,7.78,87.03333333333333,0.42333333333333334,0.05666666666666666,0.69,0.09666666666666666,201.33333333333337,130.66666666666666,177.9,7.973333333333334,39.34174,-91.15303,241.23333333333332,988.6666666666669
003,2021-06-07,2021-06-07 10:29:57,1.963666666666667,20.333,7.653333333333333,84.89999999999999,0.44,0.04,0.66,0.09,199.3,129.33333333333334,178.9,7.956666666666667,39.34174,-91.15303,241.86666666666667,988.5666666666668
003,2021-06-07,2021-06-07 10:30:00,2.1086666666666667,19.714666666666663,7.46,81.76666666666667,0.45,0.08333333333333334,0.9266666666666666,0.09,197.6,128.33333333333334,180.06666666666666,7.936666666666667,39.34174,-91.15303,242.5,988.5666666666668
003,2021-06-07,2021-06-07 10:30:03,2.277,19.199666666666666,7.17,77.93333333333334,0.61,0.12333333333333334,1.1566666666666667,0.09,197.73333333333335,128.66666666666666,181.83333333333337,7.91,39.34173,-91.15303333333334,242.7,988.5666666666668
003,2021-06-07,2021-06-07 10:30:06,2.4136666666666664,18.506,6.87,73.46666666666667,0.8566666666666667,0.33666666666666667,1.4733333333333334,0.09,196.9,128,183.26666666666665,7.883333333333333,39.34173,-91.15304,242.83333333333337,988.5333333333332
003,2021-06-07,2021-06-07 10:30:09,2.554333333333333,18.137,6.4366666666666665,68.26666666666667,0.9633333333333334,0.37333333333333335,2.15,0.09,196.36666666666667,127.66666666666669,184.43333333333337,7.86,39.34173,-91.15304,243.06666666666663,988.5666666666668
003,2021-06-07,2021-06-07 10:30:12,2.6743333333333332,17.954333333333334,5.96,63,1.163333333333333,0.5133333333333333,2.493333333333333,0.09,196.53333333333333,128,185.1,7.84,39.34173,-91.15304,243.16666666666663,988.5
003,2021-06-07,2021-06-07 10:30:15,2.7836666666666665,17.523333333333333,5.6000000000000005,58.7,1.4666666666666666,0.67,3.0833333333333335,0.09,197.03333333333333,128,186.03333333333333,7.823333333333333,39.34173,-91.15304,243.3,988.5
003,2021-06-07,2021-06-07 10:30:18,2.9363333333333332,16.828666666666667,5.196666666666667,53.8,1.66,0.59,3.51,0.09,196.9,128,187.66666666666663,7.806666666666667,39.34174,-91.15304,243.6,988.6
003,2021-06-07,2021-06-07 10:30:21,3.078666666666667,15.884666666666668,4.779999999999999,48.5,1.44,0.31333333333333335,3.8933333333333335,0.09,199.4,129.66666666666666,189.36666666666667,7.79,39.34174,-91.15304,243.66666666666663,988.5333333333332
003,2021-06-07,2021-06-07 10:30:24,3.187666666666667,15.196666666666667,4.226666666666667,42.233333333333334,1.55,0.39,4.056666666666667,0.09666666666666666,200.03333333333333,130,190.7,7.766666666666667,39.34174,-91.15304,243.43333333333337,988.5333333333332
003,2021-06-07,2021-06-07 10:30:27,3.3036666666666665,14.677666666666669,3.75,37.03333333333333,1.346666666666667,0.17,4.3133333333333335,0.1,201.43333333333337,131,192.1,7.746666666666667,39.34174,-91.15304,243.36666666666667,988.5666666666668
003,2021-06-07,2021-06-07 10:30:30,3.448,14.298333333333334,3.36,32.86666666666667,1.2566666666666666,0.07666666666666667,4.303333333333334,0.1,202.93333333333337,132,192.86666666666667,7.726666666666667,39.34174,-91.15304,243.26666666666668,988.5666666666668
003,2021-06-07,2021-06-07 10:30:33,3.582,13.847,3.06,29.633333333333333,1.3833333333333333,0.04666666666666667,4.6066666666666665,0.1,205.06666666666663,133,194.1,7.71,39.34174,-91.15303,243.06666666666663,988.6
003,2021-06-07,2021-06-07 10:30:36,3.732666666666667,13.512,2.77,26.633333333333333,1.4666666666666666,0.05,4.45,0.1,206.83333333333337,134.33333333333334,194.9,7.696666666666667,39.34174,-91.15303,242.96666666666667,988.4666666666668
003,2021-06-07,2021-06-07 10:30:39,3.8713333333333337,13.141333333333334,2.536666666666666,24.133333333333333,1.5333333333333334,0.02333333333333333,4.543333333333333,0.1,209.23333333333332,136,196.33333333333337,7.676666666666667,39.34174,-91.15302666666666,242.9,988.5
003,2021-06-07,2021-06-07 10:30:42,3.96,13.041666666666666,2.32,22.133333333333333,1.57,0.02,4.65,0.1,210.03333333333333,136.33333333333334,197.26666666666665,7.656666666666667,39.34174,-91.15302,242.76666666666668,988.5666666666668
003,2021-06-07,2021-06-07 10:30:45,4.115333333333333,12.562333333333331,2.1533333333333333,20.233333333333334,1.57,0.03,4.656666666666666,0.1,212.7,138,198.5,7.64,39.34174,-91.15302,242.93333333333337,988.5
003,2021-06-07,2021-06-07 10:30:48,4.254666666666667,12.371,1.9766666666666663,18.566666666666663,1.47,0.00666666666666666,4.583333333333333,0.1,214.3,139.33333333333334,199.83333333333337,7.62,39.34174333333333,-91.15302,243.06666666666663,988.5666666666668
003,2021-06-07,2021-06-07 10:30:51,4.4079999999999995,12.049666666666669,1.79,16.666666666666668,1.3666666666666667,-0.00333333333333333,4.21,0.1,216.06666666666663,140.33333333333334,200.8,7.603333333333333,39.34175,-91.15302,243,988.5333333333332
003,2021-06-07,2021-06-07 10:30:54,4.556666666666667,11.669333333333332,1.65,15.2,1.13,0.01333333333333333,3.8966666666666665,0.1,217.43333333333337,141,201.7,7.586666666666667,39.34175,-91.15302,242.93333333333337,988.5666666666668
003,2021-06-07,2021-06-07 10:30:57,4.742,11.27,1.5666666666666669,14.333333333333334,1.0033333333333334,0.00666666666666666,3.3133333333333335,0.1,218.7,142.33333333333334,202.53333333333333,7.573333333333333,39.34175,-91.15301666666666,242.83333333333337,988.4666666666668
003,2021-06-07,2021-06-07 10:31:00,4.9126666666666665,11.071666666666664,1.5233333333333334,13.833333333333334,1.0366666666666666,0,2.88,0.1,218.96666666666667,142.33333333333334,203.1,7.56,39.34175,-91.15301,242.93333333333337,988.5
003,2021-06-07,2021-06-07 10:31:03,4.990666666666667,10.901,1.5233333333333334,13.766666666666667,0.9,-0.02666666666666667,2.8433333333333333,0.1,219.36666666666667,143,203.43333333333337,7.546666666666667,39.34175,-91.15301,242.86666666666667,988.5333333333332
003,2021-06-07,2021-06-07 10:31:06,5.161333333333333,10.588333333333331,1.5433333333333334,13.9,0.86,-0.02666666666666667,2.52,0.11,220.2,143,204.1,7.536666666666667,39.34175,-91.15301,243.13333333333333,988.5666666666668
003,2021-06-07,2021-06-07 10:31:09,5.308,10.363666666666669,1.5666666666666669,14.066666666666666,0.9433333333333334,-0.02333333333333333,2.43,0.11,220.76666666666668,143.66666666666666,204.56666666666663,7.523333333333333,39.34175,-91.15301333333332,243.23333333333332,988.5333333333332
003,2021-06-07,2021-06-07 10:31:12,5.4816666666666665,10.005333333333333,1.59,14.133333333333333,0.8733333333333333,-0.03333333333333333,1.96,0.11,221.8,144,205.13333333333333,7.516666666666667,39.34175,-91.15301,243.46666666666667,988.5
003,2021-06-07,2021-06-07 10:31:15,5.630333333333334,9.731,1.64,14.433333333333334,0.8666666666666667,-0.02666666666666667,1.8333333333333333,0.11,222.66666666666663,145,205.26666666666668,7.51,39.34175333333333,-91.15301,243.53333333333333,988.5
003,2021-06-07,2021-06-07 10:31:18,5.772,9.487,1.6933333333333334,14.8,0.7866666666666666,0.04333333333333333,1.5466666666666666,0.11,222.36666666666667,144.33333333333334,205.56666666666663,7.503333333333333,39.34176,-91.15301,243.53333333333333,988.5333333333332
003,2021-06-07,2021-06-07 10:31:21,5.9543333333333335,9.158666666666669,1.7466666666666666,15.2,0.74,-0.03,1.4866666666666666,0.11,222.56666666666663,145,205.96666666666667,7.496666666666667,39.34176,-91.15301666666666,243.8,988.5666666666668
003,2021-06-07,2021-06-07 10:31:24,6.11,8.981333333333334,1.79,15.5,0.67,-0.05,1.37,0.11,223.1,145,206.23333333333332,7.49,39.34176,-91.15301,243.7,988.5
003,2021-06-07,2021-06-07 10:31:27,6.2299999999999995,8.822666666666667,1.8333333333333337,15.8,0.6866666666666666,-0.04666666666666667,0.97,0.11,223.13333333333333,145,206.46666666666667,7.476666666666667,39.34176333333333,-91.15301333333332,243.36666666666667,988.5
003,2021-06-07,2021-06-07 10:31:30,6.314333333333333,8.718666666666667,1.87,16.1,0.7266666666666667,0,1.2933333333333332,0.11,223.13333333333333,145,206.96666666666667,7.463333333333333,39.34175333333333,-91.15300666666668,242.8,988.6666666666669
003,2021-06-07,2021-06-07 10:31:33,6.425,8.682666666666666,1.8966666666666665,16.3,0.6166666666666667,-0.03333333333333333,1.2433333333333334,0.11,222.86666666666665,145,207.06666666666663,7.453333333333333,39.34175,-91.15301,242.23333333333332,988.6333333333332
003,2021-06-07,2021-06-07 10:31:36,6.544,8.484666666666666,1.9166666666666663,16.4,0.6333333333333333,-0.04,1.1833333333333331,0.11,223.53333333333333,145,207.73333333333335,7.443333333333333,39.34176,-91.15301,241.9,988.5
003,2021-06-07,2021-06-07 10:31:39,6.724333333333333,8.281666666666666,1.9166666666666663,16.333333333333332,0.58,-0.01666666666666666,1.02,0.11,224,146,207.93333333333337,7.436666666666667,39.34176,-91.15301,242.03333333333333,988.6
003,2021-06-07,2021-06-07 10:31:42,6.911666666666666,7.964,1.8966666666666665,16,0.6366666666666667,-0.02,1.0433333333333334,0.11,224.73333333333332,146,208.13333333333333,7.43,39.34176,-91.15301666666666,242.16666666666663,988.5
003,2021-06-07,2021-06-07 10:31:45,7.1226666666666665,7.756,1.84,15.5,0.6233333333333333,0.01,0.9633333333333334,0.11,225.26666666666665,146.33333333333334,208.33333333333337,7.42,39.34175333333333,-91.15302,242.4,988.5
003,2021-06-07,2021-06-07 10:31:48,7.395666666666667,7.485333333333333,1.7766666666666666,14.833333333333334,0.5033333333333334,-0.03,0.8033333333333333,0.11,225.43333333333337,146.66666666666666,208.66666666666663,7.416666666666667,39.34175,-91.15302,242.33333333333337,988.5
003,2021-06-07,2021-06-07 10:31:51,7.666666666666667,7.306333333333334,1.6966666666666663,14.066666666666666,0.43333333333333335,-0.01333333333333333,0.6533333333333333,0.11,226.06666666666663,147,208.9,7.41,39.34175,-91.15302,242.06666666666663,988.5
003,2021-06-07,2021-06-07 10:31:54,7.819666666666667,7.262,1.6133333333333333,13.4,0.42333333333333334,-0.04999999999999999,0.46,0.11,226.2,147,208.8,7.4,39.34175,-91.15302,242.03333333333333,988.5333333333332
003,2021-06-07,2021-06-07 10:31:57,7.959666666666667,7.154333333333334,1.5433333333333334,12.8,0.4033333333333333,-0.04666666666666667,0.49333333333333335,0.11,226.73333333333332,147,208.76666666666668,7.393333333333333,39.34175,-91.15302,242.13333333333333,988.5
003,2021-06-07,2021-06-07 10:32:00,8.120333333333333,6.995333333333333,1.49,12.266666666666667,0.3666666666666667,-0.03666666666666667,0.3333333333333333,0.11,227.16666666666663,147.66666666666666,208.7,7.39,39.34175,-91.15302,242.23333333333332,988.5666666666668
003,2021-06-07,2021-06-07 10:32:03,8.238333333333333,6.943,1.4433333333333334,11.9,0.36333333333333334,-0.05333333333333334,0.33,0.11,227.36666666666667,148,208.63333333333333,7.38,39.34175,-91.15302,242.1,988.5333333333332
003,2021-06-07,2021-06-07 10:32:06,8.390333333333333,6.858333333333333,1.4066666666666665,11.566666666666666,0.3466666666666667,-0.03,0.5466666666666666,0.11,227.33333333333337,148,208.63333333333333,7.376666666666667,39.34175,-91.15302,242,988.4666666666668
003,2021-06-28,2021-06-28 10:57:27,0.08166666666666667,26.30966666666667,10.77,133.53333333333333,2.0533333333333332,0.12333333333333334,2.7933333333333334,0.09,188.63333333333333,123,100.6,8.54,39.34151,-91.15319333333332,240.26666666666668,994.3
003,2021-06-28,2021-06-28 10:57:30,0.21633333333333332,26.310333333333332,10.83,134.23333333333332,2.1866666666666665,0.12666666666666668,2.8433333333333333,0.09,188.7,123,100.5,8.563333333333334,39.34151,-91.15319,240.2,994.2666666666668
003,2021-06-28,2021-06-28 10:57:33,0.31266666666666665,26.302666666666667,10.88,134.9,2.35,0.17,2.83,0.09,188.7,123,100.53333333333332,8.58,39.34151,-91.15319,240.56666666666663,994.3333333333331
003,2021-06-28,2021-06-28 10:57:36,0.49766666666666665,26.289,10.92,135.4,2.5733333333333333,0.17666666666666667,2.8633333333333333,0.09,188.66666666666663,123,100.16666666666666,8.596666666666666,39.34151,-91.15319,240.9,994.3
003,2021-06-28,2021-06-28 10:57:39,0.6766666666666666,26.250333333333337,10.95,135.66666666666666,3.0766666666666667,0.20333333333333337,2.8566666666666665,0.09,188.73333333333332,123,100,8.613333333333333,39.34151,-91.15319,241.26666666666668,994.3
003,2021-06-28,2021-06-28 10:57:42,0.781,26.214333333333332,10.983333333333334,135.96666666666667,3.67,0.27666666666666667,2.9833333333333334,0.09,188.73333333333332,123,100,8.62,39.34151333333333,-91.15319666666666,241.56666666666663,994.3
003,2021-06-28,2021-06-28 10:57:45,0.8246666666666667,26.182,11.006666666666666,136.16666666666666,3.9,0.31333333333333335,2.8966666666666665,0.09,188.8,123,99.9,8.623333333333333,39.34152,-91.1532,241.86666666666667,994.3
003,2021-06-28,2021-06-28 10:57:48,0.9846666666666668,26.16433333333333,11,136.06666666666666,3.963333333333334,0.33333333333333337,2.916666666666667,0.09,188.73333333333332,123,99.96666666666668,8.63,39.34151666666667,-91.15319,242.2,994.2333333333332
003,2021-06-28,2021-06-28 10:57:51,1.107,26.133333333333333,11.033333333333331,136.33333333333334,4.1433333333333335,0.35,2.9066666666666667,0.09,188.76666666666668,123,100,8.64,39.34151666666667,-91.15319,241.33333333333337,994.3
003,2021-06-28,2021-06-28 10:57:54,1.2656666666666667,26.102,11.033333333333331,136.33333333333334,4.38,0.3566666666666667,2.8466666666666667,0.09,188.76666666666668,123,99.9,8.643333333333334,39.34152,-91.15319,241.66666666666663,994.3666666666668
003,2021-06-28,2021-06-28 10:57:57,1.4103333333333332,26.064333333333337,11.046666666666669,136.4,4.543333333333333,0.3433333333333333,2.8966666666666665,0.09,188.83333333333337,123,100,8.65,39.34152,-91.15318333333332,241.6,994.2666666666668
003,2021-06-28,2021-06-28 10:58:00,1.549,26.046666666666667,11.05,136.36666666666667,4.583333333333333,0.3466666666666667,2.8866666666666667,0.09,188.83333333333337,123,100.03333333333332,8.65,39.34152,-91.15318,241.66666666666663,994.3
003,2021-06-28,2021-06-28 10:58:03,1.659333333333333,25.913666666666668,11.006666666666666,135.7,4.58,0.36,3.29,0.09,189.03333333333333,123,100.43333333333332,8.653333333333334,39.34152,-91.15318,241.43333333333337,994.3
003,2021-06-28,2021-06-28 10:58:06,1.8196666666666668,24.869333333333337,10.87,131.76666666666665,4.793333333333333,0.46,5.036666666666667,0.09,188.1,122.33333333333331,103.16666666666669,8.576666666666666,39.34151,-91.15318,241.53333333333333,994.3
003,2021-06-28,2021-06-28 10:58:09,1.965,23.912,10.563333333333333,125.6,4.64,0.4733333333333334,6.1866666666666665,0.09,188.6,122.66666666666669,106.86666666666666,8.476666666666667,39.34151,-91.15318,241.46666666666667,994.3333333333331
003,2021-06-28,2021-06-28 10:58:12,2.138,23.687,9.96,117.73333333333332,4.296666666666667,0.35333333333333333,7.586666666666667,0.09,184.83333333333337,120,109.7,8.38,39.34152,-91.15318,241.53333333333333,994.3
003,2021-06-28,2021-06-28 10:58:15,2.295,23.395333333333333,9.226666666666668,108.5,4.126666666666667,0.3,8.253333333333334,0.09,182.7,118.66666666666669,111.23333333333332,8.316666666666666,39.34152,-91.15318,241.66666666666663,994.3333333333331
003,2021-06-28,2021-06-28 10:58:18,2.449,22.818,8.576666666666666,99.93333333333334,2.6366666666666667,0.09666666666666666,8.783333333333333,0.09,182.23333333333332,118.33333333333331,113.33333333333331,8.25,39.34152,-91.15318,241.53333333333333,994.3
003,2021-06-28,2021-06-28 10:58:21,2.558666666666667,22.228333333333335,8.11,93.23333333333332,2.69,0.09333333333333334,8.956666666666667,0.09,182.06666666666663,118.33333333333331,115.16666666666669,8.176666666666666,39.34152,-91.15318,241.46666666666667,994.3
003,2021-06-28,2021-06-28 10:58:24,2.689,21.888333333333332,7.503333333333333,85.83333333333334,2.1666666666666665,0.02666666666666666,8.6,0.09,182.23333333333332,118.66666666666669,117.23333333333332,8.1033333333333335,39.34152,-91.15318,241.33333333333337,994.2666666666668
003,2021-06-28,2021-06-28 10:58:27,2.8323333333333336,21.540333333333333,6.933333333333334,78.76666666666667,1.89,-0.02333333333333333,8.536666666666667,0.09,183.26666666666668,119,118.6,8.04,39.34152,-91.15317666666668,241.13333333333333,994.3
003,2021-06-28,2021-06-28 10:58:30,2.9716666666666667,20.956333333333333,6.386666666666667,71.76666666666667,1.51,-0.08,8.863333333333333,0.09,185.23333333333332,120.66666666666669,119.86666666666666,7.983333333333333,39.34152,-91.15317,241.1,994.3333333333331
003,2021-06-28,2021-06-28 10:58:33,3.1306666666666665,20.456666666666667,5.876666666666667,65.36666666666666,1.3333333333333337,-0.11666666666666668,9.793333333333331,0.09,183.33333333333331,119,120.83333333333331,7.946666666666666,39.34152,-91.15317,241,994.3333333333331
003,2021-06-28,2021-06-28 10:58:36,3.29,19.968666666666667,5.37,59.166666666666664,1.163333333333333,-0.08333333333333334,10.596666666666668,0.09,180.73333333333332,117.33333333333331,122.06666666666666,7.91,39.34152,-91.15317,241,994.3333333333331
003,2021-06-28,2021-06-28 10:58:39,3.4623333333333335,18.970666666666663,5.003333333333334,54.13333333333333,1.03,-0.14666666666666667,9.096666666666668,0.09,185.96666666666667,120.66666666666669,124.86666666666666,7.86,39.34152,-91.15317,240.9,994.2666666666668
003,2021-06-28,2021-06-28 10:58:42,3.6256666666666666,17.982,4.553333333333334,48.33333333333333,1.1933333333333334,-0.09,6.75,0.09,194.13333333333333,126.33333333333331,126.53333333333332,7.813333333333333,39.34152,-91.15317,240.66666666666663,994.3
003,2021-06-28,2021-06-28 10:58:45,3.760666666666667,17.006666666666668,4.19,43.4,1.143333333333333,-0.11666666666666668,5.833333333333333,0.1,204.2,132.66666666666666,127.83333333333331,7.763333333333334,39.34152,-91.15317,240.53333333333333,994.3
003,2021-06-28,2021-06-28 10:58:48,3.8986666666666663,16.148333333333333,3.6433333333333335,37.3,1.346666666666667,-0.11666666666666668,4.916666666666667,0.1,210.93333333333337,137,129.13333333333333,7.736666666666667,39.34152,-91.15317,240.4,994.2666666666668
003,2021-06-28,2021-06-28 10:58:51,4.015,14.966,3.3033333333333332,32.8,1.99,-0.05,4.57,0.1,217.2,141,131.56666666666666,7.71,39.34152,-91.15317,240.3,994.3
003,2021-06-28,2021-06-28 10:58:54,4.116666666666666,14.547333333333333,2.89,28.433333333333337,2.433333333333333,0.07666666666666667,4.67,0.1,219.66666666666663,143,132.86666666666667,7.68,39.34151,-91.15316333333334,240.23333333333332,994.3
003,2021-06-28,2021-06-28 10:58:57,4.249333333333333,14.297666666666666,2.52,24.666666666666668,2.8133333333333335,0.22666666666666663,4.523333333333333,0.10666666666666667,220.8,143.66666666666666,133.93333333333334,7.65,39.34151,-91.15316,240,994.3
003,2021-06-28,2021-06-28 10:59:00,4.382333333333333,13.765666666666666,2.1999999999999997,21.3,3.236666666666667,0.3566666666666667,4.21,0.11,223.06666666666663,145,134.86666666666667,7.623333333333333,39.34152,-91.15315,239.6,994.3
003,2021-06-28,2021-06-28 10:59:03,4.476333333333334,13.432666666666668,1.9833333333333336,19.033333333333335,3.1133333333333333,0.7333333333333333,4.38,0.11,224.06666666666663,146,136.2,7.6,39.34152,-91.15315,239.4,994.3
003,2021-06-28,2021-06-28 10:59:06,4.649,12.864333333333333,1.75,16.566666666666666,3.09,1.0333333333333332,4.163333333333333,0.11,226.26666666666668,147,137.56666666666666,7.583333333333333,39.34151666666667,-91.15315,239.43333333333337,994.3333333333331
003,2021-06-28,2021-06-28 10:59:09,4.802666666666667,12.491666666666667,1.586666666666667,14.933333333333334,2.0266666666666664,1.1333333333333333,3.78,0.11,226.76666666666668,147,139.06666666666666,7.563333333333333,39.34152,-91.15315,239.2,994.2666666666668
003,2021-06-28,2021-06-28 10:59:12,4.931,11.995,1.4366666666666663,13.366666666666667,2.1366666666666667,1.1033333333333333,3.4499999999999997,0.11,228.66666666666663,148.66666666666666,140.4,7.55,39.34152,-91.15315,239.2,994.3
003,2021-06-28,2021-06-28 10:59:15,5.081,11.311,1.3333333333333337,12.2,1.34,0.6633333333333333,3.263333333333333,0.11,230,149.66666666666666,142.26666666666668,7.536666666666667,39.34152,-91.15315,239.26666666666665,994.3
003,2021-06-28,2021-06-28 10:59:18,5.231,11.393,1.2266666666666666,11.266666666666667,1.4833333333333334,0.6633333333333333,3.15,0.11,227.96666666666667,148,143.33333333333334,7.516666666666667,39.34152,-91.15315,240.3,994.2666666666668
003,2021-06-28,2021-06-28 10:59:21,5.408666666666667,10.83,1.12,10.166666666666666,0.9833333333333332,0.31,3.0033333333333334,0.11,229.86666666666667,149.33333333333334,145.03333333333333,7.506666666666667,39.34152,-91.15315,241.06666666666663,994.3
003,2021-06-28,2021-06-28 10:59:24,5.519,10.478666666666667,1.0666666666666669,9.6,0.6799999999999999,0.08,2.85,0.11,230.56666666666663,150,146.93333333333334,7.496666666666667,39.34152666666667,-91.15315666666666,241.5,994.2333333333332
003,2021-06-28,2021-06-28 10:59:27,5.681333333333334,9.997333333333334,1.0066666666666666,8.933333333333334,0.5066666666666667,0.03,2.72,0.11,230.56666666666663,150,149.13333333333335,7.483333333333333,39.34153,-91.15316,241.6,994.2666666666668
003,2021-06-28,2021-06-28 10:59:30,5.854333333333334,9.743333333333334,0.96,8.5,0.5033333333333334,-0.03666666666666667,2.35,0.11,229.73333333333332,149.33333333333334,150.33333333333334,7.47,39.34153,-91.15316,242.03333333333333,994.3
003,2021-06-28,2021-06-28 10:59:33,5.995333333333333,9.450666666666669,0.9533333333333333,8.333333333333334,0.44333333333333336,-0.06333333333333332,2.3233333333333333,0.11,229.43333333333337,149.33333333333334,151.4,7.463333333333333,39.34153,-91.15317,242.36666666666667,994.3
003,2021-06-28,2021-06-28 10:59:36,6.135,9.345333333333334,0.97,8.466666666666667,0.38666666666666666,-0.08333333333333333,2.286666666666666,0.11,228.96666666666667,149,152.93333333333334,7.45,39.34153,-91.15317333333334,242.33333333333337,994.3
003,2021-06-28,2021-06-28 10:59:39,6.307333333333333,9.127333333333334,0.9966666666666668,8.633333333333333,0.35333333333333333,-0.09666666666666666,2.2666666666666666,0.11,229.26666666666668,149,154.33333333333334,7.433333333333334,39.34153,-91.15318,242.2,994.3666666666668
003,2021-06-28,2021-06-28 10:59:42,6.419333333333333,9.002,1.01,8.7,0.31,-0.09,2.216666666666667,0.11,229.43333333333337,149,155.46666666666667,7.416666666666667,39.34153,-91.15318,242.16666666666663,994.3333333333331
003,2021-06-28,2021-06-28 10:59:45,6.573333333333333,8.815,1.0133333333333334,8.8,0.31,-0.12333333333333334,2.0533333333333332,0.11,229.33333333333337,149,156.5,7.406666666666667,39.34153,-91.15318,242.2,994.3
003,2021-06-28,2021-06-28 10:59:48,6.760333333333333,8.538333333333332,1.02,8.766666666666667,0.28,-0.13666666666666666,1.96,0.11,229.6,149,157.26666666666668,7.393333333333333,39.34153,-91.15318,242.26666666666665,994.3
003,2021-06-28,2021-06-28 10:59:51,6.899,8.352666666666666,1.0066666666666666,8.633333333333333,0.2866666666666667,-0.11666666666666668,1.8533333333333333,0.11,229.03333333333333,149,157.83333333333334,7.38,39.34152666666667,-91.15318,242.2,994.3333333333331
003,2021-06-28,2021-06-28 10:59:54,7.033333333333333,8.288333333333334,0.9933333333333332,8.433333333333334,0.27666666666666667,-0.10666666666666667,1.9,0.11,228.63333333333333,148.66666666666666,158.5,7.363333333333333,39.34152,-91.15318,242.4,994.3
003,2021-06-28,2021-06-28 10:59:57,7.196666666666666,8.070666666666666,0.9733333333333332,8.233333333333333,0.32,-0.13,1.9233333333333331,0.11,229.7,149,159,7.353333333333333,39.34152,-91.15318,242.46666666666667,994.3333333333331
