MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,doSaturation_percent,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,latitude,longitude,altitude_m,waterPressure_barA,barometerAirHandheld_mbars
003,2019-05-23,2019-05-23T16:30:21Z,0.016,1.3833333333333333,106.6,9.126666666666669,163.46666666666667,0.09,199.06666666666663,0.11333333333333334,129.33333333333334,4.276666666666666,8.2,23.052666666666667,NA,NA,NA,0.00140627835238613,990.9333333333334
003,2019-05-23,2019-05-23T16:30:24Z,0.05833333333333333,1.3866666666666667,106.63333333333334,9.16,163.26666666666668,0.09,198.33333333333337,0.14,129,4.36,8.2,22.863666666666667,NA,NA,NA,0.00467247323534748,990.9333333333334
003,2019-05-23,2019-05-23T16:30:27Z,0.12633333333333333,1.4366666666666663,106.5,9.176666666666666,163.46666666666667,0.09,198.1,0.13,129,4.333333333333333,8.19,22.736333333333334,NA,NA,NA,0.01202141172201052,990.9333333333334
003,2019-05-23,2019-05-23T16:30:30Z,0.17333333333333334,1.51,106.66666666666666,9.2,163.8,0.09,198.13333333333333,0.11,129,4.53,8.19,22.610333333333333,NA,NA,NA,0.01583197241879876,990.9777777777778
003,2019-05-23,2019-05-23T16:30:33Z,0.251,1.6033333333333333,106.1,9.22,164,0.09,198.83333333333337,0.12333333333333334,129,4.58,8.19,22.274,NA,NA,NA,0.02343041190346579,990.9333333333334
003,2019-05-23,2019-05-23T16:30:36Z,0.30466666666666664,1.7266666666666666,105.7,9.243333333333334,163.83333333333334,0.09,199.33333333333331,0.15666666666666668,129.33333333333334,4.89,8.19,21.911666666666665,NA,NA,NA,0.02891943385955362,990.8888888888888
003,2019-05-23,2019-05-23T16:30:39Z,0.331,1.9833333333333336,105.26666666666668,9.283333333333331,163.56666666666666,0.09,199.03333333333333,0.16333333333333333,129.33333333333334,4.96,8.19,21.525333333333332,NA,NA,NA,0.03173199056432589,990.9333333333334
003,2019-05-23,2019-05-23T16:30:42Z,0.36966666666666664,1.9966666666666664,104.83333333333331,9.273333333333332,163.33333333333334,0.09,198.46666666666667,0.12333333333333334,129,5.276666666666666,8.186666666666666,21.326666666666668,NA,NA,NA,0.03477136635819271,990.9333333333334
003,2019-05-23,2019-05-23T16:30:45Z,0.4633333333333333,2.1066666666666665,104.56666666666666,9.316666666666666,163.36666666666667,0.09,197.53333333333333,0.15666666666666668,128.33333333333334,5.223333333333334,8.19,21.016,NA,NA,NA,0.04345853747051352,990.9333333333334
003,2019-05-23,2019-05-23T16:30:48Z,0.5376666666666667,2.46,104.53333333333332,9.33,163.16666666666666,0.09,197.03333333333333,0.1366666666666667,128,5.96,8.19,20.87066666666667,NA,NA,NA,0.0516693884957358,990.9333333333334
003,2019-05-23,2019-05-23T16:30:51Z,0.5986666666666667,2.5233333333333334,104.5,9.37,162.83333333333334,0.09,197.1,0.13333333333333333,128,6.45,8.19,20.648,NA,NA,NA,0.05718109236073308,990.9333333333334
003,2019-05-23,2019-05-23T16:31:00Z,0.66,2.8333333333333335,104.73333333333332,9.433333333333334,163.1,0.09,196.9,0.21333333333333335,128,6.736666666666666,8.19,20.415333333333333,NA,NA,NA,0.0638495735801125,990.9333333333334
003,2019-05-23,2019-05-23T16:31:03Z,0.7356666666666667,2.68,104.73333333333332,9.473333333333334,163.13333333333333,0.09,196.53333333333333,0.24,127.66666666666669,6.95,8.19,20.220333333333333,NA,NA,NA,0.06965614226093268,990.9333333333334
003,2019-05-23,2019-05-23T16:31:06Z,0.783,2.7966666666666664,104.83333333333334,9.496666666666666,163.23333333333332,0.09,196.06666666666663,0.27,127.33333333333331,6.83,8.19,20.172,NA,NA,NA,0.0753946652150245,990.9333333333334
003,2019-05-23,2019-05-23T16:31:09Z,0.8496666666666667,2.7666666666666666,104.93333333333334,9.51,163.1,0.09,195.8,0.21666666666666667,127,6.946666666666666,8.19,20.123333333333335,NA,NA,NA,0.08151878062057703,990.9333333333334
003,2019-05-23,2019-05-23T16:31:12Z,0.8886666666666667,2.89,104.9,9.506666666666666,163.06666666666666,0.09,195.76666666666668,0.25666666666666665,127,6.636666666666667,8.19,20.142,NA,NA,NA,0.085215931772818,990.9333333333334
003,2019-05-23,2019-05-23T16:31:15Z,0.9676666666666668,2.776666666666667,104.73333333333332,9.516666666666666,162.96666666666667,0.09,195.9,0.25,127.33333333333331,6.423333333333333,8.183333333333334,20.01033333333333,NA,NA,NA,0.09274632553075668,990.9333333333334
003,2019-05-23,2019-05-23T16:31:18Z,1.003,2.9566666666666666,104.56666666666666,9.5,163.1,0.09,195.43333333333337,0.20333333333333337,127,6.163333333333333,8.18,20.032333333333337,NA,NA,NA,0.09664761386318271,990.9333333333334
003,2019-05-23,2019-05-23T16:31:21Z,1.0536666666666668,2.9,104.16666666666669,9.466666666666669,164.1,0.09,195.83333333333337,0.20333333333333337,127,6.386666666666667,8.18,19.970666666666663,NA,NA,NA,0.09966430774814009,990.9333333333334
003,2019-05-23,2019-05-23T16:31:24Z,1.186,3.51,103.43333333333334,9.433333333333334,164.66666666666666,0.09,193.2,0.26,125.33333333333331,8.356666666666667,8.17,19.817333333333337,NA,NA,NA,0.11481582289965524,990.9333333333334
003,2019-05-23,2019-05-23T16:31:27Z,1.2143333333333333,3.63,103.2,9.403333333333334,164.63333333333333,0.09,191.2,0.30333333333333334,124.33333333333331,10.04,8.16,19.832,NA,NA,NA,0.11635819270549808,990.9333333333334
003,2019-05-23,2019-05-23T16:31:30Z,1.3173333333333332,3.8633333333333337,102.8,9.406666666666666,165,0.09,189.83333333333337,0.3166666666666667,123,10.903333333333332,8.153333333333334,19.634,NA,NA,NA,0.1264289602612956,990.8888888888888
003,2019-05-23,2019-05-23T16:31:33Z,1.386,3.8966666666666665,102.46666666666668,9.393333333333333,165.06666666666666,0.09,189.66666666666669,0.3133333333333333,123,11.223333333333333,8.14,19.533666666666665,NA,NA,NA,0.13257575757575757,990.9333333333334
003,2019-05-23,2019-05-23T16:31:36Z,1.498,4.073333333333333,101.73333333333332,9.3533333333333335,165.06666666666666,0.09,188.9,0.34,123,12.153333333333332,8.13,19.407333333333337,NA,NA,NA,0.1436672110324805,990.9333333333334
003,2019-05-23,2019-05-23T16:31:39Z,1.657,4.22,100.83333333333331,9.283333333333331,165.46666666666667,0.09,189.1,0.35333333333333333,123,12.586666666666666,8.11,19.302,NA,NA,NA,0.15827436037016876,990.9333333333334
003,2019-05-23,2019-05-23T16:31:42Z,1.8223333333333336,4.36,99.6,9.193333333333332,165.7,0.09,189.86666666666667,0.3833333333333333,123.33333333333331,13.556666666666668,8.093333333333334,19.177666666666667,NA,NA,NA,0.17381146797314462,990.8888888888888
003,2019-05-23,2019-05-23T16:31:45Z,1.9236666666666664,5.03,98.33333333333331,9.106666666666667,165.9,0.09,190.56666666666663,0.43333333333333335,124,13.753333333333334,8.076666666666666,19.072666666666667,NA,NA,NA,0.1852658319724188,990.8444444444444
003,2019-05-23,2019-05-23T16:31:48Z,1.9493333333333336,4.57,97.53333333333332,9.026666666666666,165.93333333333334,0.09,190.66666666666663,0.36333333333333334,124,12.863333333333332,8.07,19.07,NA,NA,NA,0.1879876610415533,990.9333333333334
003,2019-05-23,2019-05-23T16:31:51Z,2.0936666666666666,4.003333333333334,96.26666666666668,8.956666666666667,166.13333333333333,0.09,191.8,0.31333333333333335,124.66666666666669,11.886666666666668,8.056666666666667,18.771,NA,NA,NA,0.1998956632190165,990.9333333333334
003,2019-05-23,2019-05-23T16:31:54Z,2.2216666666666667,3.7266666666666666,94.23333333333332,8.81,166.8,0.09,193.7,0.3,126,9.653333333333332,8.03,18.562,NA,NA,NA,0.21357285429141715,990.9333333333334
003,2019-05-23,2019-05-23T16:31:57Z,2.315666666666667,3.64,91.83333333333331,8.61,166.93333333333334,0.09,194.9,0.2833333333333333,126.66666666666669,7.863333333333333,8.006666666666666,18.413666666666668,NA,NA,NA,0.2224414806750136,990.9333333333334
003,2019-05-23,2019-05-23T16:32:00Z,2.438,3.3933333333333335,90.16666666666669,8.48,167.16666666666666,0.09,196.23333333333332,0.23333333333333336,127.66666666666669,6.993333333333333,7.993333333333333,18.271666666666665,NA,NA,NA,0.2344855743059336,990.9333333333334
003,2019-05-23,2019-05-23T16:32:03Z,2.5263333333333335,3.056666666666666,88.56666666666666,8.343333333333334,167.26666666666668,0.09,196.8,0.27,128,6.726666666666667,7.976666666666667,18.200666666666667,NA,NA,NA,0.24315006350934495,990.9333333333334
003,2019-05-23,2019-05-23T16:32:06Z,2.5923333333333334,3.07,86.63333333333333,8.176666666666668,167.3,0.09,197.53333333333333,0.24,128.33333333333334,6.736666666666666,7.963333333333333,18.088,NA,NA,NA,0.2499546361821811,990.9333333333334
003,2019-05-23,2019-05-23T16:32:09Z,2.6596666666666664,3.556666666666666,84.73333333333333,8.02,167.46666666666667,0.09,198,0.31333333333333335,129,6.6433333333333335,7.946666666666667,17.988666666666667,NA,NA,NA,0.2563736164035565,990.9333333333334
003,2019-05-23,2019-05-23T16:32:12Z,2.7063333333333333,3.6366666666666663,82.56666666666666,7.823333333333333,167.6,0.09,198.46666666666667,0.31333333333333335,129,6.713333333333333,7.936666666666667,17.942,NA,NA,NA,0.2613863182725458,990.9333333333334
003,2019-05-23,2019-05-23T16:32:15Z,2.728,3.08,80.96666666666667,7.676666666666667,167.6,0.09,198.7,0.26666666666666666,129,6.8,7.926666666666667,17.873,NA,NA,NA,0.26249773180910907,990.9333333333334
003,2019-05-23,2019-05-23T16:32:18Z,2.857666666666667,2.8933333333333335,79.2,7.54,167.9,0.09,198.5,0.22,129,6.916666666666666,7.91,17.648666666666667,NA,NA,NA,0.2752676465251316,990.9333333333334
003,2019-05-23,2019-05-23T16:32:21Z,2.951,2.72,77.23333333333333,7.37,168.16666666666666,0.09,198.33333333333337,0.19,129,6.94,7.88,17.578666666666667,NA,NA,NA,0.28397749954636187,990.9333333333334
003,2019-05-23,2019-05-23T16:32:24Z,3.041,2.85,75.13333333333333,7.18,168.4,0.09,197.9,0.24333333333333337,129,7.126666666666667,7.853333333333333,17.49833333333333,NA,NA,NA,0.29293685356559607,990.8888888888888
003,2019-05-23,2019-05-23T16:32:27Z,3.1083333333333334,2.94,73.5,7.036666666666667,168.4,0.09,198,0.2633333333333333,129,7.25,7.836666666666667,17.456333333333333,NA,NA,NA,0.29994556341861733,990.9333333333334
003,2019-05-23,2019-05-23T16:32:30Z,3.158,2.873333333333333,72.16666666666666,6.91,168.5,0.09,197.96666666666667,0.25333333333333335,129,7.176666666666667,7.823333333333333,17.416666666666668,NA,NA,NA,0.30459535474505534,990.9333333333334
003,2019-05-23,2019-05-23T16:32:33Z,3.226,2.4966666666666666,70.8,6.8133333333333335,168.6,0.09,198.33333333333337,0.21,129,7.47,7.806666666666667,17.145333333333333,NA,NA,NA,0.310923607330793,990.9333333333334
003,2019-05-23,2019-05-23T16:32:39Z,3.302,2.14,67.03333333333333,6.486666666666666,168.8,0.09,197.73333333333332,0.17333333333333334,128.66666666666666,7.653333333333333,7.773333333333333,16.924,NA,NA,NA,0.3192025040827436,990.8444444444444
003,2019-05-23,2019-05-23T16:32:42Z,3.4006666666666665,1.95,65.03333333333333,6.303333333333334,168.9,0.09,196.56666666666663,0.16666666666666666,127.66666666666669,8.72,7.756666666666667,16.806,NA,NA,NA,0.3272999455634186,990.8888888888888
003,2019-05-23,2019-05-23T16:32:45Z,3.472,1.97,62.733333333333334,6.1033333333333335,169.13333333333333,0.09,196.16666666666663,0.18333333333333335,127.33333333333331,8.236666666666666,7.733333333333333,16.638333333333332,NA,NA,NA,0.3353520232262747,990.8888888888888
003,2019-05-23,2019-05-23T16:32:48Z,3.582666666666667,1.596666666666667,60.43333333333334,5.9,169.36666666666667,0.09,196.7,0.14,128,7.763333333333334,7.716666666666667,16.46333333333333,NA,NA,NA,0.34349482852476865,990.8444444444444
003,2019-05-23,2019-05-23T16:32:51Z,3.755,1.42,57.666666666666664,5.66,169.73333333333332,0.09,197.46666666666667,0.11,128,7.576666666666666,7.693333333333333,16.200333333333333,NA,NA,NA,0.36225276719288696,990.8444444444444
003,2019-05-23,2019-05-23T16:32:54Z,3.827,1.4633333333333334,54.7,5.386666666666667,169.86666666666667,0.09,197.93333333333337,0.12666666666666668,128.66666666666666,7.4,7.673333333333333,16.059,NA,NA,NA,0.3694882961350027,990.8888888888888
003,2019-05-23,2019-05-23T16:32:57Z,3.8783333333333334,1.2566666666666666,52.233333333333334,5.156666666666667,170.13333333333333,0.09,198.43333333333337,0.12,129,7.936666666666667,7.656666666666667,15.906,NA,NA,NA,0.37416076937035025,990.8444444444444
003,2019-05-23,2019-05-23T16:33:00Z,3.945,1.03,50,4.976666666666667,170.46666666666667,0.09,199.16666666666663,0.07666666666666667,129.66666666666666,7.53,7.64,15.530666666666669,NA,NA,NA,0.3809653420431864,990.8444444444444
003,2019-05-23,2019-05-23T16:33:03Z,4.060666666666667,1.0466666666666666,47.233333333333334,4.71,170.73333333333332,0.09,198.53333333333333,0.08333333333333334,129,6.903333333333333,7.62,15.424,NA,NA,NA,0.39015151515151514,990.8
003,2019-05-23,2019-05-23T16:33:06Z,4.233333333333333,0.9066666666666666,44.233333333333334,4.46,171.06666666666666,0.1,200.1,0.07666666666666666,130,5.973333333333334,7.6,14.987666666666666,NA,NA,NA,0.40822899655234984,990.8
003,2019-05-23,2019-05-23T16:33:09Z,4.281333333333333,0.6966666666666667,41.766666666666666,4.226666666666667,171.16666666666666,0.1,201.23333333333332,0.08,130.66666666666666,5.803333333333333,7.583333333333333,14.759,NA,NA,NA,0.41364997278170934,990.8
003,2019-05-23,2019-05-23T16:33:12Z,4.334,0.6933333333333334,40.1,4.08,171.36666666666667,0.1,201.83333333333337,0.07666666666666667,131,5.663333333333333,7.57,14.601,NA,NA,NA,0.4181409907457812,990.8444444444444
003,2019-05-23,2019-05-23T16:33:15Z,4.4093333333333335,0.6633333333333333,38,3.8666666666666663,171.76666666666668,0.1,201.33333333333331,0.06333333333333334,131,5.84,7.553333333333333,14.567333333333334,NA,NA,NA,0.4259889312284522,990.8444444444444
003,2019-05-23,2019-05-23T16:33:18Z,4.429666666666667,0.6066666666666667,36.3,3.71,172,0.1,202.16666666666663,0.04666666666666666,131.33333333333334,5.77,7.536666666666667,14.345,NA,NA,NA,0.4281437125748503,990.8
003,2019-05-23,2019-05-23T16:33:21Z,4.523666666666666,0.5533333333333333,34.666666666666664,3.5733333333333333,172.1,0.1,203.06666666666663,0.05,132,6.183333333333333,7.523333333333333,13.963,NA,NA,NA,0.43626383596443474,990.8444444444444
003,2019-05-23,2019-05-23T16:33:24Z,4.564,0.6766666666666666,33.63333333333333,3.4833333333333334,172.1,0.1,203.86666666666667,0.06,132.66666666666666,6.13,7.513333333333333,13.717666666666666,NA,NA,NA,0.4402104881146797,990.9333333333334
003,2019-05-23,2019-05-23T16:33:27Z,4.676666666666667,0.53,32.13333333333333,3.34,172.53333333333333,0.1,203.76666666666668,0.07333333333333333,132.66666666666666,6.36,7.496666666666667,13.513,NA,NA,NA,0.4517782616585012,990.7555555555556
003,2019-05-23,2019-05-23T16:33:30Z,4.859333333333334,0.4866666666666667,31.133333333333333,3.2533333333333334,172.83333333333334,0.1,204.03333333333333,0.06,132.33333333333334,6.31,7.486666666666667,13.214666666666666,NA,NA,NA,0.4670205044456542,990.8888888888888
003,2019-05-23,2019-05-23T16:33:33Z,5.035333333333333,0.44,30.46666666666667,3.22,172.96666666666667,0.1,205.03333333333333,0.05666666666666667,133.33333333333334,6.3566666666666665,7.473333333333334,12.791,NA,NA,NA,0.4857330792959535,990.8444444444444
003,2019-05-23,2019-05-23T16:33:36Z,5.171333333333333,0.39666666666666667,30.2,3.21,172.93333333333334,0.1,205.73333333333335,0.04666666666666667,134,6.263333333333334,7.46,12.578666666666669,NA,NA,NA,0.49870713119216115,990.9333333333334
003,2019-05-23,2019-05-23T16:33:39Z,5.2956666666666665,0.38,30.066666666666663,3.2066666666666666,173.13333333333333,0.1,206.26666666666668,0.08,134,6.19,7.45,12.431,NA,NA,NA,0.511545091634912,990.9333333333334
003,2019-05-23,2019-05-23T16:33:42Z,5.368,0.37333333333333335,30.133333333333333,3.22,173.16666666666666,0.1,206.36666666666667,0.09333333333333334,134,6.140000000000001,7.44,12.388666666666667,NA,NA,NA,0.5181682090364725,990.8888888888888
003,2019-05-23,2019-05-23T16:33:45Z,5.456,0.31,29.666666666666668,3.1966666666666668,173.73333333333335,0.1,208.56666666666663,0.06333333333333334,135.33333333333334,5.97,7.43,11.848666666666666,NA,NA,NA,0.5261068771547813,990.9333333333334
003,2019-05-23,2019-05-23T16:33:48Z,5.745666666666667,0.23333333333333336,29.433333333333337,3.24,174.36666666666667,0.1,211.03333333333333,0.06333333333333334,137,5.166666666666667,7.426666666666667,10.928666666666668,NA,NA,NA,0.552576664852114,990.8
003,2019-05-23,2019-05-23T16:33:51Z,5.866666666666667,0.21,30.2,3.3466666666666667,174.43333333333334,0.1,211,0.04,137,4.9399999999999995,7.42,10.795,NA,NA,NA,0.5673652694610778,990.9333333333334
003,2019-05-23,2019-05-23T16:33:54Z,5.930666666666666,0.18333333333333335,31.333333333333332,3.4833333333333334,174.43333333333334,0.1,211.96666666666667,0.02333333333333333,138,4.753333333333333,7.42,10.576,NA,NA,NA,0.5727635637815278,990.9333333333334
003,2019-05-23,2019-05-23T16:33:57Z,6.033666666666667,0.19333333333333333,32.13333333333333,3.6033333333333335,174.76666666666668,0.1,213.33333333333337,0.05666666666666667,138.66666666666666,4.316666666666666,7.41,10.167,NA,NA,NA,0.582766285610597,990.8444444444444
003,2019-05-23,2019-05-23T16:34:00Z,6.111,0.17666666666666667,32.93333333333333,3.7233333333333336,174.9,0.1,214.5,0.06,139,4.126666666666667,7.41,9.851333333333333,NA,NA,NA,0.5897749954636182,990.8
003,2019-05-23,2019-05-23T16:34:03Z,6.174,0.14666666666666667,33.56666666666667,3.8233333333333337,175.1,0.1,214.9,0.05666666666666667,140,3.8633333333333337,7.4,9.640666666666666,NA,NA,NA,0.5975322083106513,990.9333333333334
003,2019-05-23,2019-05-23T16:34:06Z,6.200666666666667,0.16,34.5,3.9266666666666663,175.13333333333333,0.1,215.36666666666667,0.05666666666666666,140,3.763333333333333,7.4,9.602,NA,NA,NA,0.5984168027581201,990.9333333333334
003,2019-05-23,2019-05-23T16:34:09Z,6.3406666666666665,0.18,34.266666666666666,3.9266666666666663,175.63333333333333,0.1,215.53333333333333,0.07666666666666666,140.33333333333334,3.4466666666666668,7.39,9.299666666666669,NA,NA,NA,0.6118898566503357,990.8444444444444
003,2019-05-23,2019-05-23T16:34:12Z,6.558333333333334,0.14666666666666667,34.7,4.013333333333334,175.86666666666667,0.1,216.36666666666667,0.05333333333333333,141,2.93,7.383333333333333,8.876999999999999,NA,NA,NA,0.6328706223915804,990.8888888888888
003,2019-05-23,2019-05-23T16:34:15Z,6.648,0.16,35.5,4.13,175.9,0.1,216.63333333333333,0.04,140.66666666666666,2.713333333333334,7.38,8.708333333333332,NA,NA,NA,0.6418299764108147,990.9333333333334
003,2019-05-23,2019-05-23T16:34:18Z,6.748,0.15333333333333335,36.03333333333333,4.21,176,0.1,217.43333333333337,0.05666666666666667,141,2.7366666666666664,7.38,8.518,NA,NA,NA,0.6515605153329704,990.9333333333334
003,2019-05-23,2019-05-23T16:34:21Z,6.84,0.14,36.46666666666667,4.28,176.3,0.1,217.76666666666665,0.05,142,2.536666666666666,7.37,8.303333333333333,NA,NA,NA,0.6614044637996734,990.8444444444444
003,2019-05-23,2019-05-23T16:34:24Z,6.982333333333333,0.14333333333333334,36.43333333333333,4.3,176.5,0.1,218.53333333333333,0.05333333333333334,142,2.39,7.37,8.030333333333333,NA,NA,NA,0.6734485574305933,990.8888888888888
003,2019-05-23,2019-05-23T16:34:27Z,7.106,0.14666666666666667,36.766666666666666,4.37,176.83333333333334,0.1,218.4,0.04666666666666667,142,2.32,7.363333333333333,7.833666666666667,NA,NA,NA,0.686173108328797,990.8888888888888
003,2019-05-23,2019-05-23T16:34:30Z,7.230333333333333,0.16333333333333333,37.03333333333333,4.406666666666666,176.9,0.1,218.13333333333333,0.06,142,2.1266666666666665,7.36,7.716333333333333,NA,NA,NA,0.6987388858646344,990.8888888888888
003,2019-05-23,2019-05-23T16:34:33Z,7.352333333333333,0.14333333333333334,37.36666666666667,4.47,176.96666666666667,0.1,218.93333333333337,0.04666666666666667,142,2.17,7.36,7.545,NA,NA,NA,0.7098530212302667,990.9333333333334
003,2019-05-23,2019-05-23T16:34:36Z,7.470666666666666,0.15333333333333335,37.63333333333333,4.513333333333334,177.13333333333333,0.1,218.96666666666667,0.06333333333333334,142,2.07,7.35,7.439333333333333,NA,NA,NA,0.7215342043186355,990.9333333333334
003,2019-05-23,2019-05-23T16:34:39Z,7.616333333333333,0.1366666666666667,37.93333333333333,4.566666666666666,177.36666666666667,0.1,218.73333333333335,0.05333333333333334,142,2.02,7.35,7.267666666666667,NA,NA,NA,0.7358918526583197,990.8888888888888
003,2019-05-23,2019-05-23T16:34:42Z,7.700666666666667,0.12333333333333334,38.16666666666667,4.596666666666667,177.56666666666666,0.1,218.8,0.07,142,1.9466666666666663,7.346666666666667,7.272333333333333,NA,NA,NA,0.7444656142260933,990.8444444444444
003,2019-05-23,2019-05-23T16:34:45Z,7.755333333333334,0.15,38.233333333333334,4.61,177.73333333333332,0.1,218.93333333333337,0.04666666666666667,142,1.87,7.34,7.218333333333334,NA,NA,NA,0.7502041371801851,990.8888888888888
003,2019-05-23,2019-05-23T16:34:51Z,7.817333333333333,0.13,38.5,4.653333333333333,177.9,0.1,218.6,0.05333333333333334,142,1.9733333333333336,7.336666666666667,7.195333333333333,NA,NA,NA,0.756396298312466,990.9333333333334
003,2019-05-23,2019-05-23T16:34:54Z,7.854666666666667,0.13333333333333333,38.56666666666667,4.65,178,0.1,218.36666666666667,0.04666666666666667,142,2.006666666666667,7.33,7.214333333333333,NA,NA,NA,0.7592088550172382,990.9333333333334
003,2019-05-23,2019-05-23T16:34:57Z,7.953666666666667,0.14666666666666667,38.7,4.696666666666666,178.13333333333333,0.1,218.66666666666663,0.04666666666666667,142,1.9733333333333336,7.33,6.993666666666667,NA,NA,NA,0.7686218472146616,990.8888888888888
003,2019-05-23,2019-05-23T16:35:00Z,8.094333333333333,0.14666666666666667,38.9,4.723333333333334,178.3,0.1,218.2,0.05333333333333334,142,1.9333333333333331,7.33,6.915666666666667,NA,NA,NA,0.7820041734712393,990.8444444444444
003,2019-05-23,2019-05-23T16:35:03Z,8.160333333333334,0.13333333333333333,39.03333333333333,4.75,178.36666666666667,0.1,218.26666666666668,0.05,142,1.9733333333333336,7.33,6.886666666666667,NA,NA,NA,0.7894438395935403,990.8
003,2019-05-23,2019-05-23T16:35:09Z,8.214666666666666,0.12666666666666668,39.233333333333334,4.773333333333333,178.5,0.1,218.33333333333337,0.05666666666666667,142,2.04,7.32,6.862666666666667,NA,NA,NA,0.7950235891852658,990.8888888888888
003,2019-05-23,2019-05-23T16:35:12Z,8.254333333333333,0.14333333333333334,39.2,4.776666666666666,178.6,0.1,218.36666666666667,0.04333333333333333,142,1.913333333333333,7.32,6.851,NA,NA,NA,0.7980629649791326,990.8
003,2019-05-23,2019-05-23T16:35:15Z,8.303666666666667,0.14,39.3,4.796666666666667,178.73333333333332,0.1,218.86666666666667,0.06333333333333332,142,1.9533333333333331,7.32,6.759,NA,NA,NA,0.8031663944837597,990.8444444444444
003,2019-05-23,2019-05-23T16:35:18Z,8.346,0.14,39.33333333333333,4.806666666666667,178.8,0.1,218.83333333333337,0.08,142,1.9633333333333336,7.316666666666666,6.7283333333333335,NA,NA,NA,0.8072718199963709,990.8
003,2019-05-23,2019-05-23T16:35:21Z,8.447666666666667,0.13333333333333333,39.4,4.816666666666666,178.93333333333334,0.1,218.3,0.04666666666666667,142,1.913333333333333,7.31,6.692666666666667,NA,NA,NA,0.8155960805661405,990.8444444444444
003,2019-05-23,2019-05-23T16:35:24Z,8.582,0.1366666666666667,39.4,4.82,179.13333333333333,0.1,218.23333333333332,0.08333333333333334,142,1.91,7.31,6.613,NA,NA,NA,0.8298856831790963,990.8444444444444
003,2019-05-23,2019-05-23T16:35:27Z,8.725999999999999,0.12,39.166666666666664,4.8,179.23333333333332,0.1,218.23333333333332,0.04333333333333333,142,1.71,7.31,6.558333333333334,NA,NA,NA,0.842564870259481,990.8444444444444
003,2019-05-23,2019-05-23T16:35:30Z,8.869666666666667,0.13,38.9,4.786666666666667,179.33333333333334,0.1,218.4,0.05333333333333334,142,1.6166666666666667,7.31,6.464666666666667,NA,NA,NA,0.8565369261477046,990.9333333333334
003,2019-05-23,2019-05-23T16:35:33Z,8.944333333333333,0.11666666666666668,38.766666666666666,4.763333333333333,179.4,0.1,218.06666666666663,0.05666666666666666,142,1.4533333333333334,7.306666666666667,6.492333333333334,NA,NA,NA,0.8656777354382145,990.9333333333334
003,2019-05-23,2019-05-23T16:35:36Z,9.051666666666666,0.12,38.6,4.753333333333333,179.46666666666667,0.1,217.93333333333337,0.04666666666666667,142,1.42,7.3,6.403333333333333,NA,NA,NA,0.8733895844674288,990.9333333333334
003,2019-05-23,2019-05-23T16:35:39Z,9.187,0.11333333333333331,38.66666666666667,4.766666666666667,179.5,0.1,217.63333333333333,0.01666666666666666,141,1.403333333333333,7.3,6.327333333333334,NA,NA,NA,0.8883369624387588,990.8444444444444
003,2019-05-23,2019-05-23T16:35:42Z,9.244333333333334,0.12666666666666668,38.7,4.773333333333333,179.53333333333333,0.1,217.7,0.03,141.33333333333334,1.35,7.3,6.307666666666667,NA,NA,NA,0.8944157140264924,990.8888888888888
003,2019-05-23,2019-05-23T16:35:45Z,9.305666666666667,0.11333333333333331,38.7,4.78,179.66666666666666,0.1,218,0.07666666666666666,142,1.4333333333333331,7.3,6.254,NA,NA,NA,0.8999274178914898,990.8888888888888
003,2019-05-23,2019-05-23T16:35:48Z,9.344,0.13666666666666666,38.6,4.773333333333333,179.7,0.1,218.06666666666663,0.06333333333333334,142,1.56,7.29,6.2589999999999995,NA,NA,NA,0.9038967519506442,990.8888888888888
003,2019-05-23,2019-05-23T16:35:51Z,9.420666666666666,0.13333333333333333,38.36666666666667,4.746666666666667,179.86666666666667,0.1,218.16666666666663,0.08333333333333334,142,1.5566666666666666,7.29,6.2026666666666666,NA,NA,NA,0.9103384140809292,990.9333333333334
003,2019-05-23,2019-05-23T16:35:54Z,9.587333333333332,0.12666666666666668,37.766666666666666,4.6866666666666665,180,0.1,217.96666666666667,0.04,142,1.4566666666666666,7.29,6.133666666666667,NA,NA,NA,0.9263064779531844,990.9333333333334
003,2019-05-23,2019-05-23T16:35:57Z,9.667333333333334,0.13,37.06666666666666,4.593333333333333,180,0.1,218.1,0.10333333333333332,142,1.42,7.283333333333333,6.1226666666666665,NA,NA,NA,0.9351524224278716,990.9333333333334
003,2019-05-23,2019-05-23T16:36:00Z,9.7283333333333335,0.13,36.3,4.51,180.03333333333333,0.1,218.53333333333333,0.08333333333333333,142,1.4166666666666663,7.28,6.075,NA,NA,NA,0.94061876247505,990.8444444444444
003,2019-05-23,2019-05-23T16:36:03Z,9.803666666666668,0.13333333333333333,35.8,4.4366666666666665,180.16666666666663,0.1,218.36666666666667,0.05666666666666666,142,1.4833333333333334,7.28,6.104,NA,NA,NA,0.9478769733260752,990.9333333333334
003,2019-05-23,2019-05-23T16:36:06Z,9.901666666666666,0.15,35.233333333333334,4.376666666666667,180.3,0.1,218.33333333333337,0.08,142,1.4733333333333334,7.28,6.062333333333333,NA,NA,NA,0.9571992378878608,990.9333333333334
