MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,turbidity_FNU,specificConductivity_uSpcm,doConcentration_mgpL,doSaturation_percent,temp_degC,barometerAirHandheld_mbars
003,2017-06-07,2017-06-07T12:11:48Z,1.0333333333333334,NA,NA,178.1,9.656666666666666,114.7,23.961333333333332,990.2666666666668
003,2017-06-07,2017-06-07T12:11:51Z,1.1,NA,NA,178.1,9.566666666666666,113.53333333333332,23.923333333333332,990.4
003,2017-06-07,2017-06-07T12:11:57Z,1.2,NA,NA,178.1,9.42,111.7,23.860666666666667,990.3555555555556
003,2017-06-07,2017-06-07T12:12:03Z,1.2666666666666666,NA,NA,178.23333333333332,9.286666666666669,109.86666666666667,23.74,990.3555555555556
003,2017-06-07,2017-06-07T12:12:06Z,1.3,NA,NA,178.3,9.01,106.46666666666668,23.647666666666662,990.4
003,2017-06-07,2017-06-07T12:12:12Z,1.3333333333333333,NA,NA,178.4,8.73,102.7,23.447333333333333,990.3555555555556
003,2017-06-07,2017-06-07T12:12:15Z,1.4,NA,NA,178.46666666666667,8.7,102.13333333333333,23.352,990.3555555555556
003,2017-06-07,2017-06-07T12:12:21Z,1.4666666666666666,NA,NA,178.63333333333333,8.64,101.13333333333333,23.177,990.3111111111112
003,2017-06-07,2017-06-07T12:12:24Z,1.5,NA,NA,178.83333333333334,8.586666666666666,100.3,23.081,990.2666666666668
003,2017-06-07,2017-06-07T12:12:30Z,1.5666666666666669,NA,NA,178.86666666666667,8.143333333333333,94.73333333333332,22.854666666666667,990.3555555555556
003,2017-06-07,2017-06-07T12:12:33Z,1.6333333333333333,NA,NA,178.76666666666668,8.08,93.83333333333331,22.744,990.2666666666668
003,2017-06-07,2017-06-07T12:12:36Z,1.7,NA,NA,178.56666666666666,8.013333333333334,92.9,22.661333333333335,990.2666666666668
003,2017-06-07,2017-06-07T12:12:39Z,1.7333333333333334,NA,NA,178.3,7.713333333333333,89.3,22.600666666666665,990.2666666666668
003,2017-06-07,2017-06-07T12:12:42Z,1.8,NA,NA,178.13333333333333,7.436666666666667,85.96666666666667,22.536666666666665,990.4
003,2017-06-07,2017-06-07T12:12:51Z,1.9,NA,NA,177.8,7.21,82.93333333333334,22.250333333333337,990.3555555555556
003,2017-06-07,2017-06-07T12:12:54Z,1.9333333333333331,NA,NA,177.8,7.183333333333334,82.5,22.164666666666665,990.3555555555556
003,2017-06-07,2017-06-07T12:12:57Z,2,NA,NA,177.76666666666668,7.133333333333334,81.83333333333333,22.111666666666665,990.3111111111112
003,2017-06-07,2017-06-07T12:13:03Z,2.1,NA,NA,177.66666666666666,7.093333333333333,81.2,22.026666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:13:06Z,2.166666666666667,NA,NA,177.5,7.1,81.16666666666667,21.969333333333335,990.3111111111112
003,2017-06-07,2017-06-07T12:13:09Z,2.2666666666666666,NA,NA,177.4,6.95,79.33333333333333,21.851,990.2666666666668
003,2017-06-07,2017-06-07T12:13:12Z,2.3,NA,NA,177.4,6.493333333333333,73.9,21.680333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:13:18Z,2.3666666666666667,NA,NA,177.26666666666668,6.01,67.83333333333333,21.266666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:13:21Z,2.433333333333333,NA,NA,177.2,5.773333333333333,64.86666666666667,21.051666666666662,990.3111111111112
003,2017-06-07,2017-06-07T12:13:24Z,2.5,NA,NA,176.83333333333334,5.69,63.7,20.880333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:13:27Z,2.533333333333333,NA,NA,176.53333333333333,5.346666666666667,59.7,20.700333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:13:30Z,2.6,NA,NA,176.26666666666668,5.033333333333333,56,20.554666666666662,990.4
003,2017-06-07,2017-06-07T12:13:36Z,2.7,NA,NA,175.93333333333334,4.7,52,20.258333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:13:42Z,2.7333333333333334,NA,NA,176.16666666666666,4.11,45.1,19.861333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:13:45Z,2.8,NA,NA,176.1,3.5466666666666664,38.8,19.669,990.2666666666668
003,2017-06-07,2017-06-07T12:13:48Z,2.9,NA,NA,175.7,3.15,34.36666666666667,19.473,990.3111111111112
003,2017-06-07,2017-06-07T12:13:51Z,2.933333333333333,NA,NA,175.3,2.723333333333333,29.6,19.268,990.2666666666668
003,2017-06-07,2017-06-07T12:13:54Z,3,NA,NA,174.93333333333334,2.39,25.833333333333332,19.063333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:13:57Z,3.066666666666667,NA,NA,174.6,2.24,24.1,18.81,990.3555555555556
003,2017-06-07,2017-06-07T12:14:00Z,3.1333333333333333,NA,NA,174.63333333333333,1.85,19.766666666666666,18.509,990.3555555555556
003,2017-06-07,2017-06-07T12:14:03Z,3.2333333333333334,NA,NA,174.56666666666666,1.5366666666666666,16.366666666666667,18.232,990.2666666666668
003,2017-06-07,2017-06-07T12:14:06Z,3.3,NA,NA,174.33333333333334,1.4166666666666667,14.966666666666669,17.936333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:14:09Z,3.4,NA,NA,174.43333333333334,1.3033333333333337,13.7,17.589,990.3111111111112
003,2017-06-07,2017-06-07T12:14:15Z,3.433333333333333,NA,NA,177.76666666666668,0.81,8.2,16.126333333333335,990.3111111111112
003,2017-06-07,2017-06-07T12:14:18Z,3.5,NA,NA,177.2,0.7166666666666667,7.266666666666667,15.937666666666669,990.3111111111112
003,2017-06-07,2017-06-07T12:14:21Z,3.566666666666667,NA,NA,176.6,0.6533333333333333,6.633333333333333,15.84,990.3111111111112
003,2017-06-07,2017-06-07T12:14:24Z,3.6333333333333337,NA,NA,176.13333333333333,0.61,6.166666666666667,15.755666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:14:27Z,3.7,NA,NA,176.06666666666666,0.58,5.8,15.685333333333332,990.2666666666668
003,2017-06-07,2017-06-07T12:14:30Z,3.8,NA,NA,176.63333333333333,0.54,5.4,15.548,990.2666666666668
003,2017-06-07,2017-06-07T12:14:33Z,3.8666666666666663,NA,NA,177.56666666666666,0.48333333333333334,4.833333333333333,15.359666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:14:36Z,3.9,NA,NA,178.56666666666666,0.44333333333333336,4.433333333333334,15.161666666666669,990.2666666666668
003,2017-06-07,2017-06-07T12:14:39Z,3.966666666666667,NA,NA,179.7,0.41,4.1,14.958333333333332,990.3111111111112
003,2017-06-07,2017-06-07T12:14:42Z,4.066666666666666,NA,NA,180.93333333333337,0.38,3.8,14.745666666666668,990.3111111111112
003,2017-06-07,2017-06-07T12:14:45Z,4.166666666666667,NA,NA,181.9,0.36,3.5,14.592666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:14:48Z,4.2,NA,NA,182.66666666666663,0.33666666666666667,3.333333333333333,14.471,990.2666666666668
003,2017-06-07,2017-06-07T12:14:51Z,4.3,NA,NA,183.5,0.32333333333333336,3.1333333333333333,14.305333333333332,990.2666666666668
003,2017-06-07,2017-06-07T12:14:54Z,4.366666666666667,NA,NA,184.3,0.31,3.033333333333333,14.127,990.3111111111112
003,2017-06-07,2017-06-07T12:14:57Z,4.4,NA,NA,184.86666666666667,0.31,3,13.977,990.2666666666668
003,2017-06-07,2017-06-07T12:15:00Z,4.533333333333333,NA,NA,185.4,0.31666666666666665,3.066666666666667,13.822,990.2666666666668
003,2017-06-07,2017-06-07T12:15:03Z,4.6,NA,NA,185.7,0.33,3.2,13.692666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:15:06Z,4.666666666666667,NA,NA,185.8,0.36,3.5,13.582666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:15:09Z,4.733333333333333,NA,NA,185.83333333333337,0.4033333333333333,3.8666666666666663,13.455666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:15:12Z,4.8,NA,NA,185.96666666666667,0.45,4.333333333333333,13.311333333333334,990.3111111111112
003,2017-06-07,2017-06-07T12:15:18Z,4.866666666666667,NA,NA,186.3,0.5566666666666666,5.3,13.117,990.2666666666668
003,2017-06-07,2017-06-07T12:15:21Z,4.933333333333334,NA,NA,186.66666666666663,0.59,5.633333333333333,13.027666666666669,990.2666666666668
003,2017-06-07,2017-06-07T12:15:24Z,5,NA,NA,186.9,0.62,5.866666666666667,12.946,990.3111111111112
003,2017-06-07,2017-06-07T12:15:27Z,5.1,NA,NA,186.86666666666667,0.64,6.1,12.87,990.2666666666668
003,2017-06-07,2017-06-07T12:15:36Z,5.133333333333333,NA,NA,185.76666666666668,0.81,7.633333333333334,12.701333333333332,990.2666666666668
003,2017-06-07,2017-06-07T12:15:39Z,5.2,NA,NA,185.7,0.87,8.2,12.649,990.3111111111112
003,2017-06-07,2017-06-07T12:15:42Z,5.233333333333333,NA,NA,185.8,0.91,8.533333333333333,12.598666666666666,990.4
003,2017-06-07,2017-06-07T12:15:45Z,5.3,NA,NA,186.13333333333333,0.92,8.7,12.528333333333332,990.3111111111112
003,2017-06-07,2017-06-07T12:15:48Z,5.4,NA,NA,186.6,0.91,8.533333333333333,12.451666666666666,990.3555555555556
003,2017-06-07,2017-06-07T12:15:51Z,5.533333333333333,NA,NA,187,0.8666666666666667,8.1,12.390666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:15:54Z,5.6,NA,NA,187.63333333333333,0.7966666666666666,7.466666666666667,12.302,990.4
003,2017-06-07,2017-06-07T12:15:57Z,5.7,NA,NA,188.3,0.7033333333333334,6.533333333333333,12.214333333333334,990.3111111111112
003,2017-06-07,2017-06-07T12:16:00Z,5.733333333333333,NA,NA,188.9,0.6,5.6,12.141666666666667,990.4
003,2017-06-07,2017-06-07T12:16:03Z,5.8,NA,NA,189.4,0.5133333333333333,4.8,12.050666666666666,990.3111111111112
003,2017-06-07,2017-06-07T12:16:06Z,5.866666666666667,NA,NA,189.73333333333332,0.45666666666666667,4.233333333333333,11.967666666666666,990.3555555555556
003,2017-06-07,2017-06-07T12:16:09Z,5.9,NA,NA,189.9,0.42666666666666664,3.966666666666667,11.899,990.4
003,2017-06-07,2017-06-07T12:16:12Z,6,NA,NA,190.13333333333333,0.42,3.9,11.817333333333332,990.3555555555556
003,2017-06-07,2017-06-07T12:16:15Z,6.1,NA,NA,190.53333333333333,0.42,3.9,11.732333333333331,990.3111111111112
003,2017-06-07,2017-06-07T12:16:24Z,6.2,NA,NA,192.73333333333332,0.36,3.3,11.482,990.2666666666668
003,2017-06-07,2017-06-07T12:16:30Z,6.233333333333333,NA,NA,194.2,0.28,2.6,11.379,990.2666666666668
003,2017-06-07,2017-06-07T12:16:33Z,6.266666666666667,NA,NA,194.86666666666667,0.25333333333333335,2.3,11.346333333333332,990.2666666666668
003,2017-06-07,2017-06-07T12:16:36Z,6.333333333333333,NA,NA,195.53333333333333,0.23,2.1,11.306,990.2666666666668
003,2017-06-07,2017-06-07T12:16:39Z,6.4,NA,NA,196.4,0.2066666666666667,1.9,11.247,990.3111111111112
003,2017-06-07,2017-06-07T12:16:42Z,6.433333333333334,NA,NA,197.33333333333337,0.19333333333333333,1.7333333333333334,11.186333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:16:45Z,6.5,NA,NA,198.4,0.18,1.6333333333333333,11.107333333333331,990.2666666666668
003,2017-06-07,2017-06-07T12:16:48Z,6.6,NA,NA,199.56666666666663,0.17,1.5333333333333334,11.018,990.2666666666668
003,2017-06-07,2017-06-07T12:16:51Z,6.633333333333333,NA,NA,200.8,0.16,1.4666666666666666,10.952666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:16:54Z,6.7,NA,NA,202.26666666666668,0.15333333333333332,1.4,10.876333333333331,990.3111111111112
003,2017-06-07,2017-06-07T12:16:57Z,6.8,NA,NA,203.83333333333337,0.15,1.3333333333333333,10.803,990.3111111111112
003,2017-06-07,2017-06-07T12:17:03Z,6.9,NA,NA,207.73333333333332,0.14,1.3,10.646333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:17:09Z,7,NA,NA,211.06666666666663,0.1366666666666667,1.2,10.5,990.2666666666668
003,2017-06-07,2017-06-07T12:17:15Z,7.1,NA,NA,212.96666666666667,0.13,1.2,10.371666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:17:24Z,7.166666666666667,NA,NA,215.63333333333333,0.12666666666666668,1.1,10.165333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:17:27Z,7.2,NA,NA,216.83333333333337,0.12,1.1,10.093666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:17:30Z,7.3,NA,NA,217.86666666666667,0.12,1.1,10.028333333333332,990.3111111111112
003,2017-06-07,2017-06-07T12:17:36Z,7.4,NA,NA,219.9,0.12,1.0666666666666669,9.888333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:17:39Z,7.433333333333334,NA,NA,220.53333333333333,0.12,1,9.841333333333331,990.3555555555556
003,2017-06-07,2017-06-07T12:17:42Z,7.5,NA,NA,221.16666666666663,0.12,1,9.792,990.2666666666668
003,2017-06-07,2017-06-07T12:17:48Z,7.6,NA,NA,222.26666666666668,0.11,1,9.692,990.2666666666668
003,2017-06-07,2017-06-07T12:17:54Z,7.633333333333333,NA,NA,223.26666666666668,0.11,1,9.602,990.2666666666668
003,2017-06-07,2017-06-07T12:17:57Z,7.7,NA,NA,223.6,0.11,1,9.565666666666669,990.2666666666668
003,2017-06-07,2017-06-07T12:18:03Z,7.766666666666667,NA,NA,224.2,0.11,1,9.487333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:18:06Z,7.8,NA,NA,224.56666666666663,0.11,0.9333333333333332,9.421333333333331,990.3111111111112
003,2017-06-07,2017-06-07T12:18:12Z,7.9,NA,NA,225.26666666666668,0.11,0.9,9.300333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:18:18Z,8,NA,NA,225.7,0.1,0.9,9.217,990.2666666666668
003,2017-06-07,2017-06-07T12:18:24Z,8.066666666666666,NA,NA,225.8,0.1,0.9,9.17,990.2666666666668
003,2017-06-07,2017-06-07T12:18:27Z,8.1,NA,NA,225.93333333333337,0.1,0.8,9.135,990.2666666666668
003,2017-06-07,2017-06-07T12:18:30Z,8.133333333333333,NA,NA,226.1,0.09666666666666666,0.8,9.092666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:18:33Z,8.2,NA,NA,226.33333333333337,0.09,0.8,9.048666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:18:39Z,8.3,NA,NA,226.73333333333332,0.09,0.8,8.964,990.2222222222224
003,2017-06-07,2017-06-07T12:18:48Z,8.366666666666667,NA,NA,227.03333333333333,0.09,0.8,8.817,990.2666666666668
003,2017-06-07,2017-06-07T12:18:51Z,8.4,NA,NA,226.9,0.09,0.7666666666666667,8.779666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:18:57Z,8.5,NA,NA,226.56666666666663,0.08,0.7,8.732666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:19:03Z,8.566666666666666,NA,NA,226.5,0.08,0.7,8.669,990.2666666666668
003,2017-06-07,2017-06-07T12:19:06Z,8.6,NA,NA,226.56666666666663,0.08,0.7,8.626,990.2666666666668
003,2017-06-07,2017-06-07T12:19:09Z,8.7,NA,NA,226.6,0.07666666666666667,0.6333333333333333,8.577666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:19:15Z,8.8,NA,NA,226.43333333333337,0.07,0.6,8.497,990.2666666666668
003,2017-06-07,2017-06-07T12:19:24Z,8.833333333333334,NA,NA,226.4,0.07,0.6,8.414666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:19:27Z,8.9,NA,NA,226.5,0.07,0.6,8.393333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:19:30Z,8.933333333333334,NA,NA,226.6,0.06,0.5333333333333333,8.371666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:19:33Z,9,NA,NA,226.73333333333332,0.06,0.5,8.352666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:19:36Z,9.066666666666666,NA,NA,226.9,0.06,0.5,8.335666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:19:39Z,9.1,NA,NA,227.2,0.06,0.5,8.310333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:19:42Z,9.2,NA,NA,227.43333333333337,0.06,0.5,8.279666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:19:48Z,9.233333333333333,NA,NA,227.76666666666668,0.06,0.5,8.231,990.2666666666668
003,2017-06-07,2017-06-07T12:19:51Z,9.3,NA,NA,227.86666666666667,0.06,0.5,8.205,990.2666666666668
003,2017-06-07,2017-06-07T12:19:54Z,9.366666666666667,NA,NA,227.9,0.06,0.5,8.184,990.2666666666668
003,2017-06-07,2017-06-07T12:19:57Z,9.433333333333334,NA,NA,227.9,0.06,0.5,8.159666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:20:00Z,9.5,NA,NA,227.9,0.06,0.5,8.133666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:20:03Z,9.566666666666666,NA,NA,227.9,0.05,0.5,8.097666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:20:06Z,9.6,NA,NA,227.9,0.05,0.5,8.067666666666666,990.2222222222224
003,2017-06-07,2017-06-07T12:20:12Z,9.7,NA,NA,227.63333333333333,0.05,0.5,8.015666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:20:15Z,9.733333333333333,NA,NA,227.3,0.05,0.5,8.001666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:20:18Z,9.833333333333334,NA,NA,227,0.05,0.43333333333333335,7.985666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:20:21Z,9.9,NA,NA,226.8,0.05,0.4,7.963333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:20:33Z,9.966666666666669,NA,NA,228.03333333333333,0.05,0.4,7.892333333333333,990.3555555555556
003,2017-06-07,2017-06-07T12:20:36Z,10,NA,NA,228.46666666666667,0.05,0.4,7.884333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:20:42Z,10.1,NA,NA,229,0.04,0.4,7.868333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:20:45Z,10.133333333333333,NA,NA,229.23333333333332,0.04,0.3666666666666667,7.859333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:20:48Z,10.2,NA,NA,229.36666666666667,0.04,0.3,7.849333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:20:54Z,10.233333333333333,NA,NA,229.66666666666663,0.04,0.3,7.828,990.2666666666668
003,2017-06-07,2017-06-07T12:20:57Z,10.3,NA,NA,229.8,0.04,0.3,7.812666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:21:03Z,10.4,NA,NA,229.9,0.04,0.3,7.780333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:21:09Z,10.5,NA,NA,229.83333333333337,0.04,0.3,7.752666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:21:21Z,10.6,NA,NA,230,0.04,0.3,7.717666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:21:24Z,10.633333333333333,NA,NA,230.16666666666663,0.04,0.3,7.708666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:21:27Z,10.7,NA,NA,230.33333333333337,0.04,0.3,7.700333333333334,990.3111111111112
003,2017-06-07,2017-06-07T12:21:30Z,10.733333333333333,NA,NA,230.46666666666667,0.04,0.3,7.692,990.2666666666668
003,2017-06-07,2017-06-07T12:21:33Z,10.8,NA,NA,230.7,0.04,0.3,7.683333333333334,990.3555555555556
003,2017-06-07,2017-06-07T12:21:36Z,10.9,NA,NA,230.86666666666667,0.03,0.3,7.677,990.3111111111112
003,2017-06-07,2017-06-07T12:21:42Z,10.966666666666669,NA,NA,231.1,0.03,0.3,7.659,990.3555555555556
003,2017-06-07,2017-06-07T12:21:45Z,11.066666666666666,NA,NA,231.16666666666663,0.03,0.3,7.645666666666666,990.3555555555556
003,2017-06-07,2017-06-07T12:21:48Z,11.1,NA,NA,231.26666666666668,0.03,0.3,7.625333333333334,990.3111111111112
003,2017-06-07,2017-06-07T12:21:51Z,11.2,NA,NA,231.3,0.03,0.23333333333333336,7.602,990.3111111111112
003,2017-06-07,2017-06-07T12:21:57Z,11.266666666666667,NA,NA,231.3,0.03,0.2,7.557333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:22:00Z,11.3,NA,NA,231.23333333333332,0.03,0.2,7.539666666666666,990.3555555555556
003,2017-06-07,2017-06-07T12:22:03Z,11.333333333333334,NA,NA,231.2,0.03,0.2,7.524333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:22:06Z,11.4,NA,NA,231.26666666666668,0.03,0.3,7.508,990.3111111111112
003,2017-06-07,2017-06-07T12:22:12Z,11.466666666666669,NA,NA,231.13333333333333,0.03,0.3,7.480666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:22:15Z,11.5,NA,NA,231.06666666666663,0.03,0.3,7.475666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:22:21Z,11.6,NA,NA,230.73333333333332,0.03,0.26666666666666666,7.472,990.2666666666668
003,2017-06-07,2017-06-07T12:22:30Z,11.666666666666666,NA,NA,230.46666666666667,0.03,0.2,7.431666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:22:33Z,11.7,NA,NA,230.36666666666667,0.03,0.2,7.417666666666666,990.2666666666668
003,2017-06-07,2017-06-07T12:22:39Z,11.8,NA,NA,230.1,0.02,0.2,7.402333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:22:45Z,11.866666666666667,NA,NA,230,0.02,0.2,7.387,990.3111111111112
003,2017-06-07,2017-06-07T12:22:48Z,11.9,NA,NA,230.03333333333333,0.02,0.2,7.378,990.2666666666668
003,2017-06-07,2017-06-07T12:22:51Z,11.966666666666669,NA,NA,230.1,0.02,0.2,7.368666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:22:54Z,12.033333333333331,NA,NA,230.16666666666663,0.02,0.2,7.359333333333334,990.3111111111112
003,2017-06-07,2017-06-07T12:22:57Z,12.1,NA,NA,230.33333333333337,0.02,0.13333333333333333,7.349666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:23:03Z,12.166666666666666,NA,NA,230.63333333333333,0.02,0.1,7.334333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:23:06Z,12.2,NA,NA,230.8,0.02,0.1,7.328333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:23:12Z,12.3,NA,NA,231.1,0.02,0.2,7.321,990.2666666666668
003,2017-06-07,2017-06-07T12:23:15Z,12.333333333333334,NA,NA,231.26666666666668,0.02,0.2,7.318,990.2666666666668
003,2017-06-07,2017-06-07T12:23:18Z,12.4,NA,NA,231.5,0.02,0.2,7.313,990.3555555555556
003,2017-06-07,2017-06-07T12:23:24Z,12.466666666666669,NA,NA,232,0.02,0.1,7.303666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:23:27Z,12.566666666666666,NA,NA,232.4,0.02,0.1,7.299333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:23:30Z,12.6,NA,NA,232.7,0.02,0.1,7.295666666666667,990.3555555555556
003,2017-06-07,2017-06-07T12:23:33Z,12.7,NA,NA,233.03333333333333,0.02,0.1,7.290333333333334,990.2666666666668
003,2017-06-07,2017-06-07T12:23:36Z,12.766666666666667,NA,NA,233.3,0.02,0.1,7.281333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:23:39Z,12.8,NA,NA,233.4,0.02,0.1,7.274,990.3111111111112
003,2017-06-07,2017-06-07T12:23:42Z,12.866666666666667,NA,NA,233.53333333333333,0.02,0.1,7.266666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:23:45Z,12.9,NA,NA,233.7,0.02,0.1,7.26,990.3111111111112
003,2017-06-07,2017-06-07T12:23:48Z,12.933333333333334,NA,NA,233.86666666666667,0.02,0.1,7.255,990.3111111111112
003,2017-06-07,2017-06-07T12:23:51Z,13,NA,NA,234.1,0.02,0.1,7.248666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:24:00Z,13.1,NA,NA,235.13333333333333,0.01333333333333333,0.1,7.233,990.2666666666668
003,2017-06-07,2017-06-07T12:24:03Z,13.2,NA,NA,235.53333333333333,0.01,0.1,7.229333333333333,990.2666666666668
003,2017-06-07,2017-06-07T12:24:09Z,13.266666666666667,NA,NA,236.2,0.01,0.1,7.220333333333333,990.3111111111112
003,2017-06-07,2017-06-07T12:24:12Z,13.3,NA,NA,236.33333333333337,0.01,0.1,7.216,990.4
003,2017-06-07,2017-06-07T12:24:15Z,13.366666666666667,NA,NA,236.4,0.01,0.1,7.213,990.3111111111112
003,2017-06-07,2017-06-07T12:24:18Z,13.4,NA,NA,236.5,0.01,0.1,7.21,990.2666666666668
003,2017-06-07,2017-06-07T12:24:21Z,13.466666666666669,NA,NA,236.56666666666663,0.01,0.1,7.209,990.3111111111112
003,2017-06-07,2017-06-07T12:24:24Z,13.533333333333331,NA,NA,236.6,0.01,0.1,7.207,990.2666666666668
003,2017-06-07,2017-06-07T12:24:27Z,13.6,NA,NA,236.66666666666663,0.01,0.1,7.201666666666667,990.2666666666668
003,2017-06-07,2017-06-07T12:24:30Z,13.666666666666666,NA,NA,236.8,0.01,0.1,7.196666666666667,990.3111111111112
003,2017-06-07,2017-06-07T12:24:33Z,13.766666666666667,NA,NA,236.93333333333337,0.01,0.1,7.191666666666666,990.3555555555556
