KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,6/3/2022 15:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.38,1.3,192.1,7.971,246.3,71.3,6.96,70.2,0.781,0.12,243.2,0.26,0.2,158,782.64,NA,-78.4,14.116,8.001,89.99999,180,99.9,0,11.8,985
,,,STANDARD DEVIATION:,0.24,0.88,28.3,4.646,6.2,35.6,2.84,12.7,0.456,0,4.8,0.27,0.25,3,1864.28,0.33,19.8,6.882,4.64,0,0,0,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,18D101260,18F101461,18D101260,17D108766,17D108766,18E106370,18F101461,18D101260,18D101260,17F103116,17F103116,18D101260,18E100546,18E106370,18E106370,18D101260,18F101461,18F101544,18F101544,18F101544,18F101544,18F101544,18F101544
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
6/1/2022,11:52:17,0,112,0.16,0.49,231.9,0.201,238.3,108.5,9.18,55.6,0.02,0.11,237.7,0.01,-0.03,155,1.16,8.42,-98.2,23.704,0.198,89.99999,180,99.9,0,11.8,985
6/1/2022,11:52:18,0,112,0.19,0.61,231.9,0.196,238.3,108.5,9.18,55.6,0.019,0.11,237.7,0.06,0.02,155,1.16,8.42,-98.2,23.711,0.205,89.99999,180,99.9,0,11.7,985.1
6/1/2022,11:52:19,0,112,0.18,0.57,231.9,0.22,238.3,108.4,9.17,55.6,0.021,0.11,237.7,-0.01,-0.05,155,1.15,8.42,-98.2,23.72,0.242,89.99999,180,99.9,0,11.7,985.1
6/1/2022,11:52:20,0,112,0.22,0.72,232,0.262,238.3,108.4,9.17,55.6,0.026,0.11,237.7,-0.06,-0.1,155,1.11,8.42,-98.2,23.727,0.287,89.99999,180,99.9,0,11.7,985.1
6/1/2022,11:52:21,0,112,0.25,0.83,231.9,0.336,238.4,108.3,9.16,55.6,0.033,0.11,237.8,-0.03,-0.07,155,1.2,8.42,-98.2,23.719,0.39,89.99999,180,99.9,0,11.7,985
