KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,2/9/2023 21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.6,2.14,141.2,4.132,161.6,63.6,63.6,5.4,34.7,5.871,0.08,160.4,0.25,0.2,104,9.87,0,NA,-63.6,18.93,4.155,89.99999,180,99.9,0,11.8,741.4
,,,STANDARD DEVIATION:,0.53,1.96,18.8,2.537,6.6,44.5,44.5,3.39,67.7,3.609,0,5.3,0.59,0.55,3,13.04,0,0.5,29.8,7.281,2.531,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,18D101260,18F101461,18D101260,18D104461,18D104461,18D104461,22B100947,18F101461,18D101260,18D101260,17F103116,17F103116,18D101260,20B120805,20B120805,22B100947,22B100947,18D101260,18F101461,18F101544,18F101544,18F101544,18F101544,18F101544,18F101544
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
6/15/2022,10:31:42,0,182,0.22,0.74,164.6,0.027,154.7,113.7,113.7,8.89,60.8,0.039,0.07,155.6,-0.34,-0.36,101,0.45,0,8.42,-101.3,28.026,0.027,89.99999,180,99.9,0,11.8,741.4
6/15/2022,10:31:43,0,182,0.27,0.9,164.6,0.024,154.7,113.8,113.8,8.9,60.7,0.034,0.07,155.6,-0.32,-0.34,101,0.51,0,8.43,-101.4,28.023,0.03,89.99999,180,99.9,0,11.7,741.5
6/15/2022,10:31:44,0,182,0.32,1.1,164.6,0.028,154.6,113.8,113.8,8.9,60.5,0.04,0.07,155.6,-0.26,-0.28,101,0.54,0,8.43,-101.6,28.018,0.029,89.99999,180,99.9,0,11.7,741.4
6/15/2022,10:31:45,0,182,0.25,0.85,164.5,0.022,154.6,113.8,113.8,8.9,60.6,0.032,0.07,155.5,-0.28,-0.3,101,0.5,0,8.43,-101.7,28.016,0.023,89.99999,180,99.9,0,11.7,741.5
6/15/2022,10:31:46,0,182,0.23,0.76,164.6,0.03,154.6,113.8,113.8,8.9,60.7,0.042,0.07,155.6,-0.28,-0.3,101,0.35,0,8.43,-101.7,28.017,0.045,89.99999,180,99.9,0,11.7,741.4
6/15/2022,10:31:47,0,182,0.29,0.98,164.6,0.077,154.6,113.7,113.7,8.9,60.7,0.108,0.07,155.6,-0.25,-0.28,101,0.28,0,8.43,-101.7,28.013,0.113,89.99999,180,99.9,0,11.7,741.4
6/15/2022,10:31:48,0,182,0.28,0.94,164.6,0.158,154.7,113.7,113.7,8.9,60.8,0.223,0.07,155.7,-0.31,-0.33,101,0.38,0,8.43,-101.7,27.997,0.177,89.99999,180,99.9,0,11.7,741.4
6/15/2022,10:31:49,0,182,0.28,0.93,164.6,0.227,154.7,113.7,113.7,8.9,60.9,0.321,0.07,155.7,-0.34,-0.36,101,0.45,0,8.43,-101.7,27.997,0.252,89.99999,180,99.9,0,11.7,741.5
6/15/2022,10:31:50,0,182,0.3,1.01,164.6,0.288,154.7,113.7,113.7,8.9,61.2,0.408,0.07,155.7,-0.3,-0.32,101,0.35,0,8.43,-101.4,28.001,0.307,89.99999,180,99.9,0,11.7,741.4
