KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,2/9/2023 19:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1,3.62,281.4,4.041,327,66.1,66.6,5.99,62.8,5.742,0.15,323.5,0.34,0.28,210,265.78,0,NA,-66.4,18.158,4.058,89.99999,180,99.9,0,11.8,746.5
,,,STANDARD DEVIATION:,0.9,3.33,24.8,1.792,6.5,42.5,42.7,3.57,10.1,2.548,0,6.4,0.36,0.34,4,512.39,0,0.3,17.7,3.81,1.781,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,18D101260,18F101461,18D101260,17D108766,17D108766,17D108766,18E106370,18F101461,18D101260,18D101260,17F103116,17F103116,18D101260,18E100546,18E100546,18E106370,18E106370,18D101260,18F101461,18F101544,18F101544,18F101544,18F101544,18F101544,18F101544
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
6/2/2022,10:13:28,0,33,0.2,0.63,318.5,0.112,318.2,118.3,119,9.76,45.2,0.159,0.15,318.3,-0.17,-0.19,207,0.31,0,8.39,-96.6,25.04,0.113,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:29,0,33,0.21,0.69,318.6,0.114,318.3,118.2,119,9.76,45.3,0.162,0.15,318.3,-0.12,-0.15,207,0.31,0,8.38,-96.5,25.041,0.128,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:30,0,33,0.22,0.73,318.4,0.15,318.2,118.2,119,9.76,45.4,0.213,0.15,318.2,-0.03,-0.06,207,0.39,0,8.38,-96.4,25.04,0.18,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:31,0,33,0.25,0.83,318.4,0.286,318.1,118.3,119.1,9.76,45.6,0.406,0.15,318.2,-0.03,-0.06,207,0.52,0,8.38,-96.3,25.038,0.323,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:32,0,33,0.23,0.77,318.5,0.392,318.3,118.3,119,9.76,45.6,0.557,0.15,318.3,-0.04,-0.08,207,0.52,0,8.38,-96.3,25.036,0.45,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:33,0,33,0.22,0.72,318.5,0.564,318.3,118.2,119,9.75,45.7,0.799,0.15,318.4,-0.04,-0.08,207,0.44,0,8.38,-96.3,25.028,0.619,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:34,0,33,0.21,0.7,318.5,0.698,318.5,118.3,119.1,9.76,45.8,0.99,0.15,318.5,0.01,-0.03,207,0.36,0,8.38,-96.3,25.005,0.747,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:35,0,33,0.22,0.72,318.5,0.837,318.7,118.4,119.2,9.78,46,1.187,0.15,318.7,0.04,0,207,0.35,0,8.38,-96.3,24.97,0.888,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:36,0,33,0.2,0.66,318.4,0.947,318.8,118.6,119.4,9.8,46,1.343,0.15,318.8,0.04,0,207,0.45,0,8.38,-96.3,24.936,0.964,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:37,0,33,0.21,0.68,318.5,1.023,319,118.9,119.7,9.83,46,1.45,0.15,318.9,0.03,-0.01,207,0.45,0,8.38,-96.4,24.93,1.062,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:38,0,33,0.21,0.69,318.7,1.127,319.2,119.3,120.1,9.86,46,1.598,0.15,319.2,-0.01,-0.05,207,0.4,0,8.38,-96.5,24.923,1.153,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:39,0,33,0.19,0.62,318.7,1.201,319.4,119.7,120.5,9.9,46,1.703,0.15,319.3,-0.03,-0.06,208,0.36,0,8.38,-96.5,24.902,1.221,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:40,0,33,0.19,0.63,318.6,1.245,319.4,119.9,120.7,9.92,46.1,1.766,0.15,319.3,-0.02,-0.06,208,0.31,0,8.38,-96.4,24.888,1.258,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:41,0,33,0.21,0.67,318.7,1.308,319.4,120.1,120.8,9.93,46.1,1.855,0.15,319.4,-0.09,-0.12,208,0.4,0,8.38,-96.4,24.885,1.355,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:42,0,33,0.22,0.72,318.7,1.431,319.7,120.1,120.9,9.94,46.3,2.029,0.15,319.6,-0.1,-0.14,208,0.44,0,8.38,-96.2,24.851,1.469,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:43,0,33,0.21,0.68,318.7,1.527,320,120.2,121,9.96,46.4,2.166,0.15,319.9,0.01,-0.03,208,0.41,0,8.37,-95.9,24.798,1.548,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:44,0,33,0.2,0.64,318.5,1.583,320.3,120,120.7,9.94,46.8,2.245,0.15,320.1,0.04,0,208,0.38,0,8.36,-95.1,24.738,1.594,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:45,0,33,0.22,0.72,318.6,1.639,321.9,118.5,119.3,9.85,48,2.325,0.15,321.6,-0.01,-0.05,209,0.38,0,8.33,-93.5,24.462,1.69,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:46,0,33,0.19,0.63,319.3,1.777,326,117.2,117.9,9.82,49.1,2.521,0.15,325.4,-0.01,-0.04,211,0.34,0,8.29,-91,24.023,1.789,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:47,0,33,0.17,0.54,319.8,1.819,328.3,116.9,117.7,9.86,49.6,2.581,0.16,327.5,0.01,-0.03,213,0.33,0,8.27,-89.4,23.748,1.856,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:48,0,33,0.21,0.7,320.6,1.912,331,116.6,117.4,9.88,50,2.713,0.16,330,0.01,-0.03,215,0.3,0,8.25,-88.3,23.451,1.948,89.99999,180,99.9,0,11.8,746.6
6/2/2022,10:13:49,0,33,0.24,0.79,320.6,1.993,333.6,115.9,116.7,9.88,50.6,2.828,0.16,332.4,0.05,0.01,216,0.25,0,8.23,-87.3,23.143,2.009,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:50,0,33,0.2,0.65,319.6,2.094,334.5,115.3,116.1,9.88,51.2,2.971,0.16,333.1,0.07,0.03,217,0.34,0,8.22,-86.6,22.817,2.134,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:51,0,33,0.22,0.72,316.9,2.169,335.1,114.5,115.3,9.88,51.8,3.078,0.16,333.5,0.04,-0.01,217,0.4,0,8.2,-85.1,22.408,2.178,89.99999,180,99.9,0,11.8,746.5
6/2/2022,10:13:52,0,33,0.26,0.87,314.9,2.227,334.3,113.6,114.4,9.87,52.3,3.161,0.16,332.6,0.04,0,216,0.32,0,8.18,-84,22.181,2.283,89.99999,180,99.9,0,11.8,746.5
