KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,2/9/2023 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.56,1.99,155.7,3.619,180.3,63.6,63.6,5.22,-41.1,5.142,0.08,178.7,0.88,0.79,116,45.76,0,NA,-71.5,19.358,3.644,89.99999,180,99.9,0,11.7,740.5
,,,STANDARD DEVIATION:,0.28,1.02,8.8,2.277,32.1,57.2,57.2,4.33,96,3.239,0.02,30.2,0.85,0.8,20,191.75,0,0.79,47.3,7.177,2.271,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,18D101260,18F101461,18D101260,18D104461,18D104461,18D104461,22B100947,18F101461,18D101260,18D101260,17F103116,17F103116,18D101260,20B120805,20B120805,22B100947,22B100947,18D101260,18F101461,18F101544,18F101544,18F101544,18F101544,18F101544,18F101544
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
6/15/2022,12:22:22,0,57,0.43,1.52,161.2,0.018,147.8,137.6,137.6,10.53,46.2,0.026,0.07,149.1,0.55,0.48,97,8.39,0,9.04,-138.5,29.236,0.012,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:23,0,57,0.47,1.63,161.3,0.003,147.9,137.6,137.6,10.54,46.3,0.004,0.07,149.2,0.57,0.49,97,8.36,0,9.04,-138.5,29.237,0.004,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:24,0,57,0.49,1.72,161.2,0.003,147.8,137.6,137.6,10.54,46.3,0.004,0.07,149.1,0.61,0.53,97,8.43,0,9.04,-138.6,29.239,0.008,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:25,0,57,0.51,1.79,161.2,0.022,147.8,137.6,137.6,10.54,46.4,0.032,0.07,149.1,0.63,0.55,97,8.58,0,9.04,-138.6,29.241,0.039,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:26,0,57,0.48,1.69,161.3,0.078,147.8,137.6,137.6,10.54,46.4,0.11,0.07,149.2,0.66,0.58,97,8.53,0,9.04,-138.6,29.242,0.104,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:27,0,57,0.47,1.66,161.2,0.138,147.8,137.6,137.6,10.53,46.5,0.196,0.07,149.1,0.64,0.56,97,8.64,0,9.04,-138.7,29.245,0.157,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:28,0,57,0.51,1.78,161.2,0.187,147.8,137.6,137.6,10.53,46.6,0.265,0.07,149.1,0.58,0.5,97,8.53,0,9.04,-138.6,29.248,0.212,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:29,0,57,0.52,1.84,161.3,0.26,147.9,137.6,137.6,10.53,46.9,0.369,0.07,149.2,0.56,0.49,97,8.4,0,9.04,-138.4,29.242,0.291,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:30,0,57,0.51,1.79,161.2,0.37,147.8,137.6,137.6,10.54,47.1,0.524,0.07,149.2,0.6,0.53,97,8.4,0,9.04,-138.3,29.222,0.422,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:31,0,57,0.54,1.91,161.2,0.488,147.9,137.6,137.6,10.54,47.4,0.692,0.07,149.2,0.75,0.66,97,8.35,0,9.04,-138.1,29.201,0.532,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:32,0,57,0.58,2.04,161.2,0.6,147.9,137.6,137.6,10.54,47.6,0.85,0.07,149.2,0.89,0.8,97,8.74,0,9.04,-138.1,29.177,0.63,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:33,0,57,0.59,2.1,161,0.676,147.9,137.5,137.5,10.55,47.5,0.957,0.07,149.2,0.85,0.76,97,9.08,0,9.04,-138.2,29.139,0.695,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:34,0,57,0.62,2.19,160.8,0.741,147.9,137.5,137.5,10.55,47.4,1.05,0.07,149.2,0.81,0.73,97,8.55,0,9.04,-138.3,29.103,0.774,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:35,0,57,0.62,2.19,160.8,0.857,148,137.5,137.5,10.56,47.5,1.214,0.07,149.2,0.88,0.79,97,8.98,0,9.04,-138.4,29.046,0.901,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:36,0,57,0.6,2.14,160.7,0.961,148.1,137.5,137.5,10.57,47.6,1.361,0.07,149.3,1.02,0.92,97,9.43,0,9.04,-138.3,29.008,0.977,89.99999,180,99.9,0,11.7,740.4
6/15/2022,12:22:37,0,57,0.62,2.19,160.6,1.007,148,137.6,137.6,10.58,47.8,1.426,0.07,149.3,1.01,0.91,97,9.06,0,9.04,-138.1,28.989,1.032,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:38,0,57,0.61,2.18,160.5,1.079,148,137.7,137.7,10.6,47.8,1.529,0.07,149.2,0.93,0.84,97,9.46,0,9.04,-138.1,28.973,1.114,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:39,0,57,0.59,2.08,160.5,1.18,148.1,137.6,137.6,10.59,47.8,1.672,0.07,149.3,0.96,0.86,97,9.16,0,9.04,-138.1,28.915,1.208,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:40,0,57,0.56,1.98,160.4,1.263,148.2,137.5,137.5,10.6,47.9,1.789,0.07,149.4,0.92,0.82,97,9.09,0,9.04,-138.1,28.857,1.293,89.99999,180,99.9,0,11.7,740.5
6/15/2022,12:22:41,0,57,0.58,2.06,160.1,1.331,148.1,137.5,137.5,10.6,48,1.885,0.07,149.3,1.05,0.95,97,9.7,0,9.04,-138,28.811,1.342,89.99999,180,99.9,0,11.7,740.5
