"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"10","8/8/2017","9:58:28",25.096,745.5,87.2,7.19,290.6,7.78,NA,NA,NA,-858.44,0,0.215,0.22,NA,NA,3.269,12.25,NA,NA,0
"11","8/8/2017","9:58:29",25.097,745.4,82.8,6.83,290.6,7.76,NA,NA,NA,-858.43,0,0.28,0.28,NA,NA,3.152,11.82,NA,NA,0.008
"12","8/8/2017","9:58:30",25.098,745.5,81.6,6.72,290.6,7.75,NA,NA,NA,-858.43,0,0.336,0.34,NA,NA,3.167,11.87,NA,NA,0.017
"13","8/8/2017","9:58:31",25.098,745.4,80.7,6.65,290.5,7.74,NA,NA,NA,-858.46,0,0.402,0.4,NA,NA,3.162,11.86,NA,NA,0.026
"14","8/8/2017","9:58:32",25.098,745.4,80.3,6.62,290.5,7.74,NA,NA,NA,-858.5,0,0.456,0.46,NA,NA,3.138,11.76,NA,NA,0.036
"15","8/8/2017","9:58:33",25.098,745.4,79.9,6.58,290.5,7.73,NA,NA,NA,-858.51,0,0.508,0.51,NA,NA,3.149,11.81,NA,NA,0.045
"16","8/8/2017","9:58:34",25.098,745.4,79.5,6.55,290.5,7.72,NA,NA,NA,-858.52,0,0.542,0.54,NA,NA,3.167,11.87,NA,NA,0.054
"17","8/8/2017","9:58:35",25.098,745.4,79.1,6.52,290.5,7.72,NA,NA,NA,-858.54,0,0.615,0.61,NA,NA,3.198,11.99,NA,NA,0.063
"18","8/8/2017","9:58:36",25.098,745.4,78.8,6.5,290.4,7.71,NA,NA,NA,-858.55,0,0.689,0.69,NA,NA,3.229,12.1,NA,NA,0.076
"19","8/8/2017","9:58:37",25.098,745.4,78.6,6.48,290.4,7.71,NA,NA,NA,-858.56,0,0.746,0.75,NA,NA,3.238,12.14,NA,NA,0.087
"20","8/8/2017","9:58:38",25.098,745.4,78.3,6.46,290.4,7.71,NA,NA,NA,-858.56,0,0.818,0.82,NA,NA,3.234,12.12,NA,NA,0.099
