"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"24","5/23/2017","7:48:44",19.347,733.4,90.7,8.35,245.4,8.18,170.5,4.03,0,0.64,NA,25.48,NA,0,0
"26","5/23/2017","7:48:46",19.355,733.4,90.2,8.31,245.5,8.19,170.3,3.95,0,0.65,NA,25.67,NA,0.001,0
"29","5/23/2017","7:48:49",19.364,733.4,89.7,8.26,245.6,8.21,170.1,3.87,0,0.65,NA,25.49,NA,0.002,0
"30","5/23/2017","7:48:50",19.37,733.4,89.6,8.24,245.6,8.22,170,3.87,0,0.66,NA,25.32,NA,0.003,0
"31","5/23/2017","7:48:51",19.374,733.4,89.4,8.23,245.6,8.23,169.8,3.86,0,0.66,NA,25.34,NA,0.004,0
"32","5/23/2017","7:48:52",19.375,733.4,89.3,8.22,245.6,8.23,169.6,3.87,0,0.66,NA,25.22,NA,0.005,0
"33","5/23/2017","7:48:53",19.376,733.4,89.2,8.21,245.7,8.24,169.4,3.89,0,0.65,NA,25.25,NA,0.007,0.1
"34","5/23/2017","7:48:54",19.379,733.4,89.1,8.2,245.7,8.24,169.3,3.9,0,0.66,NA,25.27,NA,0.008,0.1
"35","5/23/2017","7:48:55",19.383,733.4,89,8.19,245.7,8.25,169.1,3.91,0,0.65,NA,25.26,NA,0.01,0.1
"36","5/23/2017","7:48:56",19.385,733.4,89,8.19,245.7,8.25,169,3.88,0,0.65,NA,25.07,NA,0.012,0.1
"37","5/23/2017","7:48:57",19.387,733.4,88.9,8.18,245.7,8.26,168.8,3.89,0,0.65,NA,24.8,NA,0.016,0.1
"38","5/23/2017","7:48:58",19.39,733.3,88.8,8.17,245.8,8.36,168.8,3.89,0,0.65,NA,24.66,NA,0.02,0.2
"39","5/23/2017","7:48:59",19.394,733.4,88.8,8.17,245.8,8.37,168.7,3.89,0,0.65,NA,24.53,NA,0.026,0.2
"40","5/23/2017","7:49:00",19.396,733.4,88.7,8.16,245.8,8.37,168.6,3.89,0,0.65,NA,24.5,NA,0.032,0.2
"41","5/23/2017","7:49:01",19.397,733.3,88.7,8.16,245.9,8.38,168.6,3.88,0,0.65,NA,24.52,NA,0.041,0.3
"42","5/23/2017","7:49:02",19.397,733.3,88.6,8.15,245.9,8.38,168.6,3.87,0,0.65,NA,24.47,NA,0.049,0.3
"43","5/23/2017","7:49:03",19.397,733.4,88.6,8.15,246,8.38,168.6,3.88,0,0.64,NA,24.45,NA,0.057,0.4
"44","5/23/2017","7:49:04",19.397,733.4,88.5,8.14,246,8.39,168.6,3.87,0,0.64,NA,24.43,NA,0.068,0.4
"45","5/23/2017","7:49:05",19.398,733.3,88.5,8.14,246,8.39,168.6,3.89,0,0.64,NA,24.42,NA,0.081,0.4
"46","5/23/2017","7:49:06",19.398,733.4,88.5,8.14,246,8.39,168.6,3.89,0,0.64,NA,24.4,NA,0.092,0.5
"47","5/23/2017","7:49:07",19.398,733.3,88.5,8.14,246,8.4,168.5,3.88,0,0.63,NA,24.51,NA,0.105,0.5
"48","5/23/2017","7:49:08",19.398,733.4,88.5,8.14,246,8.4,168.5,3.86,0,0.64,NA,24.75,NA,0.12,0.5
"49","5/23/2017","7:49:09",19.399,733.3,88.5,8.14,246,8.4,168.5,3.86,0,0.64,NA,24.93,NA,0.134,0.5
"50","5/23/2017","7:49:10",19.399,733.4,88.5,8.14,246,8.4,168.5,3.86,0,0.64,NA,25.16,NA,0.147,0.5
"51","5/23/2017","7:49:11",19.398,733.4,88.5,8.14,246,8.4,168.5,3.88,0,0.64,NA,25.32,NA,0.161,0.5
"52","5/23/2017","7:49:12",19.398,733.3,88.5,8.14,246,8.41,168.5,3.89,0,0.64,NA,25.38,NA,0.175,0.6
"53","5/23/2017","7:49:13",19.398,733.4,88.5,8.14,246,8.41,168.5,3.89,0,0.64,NA,25.46,NA,0.193,0.6
"54","5/23/2017","7:49:14",19.399,733.3,88.5,8.14,246.1,8.41,168.5,3.91,0,0.65,NA,25.49,NA,0.207,0.6
"55","5/23/2017","7:49:15",19.4,733.4,88.5,8.14,246.1,8.41,168.5,3.9,0,0.64,NA,25.53,NA,0.223,0.6
"56","5/23/2017","7:49:16",19.401,733.4,88.5,8.14,246.1,8.41,168.5,3.92,0,0.65,NA,25.59,NA,0.238,0.6
"57","5/23/2017","7:49:17",19.402,733.4,88.5,8.14,246.1,8.41,168.5,3.92,0,0.65,NA,25.75,NA,0.258,0.6
"58","5/23/2017","7:49:18",19.402,733.4,88.5,8.14,246.1,8.41,168.5,3.91,0,0.65,NA,25.76,NA,0.274,0.7
"59","5/23/2017","7:49:19",19.403,733.4,88.5,8.14,246.1,8.41,168.5,3.9,0,0.65,NA,25.66,NA,0.292,0.7
"60","5/23/2017","7:49:20",19.403,733.3,88.5,8.14,246.1,8.41,168.5,3.89,0,0.64,NA,25.59,NA,0.31,0.7
"61","5/23/2017","7:49:21",19.403,733.3,88.5,8.14,246.1,8.42,168.5,3.88,0,0.64,NA,25.58,NA,0.333,0.8
"62","5/23/2017","7:49:22",19.403,733.4,88.5,8.14,246.1,8.42,168.5,3.88,0,0.65,NA,25.6,NA,0.352,0.8
"63","5/23/2017","7:49:23",19.404,733.4,88.5,8.14,246.1,8.42,168.5,3.89,0,0.65,NA,25.62,NA,0.372,0.8
"64","5/23/2017","7:49:24",19.404,733.3,88.5,8.14,246.1,8.42,168.5,3.93,0,0.65,NA,28.1,NA,0.392,0.8
"65","5/23/2017","7:49:25",19.405,733.4,88.5,8.14,246.1,8.42,168.5,3.92,0,0.64,NA,23.99,NA,0.418,0.9
"66","5/23/2017","7:49:26",19.406,733.4,88.5,8.14,246.1,8.42,168.5,3.88,0,0.65,NA,24.77,NA,0.441,0.9
"67","5/23/2017","7:49:27",19.406,733.4,88.5,8.14,246.1,8.43,168.5,3.88,0,0.64,NA,24.85,NA,0.464,0.9
