"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"42","6/13/2017","8:41:00",26.403,734.4,82.1,6.61,249.7,7.95,215.1,6,0,1.31,NA,13.29,NA,0,0.2
"43","6/13/2017","8:41:01",26.404,734.5,82,6.6,249.7,7.95,215.2,6.03,0,1.31,NA,13.32,NA,0.009,0.3
"44","6/13/2017","8:41:02",26.405,734.4,82,6.6,249.7,7.95,215.2,6.03,0,1.31,NA,13.46,NA,0.018,0.3
"45","6/13/2017","8:41:03",26.407,734.5,82,6.6,249.8,7.95,215.3,6.02,0,1.31,NA,13.71,NA,0.027,0.3
"46","6/13/2017","8:41:04",26.408,734.4,81.9,6.59,249.8,7.95,215.3,6.05,0,1.31,NA,13.92,NA,0.036,0.4
"47","6/13/2017","8:41:05",26.41,734.4,81.8,6.59,249.8,7.95,215.4,6.07,0,1.31,NA,14.01,NA,0.049,0.4
"48","6/13/2017","8:41:06",26.411,734.4,81.8,6.58,249.8,7.95,215.4,6.09,0,1.32,NA,14.1,NA,0.061,0.4
"49","6/13/2017","8:41:07",26.412,734.3,81.7,6.58,249.8,7.95,215.4,6.09,0,1.31,NA,14.25,NA,0.074,0.5
"50","6/13/2017","8:41:08",26.412,734.4,81.7,6.58,249.8,7.95,215.5,6.09,0,1.31,NA,14.23,NA,0.087,0.5
"51","6/13/2017","8:41:09",26.412,734.4,81.6,6.57,249.8,7.95,215.5,6.08,0,1.32,NA,14.17,NA,0.105,0.6
"52","6/13/2017","8:41:10",26.411,734.4,81.6,6.57,249.8,7.95,215.5,6.1,0,1.32,NA,14.11,NA,0.121,0.6
"53","6/13/2017","8:41:11",26.411,734.4,81.5,6.56,249.8,7.95,215.5,6.12,0,1.32,NA,14.07,NA,0.139,0.7
"54","6/13/2017","8:41:12",26.409,734.4,81.5,6.56,249.8,7.95,215.5,6.15,0,1.34,NA,14.1,NA,0.158,0.8
"55","6/13/2017","8:41:13",26.407,734.4,81.4,6.55,249.8,7.95,215.6,6.18,0,1.34,NA,14,NA,0.183,0.8
"56","6/13/2017","8:41:14",26.406,734.4,81.3,6.54,249.9,7.95,215.6,6.22,0,1.35,NA,14.14,NA,0.204,0.8
"57","6/13/2017","8:41:15",26.403,734.4,81.1,6.53,249.9,7.95,215.6,6.25,0,1.34,NA,14.21,NA,0.226,0.8
"58","6/13/2017","8:41:16",26.401,734.4,81,6.52,249.9,7.95,215.7,6.23,0,1.34,NA,14.31,NA,0.248,0.8
"59","6/13/2017","8:41:17",26.398,734.4,80.7,6.5,249.9,7.94,215.7,6.27,0,1.35,NA,14.4,NA,0.271,0.9
"60","6/13/2017","8:41:18",26.395,734.4,80.5,6.48,250,7.94,215.8,6.31,0,1.35,NA,14.41,NA,0.299,0.9
"61","6/13/2017","8:41:19",26.391,734.4,80.2,6.46,250,7.94,215.8,6.31,0,1.35,NA,14.53,NA,0.322,0.9
"62","6/13/2017","8:41:20",26.386,734.4,79.9,6.44,250,7.94,215.9,6.33,0,1.35,NA,14.61,NA,0.347,1
"63","6/13/2017","8:41:21",26.382,734.4,79.6,6.41,250.1,7.94,216,6.33,0,1.36,NA,14.73,NA,0.378,1
"64","6/13/2017","8:41:22",26.377,734.5,79.3,6.38,250.1,7.93,216,6.35,0,1.36,NA,14.72,NA,0.403,1
"65","6/13/2017","8:41:23",26.373,734.5,78.9,6.35,250.1,7.93,216.1,6.35,0,1.36,NA,14.79,NA,0.43,1
"66","6/13/2017","8:41:24",26.369,734.4,78.5,6.32,250.1,7.93,216.2,6.43,0,1.36,NA,14.93,NA,0.456,1
"67","6/13/2017","8:41:25",26.366,734.4,78.1,6.29,250.2,7.93,216.3,6.48,0,1.36,NA,14.78,NA,0.484,1.1
"68","6/13/2017","8:41:26",26.363,734.4,77.8,6.26,250.2,7.92,216.4,6.47,0,1.37,NA,14.68,NA,0.518,1.1
"69","6/13/2017","8:41:27",26.36,734.4,77.4,6.24,250.2,7.92,216.6,6.48,0,1.37,NA,14.63,NA,0.547,1.1
"70","6/13/2017","8:41:28",26.356,734.5,77.1,6.21,250.2,7.92,216.7,6.47,0,1.37,NA,14.5,NA,0.578,1.2
"71","6/13/2017","8:41:29",26.352,734.5,76.8,6.19,250.2,7.91,216.9,6.44,0,1.37,NA,14.52,NA,0.609,1.2
