"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"60","8/14/2017","16:27:40",26.041,728.3,137.4,11.13,340.1,9,NA,NA,NA,-848.43,0,5.254,5.25,NA,NA,1.298,4.88,NA,NA,0
"61","8/14/2017","16:27:41",26.032,728.3,137.5,11.14,340.1,9.01,NA,NA,NA,-848.4,0,5.264,5.26,NA,NA,1.3,4.89,NA,NA,0.009
"62","8/14/2017","16:27:42",26.021,728.3,137.5,11.14,340,9.01,NA,NA,NA,-848.35,0,5.27,5.27,NA,NA,1.292,4.86,NA,NA,0.019
"63","8/14/2017","16:27:43",26.014,728.3,137.5,11.15,340,9.02,NA,NA,NA,-848.34,0,5.288,5.29,NA,NA,1.282,4.82,NA,NA,0.029
"64","8/14/2017","16:27:44",26.009,728.3,137.6,11.15,340,9.02,NA,NA,NA,-848.32,0,5.301,5.3,NA,NA,1.292,4.86,NA,NA,0.039
"65","8/14/2017","16:27:45",25.999,728.3,137.6,11.15,339.9,9.02,NA,NA,NA,-848.3,0,5.309,5.31,NA,NA,1.293,4.86,NA,NA,0.051
"66","8/14/2017","16:27:46",25.989,728.3,137.6,11.16,339.9,9.03,NA,NA,NA,-848.24,0,5.325,5.33,NA,NA,1.281,4.82,NA,NA,0.062
"67","8/14/2017","16:27:47",25.98,728.3,137.6,11.16,339.9,9.03,NA,NA,NA,-848.25,0,5.342,5.34,NA,NA,1.293,4.86,NA,NA,0.072
"68","8/14/2017","16:27:48",25.975,728.3,137.6,11.16,339.9,9.03,NA,NA,NA,-848.23,0,5.354,5.35,NA,NA,1.291,4.86,NA,NA,0.082
"69","8/14/2017","16:27:49",25.971,728.3,137.6,11.16,339.9,9.04,NA,NA,NA,-848.11,0,5.357,5.36,NA,NA,1.302,4.9,NA,NA,0.092
"70","8/14/2017","16:27:50",25.967,728.3,137.5,11.16,339.9,9.04,NA,NA,NA,-848.07,0,5.355,5.36,NA,NA,1.294,4.87,NA,NA,0.105
"71","8/14/2017","16:27:51",25.958,728.3,137.5,11.15,339.9,9.04,NA,NA,NA,-848.08,0,5.342,5.34,NA,NA,1.295,4.87,NA,NA,0.116
"72","8/14/2017","16:27:52",25.94,728.3,137.4,11.15,340,9.04,NA,NA,NA,-848.09,0,5.347,5.35,NA,NA,1.297,4.88,NA,NA,0.128
"73","8/14/2017","16:27:53",25.922,728.2,137.4,11.15,340,9.05,NA,NA,NA,-848.06,0,5.351,5.35,NA,NA,1.295,4.87,NA,NA,0.144
"74","8/14/2017","16:27:54",25.894,728.3,137.3,11.15,340.1,9.05,NA,NA,NA,-847.98,0,5.355,5.36,NA,NA,1.29,4.85,NA,NA,0.156
"75","8/14/2017","16:27:55",25.86,728.3,137.1,11.14,340.1,9.05,NA,NA,NA,-847.93,0,5.366,5.37,NA,NA,1.274,4.8,NA,NA,0.167
"76","8/14/2017","16:27:56",25.828,728.3,136.9,11.13,340.2,9.05,NA,NA,NA,-847.9,0,5.384,5.38,NA,NA,1.259,4.74,NA,NA,0.177
"77","8/14/2017","16:27:57",25.789,728.3,136.7,11.12,340.3,9.06,NA,NA,NA,-847.86,0,5.38,5.38,NA,NA,1.25,4.7,NA,NA,0.186
"78","8/14/2017","16:27:58",25.76,728.2,136.4,11.1,340.3,9.06,NA,NA,NA,-847.76,0,5.37,5.37,NA,NA,1.234,4.64,NA,NA,0.196
"79","8/14/2017","16:27:59",25.729,728.3,136.1,11.09,340.4,9.06,NA,NA,NA,-847.76,0,5.379,5.38,NA,NA,1.226,4.62,NA,NA,0.204
"80","8/14/2017","16:28:00",25.695,728.3,135.8,11.07,340.5,9.06,NA,NA,NA,-847.75,0,5.364,5.36,NA,NA,1.212,4.56,NA,NA,0.212
"81","8/14/2017","16:28:01",25.664,728.3,135.4,11.04,340.5,9.06,NA,NA,NA,-847.82,0,5.364,5.36,NA,NA,1.203,4.53,NA,NA,0.22
"82","8/14/2017","16:28:02",25.611,728.3,135,11.02,340.6,9.06,NA,NA,NA,-847.8,0,5.368,5.37,NA,NA,1.195,4.5,NA,NA,0.228
"83","8/14/2017","16:28:03",25.583,728.3,134.6,10.99,340.7,9.07,NA,NA,NA,-847.78,0,5.367,5.37,NA,NA,1.193,4.49,NA,NA,0.238
"84","8/14/2017","16:28:04",25.546,728.3,134.1,10.96,340.8,9.07,NA,NA,NA,-847.74,0,5.363,5.36,NA,NA,1.18,4.44,NA,NA,0.246
"85","8/14/2017","16:28:05",25.516,728.2,133.6,10.92,340.9,9.07,NA,NA,NA,-847.69,0,5.362,5.36,NA,NA,1.178,4.44,NA,NA,0.254
"86","8/14/2017","16:28:06",25.479,728.3,129.2,10.57,340.9,9.07,NA,NA,NA,-847.52,0,5.356,5.36,NA,NA,1.162,4.38,NA,NA,0.262
"87","8/14/2017","16:28:07",25.453,728.3,129,10.56,341,9.07,NA,NA,NA,-847.52,0,5.359,5.36,NA,NA,1.162,4.37,NA,NA,0.272
"88","8/14/2017","16:28:08",25.425,728.3,128.2,10.5,341.1,9.07,NA,NA,NA,-847.53,0,5.361,5.36,NA,NA,1.153,4.34,NA,NA,0.281
"89","8/14/2017","16:28:09",25.406,728.3,128.4,10.52,341.1,9.07,NA,NA,NA,-847.57,0,5.362,5.36,NA,NA,1.151,4.33,NA,NA,0.289
"90","8/14/2017","16:28:10",25.389,728.3,128,10.49,341.1,9.07,NA,NA,NA,-847.49,0,5.363,5.36,NA,NA,1.141,4.3,NA,NA,0.296
"91","8/14/2017","16:28:11",25.374,728.3,127.7,10.47,341.1,9.07,NA,NA,NA,-847.5,0,5.351,5.35,NA,NA,1.141,4.3,NA,NA,0.304
"92","8/14/2017","16:28:12",25.356,728.2,127.4,10.44,341.1,9.07,NA,NA,NA,-847.52,0,5.341,5.34,NA,NA,1.142,4.3,NA,NA,0.31
"93","8/14/2017","16:28:13",25.343,728.3,127.1,10.43,341.1,9.07,NA,NA,NA,-847.51,0,5.35,5.35,NA,NA,1.132,4.26,NA,NA,0.316
"94","8/14/2017","16:28:14",25.324,728.3,127,10.42,341.1,9.07,NA,NA,NA,-847.57,0,5.345,5.35,NA,NA,1.129,4.25,NA,NA,0.321
"95","8/14/2017","16:28:15",25.305,728.3,126.8,10.41,341.1,9.07,NA,NA,NA,-847.54,0,5.32,5.32,NA,NA,1.121,4.22,NA,NA,0.329
"96","8/14/2017","16:28:16",25.29,728.3,126.7,10.4,341,9.06,NA,NA,NA,-847.41,0,5.318,5.32,NA,NA,1.114,4.2,NA,NA,0.335
"97","8/14/2017","16:28:17",25.273,728.3,126.5,10.39,341,9.06,NA,NA,NA,-847.33,0,5.321,5.32,NA,NA,1.12,4.22,NA,NA,0.341
"98","8/14/2017","16:28:18",25.261,728.3,126.3,10.38,341,9.06,NA,NA,NA,-847.41,0,5.32,5.32,NA,NA,1.124,4.23,NA,NA,0.348
"99","8/14/2017","16:28:19",25.256,728.3,126.2,10.37,341,9.06,NA,NA,NA,-847.47,0,5.335,5.33,NA,NA,1.136,4.28,NA,NA,0.354
"100","8/14/2017","16:28:20",25.252,728.3,126.1,10.36,340.9,9.06,NA,NA,NA,-847.67,0,5.345,5.34,NA,NA,1.129,4.25,NA,NA,0.361
"101","8/14/2017","16:28:21",25.249,728.3,126,10.35,340.9,9.06,NA,NA,NA,-847.74,0,5.351,5.35,NA,NA,1.119,4.21,NA,NA,0.367
"102","8/14/2017","16:28:22",25.25,728.3,125.8,10.34,340.8,9.06,NA,NA,NA,-847.68,0,5.349,5.35,NA,NA,1.122,4.23,NA,NA,0.374
"103","8/14/2017","16:28:23",25.246,728.3,125.4,10.31,340.8,9.06,NA,NA,NA,-847.66,0,5.353,5.35,NA,NA,1.125,4.24,NA,NA,0.38
"104","8/14/2017","16:28:24",25.241,728.3,125.1,10.28,340.8,9.06,NA,NA,NA,-847.73,0,5.345,5.35,NA,NA,1.117,4.21,NA,NA,0.388
