"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"29","6/1/2017","15:34:49",27.805,724.3,217.2,17.06,118,9.95,139.3,14.96,0,5.61,NA,7.61,NA,0,0
"30","6/1/2017","15:34:50",27.804,724.4,217.7,17.1,118.5,9.96,139.1,14.99,0,5.7,NA,7.94,NA,0.001,0
"31","6/1/2017","15:34:51",27.804,724.4,217.9,17.12,118.7,9.96,138.9,14.98,0,5.8,NA,8.15,NA,0.002,0
"32","6/1/2017","15:34:52",27.802,724.4,218.2,17.14,118.8,9.97,138.6,14.97,0,5.9,NA,8.39,NA,0.003,0
"33","6/1/2017","15:34:53",27.8,724.4,218.5,17.16,118.9,9.97,138.3,14.97,0,5.92,NA,8.59,NA,0.004,0.1
"34","6/1/2017","15:34:54",27.797,724.4,218.8,17.19,119,9.97,137.9,15.06,0,5.96,NA,8.72,NA,0.006,0.1
"35","6/1/2017","15:34:55",27.793,724.4,219.1,17.21,119,9.97,137.6,15.02,0,5.99,NA,8.8,NA,0.008,0.1
"36","6/1/2017","15:34:56",27.788,724.3,219.3,17.22,119,9.97,137.1,15.05,0,6.03,NA,8.88,NA,0.011,0.1
"37","6/1/2017","15:34:57",27.783,724.3,219.4,17.24,119.1,9.97,136.7,15,0,6.07,NA,8.97,NA,0.015,0.1
"38","6/1/2017","15:34:58",27.78,724.4,219.7,17.26,119.1,9.98,136.3,15.08,0,6.11,NA,9.04,NA,0.019,0.2
"39","6/1/2017","15:34:59",27.778,724.4,219.8,17.27,119.1,9.98,135.9,14.8,0,6.15,NA,9.18,NA,0.023,0.2
"40","6/1/2017","15:35:00",27.773,724.3,220,17.29,119.1,9.98,135.4,14.73,0,6.18,NA,9.36,NA,0.027,0.2
"41","6/1/2017","15:35:01",27.766,724.3,220.3,17.31,119.2,9.98,135,14.77,0,6.2,NA,9.41,NA,0.031,0.2
"42","6/1/2017","15:35:02",27.759,724.4,220.7,17.35,119.3,9.99,134.6,14.77,0,6.21,NA,9.5,NA,0.035,0.1
"43","6/1/2017","15:35:03",27.755,724.4,221,17.37,119.3,9.99,134.1,14.83,0,6.24,NA,9.57,NA,0.039,0.1
"44","6/1/2017","15:35:04",27.75,724.4,221.3,17.4,119.3,9.99,133.7,14.88,0,6.26,NA,9.57,NA,0.043,0.2
"45","6/1/2017","15:35:05",27.745,724.4,221.6,17.42,119.3,9.99,133.3,14.88,0,6.29,NA,9.69,NA,0.047,0.2
"46","6/1/2017","15:35:06",27.738,724.4,221.9,17.44,119.4,9.99,132.8,14.93,0,6.32,NA,9.69,NA,0.051,0.2
"47","6/1/2017","15:35:07",27.733,724.4,222.2,17.47,119.4,9.99,132.5,14.91,0,6.37,NA,9.5,NA,0.056,0.2
"48","6/1/2017","15:35:08",27.727,724.4,222.4,17.49,119.4,10,132.2,14.92,0,6.4,NA,9.77,NA,0.061,0.2
"49","6/1/2017","15:35:09",27.722,724.4,222.6,17.51,119.4,10,132,14.93,0,6.45,NA,9.79,NA,0.066,0.2
"50","6/1/2017","15:35:10",27.718,724.3,222.9,17.53,119.5,10,131.7,14.99,0,6.49,NA,9.77,NA,0.072,0.2
"51","6/1/2017","15:35:11",27.714,724.4,223.1,17.55,119.5,10,131.4,14.93,0,6.54,NA,9.85,NA,0.079,0.2
"52","6/1/2017","15:35:12",27.712,724.4,223.3,17.57,119.5,10,131.2,14.97,0,6.6,NA,9.78,NA,0.085,0.2
"53","6/1/2017","15:35:13",27.709,724.4,223.6,17.59,119.5,10,130.9,14.93,0,6.64,NA,9.75,NA,0.091,0.3
"54","6/1/2017","15:35:14",27.705,724.4,223.7,17.6,119.5,10,130.7,14.92,0,6.68,NA,9.76,NA,0.098,0.3
"55","6/1/2017","15:35:15",27.701,724.3,223.8,17.61,119.5,10,130.5,14.9,0,6.73,NA,9.73,NA,0.106,0.3
"56","6/1/2017","15:35:16",27.697,724.4,224,17.63,119.5,10.01,130.3,14.98,0,6.76,NA,9.68,NA,0.113,0.3
"57","6/1/2017","15:35:17",27.692,724.4,224.1,17.63,119.5,10.01,130.1,14.9,0,6.78,NA,9.72,NA,0.121,0.3
"58","6/1/2017","15:35:18",27.687,724.4,224.2,17.65,119.5,10.01,129.8,14.9,0,6.81,NA,9.76,NA,0.129,0.3
"59","6/1/2017","15:35:19",27.683,724.3,224.3,17.65,119.5,10.01,129.6,14.93,0,6.85,NA,9.76,NA,0.139,0.3
"60","6/1/2017","15:35:20",27.678,724.3,224.4,17.66,119.5,10.01,129.4,14.94,0,6.9,NA,9.74,NA,0.147,0.3
"61","6/1/2017","15:35:21",27.67,724.3,224.4,17.67,119.6,10.01,129.3,14.96,0,6.94,NA,9.78,NA,0.156,0.3
"62","6/1/2017","15:35:22",27.662,724.4,224.5,17.68,119.6,10.01,129.1,15.04,0,6.97,NA,9.72,NA,0.165,0.4
"63","6/1/2017","15:35:23",27.654,724.3,224.6,17.68,119.6,10.01,128.9,15.15,0,7,NA,9.78,NA,0.173,0.4
"64","6/1/2017","15:35:24",27.644,724.4,224.6,17.69,119.6,10.01,128.8,15.14,0,7.02,NA,9.82,NA,0.188,0.4
"65","6/1/2017","15:35:25",27.633,724.4,224.7,17.7,119.6,10.01,128.6,15.07,0,7.05,NA,9.82,NA,0.199,0.5
"66","6/1/2017","15:35:26",27.619,724.4,224.7,17.7,119.6,10.01,128.4,15.08,0,7.1,NA,9.88,NA,0.211,0.5
"67","6/1/2017","15:35:27",27.596,724.4,224.6,17.7,119.6,10.01,128.3,15.07,0,7.17,NA,11.89,NA,0.223,0.5
"68","6/1/2017","15:35:28",26.56,724.3,224.3,17.69,122,10.01,128.2,15.11,0,7.21,NA,16.26,NA,0.238,0.5
"69","6/1/2017","15:35:29",26.561,724.3,224.2,17.98,121.8,10.02,128.1,15.18,0,7.27,NA,15.93,NA,0.25,0.5
"70","6/1/2017","15:35:30",26.382,724.4,224,18,122.1,10.03,128,15.28,0,7.34,NA,15.08,NA,0.263,0.5
"71","6/1/2017","15:35:31",26.194,724.4,223.8,18.08,122.5,10.03,127.8,15.5,0,7.4,NA,15.95,NA,0.273,0.6
"72","6/1/2017","15:35:32",26.185,724.3,223.6,18.07,122.5,10.03,127.7,15.69,0,7.48,NA,22.35,NA,0.29,0.6
"73","6/1/2017","15:35:33",25.904,724.4,223.2,18.08,122.9,10.04,127.5,15.91,0,7.58,NA,23.64,NA,0.3,0.6
"74","6/1/2017","15:35:34",25.735,724.3,222.9,18.14,123.2,10.04,127.3,16,0,7.65,NA,24.23,NA,0.314,0.6
"75","6/1/2017","15:35:35",25.621,724.4,222.7,18.17,123.3,10.05,127.2,16.14,0,7.77,NA,24.31,NA,0.323,0.6
"76","6/1/2017","15:35:36",25.543,724.3,222.7,18.2,123.3,10.05,127.1,16.23,0,7.88,NA,26.51,NA,0.339,0.6
"77","6/1/2017","15:35:37",25.476,724.3,222.8,18.24,123.3,10.05,126.9,16.43,0,7.98,NA,25.23,NA,0.348,0.6
"78","6/1/2017","15:35:38",25.426,724.3,223,18.27,123.3,10.06,126.8,16.46,0,8.11,NA,23.87,NA,0.36,0.6
"79","6/1/2017","15:35:39",25.345,724.3,223.2,18.31,123.3,10.06,126.7,16.71,0,8.22,NA,29.12,NA,0.371,0.6
"80","6/1/2017","15:35:40",25.28,724.3,223.4,18.35,123.3,10.06,126.6,17,0,8.33,NA,21.3,NA,0.384,0.6
"81","6/1/2017","15:35:41",25.221,724.3,224.1,18.43,123.2,10.07,126.5,17.26,0,8.44,NA,21.25,NA,0.399,0.7
"82","6/1/2017","15:35:42",25.177,724.3,224.6,18.49,123.1,10.07,126.4,17.36,0,8.56,NA,20.06,NA,0.412,0.7
"83","6/1/2017","15:35:43",25.13,724.3,225.2,18.56,123,10.08,126.3,17.47,0,8.64,NA,16.37,NA,0.426,0.7
"84","6/1/2017","15:35:44",25.087,724.4,225.7,18.61,122.9,10.08,126.2,17.66,0,8.71,NA,14.28,NA,0.439,0.7
"85","6/1/2017","15:35:45",24.955,724.4,226.3,18.69,123,10.09,126.2,17.66,0,8.78,NA,17.65,NA,0.452,0.7
"86","6/1/2017","15:35:46",24.877,724.4,227.1,18.8,122.9,10.09,126.1,17.62,0,8.83,NA,15.09,NA,0.468,0.7
"87","6/1/2017","15:35:47",24.798,724.4,227.9,18.89,122.9,10.1,126.1,17.61,0,8.87,NA,15.64,NA,0.481,0.7
"88","6/1/2017","15:35:48",24.736,724.4,228.5,18.96,122.8,10.1,126,17.53,0,8.91,NA,15.72,NA,0.494,0.7
"89","6/1/2017","15:35:49",24.689,724.4,228.9,19.01,122.8,10.11,125.9,17.59,0,8.96,NA,14.31,NA,0.509,0.7
"90","6/1/2017","15:35:50",24.612,724.4,229.1,19.05,122.5,10.11,125.9,17.68,0,8.98,NA,10.13,NA,0.522,0.8
"91","6/1/2017","15:35:51",24.56,724.2,229.1,19.07,122.3,10.11,125.8,17.74,0,9,NA,13.81,NA,0.534,0.8
"92","6/1/2017","15:35:52",24.509,724.3,229.1,19.1,122,10.12,125.7,17.76,0,8.99,NA,15.73,NA,0.548,0.8
"93","6/1/2017","15:35:53",24.48,724.3,229.1,19.1,121.6,10.12,125.7,17.76,0,8.98,NA,15.14,NA,0.561,0.8
"94","6/1/2017","15:35:54",24.447,724.3,228.8,19.09,121.3,10.12,125.7,17.71,0,8.97,NA,13.62,NA,0.577,0.8
"95","6/1/2017","15:35:55",24.42,724.4,228.4,19.07,121,10.12,125.6,17.53,0,8.92,NA,12.8,NA,0.59,0.8
"96","6/1/2017","15:35:56",24.392,724.3,227.9,19.04,120.6,10.12,125.6,17.45,0,8.91,NA,12.43,NA,0.603,0.8
"97","6/1/2017","15:35:57",24.371,724.3,227.3,18.99,120,10.12,125.6,17.53,0,8.88,NA,10.68,NA,0.617,0.9
"98","6/1/2017","15:35:58",24.348,724.3,226.7,18.96,119.6,10.12,125.6,17.58,0,8.86,NA,9.51,NA,0.633,0.9
"99","6/1/2017","15:35:59",24.332,724.4,219.7,18.37,119.1,10.12,125.6,17.67,0,8.83,NA,10.9,NA,0.647,0.9
"100","6/1/2017","15:36:00",24.311,724.3,218.5,18.28,118.6,10.12,125.5,17.56,0,8.79,NA,9.76,NA,0.66,0.9
"101","6/1/2017","15:36:01",24.295,724.4,217.2,18.18,118.2,10.12,125.5,17.57,0,8.75,NA,9.76,NA,0.673,0.9
"102","6/1/2017","15:36:02",24.271,724.3,215.7,18.06,117.6,10.12,125.6,17.66,0,8.74,NA,9.82,NA,0.687,0.9
"103","6/1/2017","15:36:03",24.259,724.3,215.2,18.03,117.2,10.11,125.6,17.72,0,8.72,NA,14.13,NA,0.699,0.9
"104","6/1/2017","15:36:04",24.25,724.3,214.5,17.97,116.7,10.11,125.6,17.69,0,8.71,NA,8.06,NA,0.71,0.9
"105","6/1/2017","15:36:05",24.235,724.4,213.6,17.9,116.3,10.11,125.6,17.6,0,8.7,NA,8.4,NA,0.721,0.9
"106","6/1/2017","15:36:06",24.222,724.4,213.1,17.86,115.8,10.1,125.6,17.46,0,8.69,NA,10.31,NA,0.735,0.9
"107","6/1/2017","15:36:07",24.202,724.4,212.6,17.83,115.3,10.1,125.6,17.36,0,8.67,NA,10.35,NA,0.745,1
"108","6/1/2017","15:36:08",24.186,724.4,212.2,17.8,114.7,10.09,125.7,17.32,0,8.65,NA,10.34,NA,0.756,1
"109","6/1/2017","15:36:09",24.171,724.4,211.8,17.76,114.3,10.09,125.7,17.3,0,8.64,NA,10.25,NA,0.767,1
"110","6/1/2017","15:36:10",24.16,724.3,211.5,17.75,113.9,10.09,125.7,17.24,0,8.63,NA,10.05,NA,0.78,1
"111","6/1/2017","15:36:11",24.148,724.4,211,17.71,113.6,10.08,125.8,17.27,0,8.63,NA,9.96,NA,0.791,1
"112","6/1/2017","15:36:12",24.137,724.3,210.6,17.68,113.1,10.07,125.9,17.33,0,8.66,NA,9.86,NA,0.803,1.1
"113","6/1/2017","15:36:13",24.119,724.3,210.1,17.64,112.7,10.07,125.9,17.25,0,8.68,NA,9.81,NA,0.815,1.1
"114","6/1/2017","15:36:14",24.101,724.3,209.6,17.61,112.3,10.06,126,17.16,0,8.75,NA,9.88,NA,0.83,1.1
"115","6/1/2017","15:36:15",24.078,724.3,202.3,17,111.9,10.05,126.1,17.15,0,8.78,NA,9.94,NA,0.843,1.1
"116","6/1/2017","15:36:16",24.044,724.3,200.2,16.83,111.5,10.05,126.2,17.25,0,8.84,NA,9.95,NA,0.856,1.1
"117","6/1/2017","15:36:17",24.012,724.4,196.3,16.51,111,10.04,126.2,17.22,0,8.89,NA,7.84,NA,0.87,1.1
"118","6/1/2017","15:36:18",23.983,724.3,196,16.5,110.7,10.03,126.3,17.29,0,8.94,NA,9.27,NA,0.883,1.1
"119","6/1/2017","15:36:19",23.955,724.3,194.4,16.37,110.3,10.03,126.4,17.48,0,9.04,NA,10.61,NA,0.897,1.1
"120","6/1/2017","15:36:20",23.92,724.3,193.1,16.28,110.1,10.02,126.5,17.77,0,9.14,NA,10.32,NA,0.909,1.1
"121","6/1/2017","15:36:21",23.894,724.4,191.9,16.18,109.8,10.01,126.6,18.03,0,9.23,NA,10.32,NA,0.921,1.1
"122","6/1/2017","15:36:22",23.861,724.3,190.8,16.1,109.5,10,126.7,18.2,0,9.32,NA,10.34,NA,0.934,1.1
"123","6/1/2017","15:36:23",23.832,724.4,189.9,16.03,109.1,10,126.8,18.55,0,9.39,NA,10.36,NA,0.946,1.2
"124","6/1/2017","15:36:24",23.792,724.4,182.1,15.38,108.8,9.99,126.9,18.6,0,9.47,NA,10.61,NA,0.958,1.2
"125","6/1/2017","15:36:25",23.757,724.4,181.1,15.31,108.3,9.8,127.1,18.71,0,9.55,NA,9.79,NA,0.97,1.2
"126","6/1/2017","15:36:26",23.723,724.3,178.4,15.09,107.9,9.79,127.2,18.69,0,9.65,NA,10.72,NA,0.982,1.2
"127","6/1/2017","15:36:27",23.683,724.3,178.3,15.09,107.4,9.79,127.4,18.52,0,9.73,NA,9.9,NA,0.997,1.2
"128","6/1/2017","15:36:28",23.657,724.4,177.4,15.02,106.9,9.78,127.6,18.59,0,9.83,NA,10.23,NA,1.008,1.2
"129","6/1/2017","15:36:29",23.633,724.4,176,14.91,106.2,9.77,127.8,18.63,0,9.93,NA,10.6,NA,1.02,1.2
"130","6/1/2017","15:36:30",23.606,724.3,174.7,14.81,105.5,9.76,128,18.81,0,10.02,NA,10.89,NA,1.031,1.2
"131","6/1/2017","15:36:31",23.572,724.3,173.5,14.72,104.9,9.75,128.2,18.82,0,10.08,NA,13.44,NA,1.045,1.3
"132","6/1/2017","15:36:32",23.538,724.4,166.6,14.14,104.1,9.73,128.4,18.78,0,10.15,NA,10.03,NA,1.057,1.3
"133","6/1/2017","15:36:33",23.502,724.3,164.5,13.97,103.4,9.72,128.5,18.61,0,10.22,NA,10.66,NA,1.069,1.3
"134","6/1/2017","15:36:34",23.466,724.4,162,13.77,102.6,9.71,128.8,18.36,0,10.24,NA,11.11,NA,1.08,1.3
"135","6/1/2017","15:36:35",23.42,724.4,161.1,13.7,102,9.7,129.1,18.23,0,10.27,NA,11.11,NA,1.094,1.3
"136","6/1/2017","15:36:36",23.378,724.4,159.2,13.55,101.3,9.69,129.4,18.01,0,10.25,NA,11.23,NA,1.105,1.3
"137","6/1/2017","15:36:37",23.343,724.4,157.7,13.44,100.8,9.68,129.6,17.76,0,10.24,NA,12.65,NA,1.117,1.3
"138","6/1/2017","15:36:38",23.311,724.4,156.3,13.32,100.2,9.66,129.9,17.49,0,10.18,NA,14.25,NA,1.129,1.4
"139","6/1/2017","15:36:39",23.26,724.4,149.2,12.73,99.8,9.48,130.2,17.44,0,10.13,NA,11.59,NA,1.143,1.4
"140","6/1/2017","15:36:40",23.208,724.4,146,12.47,99.3,9.44,130.6,17.32,0,10.06,NA,11.13,NA,1.156,1.4
"141","6/1/2017","15:36:41",23.145,724.3,142.4,12.18,98.9,9.42,131,17.22,0,10,NA,11.13,NA,1.168,1.4
"142","6/1/2017","15:36:42",23.084,724.4,141.3,12.09,98.6,9.4,131.4,17.03,0,9.94,NA,11.35,NA,1.182,1.4
"143","6/1/2017","15:36:43",23.024,724.4,138.6,11.88,98.2,9.39,131.8,16.85,0,9.86,NA,11.35,NA,1.197,1.5
