"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"38","6/21/2017","11:14:24",26.05,738.5,151.5,12.27,298.5,7.76,205.5,0.09,0,-0.5,NA,0.13,NA,0,0.2
"39","6/21/2017","11:14:25",25.992,738.5,151.4,12.27,298.6,7.76,205.7,0.11,0,-0.51,NA,0.13,NA,0.005,0.3
"40","6/21/2017","11:14:26",25.926,738.5,146.5,11.89,298.8,7.77,205.9,0.13,0,-0.51,NA,0.14,NA,0.018,0.5
"41","6/21/2017","11:14:27",25.038,738.5,147.5,12.2,303.8,7.77,206.1,0.16,0,-0.52,NA,0.15,NA,0.033,0.6
"42","6/21/2017","11:14:28",25.169,738.4,148,12.19,302.6,7.77,206.3,0.17,0,-0.52,NA,0.17,NA,0.048,0.6
"43","6/21/2017","11:14:29",25.078,738.4,147.4,12.14,302.9,7.78,206.5,0.2,0,-0.52,NA,0.19,NA,0.063,0.6
"44","6/21/2017","11:14:30",25.057,738.4,147.3,12.14,302.9,7.78,206.7,0.21,0,-0.52,NA,0.19,NA,0.082,0.6
"45","6/21/2017","11:14:31",25.022,738.5,147.1,12.14,302.8,7.78,206.9,0.24,0,-0.52,NA,0.23,NA,0.097,0.6
"46","6/21/2017","11:14:32",25.006,738.5,146.9,12.13,302.7,7.79,207.1,0.26,0,-0.51,NA,0.22,NA,0.112,0.6
"47","6/21/2017","11:14:33",25,738.5,146.8,12.12,302.5,7.79,207.3,0.29,0,-0.51,NA,0.21,NA,0.127,0.6
"48","6/21/2017","11:14:34",25.004,738.4,146.7,12.12,302.4,7.79,207.5,0.3,0,-0.5,NA,0.28,NA,0.142,0.6
"49","6/21/2017","11:14:35",25.01,738.4,146.6,12.11,302.1,7.79,207.7,0.34,0,-0.49,NA,0.27,NA,0.16,0.6
"50","6/21/2017","11:14:36",25.006,738.4,146.5,12.1,302.1,7.8,207.9,0.35,0,-0.49,NA,0.26,NA,0.175,0.6
"51","6/21/2017","11:14:37",24.985,738.4,146.4,12.09,302.1,7.8,208.1,0.37,0,-0.49,NA,0.26,NA,0.189,0.6
"52","6/21/2017","11:14:38",24.965,738.4,146.4,12.09,302.2,7.8,208.3,0.39,0,-0.48,NA,0.26,NA,0.207,0.6
"53","6/21/2017","11:14:39",24.956,738.5,146.3,12.09,302.2,7.8,208.5,0.41,0,-0.47,NA,0.28,NA,0.222,0.6
"54","6/21/2017","11:14:40",24.95,738.4,146.2,12.08,302.3,7.8,208.7,0.41,0,-0.48,NA,0.28,NA,0.236,0.6
"55","6/21/2017","11:14:41",24.944,738.4,146.1,12.07,302.3,7.81,208.9,0.41,0,-0.49,NA,0.27,NA,0.251,0.6
"56","6/21/2017","11:14:42",24.937,738.4,146,12.07,302.4,7.81,209.1,0.43,0,-0.48,NA,0.3,NA,0.266,0.6
"57","6/21/2017","11:14:43",24.92,738.4,145.8,12.06,302.4,7.81,209.3,0.43,0,-0.49,NA,0.29,NA,0.284,0.6
"58","6/21/2017","11:14:44",24.906,738.4,145.7,12.05,302.5,7.81,209.4,0.44,0,-0.49,NA,0.34,NA,0.299,0.6
"59","6/21/2017","11:14:45",24.894,738.4,145.5,12.04,302.6,7.81,209.6,0.45,0,-0.49,NA,0.3,NA,0.314,0.6
"60","6/21/2017","11:14:46",24.88,738.4,145.4,12.03,302.6,7.81,209.8,0.46,0,-0.49,NA,0.3,NA,0.329,0.6
"61","6/21/2017","11:14:47",24.857,738.4,145.3,12.03,302.7,7.82,209.9,0.47,0,-0.49,NA,0.34,NA,0.347,0.6
"62","6/21/2017","11:14:48",24.835,738.4,145.2,12.02,302.9,7.82,210.1,0.46,0,-0.49,NA,0.36,NA,0.362,0.6
"63","6/21/2017","11:14:49",24.813,738.4,145.2,12.03,302.9,7.82,210.2,0.46,0,-0.49,NA,0.39,NA,0.378,0.6
"64","6/21/2017","11:14:50",24.801,738.5,145.1,12.02,303,7.82,210.3,0.45,0,-0.49,NA,0.41,NA,0.395,0.6
"65","6/21/2017","11:14:51",24.789,738.4,145,12.02,303,7.82,210.4,0.46,0,-0.5,NA,0.41,NA,0.415,0.6
"66","6/21/2017","11:14:52",24.776,738.4,145,12.02,303,7.82,210.6,0.46,0,-0.5,NA,0.45,NA,0.432,0.7
"67","6/21/2017","11:14:53",24.757,738.4,145,12.02,303.1,7.82,210.7,0.45,0,-0.5,NA,0.39,NA,0.448,0.6
"68","6/21/2017","11:14:54",24.746,738.4,145,12.03,303.1,7.82,210.8,0.45,0,-0.5,NA,0.41,NA,0.466,0.7
"69","6/21/2017","11:14:55",24.737,738.4,145,12.03,303.1,7.82,210.9,0.48,0,-0.5,NA,0.39,NA,0.487,0.7
"70","6/21/2017","11:14:56",24.728,738.4,145,12.04,303.1,7.82,211.1,0.47,0,-0.5,NA,0.41,NA,0.504,0.7
"71","6/21/2017","11:14:57",24.718,738.5,145.1,12.04,303.1,7.83,211.2,0.48,0,-0.5,NA,0.42,NA,0.523,0.7
"72","6/21/2017","11:14:58",24.707,738.4,145.1,12.05,303.2,7.83,211.3,0.47,0,-0.49,NA,0.41,NA,0.541,0.7
"73","6/21/2017","11:14:59",24.69,738.4,145.1,12.05,303.2,7.83,211.5,0.48,0,-0.5,NA,0.42,NA,0.563,0.7
"74","6/21/2017","11:15:00",24.677,738.5,145.1,12.05,303.3,7.83,211.6,0.49,0,-0.49,NA,0.41,NA,0.58,0.8
"75","6/21/2017","11:15:01",24.665,738.3,145.1,12.06,303.3,7.83,211.7,0.49,0,-0.5,NA,0.38,NA,0.596,0.8
"76","6/21/2017","11:15:02",24.657,738.4,145.1,12.06,303.3,7.83,211.8,0.49,0,-0.5,NA,0.4,NA,0.61,0.8
"77","6/21/2017","11:15:03",24.65,738.3,145.1,12.05,303.3,7.83,212,0.5,0,-0.49,NA,0.38,NA,0.625,0.8
"78","6/21/2017","11:15:04",24.632,738.4,145,12.05,303.4,7.83,212.1,0.51,0,-0.48,NA,0.44,NA,0.634,0.9
"79","6/21/2017","11:15:05",24.612,738.5,145,12.06,303.5,7.83,212.2,0.53,0,-0.48,NA,0.46,NA,0.643,0.9
"80","6/21/2017","11:15:06",24.588,738.4,144.9,12.06,303.6,7.83,212.4,0.54,0,-0.48,NA,0.48,NA,0.652,1
"81","6/21/2017","11:15:07",24.558,738.3,144.9,12.06,303.8,7.84,212.5,0.54,0,-0.48,NA,0.48,NA,0.665,1
"82","6/21/2017","11:15:08",24.525,738.4,144.8,12.06,303.9,7.84,212.6,0.56,0,-0.48,NA,0.48,NA,0.676,1
"83","6/21/2017","11:15:09",24.5,738.4,144.8,12.06,304,7.84,212.8,0.56,0,-0.48,NA,0.5,NA,0.687,1
"84","6/21/2017","11:15:10",24.469,738.4,144.7,12.06,304.1,7.84,212.9,0.56,0,-0.47,NA,0.53,NA,0.698,1
"85","6/21/2017","11:15:11",24.434,738.4,144.5,12.06,304.2,7.84,213,0.57,0,-0.47,NA,0.5,NA,0.71,1.1
"86","6/21/2017","11:15:12",24.396,738.5,144.4,12.06,304.4,7.84,213.2,0.57,0,-0.47,NA,0.52,NA,0.726,1.1
