"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"43","7/31/2017","13:26:55",27.772,737.7,118.8,9.35,266.1,8.77,NA,NA,NA,-848.99,0,6.891,6.89,NA,NA,6.827,25.56,NA,NA,0
"44","7/31/2017","13:26:56",27.62,737.7,115.3,9.07,266,8.77,NA,NA,NA,-848.9,0,6.987,6.99,NA,NA,6.779,25.38,NA,NA,0.008
"45","7/31/2017","13:26:57",27.584,737.7,112.6,8.87,265.7,8.76,NA,NA,NA,-848.84,0,7.08,7.08,NA,NA,6.729,25.19,NA,NA,0.019
"46","7/31/2017","13:26:58",27.574,737.7,111.6,8.79,265.2,8.74,NA,NA,NA,-848.78,0,7.157,7.16,NA,NA,6.717,25.15,NA,NA,0.03
"47","7/31/2017","13:26:59",27.57,737.7,110.4,8.7,264.7,8.73,NA,NA,NA,-848.67,0,7.251,7.25,NA,NA,6.698,25.08,NA,NA,0.042
"48","7/31/2017","13:27:00",27.581,737.7,109.3,8.61,264.2,8.73,NA,NA,NA,-848.6,0,7.344,7.34,NA,NA,6.682,25.02,NA,NA,0.053
"49","7/31/2017","13:27:01",27.582,737.7,103.9,8.19,263.7,8.72,NA,NA,NA,-848.56,0,7.423,7.42,NA,NA,6.648,24.89,NA,NA,0.062
"50","7/31/2017","13:27:02",27.571,737.7,101,7.96,263.4,8.71,NA,NA,NA,-848.46,0,7.496,7.5,NA,NA,6.585,24.66,NA,NA,0.077
"51","7/31/2017","13:27:03",27.554,737.7,98.2,7.74,263.2,8.69,NA,NA,NA,-848.39,0,7.561,7.56,NA,NA,6.515,24.39,NA,NA,0.092
"52","7/31/2017","13:27:04",27.537,737.7,96.6,7.62,262.9,8.59,NA,NA,NA,-848.38,0,7.608,7.61,NA,NA,5.922,22.17,NA,NA,0.103
"53","7/31/2017","13:27:05",27.522,737.7,95.4,7.53,262.7,8.57,NA,NA,NA,-848.35,0,7.644,7.64,NA,NA,5.834,21.85,NA,NA,0.117
"54","7/31/2017","13:27:06",27.509,737.7,94.2,7.43,262.5,8.55,NA,NA,NA,-848.37,0,7.665,7.67,NA,NA,6.298,23.58,NA,NA,0.137
"55","7/31/2017","13:27:07",27.5,737.7,93.1,7.35,262.3,8.54,NA,NA,NA,-848.41,0,7.673,7.67,NA,NA,6.039,22.61,NA,NA,0.149
"56","7/31/2017","13:27:08",27.492,737.6,88.8,7.01,262.3,8.53,NA,NA,NA,-848.39,0,7.64,7.64,NA,NA,6.039,22.61,NA,NA,0.166
"57","7/31/2017","13:27:09",27.483,737.7,87.4,6.9,262.2,8.53,NA,NA,NA,-848.45,0,7.573,7.57,NA,NA,5.946,22.27,NA,NA,0.184
"58","7/31/2017","13:27:10",27.469,737.6,86.5,6.83,262.2,8.52,NA,NA,NA,-848.46,0,7.496,7.5,NA,NA,5.888,22.05,NA,NA,0.2
"59","7/31/2017","13:27:11",27.452,737.7,86.1,6.8,262.3,8.51,NA,NA,NA,-848.43,0,7.423,7.42,NA,NA,5.856,21.93,NA,NA,0.215
"60","7/31/2017","13:27:12",27.432,737.6,85.7,6.77,262.3,8.5,NA,NA,NA,-848.44,0,7.357,7.36,NA,NA,5.835,21.85,NA,NA,0.23
"61","7/31/2017","13:27:13",27.412,737.7,85.3,6.74,262.3,8.49,NA,NA,NA,-848.47,0,7.289,7.29,NA,NA,5.814,21.77,NA,NA,0.245
"62","7/31/2017","13:27:14",27.39,737.7,84.9,6.72,262.3,8.49,NA,NA,NA,-848.51,0,7.233,7.23,NA,NA,5.797,21.71,NA,NA,0.264
"63","7/31/2017","13:27:15",27.376,737.6,84.6,6.69,262.3,8.48,NA,NA,NA,-848.5,0,7.166,7.17,NA,NA,5.781,21.65,NA,NA,0.277
"64","7/31/2017","13:27:16",27.366,737.7,84.4,6.68,262.3,8.48,NA,NA,NA,-848.49,0,7.115,7.11,NA,NA,5.788,21.67,NA,NA,0.296
"65","7/31/2017","13:27:17",27.357,737.6,84.2,6.66,262.4,8.47,NA,NA,NA,-848.56,0,7.064,7.06,NA,NA,5.75,21.53,NA,NA,0.311
"66","7/31/2017","13:27:18",27.348,737.7,83.9,6.64,262.4,8.47,NA,NA,NA,-848.61,0,7.001,7,NA,NA,5.713,21.4,NA,NA,0.33
"67","7/31/2017","13:27:19",27.341,737.7,83.7,6.63,262.4,8.46,NA,NA,NA,-848.66,0,6.942,6.94,NA,NA,5.714,21.4,NA,NA,0.347
"68","7/31/2017","13:27:20",27.333,737.7,83.5,6.61,262.4,8.46,NA,NA,NA,-848.66,0,6.896,6.9,NA,NA,5.707,21.37,NA,NA,0.36
"69","7/31/2017","13:27:21",27.324,737.7,83.4,6.6,262.5,8.45,NA,NA,NA,-848.65,0,6.844,6.84,NA,NA,5.691,21.31,NA,NA,0.38
"70","7/31/2017","13:27:22",27.32,737.6,83.2,6.59,262.5,8.45,NA,NA,NA,-848.76,0,6.814,6.81,NA,NA,5.683,21.28,NA,NA,0.399
"71","7/31/2017","13:27:23",27.313,737.6,83.1,6.58,262.5,8.44,NA,NA,NA,-848.81,0,6.77,6.77,NA,NA,5.677,21.26,NA,NA,0.416
"72","7/31/2017","13:27:24",27.31,737.7,82.9,6.56,262.4,8.36,NA,NA,NA,-848.83,0,6.746,6.75,NA,NA,5.641,21.12,NA,NA,0.43
"73","7/31/2017","13:27:25",27.307,737.7,82.5,6.53,262.4,8.34,NA,NA,NA,-848.89,0,6.72,6.72,NA,NA,5.619,21.04,NA,NA,0.446
"74","7/31/2017","13:27:26",27.305,737.7,82.2,6.51,262.4,8.34,NA,NA,NA,-848.95,0,6.687,6.69,NA,NA,5.634,21.1,NA,NA,0.459
"75","7/31/2017","13:27:27",27.301,737.7,81.9,6.49,262.4,8.33,NA,NA,NA,-848.9,0,6.665,6.66,NA,NA,5.606,21,NA,NA,0.476
"76","7/31/2017","13:27:28",27.299,737.7,81.6,6.46,262.4,8.33,NA,NA,NA,-848.92,0,6.653,6.65,NA,NA,5.617,21.04,NA,NA,0.487
"77","7/31/2017","13:27:29",27.297,737.6,81.4,6.44,262.4,8.33,NA,NA,NA,-848.96,0,6.634,6.63,NA,NA,5.627,21.07,NA,NA,0.497
"78","7/31/2017","13:27:30",27.295,737.7,81.1,6.42,262.4,8.32,NA,NA,NA,-849,0,6.625,6.62,NA,NA,5.62,21.05,NA,NA,0.504
"79","7/31/2017","13:27:31",27.294,737.7,80.8,6.4,262.4,8.32,NA,NA,NA,-849.02,0,6.61,6.61,NA,NA,5.628,21.08,NA,NA,0.516
"80","7/31/2017","13:27:32",27.293,737.7,80.5,6.38,262.3,8.32,NA,NA,NA,-849.06,0,6.613,6.61,NA,NA,5.621,21.05,NA,NA,0.524
"81","7/31/2017","13:27:33",27.291,737.7,80.3,6.36,262.3,8.32,NA,NA,NA,-849.06,0,6.617,6.62,NA,NA,5.612,21.02,NA,NA,0.531
"82","7/31/2017","13:27:34",27.29,737.7,80,6.34,262.3,8.31,NA,NA,NA,-849.03,0,6.614,6.61,NA,NA,5.588,20.93,NA,NA,0.539
"83","7/31/2017","13:27:35",27.288,737.7,79.8,6.32,262.3,8.31,NA,NA,NA,-849.04,0,6.598,6.6,NA,NA,5.648,21.15,NA,NA,0.548
"84","7/31/2017","13:27:36",27.287,737.6,79.5,6.3,262.3,8.31,NA,NA,NA,-849.03,0,6.581,6.58,NA,NA,5.707,21.37,NA,NA,0.555
"85","7/31/2017","13:27:37",27.287,737.6,79.3,6.28,262.4,8.31,NA,NA,NA,-849.02,0,6.586,6.59,NA,NA,5.73,21.46,NA,NA,0.562
"86","7/31/2017","13:27:38",27.287,737.7,79.1,6.26,262.4,8.3,NA,NA,NA,-848.97,0,6.571,6.57,NA,NA,5.722,21.43,NA,NA,0.568
"87","7/31/2017","13:27:39",27.287,737.7,78.9,6.25,262.4,8.3,NA,NA,NA,-848.94,0,6.556,6.56,NA,NA,5.704,21.36,NA,NA,0.576
"88","7/31/2017","13:27:40",27.287,737.7,78.7,6.23,262.4,8.3,NA,NA,NA,-848.95,0,6.555,6.56,NA,NA,5.673,21.25,NA,NA,0.582
"89","7/31/2017","13:27:41",27.286,737.7,78.5,6.22,262.4,8.3,NA,NA,NA,-849,0,6.543,6.54,NA,NA,5.657,21.18,NA,NA,0.586
"90","7/31/2017","13:27:42",27.285,737.7,78.3,6.2,262.4,8.29,NA,NA,NA,-849.11,0,6.556,6.56,NA,NA,6.82,25.53,NA,NA,0.592
"91","7/31/2017","13:27:43",27.285,737.7,78.1,6.19,262.5,8.29,NA,NA,NA,-849.11,0,6.542,6.54,NA,NA,6.081,22.77,NA,NA,0.596
"92","7/31/2017","13:27:44",27.285,737.7,77.9,6.17,262.5,8.29,NA,NA,NA,-849.11,0,6.525,6.53,NA,NA,5.992,22.44,NA,NA,0.6
"93","7/31/2017","13:27:45",27.284,737.6,77.7,6.16,262.5,8.29,NA,NA,NA,-849.07,0,6.512,6.51,NA,NA,5.189,19.44,NA,NA,0.605
"94","7/31/2017","13:27:46",27.283,737.7,77.6,6.15,262.5,8.28,NA,NA,NA,-849.11,0,6.494,6.49,NA,NA,5.259,19.7,NA,NA,0.61
"95","7/31/2017","13:27:47",27.281,737.7,77.4,6.13,262.5,8.28,NA,NA,NA,-849.08,0,6.483,6.48,NA,NA,5.468,20.48,NA,NA,0.616
"96","7/31/2017","13:27:48",27.28,737.7,77.3,6.12,262.5,8.28,NA,NA,NA,-849.07,0,6.472,6.47,NA,NA,5.533,20.72,NA,NA,0.622
"97","7/31/2017","13:27:49",27.279,737.7,77.1,6.11,262.5,8.28,NA,NA,NA,-849.09,0,6.449,6.45,NA,NA,5.594,20.95,NA,NA,0.627
"98","7/31/2017","13:27:50",27.278,737.6,76.9,6.1,262.5,8.27,NA,NA,NA,-849.15,0,6.445,6.44,NA,NA,5.409,20.26,NA,NA,0.631
"99","7/31/2017","13:27:51",27.275,737.7,76.8,6.08,262.5,8.27,NA,NA,NA,-849.13,0,6.432,6.43,NA,NA,5.113,19.15,NA,NA,0.636
"100","7/31/2017","13:27:52",27.271,737.7,76.6,6.07,262.4,8.26,NA,NA,NA,-849.16,0,6.406,6.41,NA,NA,6.035,22.6,NA,NA,0.642
"101","7/31/2017","13:27:53",27.269,737.6,76.4,6.05,262.4,8.26,NA,NA,NA,-849.22,0,6.399,6.4,NA,NA,5.494,20.58,NA,NA,0.651
