"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"11","5/30/2017","11:22:14",22.67,735.2,105,9.06,88.3,6.75,301.4,2.57,0,0.9,NA,2.02,NA,0,0
"14","5/30/2017","11:22:17",22.667,735.2,105.4,9.1,88.3,6.74,300.6,2.11,0,0.54,NA,1.22,NA,0.001,0
"15","5/30/2017","11:22:18",22.667,735.2,105.5,9.11,88.3,6.74,300.3,1.97,0,0.43,NA,1.2,NA,0.002,0
"17","5/30/2017","11:22:20",22.664,735.2,105.7,9.12,88.4,6.76,299.7,1.68,0,0.18,NA,1.26,NA,0.003,0
"23","5/30/2017","11:22:26",22.671,735.2,106.3,9.17,88.4,6.94,298.1,1.28,0,-0.45,NA,1.31,NA,0.004,0
"34","5/30/2017","11:22:37",22.713,735.2,106.8,9.21,88.6,7.05,294.1,1.32,0,-0.47,NA,1.2,NA,0.005,0
"35","5/30/2017","11:22:38",22.713,735.2,106.8,9.21,88.6,7.05,293.6,1.31,0,-0.46,NA,1.19,NA,0.006,0
"36","5/30/2017","11:22:39",22.713,735.2,106.8,9.21,88.6,7.16,293.1,1.31,0,-0.46,NA,1.22,NA,0.008,0.1
"37","5/30/2017","11:22:40",22.711,735.2,106.9,9.22,88.6,7.16,292.6,1.33,0,-0.47,NA,1.19,NA,0.01,0.1
"38","5/30/2017","11:22:41",22.707,735.2,106.8,9.22,88.6,7.18,292.2,1.34,0,-0.46,NA,1.2,NA,0.013,0.1
"39","5/30/2017","11:22:42",22.701,735.2,106.8,9.21,88.6,7.18,291.8,1.33,0,-0.46,NA,1.21,NA,0.017,0.2
"40","5/30/2017","11:22:43",22.691,735.1,106.8,9.21,88.6,7.19,291.4,1.34,0,-0.45,NA,1.23,NA,0.023,0.2
"41","5/30/2017","11:22:44",22.679,735.2,106.8,9.21,88.6,7.2,291,1.33,0,-0.46,NA,1.23,NA,0.028,0.2
"42","5/30/2017","11:22:45",22.662,735.1,106.8,9.22,88.6,7.21,290.5,1.36,0,-0.46,NA,1.27,NA,0.035,0.3
"43","5/30/2017","11:22:46",22.647,735.2,106.7,9.21,88.6,7.22,290,1.36,0,-0.46,NA,1.37,NA,0.042,0.3
"44","5/30/2017","11:22:47",22.625,735.2,106.7,9.22,88.7,7.22,289.6,1.36,0,-0.46,NA,1.36,NA,0.051,0.3
"45","5/30/2017","11:22:48",22.604,735.2,106.7,9.22,88.7,7.23,289.2,1.36,0,-0.45,NA,1.37,NA,0.06,0.3
"46","5/30/2017","11:22:49",22.581,735.2,106.7,9.22,88.7,7.23,288.8,1.36,0,-0.45,NA,1.43,NA,0.068,0.3
"47","5/30/2017","11:22:50",22.56,735.2,106.6,9.22,88.7,7.24,288.5,1.38,0,-0.45,NA,1.43,NA,0.077,0.4
"48","5/30/2017","11:22:51",22.535,735.2,106.6,9.22,88.7,7.25,288.1,1.39,0,-0.44,NA,1.47,NA,0.088,0.4
"49","5/30/2017","11:22:52",22.513,735.2,106.6,9.22,88.7,7.25,287.7,1.4,0,-0.44,NA,1.54,NA,0.097,0.4
"50","5/30/2017","11:22:53",22.487,735.2,106.5,9.23,88.7,7.26,287.4,1.42,0,-0.43,NA,1.59,NA,0.106,0.4
"51","5/30/2017","11:22:54",22.465,735.2,106.5,9.23,88.7,7.26,287.1,1.42,0,-0.44,NA,1.63,NA,0.116,0.4
"52","5/30/2017","11:22:55",22.445,735,106.5,9.23,88.7,7.27,286.8,1.42,0,-0.43,NA,1.61,NA,0.128,0.4
"53","5/30/2017","11:22:56",22.425,735.2,106.5,9.23,88.7,7.27,286.4,1.43,0,-0.43,NA,1.61,NA,0.138,0.4
"54","5/30/2017","11:22:57",22.41,735.2,106.5,9.24,88.7,7.28,286.1,1.44,0,-0.43,NA,1.57,NA,0.148,0.4
"55","5/30/2017","11:22:58",22.395,735.2,106.5,9.24,88.6,7.29,285.9,1.45,0,-0.43,NA,1.61,NA,0.159,0.5
"56","5/30/2017","11:22:59",22.383,735.2,106.5,9.24,88.6,7.29,285.6,1.46,0,-0.43,NA,1.58,NA,0.172,0.5
"57","5/30/2017","11:23:00",22.373,735.1,106.5,9.25,88.6,7.39,285.3,1.46,0,-0.43,NA,1.54,NA,0.184,0.5
"58","5/30/2017","11:23:01",22.365,735.1,106.6,9.25,88.6,7.4,285.1,1.48,0,-0.43,NA,1.6,NA,0.196,0.5
"59","5/30/2017","11:23:02",22.356,735.1,106.6,9.25,88.6,7.41,284.8,1.48,0,-0.44,NA,1.67,NA,0.209,0.5
"60","5/30/2017","11:23:03",22.348,735.2,106.6,9.26,88.6,7.41,284.5,1.49,0,-0.42,NA,1.69,NA,0.224,0.5
"61","5/30/2017","11:23:04",22.341,735.2,106.6,9.26,88.6,7.41,284.2,1.49,0,-0.43,NA,1.69,NA,0.237,0.5
"62","5/30/2017","11:23:05",22.334,735.2,106.6,9.26,88.5,7.41,283.9,1.5,0,-0.43,NA,1.67,NA,0.251,0.5
