"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"36","11/14/2014","17:15:15",20.45,736.5,102.7,9.25,182.6,8.02,30.28,0,-0.13,NA,6.77,NA,0.678,1.1
"37","11/14/2014","17:15:18",20.396,736.6,102.4,9.23,182.5,8.01,30.39,0,-0.15,NA,6.72,NA,0.734,1.1
"38","11/14/2014","17:15:20",20.366,736.5,102.2,9.22,182.5,8,30.41,0,-0.16,NA,6.65,NA,0.786,1.1
"39","11/14/2014","17:15:23",20.327,736.7,101.7,9.18,182.5,7.99,30.68,0,-0.16,NA,6.48,NA,0.838,1.3
"40","11/14/2014","17:15:25",20.297,736.5,101.2,9.14,182.4,7.99,30.53,0,-0.16,NA,6.43,NA,0.894,1.3
"41","11/14/2014","17:15:28",20.267,736.6,100.8,9.11,182.4,7.98,30.59,0,-0.17,NA,6.46,NA,0.943,1.3
"42","11/14/2014","17:15:30",20.241,736.7,100.4,9.08,182.4,7.97,30.29,0,-0.17,NA,6.44,NA,0.991,1.3
"43","11/14/2014","17:15:33",20.214,736.6,100,9.05,182.4,7.97,30.35,0,-0.19,NA,6.52,NA,1.032,1.4
"44","11/14/2014","17:15:35",20.195,736.7,99.7,9.03,182.3,7.96,30.28,0,-0.18,NA,6.44,NA,1.076,1.3
"45","11/14/2014","17:15:38",20.184,736.7,99.5,9.01,182.3,7.96,30.36,0,-0.17,NA,6.39,NA,1.121,1.4
"46","11/14/2014","17:15:40",20.167,736.7,99.3,8.99,182.3,7.95,30.46,0,-0.17,NA,6.34,NA,1.172,1.6
"47","11/14/2014","17:15:43",20.145,736.7,99,8.97,182.2,7.94,30.39,0,-0.17,NA,6.27,NA,1.229,1.7
"48","11/14/2014","17:15:45",20.126,736.6,98.8,8.95,182.2,7.93,30.59,0,-0.16,NA,6.4,NA,1.28,1.6
"49","11/14/2014","17:15:48",20.107,736.7,98.5,8.94,182.2,7.92,30.75,0,-0.16,NA,6.35,NA,1.326,1.6
"50","11/14/2014","17:15:50",20.089,736.7,98.3,8.92,182.2,7.91,30.68,0,-0.15,NA,6.5,NA,1.364,1.6
"51","11/14/2014","17:15:53",20.062,736.7,98.1,8.9,182.1,7.9,30.69,0,-0.16,NA,5.31,NA,1.418,1.8
"52","11/14/2014","17:15:55",20.042,736.7,97.8,8.88,182.1,7.89,30.75,0,-0.17,NA,6.14,NA,1.462,1.8
"53","11/14/2014","17:15:58",20.024,736.6,97.6,8.87,182.1,7.88,30.71,0,-0.15,NA,6.44,NA,1.506,1.8
"54","11/14/2014","17:16:00",19.999,736.6,97.4,8.85,182.2,7.88,30.69,0,-0.15,NA,6.97,NA,1.545,1.8
"55","11/14/2014","17:16:03",19.967,736.6,97.2,8.84,182.2,7.87,30.89,0,-0.14,NA,7.04,NA,1.584,1.9
"56","11/14/2014","17:16:05",19.938,736.7,97,8.82,182.2,7.86,30.6,0,-0.15,NA,6.97,NA,1.63,2
"57","11/14/2014","17:16:08",19.918,736.6,96.8,8.81,182.2,7.86,30.47,0,-0.15,NA,7.12,NA,1.675,1.9
"58","11/14/2014","17:16:10",19.898,736.6,96.6,8.79,182.2,7.85,30.7,0,-0.15,NA,6.96,NA,1.717,2
"59","11/14/2014","17:16:13",19.853,736.6,96.3,8.78,182.2,7.85,30.91,0,-0.16,NA,6.79,NA,1.768,2.2
"60","11/14/2014","17:16:15",19.79,736.7,96,8.76,182.2,7.84,30.71,0,-0.16,NA,6.73,NA,1.83,2.3
"61","11/14/2014","17:16:18",19.72,736.5,95.6,8.73,182.3,7.84,30.71,0,-0.17,NA,6.65,NA,1.892,2.3
"62","11/14/2014","17:16:20",19.647,736.7,95.1,8.7,182.3,7.83,30.75,0,-0.18,NA,6.46,NA,1.939,2.4
"63","11/14/2014","17:16:23",19.558,736.7,94.5,8.67,182.4,7.83,30.96,0,-0.2,NA,6.36,NA,1.987,2.4
"64","11/14/2014","17:16:25",19.484,736.7,94,8.63,182.5,7.82,30.59,0,-0.19,NA,6.4,NA,2.037,2.4
"65","11/14/2014","17:16:28",19.422,736.6,93.5,8.59,182.6,7.82,30.45,0,-0.18,NA,6.5,NA,2.088,2.4
"66","11/14/2014","17:16:30",19.362,736.6,93.1,8.57,182.7,7.81,30.47,0,-0.17,NA,6.45,NA,2.127,2.4
"67","11/14/2014","17:16:33",19.327,736.7,92.8,8.54,182.7,7.8,30.3,0,-0.17,NA,6.58,NA,2.166,2.4
"68","11/14/2014","17:16:35",19.303,736.6,92.5,8.53,182.7,7.8,30.3,0,-0.16,NA,6.71,NA,2.202,2.4
"69","11/14/2014","17:16:38",19.279,736.6,92.3,8.51,182.7,7.79,30.21,0,-0.16,NA,6.79,NA,2.238,2.4
"70","11/14/2014","17:16:40",19.27,736.7,92.1,8.49,182.7,7.79,30.32,0,-0.15,NA,6.94,NA,2.279,2.4
"71","11/14/2014","17:16:43",19.25,736.5,91.8,8.47,182.5,7.78,30.59,0,-0.16,NA,6.91,NA,2.309,2.5
"72","11/14/2014","17:16:45",19.186,736.6,91.4,8.44,182.5,7.78,30.78,0,-0.16,NA,6.62,NA,2.353,2.6
"73","11/14/2014","17:16:48",19.112,736.6,90.9,8.41,182.5,7.77,30.93,0,-0.16,NA,6.41,NA,2.389,2.6
"74","11/14/2014","17:16:50",19.024,736.6,90.3,8.36,182.4,7.77,30.98,0,-0.17,NA,6.02,NA,2.418,2.7
"75","11/14/2014","17:16:53",18.92,736.5,89.6,8.32,182.3,7.76,31.07,0,-0.19,NA,5.84,NA,2.445,2.7
"76","11/14/2014","17:16:55",18.848,736.6,89,8.28,182.2,7.76,30.98,0,-0.19,NA,5.67,NA,2.468,2.7
"77","11/14/2014","17:16:58",18.806,736.7,88.5,8.24,182.2,7.75,30.82,0,-0.2,NA,5.58,NA,2.496,2.7
"78","11/14/2014","17:17:00",18.761,736.7,88,8.2,182.1,7.74,30.76,0,-0.21,NA,5.35,NA,2.524,2.8
"79","11/14/2014","17:17:03",18.725,736.6,87.6,8.17,182,7.74,30.75,0,-0.21,NA,5.37,NA,2.555,2.9
"80","11/14/2014","17:17:05",18.718,736.7,87.3,8.14,182,7.73,30.72,0,-0.21,NA,5.48,NA,2.587,2.9
"81","11/14/2014","17:17:08",18.706,736.7,87,8.11,182,7.72,30.88,0,-0.22,NA,5.52,NA,2.621,3
"82","11/14/2014","17:17:10",18.678,736.7,86.7,8.09,182,7.72,31.09,0,-0.21,NA,5.62,NA,2.663,3
"83","11/14/2014","17:17:13",18.657,736.6,86.4,8.07,182,7.71,31.03,0,-0.21,NA,5.81,NA,2.702,3
"84","11/14/2014","17:17:15",18.647,736.5,86.2,8.05,182,7.71,30.91,0,-0.22,NA,5.79,NA,2.744,3
"85","11/14/2014","17:17:18",18.628,736.6,85.9,8.03,182,7.7,31.08,0,-0.21,NA,5.78,NA,2.792,3
"86","11/14/2014","17:17:20",18.609,736.6,85.7,8.01,182.1,7.7,31.09,0,-0.2,NA,5.97,NA,2.831,3
"87","11/14/2014","17:17:23",18.598,736.6,85.5,7.99,182.1,7.7,31.3,0,-0.21,NA,5.84,NA,2.866,3.1
"88","11/14/2014","17:17:25",18.583,736.5,85.3,7.97,182,7.69,31.06,0,-0.21,NA,5.81,NA,2.904,3.1
"89","11/14/2014","17:17:28",18.567,736.4,85.1,7.96,182,7.69,31.11,0,-0.2,NA,5.83,NA,2.941,3.2
"90","11/14/2014","17:17:30",18.549,736.5,84.9,7.95,182,7.68,31.02,0,-0.19,NA,5.65,NA,2.975,3.2
"91","11/14/2014","17:17:33",18.538,736.5,84.8,7.93,182,7.68,31.1,0,-0.18,NA,5.55,NA,3.004,3.2
"92","11/14/2014","17:17:35",18.527,736.7,84.6,7.92,181.9,7.68,31.01,0,-0.18,NA,5.6,NA,3.048,3.3
"93","11/14/2014","17:17:38",18.521,736.5,84.5,7.91,181.9,7.67,30.94,0,-0.18,NA,5.45,NA,3.084,3.4
"94","11/14/2014","17:17:40",18.509,736.6,84.4,7.9,181.9,7.67,31.03,0,-0.18,NA,5.43,NA,3.119,3.4
"95","11/14/2014","17:17:43",18.5,736.6,84.2,7.89,181.9,7.66,31.04,0,-0.16,NA,5.38,NA,3.155,3.4
"96","11/14/2014","17:17:45",18.491,736.5,84.1,7.88,181.8,7.66,31.22,0,-0.15,NA,5.47,NA,3.19,3.5
"97","11/14/2014","17:17:48",18.481,736.5,84,7.87,181.9,7.66,31.06,0,-0.16,NA,5.54,NA,3.216,3.5
"98","11/14/2014","17:17:50",18.471,736.6,83.9,7.86,181.9,7.65,31.13,0,-0.16,NA,5.57,NA,3.248,3.5
"99","11/14/2014","17:17:53",18.465,736.5,83.8,7.85,181.9,7.65,31.26,0,-0.17,NA,5.61,NA,3.277,3.5
"100","11/14/2014","17:17:55",18.457,736.5,83.7,7.84,181.9,7.65,31.38,0,-0.18,NA,5.49,NA,3.307,3.5
"101","11/14/2014","17:17:58",18.446,736.5,83.5,7.83,181.9,7.65,30.93,0,-0.18,NA,5.41,NA,3.34,3.5
"102","11/14/2014","17:18:00",18.436,736.5,83.4,7.82,181.9,7.64,30.85,0,-0.19,NA,5.3,NA,3.376,3.6
"103","11/14/2014","17:18:03",18.426,736.6,83.3,7.81,181.9,7.64,30.84,0,-0.19,NA,5.18,NA,3.407,3.7
"104","11/14/2014","17:18:05",18.414,736.5,83.2,7.81,181.8,7.64,30.7,0,-0.2,NA,5.09,NA,3.44,3.7
"105","11/14/2014","17:18:08",18.403,736.5,83.1,7.8,181.8,7.64,30.82,0,-0.2,NA,5.09,NA,3.473,3.7
"106","11/14/2014","17:18:10",18.401,736.6,83,7.79,181.8,7.63,30.68,0,-0.21,NA,5.08,NA,3.505,3.7
"107","11/14/2014","17:18:13",18.4,736.5,83,7.79,181.7,7.63,30.69,0,-0.21,NA,5.13,NA,3.532,3.7
"108","11/14/2014","17:18:15",18.401,736.6,82.9,7.78,181.7,7.63,30.91,0,-0.21,NA,5.13,NA,3.555,3.7
"109","11/14/2014","17:18:18",18.397,736.7,82.9,7.78,181.7,7.63,30.75,0,-0.2,NA,5.12,NA,3.579,3.8
"110","11/14/2014","17:18:20",18.386,736.5,82.8,7.78,181.7,7.63,30.98,0,-0.21,NA,4.96,NA,3.607,3.9
"111","11/14/2014","17:18:23",18.354,736.5,82.7,7.77,181.8,7.62,30.99,0,-0.21,NA,4.87,NA,3.643,4
"112","11/14/2014","17:18:25",18.315,736.5,82.6,7.77,181.9,7.62,31.01,0,-0.2,NA,4.94,NA,3.68,4
"113","11/14/2014","17:18:28",18.284,736.6,82.5,7.76,182,7.62,30.92,0,-0.19,NA,5.04,NA,3.715,4
"114","11/14/2014","17:18:30",18.247,736.5,82.3,7.74,182,7.62,30.95,0,-0.2,NA,4.9,NA,3.751,4.1
"115","11/14/2014","17:18:33",18.14,736.5,81.9,7.72,182.1,7.62,31.32,0,-0.2,NA,4.84,NA,3.796,4.2
"116","11/14/2014","17:18:35",18.082,736.6,81.4,7.69,182,7.62,31.2,0,-0.21,NA,4.76,NA,3.842,4.2
"117","11/14/2014","17:18:38",18.028,736.7,81,7.66,182,7.61,31.42,0,-0.22,NA,4.57,NA,3.881,4.2
"118","11/14/2014","17:18:40",17.957,736.5,80.5,7.62,182,7.61,31.56,0,-0.23,NA,4.57,NA,3.918,4.2
"119","11/14/2014","17:18:43",17.883,736.5,80.1,7.59,182.1,7.61,31.6,0,-0.24,NA,4.66,NA,3.95,4.2
"120","11/14/2014","17:18:45",17.859,736.6,79.8,7.57,182.1,7.61,31.56,0,-0.25,NA,4.6,NA,3.984,4.2
"121","11/14/2014","17:18:48",17.776,736.6,79.5,7.56,182.3,7.6,31.77,0,-0.25,NA,4.53,NA,4.018,4.3
"122","11/14/2014","17:18:50",17.675,736.6,79.2,7.54,182.4,7.6,31.9,0,-0.25,NA,4.38,NA,4.059,4.3
"123","11/14/2014","17:18:52",17.595,736.6,78.8,7.52,182.4,7.6,31.73,0,-0.26,NA,4.26,NA,4.102,4.3
"124","11/14/2014","17:18:55",17.536,736.5,78.5,7.5,182.3,7.59,31.62,0,-0.25,NA,4.29,NA,4.136,4.3
"125","11/14/2014","17:18:57",17.494,736.5,78.1,7.46,182.2,7.59,31.8,0,-0.25,NA,4.23,NA,4.166,4.4
"126","11/14/2014","17:19:00",17.438,736.5,77.6,7.43,182.1,7.58,31.88,0,-0.25,NA,4.15,NA,4.201,4.4
"127","11/14/2014","17:19:02",17.406,736.6,77.3,7.4,182.1,7.58,31.73,0,-0.24,NA,4.07,NA,4.231,4.5
"128","11/14/2014","17:19:05",17.371,736.5,77,7.38,182,7.57,31.75,0,-0.25,NA,3.94,NA,4.265,4.5
"129","11/14/2014","17:19:07",17.326,736.4,76.7,7.36,181.9,7.57,31.97,0,-0.25,NA,3.82,NA,4.296,4.5
"130","11/14/2014","17:19:10",17.287,736.6,76.5,7.34,181.8,7.57,32.29,0,-0.25,NA,3.8,NA,4.319,4.5
"131","11/14/2014","17:19:12",17.278,736.6,76.2,7.32,181.7,7.56,32.02,0,-0.24,NA,3.85,NA,4.343,4.5
"132","11/14/2014","17:19:15",17.264,736.6,76.1,7.31,181.6,7.56,32.14,0,-0.24,NA,3.88,NA,4.364,4.5
"133","11/14/2014","17:19:17",17.26,736.5,75.9,7.29,181.6,7.55,32.23,0,-0.24,NA,3.82,NA,4.392,4.5
"134","11/14/2014","17:19:20",17.253,736.6,75.8,7.29,181.6,7.55,32.4,0,-0.25,NA,3.79,NA,4.415,4.5
"135","11/14/2014","17:19:22",17.244,736.5,75.8,7.28,181.6,7.55,32.46,0,-0.25,NA,3.72,NA,4.44,4.5
"136","11/14/2014","17:19:25",17.24,736.6,75.7,7.28,181.6,7.54,32.26,0,-0.26,NA,3.72,NA,4.463,4.5
"137","11/14/2014","17:19:27",17.24,736.5,75.7,7.27,181.6,7.54,32.47,0,-0.26,NA,3.72,NA,4.478,4.5
"138","11/14/2014","17:19:30",17.238,736.5,75.7,7.27,181.6,7.54,32.26,0,-0.26,NA,3.8,NA,4.489,4.5
"139","11/14/2014","17:19:32",17.235,736.5,75.6,7.27,181.6,7.53,32,0,-0.27,NA,3.82,NA,4.502,4.5
"140","11/14/2014","17:19:35",17.234,736.5,75.6,7.26,181.6,7.53,31.96,0,-0.27,NA,3.89,NA,4.514,4.5
"141","11/14/2014","17:19:37",17.231,736.5,75.5,7.26,181.6,7.53,32.01,0,-0.27,NA,3.89,NA,4.523,4.6
"142","11/14/2014","17:19:40",17.212,736.5,75.4,7.25,181.6,7.53,32.13,0,-0.26,NA,3.88,NA,4.543,4.8
"143","11/14/2014","17:19:42",17.196,736.6,75.2,7.24,181.5,7.53,32.3,0,-0.26,NA,3.75,NA,4.565,4.9
"144","11/14/2014","17:19:45",17.174,736.6,75,7.22,181.5,7.52,32.45,0,-0.26,NA,3.66,NA,4.589,4.9
"145","11/14/2014","17:19:47",17.15,736.6,74.7,7.2,181.6,7.52,32.66,0,-0.26,NA,3.56,NA,4.612,4.9
"146","11/14/2014","17:19:50",17.109,736.5,74.4,7.17,181.6,7.52,32.59,0,-0.26,NA,3.49,NA,4.641,5
"147","11/14/2014","17:19:52",17.072,736.4,74,7.14,181.6,7.51,32.42,0,-0.26,NA,3.53,NA,4.675,5
"148","11/14/2014","17:19:55",17.047,736.5,73.6,7.11,181.6,7.51,32.44,0,-0.27,NA,3.5,NA,4.706,5
"149","11/14/2014","17:19:57",17.02,736.4,73.3,7.08,181.5,7.51,32.36,0,-0.28,NA,3.48,NA,4.741,5.1
"150","11/14/2014","17:20:00",16.993,736.5,73.1,7.06,181.5,7.5,32.69,0,-0.29,NA,3.48,NA,4.779,5.1
"151","11/14/2014","17:20:02",16.977,736.5,72.9,7.05,181.5,7.5,32.7,0,-0.29,NA,3.52,NA,4.825,5.2
"152","11/14/2014","17:20:05",16.966,736.4,72.7,7.03,181.4,7.5,32.72,0,-0.29,NA,3.53,NA,4.866,5.3
"153","11/14/2014","17:20:07",16.951,736.4,72.6,7.02,181.4,7.49,32.88,0,-0.3,NA,3.58,NA,4.927,5.3
"154","11/14/2014","17:20:10",16.941,736.5,72.5,7.01,181.5,7.49,32.96,0,-0.29,NA,3.57,NA,4.981,5.4
"155","11/14/2014","17:20:12",16.928,736.5,72.3,7,181.5,7.49,32.96,0,-0.28,NA,3.55,NA,5.038,5.4
"156","11/14/2014","17:20:15",16.915,736.5,72.2,6.99,181.5,7.48,32.75,0,-0.29,NA,3.48,NA,5.094,5.4
"157","11/14/2014","17:20:17",16.903,736.5,72.1,6.98,181.5,7.48,32.65,0,-0.28,NA,3.44,NA,5.136,5.4
"158","11/14/2014","17:20:20",16.889,736.4,71.9,6.96,181.5,7.48,32.58,0,-0.27,NA,3.44,NA,5.17,5.4
"159","11/14/2014","17:20:22",16.876,736.5,71.8,6.95,181.5,7.48,32.73,0,-0.27,NA,3.53,NA,5.206,5.5
"160","11/14/2014","17:20:25",16.861,736.4,71.6,6.94,181.5,7.48,32.71,0,-0.26,NA,3.56,NA,5.249,5.6
"161","11/14/2014","17:20:27",16.849,736.4,71.4,6.92,181.5,7.47,32.77,0,-0.27,NA,3.54,NA,5.287,5.6
"162","11/14/2014","17:20:30",16.84,736.4,71.2,6.9,181.5,7.47,32.86,0,-0.27,NA,3.56,NA,5.327,5.6
"163","11/14/2014","17:20:32",16.828,736.5,71,6.89,181.5,7.47,32.99,0,-0.27,NA,3.55,NA,5.373,5.6
"164","11/14/2014","17:20:35",16.816,736.5,70.8,6.87,181.5,7.47,33.36,0,-0.28,NA,3.52,NA,5.411,5.7
"165","11/14/2014","17:20:37",16.799,736.5,70.7,6.86,181.5,7.47,33.05,0,-0.28,NA,3.5,NA,5.455,5.8
"166","11/14/2014","17:20:40",16.783,736.6,70.4,6.84,181.5,7.46,33.22,0,-0.28,NA,3.46,NA,5.499,5.9
"167","11/14/2014","17:20:42",16.761,736.5,70.2,6.81,181.5,7.46,33.15,0,-0.29,NA,3.41,NA,5.545,6
"168","11/14/2014","17:20:45",16.739,736.5,69.9,6.79,181.5,7.46,33.42,0,-0.29,NA,3.31,NA,5.593,6.2
"169","11/14/2014","17:20:47",16.714,736.5,69.6,6.76,181.4,7.46,33.37,0,-0.29,NA,3.29,NA,5.653,6.2
"170","11/14/2014","17:20:50",16.697,736.6,69.3,6.74,181.4,7.45,32.98,0,-0.3,NA,3.24,NA,5.708,6.2
"171","11/14/2014","17:20:52",16.683,736.4,69,6.71,181.4,7.45,33.17,0,-0.29,NA,3.31,NA,5.753,6.2
"172","11/14/2014","17:20:55",16.674,736.6,68.8,6.69,181.4,7.45,32.94,0,-0.3,NA,3.28,NA,5.807,6.2
"173","11/14/2014","17:20:57",16.661,736.5,68.6,6.67,181.4,7.45,33.25,0,-0.3,NA,3.34,NA,5.87,6.2
"174","11/14/2014","17:21:00",16.659,736.5,68.4,6.66,181.4,7.44,33.11,0,-0.3,NA,3.4,NA,5.921,6.2
"175","11/14/2014","17:21:02",16.653,736.5,68.3,6.65,181.5,7.44,33.18,0,-0.3,NA,3.39,NA,5.964,6.2
"176","11/14/2014","17:21:05",16.645,736.5,68.2,6.64,181.5,7.44,33.26,0,-0.3,NA,3.35,NA,6.006,6.2
"177","11/14/2014","17:21:07",16.637,736.4,68.1,6.63,181.5,7.44,33.4,0,-0.3,NA,3.36,NA,6.048,6.2
"178","11/14/2014","17:21:10",16.632,736.4,68.1,6.63,181.5,7.44,33.44,0,-0.28,NA,3.38,NA,6.089,6.2
"179","11/14/2014","17:21:12",16.629,736.5,68,6.62,181.5,7.44,33.39,0,-0.28,NA,3.37,NA,6.124,6.2
"180","11/14/2014","17:21:15",16.627,736.6,67.9,6.62,181.5,7.43,33.26,0,-0.27,NA,3.37,NA,6.158,6.2
"181","11/14/2014","17:21:17",16.627,736.6,67.9,6.61,181.4,7.43,33.37,0,-0.27,NA,3.33,NA,6.179,6.2
"182","11/14/2014","17:21:20",16.628,736.4,67.8,6.6,181.4,7.43,33.42,0,-0.27,NA,3.33,NA,6.194,6.2
"183","11/14/2014","17:21:22",16.627,736.4,67.8,6.6,181.4,7.43,33.49,0,-0.27,NA,3.29,NA,6.209,6.3
"184","11/14/2014","17:21:25",16.621,736.5,67.7,6.59,181.4,7.43,33.24,0,-0.26,NA,3.25,NA,6.224,6.5
"185","11/14/2014","17:21:27",16.617,736.5,67.7,6.59,181.4,7.43,33.02,0,-0.27,NA,3.31,NA,6.242,6.5
"186","11/14/2014","17:21:30",16.615,736.4,67.6,6.58,181.4,7.43,33.08,0,-0.27,NA,3.36,NA,6.259,6.5
"187","11/14/2014","17:21:32",16.613,736.5,67.5,6.58,181.4,7.43,33,0,-0.27,NA,3.35,NA,6.278,6.5
"188","11/14/2014","17:21:35",16.611,736.6,67.5,6.57,181.4,7.42,32.93,0,-0.28,NA,3.39,NA,6.298,6.5
"189","11/14/2014","17:21:37",16.61,736.5,67.5,6.57,181.4,7.42,32.69,0,-0.28,NA,3.36,NA,6.317,6.5
"190","11/14/2014","17:21:40",16.609,736.5,67.4,6.57,181.4,7.42,32.95,0,-0.29,NA,3.32,NA,6.337,6.5
"191","11/14/2014","17:21:42",16.607,736.5,67.4,6.56,181.4,7.42,32.94,0,-0.29,NA,3.36,NA,6.356,6.5
"192","11/14/2014","17:21:45",16.602,736.5,67.4,6.56,181.4,7.42,32.98,0,-0.29,NA,3.3,NA,6.38,6.7
"193","11/14/2014","17:21:47",16.596,736.5,67.3,6.56,181.4,7.42,33.15,0,-0.29,NA,3.25,NA,6.415,6.7
"194","11/14/2014","17:21:50",16.593,736.5,67.3,6.56,181.4,7.42,33.25,0,-0.29,NA,3.23,NA,6.448,6.8
"195","11/14/2014","17:21:52",16.589,736.5,67.2,6.55,181.4,7.42,33.33,0,-0.29,NA,3.24,NA,6.483,6.8
"196","11/14/2014","17:21:55",16.585,736.5,67.2,6.55,181.4,7.41,33.45,0,-0.29,NA,3.21,NA,6.522,6.8
"197","11/14/2014","17:21:57",16.582,736.4,67.1,6.54,181.4,7.41,33.72,0,-0.28,NA,3.22,NA,6.558,6.8
"198","11/14/2014","17:22:00",16.58,736.4,67.1,6.54,181.4,7.41,33.39,0,-0.29,NA,3.23,NA,6.593,6.7
"199","11/14/2014","17:22:02",16.577,736.4,67.1,6.54,181.3,7.41,33.5,0,-0.29,NA,3.2,NA,6.615,6.8
"200","11/14/2014","17:22:05",16.564,736.4,67,6.53,181.4,7.41,33.39,0,-0.29,NA,3.13,NA,6.644,6.9
"201","11/14/2014","17:22:07",16.548,736.4,67,6.53,181.5,7.41,33.54,0,-0.27,NA,3.2,NA,6.676,6.9
"202","11/14/2014","17:22:10",16.537,736.4,66.9,6.52,181.5,7.41,33.54,0,-0.27,NA,3.31,NA,6.706,6.9
"203","11/14/2014","17:22:12",16.519,736.5,66.8,6.52,181.5,7.41,33.35,0,-0.27,NA,3.34,NA,6.731,6.9
"204","11/14/2014","17:22:15",16.493,736.5,66.6,6.51,181.6,7.41,33.35,0,-0.28,NA,3.33,NA,6.766,6.9
"205","11/14/2014","17:22:17",16.481,736.4,66.5,6.5,181.6,7.41,33.43,0,-0.28,NA,3.31,NA,6.796,7.1
"206","11/14/2014","17:22:20",16.435,736.4,66.2,6.47,181.6,7.41,33.78,0,-0.28,NA,3.26,NA,6.855,7.4
"207","11/14/2014","17:22:22",16.369,736.5,65.8,6.44,181.6,7.41,33.76,0,-0.27,NA,3.25,NA,6.913,7.4
"208","11/14/2014","17:22:25",16.304,736.5,65.2,6.39,181.6,7.4,33.99,0,-0.28,NA,3.24,NA,6.958,7.4
"209","11/14/2014","17:22:27",16.239,736.4,64.6,6.34,181.6,7.4,34.24,0,-0.29,NA,3.28,NA,7.002,7.4
"210","11/14/2014","17:22:30",16.172,736.4,63.9,6.28,181.7,7.4,34.74,0,-0.29,NA,3.22,NA,7.049,7.4
"211","11/14/2014","17:22:32",16.15,736.5,63.3,6.22,181.7,7.4,34.56,0,-0.3,NA,3.23,NA,7.087,7.4
"212","11/14/2014","17:22:35",16.139,736.4,62.8,6.18,181.7,7.39,34.49,0,-0.29,NA,3.23,NA,7.132,7.4
"213","11/14/2014","17:22:37",16.133,736.5,62.4,6.14,181.7,7.39,34.62,0,-0.28,NA,3.28,NA,7.183,7.4
"214","11/14/2014","17:22:40",16.126,736.5,62.1,6.11,181.7,7.39,34.71,0,-0.28,NA,3.25,NA,7.232,7.6
"215","11/14/2014","17:22:42",16.11,736.5,61.8,6.08,181.7,7.38,34.41,0,-0.29,NA,3.21,NA,7.282,7.7
"216","11/14/2014","17:22:45",16.092,736.5,61.4,6.05,181.7,7.38,34.16,0,-0.29,NA,3.11,NA,7.331,7.7
"217","11/14/2014","17:22:47",16.074,736.5,61,6.01,181.6,7.38,34.17,0,-0.29,NA,3.13,NA,7.381,7.7
"218","11/14/2014","17:22:50",16.052,736.5,60.6,5.97,181.6,7.38,34.29,0,-0.27,NA,3.12,NA,7.434,7.8
