Unit ID:,,,,,,,,,,,,,,,,
User ID:,,,,,,,,,,,,,,,,
Site:,106,,,,,,,,,,,,,,,
Log Interval:,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Model, Submodel, S/N, S/W Ver,,,,,,,,,,,,,
Handheld,2, 17E100519,1.0.18,,,,,,,,,,,,,
5P Sonde,4, 17E101337,1.0.35,,,,,,,,,,,,,
pH/ORP,1, 17E101062,3.0.0,,,,,,,,,,,,,
Turbidity,1, 17D108184,3.0.0,,,,,,,,,,,,,
TAL-PC,1, 17D109804,3.0.0,,,,,,,,,,,,,
ODO,1, 17D108766,3.0.0,,,,,,,,,,,,,
CT,1, 17C104840,3.0.5,,,,,,,,,,,,,
Depth,2, 17D108419,3.0.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,pH,ORP mV,NTU,TSS mg/L,BGA-PC ug/L,BGA-PE ug/L,Chl ug/L,fDOM RFU,DEP m,VPos m
7/12/2017,15:57:54,33.76,729.2,100.3,7.12,0.4,5.56,238.3,39.15,0,0.08,,6.35,,0,2.8
7/12/2017,15:57:55,33.753,729.3,100.4,7.12,0.4,5.56,238.2,39.19,0,0.15,,7.27,,0,2.8
7/12/2017,15:57:56,33.748,729.2,100.4,7.12,0.4,5.56,238.1,38.43,0,0.3,,12.31,,0,2.8
7/12/2017,15:57:57,33.745,729.3,100.4,7.12,0.4,5.56,238,38.89,0,0.38,,15.04,,0,2.8
7/12/2017,15:57:58,33.746,729.3,100.4,7.12,0.4,5.56,237.9,40.07,0,0.37,,14.91,,0,2.8
7/12/2017,15:57:59,33.746,729.3,100.4,7.13,0.4,5.56,237.8,40.65,0,0.36,,15.27,,0,2.8
7/12/2017,15:58:00,33.746,729.2,100.5,7.13,0.4,5.56,237.7,40.07,0,0.37,,15.08,,0,2.8
7/12/2017,15:58:01,33.744,729.2,100.5,7.13,0.4,5.56,237.6,39.84,0,0.36,,15.11,,0,2.8
7/12/2017,15:58:02,33.742,729.3,100.5,7.13,0.4,5.56,237.5,39.96,0,0.37,,16.3,,0,2.8
7/12/2017,15:58:03,33.739,729.3,94,6.67,0.4,7.81,187,8.45,0,0.81,,165.26,,0,2.8
7/12/2017,15:58:04,33.673,729.3,97.9,6.95,0.6,7.61,215,11.6,0,1.31,,279.12,,0,2.8
7/12/2017,15:58:05,32.383,729.2,99.4,7.24,1.4,7.93,176.3,0.03,0,1.42,,4.81,,0,2.8
