"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"13","7/18/2017","13:07:01",31.635,736.4,139.8,10.27,418.6,8.79,61.7,-851.97,0,1.02,NA,4.19,NA,0.178,0.2
"21","7/18/2017","13:07:09",31.643,736.4,140,10.28,418.6,8.8,63.2,-851.89,0,1,NA,4.29,NA,0.179,0.2
"22","7/18/2017","13:07:10",31.643,736.3,140,10.28,418.6,8.8,63.4,-851.92,0,1.01,NA,4.26,NA,0.18,0.2
"23","7/18/2017","13:07:11",31.644,736.4,140,10.28,418.6,8.8,63.7,-851.88,0,0.99,NA,4.24,NA,0.181,0.2
"24","7/18/2017","13:07:12",31.644,736.3,140,10.28,418.6,8.8,69.2,-851.96,0,1,NA,4.27,NA,0.182,0.3
"25","7/18/2017","13:07:13",31.644,736.4,140,10.28,418.6,8.8,70.1,-851.91,0,1.02,NA,4.28,NA,0.186,0.3
"26","7/18/2017","13:07:14",31.645,736.4,140.1,10.28,418.6,8.8,69.9,-851.88,0,1.02,NA,4.31,NA,0.192,0.4
"27","7/18/2017","13:07:15",31.644,736.4,140.1,10.28,418.6,8.8,70.1,-851.87,0,1.02,NA,4.34,NA,0.197,0.4
"28","7/18/2017","13:07:16",31.644,736.3,140.1,10.29,418.6,8.8,70.1,-851.83,0,1.03,NA,4.34,NA,0.202,0.4
"29","7/18/2017","13:07:17",31.644,736.4,140.1,10.29,418.6,8.8,70.1,-851.85,0,1.03,NA,4.33,NA,0.206,0.4
"30","7/18/2017","13:07:18",31.643,736.4,140.1,10.29,418.7,8.8,70.4,-851.82,0,1.04,NA,4.34,NA,0.213,0.5
"31","7/18/2017","13:07:19",31.641,736.4,140.1,10.28,418.6,8.8,70.7,-851.67,0,1.04,NA,4.38,NA,0.222,0.5
"32","7/18/2017","13:07:20",31.64,736.4,140,10.28,418.6,8.79,71,-851.62,0,1.05,NA,4.37,NA,0.231,0.5
"33","7/18/2017","13:07:21",31.638,736.3,140,10.28,418.6,8.79,71.1,-851.65,0,1.07,NA,4.43,NA,0.24,0.5
"34","7/18/2017","13:07:22",31.635,736.4,139.9,10.27,418.7,8.79,71.3,-851.65,0,1.1,NA,4.45,NA,0.251,0.5
"35","7/18/2017","13:07:23",31.63,736.4,139.7,10.26,418.7,8.79,71.4,-851.49,0,1.11,NA,4.49,NA,0.26,0.5
"36","7/18/2017","13:07:24",31.623,736.4,139.6,10.25,418.7,8.79,71.6,-851.48,0,1.13,NA,4.52,NA,0.269,0.5
"37","7/18/2017","13:07:25",31.617,736.4,139.4,10.24,418.7,8.79,71.7,-851.36,0,1.14,NA,4.56,NA,0.278,0.5
"38","7/18/2017","13:07:26",31.61,736.3,139.2,10.22,418.8,8.79,71.9,-851.35,0,1.16,NA,4.54,NA,0.287,0.5
"39","7/18/2017","13:07:27",31.598,736.4,139,10.21,418.8,8.79,72.1,-851.36,0,1.17,NA,4.57,NA,0.298,0.5
"40","7/18/2017","13:07:28",31.586,736.4,138.7,10.2,418.9,8.79,72.2,-851.37,0,1.2,NA,4.61,NA,0.307,0.5
"41","7/18/2017","13:07:29",31.57,736.4,138.5,10.18,419,8.79,72.4,-851.27,0,1.22,NA,4.6,NA,0.316,0.5
"42","7/18/2017","13:07:30",31.552,736.3,138.2,10.16,419.1,8.78,72.6,-851.2,0,1.26,NA,4.65,NA,0.326,0.6
"43","7/18/2017","13:07:31",31.535,736.4,137.8,10.14,419.2,8.78,72.8,-851.22,0,1.28,NA,4.7,NA,0.338,0.6
"44","7/18/2017","13:07:32",31.513,736.4,137.5,10.11,419.3,8.78,73,-851.2,0,1.31,NA,4.72,NA,0.349,0.6
"45","7/18/2017","13:07:33",31.493,736.3,137,10.08,419.4,8.78,73.2,-851.28,0,1.33,NA,4.74,NA,0.36,0.6
"46","7/18/2017","13:07:34",31.471,736.3,136.7,10.06,419.5,8.78,73.4,-851.36,0,1.35,NA,4.74,NA,0.372,0.6
"47","7/18/2017","13:07:35",31.452,736.3,136.3,10.03,419.6,8.77,73.6,-851.43,0,1.36,NA,4.76,NA,0.386,0.6
"48","7/18/2017","13:07:36",31.43,736.3,135.9,10.01,419.6,8.77,73.7,-851.49,0,1.39,NA,4.77,NA,0.397,0.6
"49","7/18/2017","13:07:37",31.409,736.4,135.5,9.99,419.7,8.77,73.9,-851.56,0,1.41,NA,4.82,NA,0.409,0.6
"50","7/18/2017","13:07:38",31.384,736.4,135.1,9.96,419.9,8.77,74.2,-851.71,0,1.42,NA,4.83,NA,0.42,0.6
"51","7/18/2017","13:07:39",31.367,736.3,134.7,9.94,419.9,8.77,74.6,-851.75,0,1.45,NA,4.8,NA,0.432,0.6
"52","7/18/2017","13:07:40",31.353,736.3,134.3,9.91,420,8.76,74.9,-851.84,0,1.45,NA,4.77,NA,0.446,0.6
"53","7/18/2017","13:07:41",31.344,736.4,133.9,9.88,420,8.76,75.3,-851.85,0,1.46,NA,4.77,NA,0.458,0.6
"54","7/18/2017","13:07:42",31.337,736.2,133.6,9.86,420,8.76,75.6,-851.86,0,1.46,NA,4.76,NA,0.47,0.6
"55","7/18/2017","13:07:43",31.332,736.4,133.3,9.84,420,8.76,75.9,-851.95,0,1.47,NA,4.78,NA,0.482,0.7
"56","7/18/2017","13:07:44",31.331,736.4,133,9.82,420,8.76,76.2,-851.99,0,1.46,NA,4.73,NA,0.496,0.7
"57","7/18/2017","13:07:45",31.333,736.4,132.9,9.81,419.9,8.76,76.5,-852.02,0,1.45,NA,4.73,NA,0.508,0.7
"58","7/18/2017","13:07:46",31.342,736.3,132.9,9.81,419.8,8.76,76.7,-851.98,0,1.47,NA,4.75,NA,0.52,0.7
"59","7/18/2017","13:07:47",31.346,736.3,132.9,9.81,419.8,8.76,77,-851.94,0,1.47,NA,4.77,NA,0.533,0.7
"60","7/18/2017","13:07:48",31.351,736.4,132.9,9.81,419.7,8.76,77.3,-851.96,0,1.47,NA,4.75,NA,0.548,0.7
"61","7/18/2017","13:07:49",31.358,736.4,132.9,9.81,419.7,8.76,77.6,-851.96,0,1.46,NA,4.75,NA,0.56,0.7
"62","7/18/2017","13:07:50",31.369,736.3,133,9.81,419.6,8.76,77.8,-851.96,0,1.46,NA,4.77,NA,0.57,0.7
"63","7/18/2017","13:07:51",31.379,736.3,133.1,9.82,419.5,8.76,78.1,-851.95,0,1.45,NA,4.77,NA,0.578,0.7
"64","7/18/2017","13:07:52",31.387,736.4,133.2,9.83,419.5,8.76,78.4,-851.94,0,1.44,NA,4.79,NA,0.589,0.7
"65","7/18/2017","13:07:53",31.394,736.4,133.4,9.84,419.4,8.76,78.7,-851.91,0,1.44,NA,4.75,NA,0.597,0.7
"66","7/18/2017","13:07:54",31.399,736.3,133.6,9.85,419.4,8.76,78.9,-851.9,0,1.45,NA,4.7,NA,0.606,0.7
"67","7/18/2017","13:07:55",31.402,736.3,133.7,9.86,419.3,8.76,79.1,-851.86,0,1.43,NA,4.69,NA,0.615,0.7
"68","7/18/2017","13:07:56",31.404,736.4,133.9,9.87,419.3,8.76,79.4,-851.86,0,1.43,NA,4.68,NA,0.623,0.7
"69","7/18/2017","13:07:57",31.404,736.4,134,9.88,419.3,8.76,79.6,-851.85,0,1.43,NA,4.68,NA,0.629,0.7
"70","7/18/2017","13:07:58",31.404,736.4,134.1,9.88,419.4,8.76,79.9,-851.77,0,1.42,NA,4.7,NA,0.634,0.7
"71","7/18/2017","13:07:59",31.398,736.3,134.1,9.89,419.4,8.76,80.1,-851.76,0,1.42,NA,4.7,NA,0.64,0.7
"72","7/18/2017","13:08:00",31.394,736.3,134.1,9.89,419.4,8.76,80.3,-851.72,0,1.43,NA,4.71,NA,0.645,0.7
"73","7/18/2017","13:08:01",31.387,736.3,134.1,9.89,419.5,8.76,80.5,-851.73,0,1.45,NA,4.75,NA,0.652,0.7
"74","7/18/2017","13:08:02",31.381,736.4,134,9.88,419.5,8.76,80.8,-851.64,0,1.46,NA,4.79,NA,0.657,0.7
"75","7/18/2017","13:08:03",31.374,736.4,134,9.88,419.6,8.76,81.1,-851.53,0,1.48,NA,4.76,NA,0.663,0.7
"76","7/18/2017","13:08:04",31.367,736.4,133.8,9.87,419.7,8.76,87.2,-851.41,0,1.52,NA,4.87,NA,0.668,0.8
"77","7/18/2017","13:08:05",31.357,736.4,129.6,9.56,419.7,8.76,88,-851.39,0,1.55,NA,4.97,NA,0.674,0.8
"78","7/18/2017","13:08:06",31.337,736.3,126.9,9.37,419.9,8.64,89.3,-851.31,0,1.59,NA,5.1,NA,0.682,0.8
"79","7/18/2017","13:08:07",31.302,736.4,125.2,9.24,420.1,8.64,89.4,-851.22,0,1.64,NA,5.2,NA,0.687,0.8
"80","7/18/2017","13:08:08",31.266,736.3,123.5,9.13,420.4,8.64,89.2,-851.3,0,1.69,NA,5.25,NA,0.692,0.8
"81","7/18/2017","13:08:09",31.23,736.4,122.7,9.07,420.7,8.64,89.2,-851.17,0,1.72,NA,5.27,NA,0.696,0.8
"82","7/18/2017","13:08:10",31.199,736.4,121.7,9,420.9,8.64,89.2,-851.11,0,1.75,NA,5.33,NA,0.701,0.8
"83","7/18/2017","13:08:11",31.162,736.3,121,8.95,421.2,8.64,89.3,-851.16,0,1.8,NA,5.4,NA,0.705,0.8
"84","7/18/2017","13:08:12",31.127,736.3,120.3,8.91,421.5,8.63,89.5,-851.05,0,1.85,NA,5.48,NA,0.709,0.8
"85","7/18/2017","13:08:13",31.084,736.3,119.9,8.88,421.8,8.63,89.7,-851.06,0,1.9,NA,5.56,NA,0.712,0.8
"86","7/18/2017","13:08:14",31.047,736.3,119.4,8.85,422.1,8.62,90.2,-851.02,0,1.98,NA,5.72,NA,0.717,0.8
"87","7/18/2017","13:08:15",31.002,736.4,115.2,8.55,422.4,8.61,90.6,-850.95,0,2.03,NA,5.76,NA,0.721,0.8
"88","7/18/2017","13:08:16",30.955,736.4,113.3,8.41,422.8,8.6,90.8,-850.83,0,2.11,NA,5.85,NA,0.725,0.8
"89","7/18/2017","13:08:17",30.91,736.4,111.3,8.27,423.2,8.59,91.1,-850.91,0,2.17,NA,5.9,NA,0.729,0.8
"90","7/18/2017","13:08:18",30.866,736.4,110.2,8.19,423.5,8.58,91.3,-850.84,0,2.24,NA,5.95,NA,0.734,0.8
