"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"42","6/12/2017","18:42:30",28.287,731.4,126.3,9.83,203.5,8.6,90.7,10.6,0,3.23,NA,39.45,NA,0,0.2
"43","6/12/2017","18:42:31",28.286,731.3,126.3,9.83,203.5,8.61,91,10.6,0,3.22,NA,39.5,NA,0.002,0.2
"44","6/12/2017","18:42:32",28.286,731.2,126.3,9.83,203.5,8.61,91.3,10.6,0,3.23,NA,39.56,NA,0.011,0.3
"45","6/12/2017","18:42:33",28.286,731.3,126.3,9.83,203.5,8.62,91.5,10.58,0,3.22,NA,39.64,NA,0.021,0.3
"46","6/12/2017","18:42:34",28.286,731.3,126.3,9.83,203.5,8.62,91.8,10.56,0,3.21,NA,39.82,NA,0.03,0.3
"47","6/12/2017","18:42:35",28.285,731.3,126.3,9.83,203.5,8.63,92.1,10.53,0,3.21,NA,39.9,NA,0.039,0.3
"48","6/12/2017","18:42:36",28.284,731.3,126.3,9.83,203.5,8.63,92.3,10.49,0,3.19,NA,39.97,NA,0.053,0.4
"49","6/12/2017","18:42:37",28.282,731.4,126.2,9.83,203.6,8.63,92.6,10.48,0,3.19,NA,39.99,NA,0.065,0.4
"50","6/12/2017","18:42:38",28.28,731.3,126.2,9.83,203.6,8.64,92.8,10.48,0,3.17,NA,39.93,NA,0.079,0.5
"51","6/12/2017","18:42:39",28.277,731.3,126.2,9.82,203.6,8.64,93.1,10.47,0,3.15,NA,39.98,NA,0.094,0.5
"52","6/12/2017","18:42:40",28.273,731.3,126.1,9.82,203.6,8.64,93.3,10.47,0,3.14,NA,39.94,NA,0.109,0.6
"53","6/12/2017","18:42:41",28.266,731.3,126,9.81,203.6,8.65,93.7,10.46,0,3.12,NA,39.86,NA,0.13,0.6
"54","6/12/2017","18:42:42",28.258,731.3,125.9,9.8,203.7,8.65,93.9,10.44,0,3.1,NA,39.71,NA,0.148,0.6
"55","6/12/2017","18:42:43",28.247,731.3,125.7,9.79,203.7,8.65,94.2,10.45,0,3.06,NA,39.57,NA,0.166,0.7
"56","6/12/2017","18:42:44",28.233,731.3,125.4,9.77,203.8,8.65,94.5,10.46,0,3.03,NA,35.6,NA,0.186,0.7
"57","6/12/2017","18:42:45",28.21,731.3,125.1,9.75,203.9,8.65,94.8,10.47,0,2.99,NA,36.19,NA,0.21,0.7
"58","6/12/2017","18:42:46",28.187,731.3,120,9.36,204,8.65,95.1,10.5,0,2.96,NA,33.89,NA,0.231,0.8
"59","6/12/2017","18:42:47",28.157,731.3,118.6,9.25,204.1,8.65,95.4,10.56,0,2.92,NA,34.41,NA,0.254,0.8
"60","6/12/2017","18:42:48",28.121,731.4,116.2,9.07,204.3,8.64,101,10.55,0,2.88,NA,31.07,NA,0.277,0.9
"61","6/12/2017","18:42:49",28.083,731.2,115.2,9,204.4,8.53,101.7,10.61,0,2.83,NA,29.17,NA,0.305,0.9
"62","6/12/2017","18:42:50",28.041,731.3,113.7,8.89,204.6,8.52,102.3,10.62,0,2.78,NA,31.6,NA,0.329,0.9
"63","6/12/2017","18:42:51",28.008,731.3,112.4,8.79,204.8,8.51,102.4,10.64,0,2.71,NA,31.91,NA,0.354,0.9
"64","6/12/2017","18:42:52",27.972,731.3,111.5,8.73,204.9,8.5,102.5,10.65,0,2.65,NA,32.36,NA,0.379,0.9
"65","6/12/2017","18:42:53",27.939,731.3,107.4,8.41,205.1,8.49,102.7,10.63,0,2.6,NA,32.75,NA,0.409,0.9
"66","6/12/2017","18:42:54",27.899,731.3,106.4,8.33,205.3,8.48,103,10.67,0,2.55,NA,32.88,NA,0.434,1
"67","6/12/2017","18:42:55",27.858,731.3,104.9,8.23,205.5,8.48,103.2,10.66,0,2.5,NA,32.9,NA,0.459,1
"68","6/12/2017","18:42:56",27.807,731.3,103.7,8.14,205.7,8.47,103.3,10.69,0,2.45,NA,33.08,NA,0.485,1
"69","6/12/2017","18:42:57",27.766,731.3,103.1,8.1,205.9,8.47,103.5,10.7,0,2.41,NA,33.23,NA,0.517,1.1
"70","6/12/2017","18:42:58",27.726,731.3,102.4,8.05,206.1,8.46,103.7,10.66,0,2.38,NA,33.4,NA,0.544,1.1
"71","6/12/2017","18:42:59",27.685,731.3,101.6,7.99,206.3,8.46,103.9,10.69,0,2.34,NA,33.31,NA,0.571,1.1
"72","6/12/2017","18:43:00",27.647,731.3,101.1,7.96,206.4,8.45,104,10.66,0,2.3,NA,33.31,NA,0.598,1.1
"73","6/12/2017","18:43:01",27.604,731.2,100.5,7.91,206.6,8.45,104.2,10.62,0,2.27,NA,33.38,NA,0.631,1.2
"74","6/12/2017","18:43:02",27.57,731.3,96.2,7.58,206.8,8.44,104.4,10.54,0,2.25,NA,33.53,NA,0.658,1.2
"75","6/12/2017","18:43:03",27.531,731.3,94.6,7.46,206.9,8.44,104.6,10.55,0,2.22,NA,37.47,NA,0.686,1.2
"76","6/12/2017","18:43:04",27.491,731.3,93.2,7.36,207,8.43,104.9,10.55,0,2.2,NA,31.84,NA,0.713,1.2
"77","6/12/2017","18:43:05",27.44,731.3,92.5,7.3,207.2,8.43,105.1,10.53,0,2.18,NA,32,NA,0.746,1.3
"78","6/12/2017","18:43:06",27.397,731.3,91.8,7.25,207.3,8.33,105.3,10.55,0,2.16,NA,31.17,NA,0.774,1.3
"79","6/12/2017","18:43:07",27.35,731.3,90.8,7.19,207.5,8.32,105.5,10.58,0,2.15,NA,31.56,NA,0.802,1.3
"80","6/12/2017","18:43:08",27.312,731.3,90.1,7.13,207.6,8.3,105.7,10.6,0,2.14,NA,30.57,NA,0.83,1.3
"81","6/12/2017","18:43:09",27.27,731.3,86.1,6.82,207.7,8.3,105.9,10.58,0,2.13,NA,33.31,NA,0.858,1.3
"82","6/12/2017","18:43:10",27.234,731.3,84.9,6.73,207.9,8.29,106,10.58,0,2.13,NA,33.31,NA,0.891,1.4
"83","6/12/2017","18:43:11",27.194,731.3,83.6,6.63,207.9,8.29,106.2,10.56,0,2.12,NA,32.87,NA,0.918,1.4
"84","6/12/2017","18:43:12",27.163,731.3,83,6.59,208,8.28,106.4,10.59,0,2.1,NA,32.55,NA,0.946,1.4
"85","6/12/2017","18:43:13",27.129,731.3,82.3,6.54,208.1,8.28,106.6,10.65,0,2.1,NA,32.69,NA,0.979,1.4
"86","6/12/2017","18:43:14",27.103,731.3,81.6,6.49,208.2,8.27,107,10.66,0,2.08,NA,32.37,NA,1.006,1.5
"87","6/12/2017","18:43:15",27.075,731.3,80.9,6.43,208.3,8.26,107.3,10.66,0,2.06,NA,32.17,NA,1.032,1.5
"88","6/12/2017","18:43:16",27.048,731.3,80.3,6.39,208.4,8.26,107.7,10.67,0,2.06,NA,32.45,NA,1.058,1.5
"89","6/12/2017","18:43:17",27.025,731.3,79.8,6.35,208.4,8.25,108.1,10.74,0,2.05,NA,31.62,NA,1.083,1.5
"90","6/12/2017","18:43:18",27.001,731.3,79.5,6.33,208.5,8.25,108.4,10.75,0,2.04,NA,31.08,NA,1.113,1.6
