"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"45","8/16/2017","12:26:09",26.765,739.8,109,8.71,399.2,8.06,NA,NA,NA,-861.26,0,-0.161,-0.16,NA,NA,0.828,3.13,NA,NA,0
"46","8/16/2017","12:26:10",26.765,739.9,109,8.72,399.2,8.06,NA,NA,NA,-861.24,0,-0.159,-0.16,NA,NA,0.838,3.16,NA,NA,0.006
"47","8/16/2017","12:26:11",26.765,739.5,109,8.72,399.2,8.06,NA,NA,NA,-861.24,0,-0.154,-0.15,NA,NA,0.84,3.17,NA,NA,0.013
"48","8/16/2017","12:26:12",26.765,739.7,109,8.72,399.2,8.06,NA,NA,NA,-861.25,0,-0.151,-0.15,NA,NA,0.843,3.18,NA,NA,0.021
"49","8/16/2017","12:26:13",26.764,739.7,109.1,8.72,399.1,8.07,NA,NA,NA,-861.24,0,-0.153,-0.15,NA,NA,0.857,3.23,NA,NA,0.03
"50","8/16/2017","12:26:14",26.763,739.8,109.1,8.72,399.1,8.07,NA,NA,NA,-861.25,0,-0.159,-0.16,NA,NA,0.86,3.24,NA,NA,0.037
"51","8/16/2017","12:26:15",26.763,739.9,109.1,8.72,399.1,8.07,NA,NA,NA,-861.24,0,-0.159,-0.16,NA,NA,0.864,3.26,NA,NA,0.045
"52","8/16/2017","12:26:16",26.763,739.9,109.1,8.72,399.1,8.07,NA,NA,NA,-861.24,0,-0.16,-0.16,NA,NA,0.869,3.28,NA,NA,0.053
"53","8/16/2017","12:26:17",26.763,739.8,109.1,8.72,399.1,8.08,NA,NA,NA,-861.25,0,-0.161,-0.16,NA,NA,0.87,3.28,NA,NA,0.061
"54","8/16/2017","12:26:18",26.764,739.9,109.1,8.72,399,8.08,NA,NA,NA,-861.24,0,-0.158,-0.16,NA,NA,0.872,3.29,NA,NA,0.07
"55","8/16/2017","12:26:19",26.764,739.8,109.1,8.72,399,8.09,NA,NA,NA,-861.24,0,-0.164,-0.16,NA,NA,0.863,3.26,NA,NA,0.078
"56","8/16/2017","12:26:20",26.765,739.8,109.1,8.72,399,8.09,NA,NA,NA,-861.25,0,-0.166,-0.17,NA,NA,0.865,3.26,NA,NA,0.085
"57","8/16/2017","12:26:21",26.765,739.7,109.1,8.72,399,8.09,NA,NA,NA,-861.26,0,-0.166,-0.17,NA,NA,0.864,3.26,NA,NA,0.093
