"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"4","7/10/2017","10:27:07",28.999,733.8,95.1,7.31,90.3,7.6,178.3,0.64,0,-0.38,NA,11.83,NA,0.01,0.1
"5","7/10/2017","10:27:08",28.999,733.7,95,7.31,90.3,7.6,178.4,0.66,0,-0.38,NA,11.73,NA,0.013,0.1
"6","7/10/2017","10:27:09",28.999,733.8,95,7.31,90.3,7.6,178.4,0.66,0,-0.38,NA,11.66,NA,0.016,0.1
"7","7/10/2017","10:27:10",29,733.8,95,7.31,90.3,7.6,178.5,0.65,0,-0.38,NA,11.58,NA,0.019,0.1
"8","7/10/2017","10:27:11",29,733.8,95,7.3,90.3,7.6,178.5,0.65,0,-0.38,NA,11.72,NA,0.022,0.1
"9","7/10/2017","10:27:12",29,733.8,95,7.3,90.3,7.6,178.6,0.63,0,-0.38,NA,11.87,NA,0.025,0.1
"10","7/10/2017","10:27:13",29.001,733.7,95,7.3,90.3,7.61,178.6,0.64,0,-0.39,NA,11.96,NA,0.029,0.1
"11","7/10/2017","10:27:14",29.001,733.7,95,7.3,90.3,7.61,178.6,0.64,0,-0.37,NA,12.07,NA,0.034,0.2
"12","7/10/2017","10:27:15",29.001,733.8,95,7.3,90.3,7.61,178.7,0.64,0,-0.37,NA,12.04,NA,0.039,0.2
"13","7/10/2017","10:27:16",29.001,733.9,94.9,7.3,90.3,7.61,178.9,0.65,0,-0.37,NA,12.07,NA,0.046,0.3
"14","7/10/2017","10:27:17",29.001,733.8,94.9,7.3,90.3,7.61,179.1,0.64,0,-0.36,NA,12.07,NA,0.059,0.5
"15","7/10/2017","10:27:18",29.001,733.7,94.9,7.3,90.3,7.61,179.3,0.65,0,-0.36,NA,12.16,NA,0.074,0.6
"16","7/10/2017","10:27:19",29.001,733.9,94.9,7.3,90.3,7.61,179.5,0.67,0,-0.36,NA,12.36,NA,0.092,0.7
"17","7/10/2017","10:27:20",29,733.7,94.9,7.3,90.3,7.61,179.7,0.68,0,-0.37,NA,12.43,NA,0.971,0.9
"18","7/10/2017","10:27:21",28.998,733.8,94.9,7.3,90.3,7.61,179.9,0.7,0,-0.37,NA,12.42,NA,1.068,1
"19","7/10/2017","10:27:22",28.996,733.8,94.9,7.3,90.3,7.61,180.1,0.71,0,-0.36,NA,12.52,NA,1.074,1.1
"20","7/10/2017","10:27:23",28.993,733.8,94.8,7.29,90.3,7.6,180.4,0.71,0,-0.36,NA,12.61,NA,1.078,1.1
"28","7/10/2017","10:27:31",28.967,733.7,94.6,7.28,90.3,7.6,181.9,0.64,0,-0.37,NA,12.7,NA,1.094,1.1
"29","7/10/2017","10:27:32",28.962,733.7,94.5,7.27,90.3,7.6,182.1,0.63,0,-0.37,NA,12.75,NA,1.099,1.1
"37","7/10/2017","10:27:40",28.943,733.7,94.2,7.25,90.3,7.62,182.7,0.56,0,-0.37,NA,12.78,NA,1.101,1.1
"41","7/10/2017","10:27:44",28.935,733.7,94,7.23,90.3,7.63,182.7,0.58,0,-0.38,NA,13.12,NA,1.102,1.1
"42","7/10/2017","10:27:45",28.934,733.8,93.9,7.23,90.3,7.63,182.8,0.57,0,-0.37,NA,12.95,NA,1.104,1.1
"50","7/10/2017","10:27:53",28.929,733.7,93.7,7.21,90.3,7.63,183.4,0.64,0,-0.36,NA,13.45,NA,1.105,1.1
"52","7/10/2017","10:27:55",28.929,733.8,93.6,7.21,90.3,7.64,183.5,0.66,0,-0.37,NA,13.51,NA,1.106,1.1
"53","7/10/2017","10:27:56",28.929,733.8,93.6,7.21,90.3,7.64,183.5,0.66,0,-0.37,NA,13.51,NA,1.107,1.1
"54","7/10/2017","10:27:57",28.929,733.8,93.6,7.21,90.3,7.64,183.5,0.65,0,-0.38,NA,13.28,NA,1.108,1.2
"55","7/10/2017","10:27:58",28.929,733.9,93.6,7.21,90.3,7.64,183.6,0.66,0,-0.38,NA,13.19,NA,1.112,1.3
"56","7/10/2017","10:27:59",28.928,733.7,93.6,7.21,90.3,7.64,183.7,0.65,0,-0.38,NA,13.22,NA,1.118,1.4
"57","7/10/2017","10:28:00",28.927,733.7,93.6,7.21,90.3,7.64,183.9,0.64,0,-0.38,NA,13.35,NA,1.128,1.5
"58","7/10/2017","10:28:01",28.927,733.7,93.6,7.21,90.3,7.64,184.1,0.63,0,-0.37,NA,13.32,NA,1.139,1.5
"59","7/10/2017","10:28:02",28.926,733.8,93.6,7.21,90.3,7.64,184.3,0.64,0,-0.37,NA,13.22,NA,1.153,1.6
"60","7/10/2017","10:28:03",28.925,733.8,93.6,7.2,90.3,7.63,184.5,0.63,0,-0.37,NA,13.15,NA,1.165,1.6
"61","7/10/2017","10:28:04",28.923,733.8,93.5,7.2,90.3,7.63,184.8,0.59,0,-0.37,NA,13.24,NA,1.179,1.6
"62","7/10/2017","10:28:05",28.922,733.7,93.5,7.2,90.3,7.63,185,0.59,0,-0.36,NA,12.93,NA,1.192,1.6
"63","7/10/2017","10:28:06",28.92,733.8,93.5,7.2,90.3,7.63,185.2,0.59,0,-0.35,NA,12.81,NA,1.209,1.6
"64","7/10/2017","10:28:07",28.918,733.8,93.5,7.2,90.3,7.63,185.3,0.59,0,-0.35,NA,12.9,NA,1.223,1.7
"65","7/10/2017","10:28:08",28.916,733.7,93.4,7.19,90.3,7.63,185.4,0.6,0,-0.35,NA,13,NA,1.238,1.7
"66","7/10/2017","10:28:09",28.914,733.8,93.4,7.19,90.3,7.63,185.5,0.58,0,-0.36,NA,13.04,NA,1.253,1.7
"67","7/10/2017","10:28:10",28.912,733.8,93.3,7.19,90.3,7.63,185.6,0.59,0,-0.36,NA,12.87,NA,1.268,1.7
"68","7/10/2017","10:28:11",28.911,733.7,93.3,7.18,90.3,7.63,185.7,0.59,0,-0.36,NA,12.72,NA,1.281,1.7
"69","7/10/2017","10:28:12",28.909,733.8,93.2,7.18,90.3,7.63,185.8,0.6,0,-0.35,NA,12.69,NA,1.295,1.7
"70","7/10/2017","10:28:13",28.909,733.7,93.2,7.18,90.3,7.63,185.9,0.61,0,-0.35,NA,12.73,NA,1.309,1.7
"71","7/10/2017","10:28:14",28.908,733.9,93.1,7.17,90.3,7.63,186,0.61,0,-0.35,NA,12.8,NA,1.324,1.7
"72","7/10/2017","10:28:15",28.906,733.8,93.1,7.17,90.3,7.63,186.2,0.62,0,-0.35,NA,12.65,NA,1.341,1.7
"73","7/10/2017","10:28:16",28.906,733.8,93,7.17,90.3,7.63,186.3,0.62,0,-0.35,NA,12.65,NA,1.355,1.6
"74","7/10/2017","10:28:17",28.905,733.8,93,7.16,90.3,7.63,186.4,0.62,0,-0.35,NA,12.82,NA,1.37,1.6
"75","7/10/2017","10:28:18",28.904,733.8,92.9,7.16,90.3,7.63,186.6,0.64,0,-0.34,NA,12.69,NA,1.384,1.7
"76","7/10/2017","10:28:19",28.903,733.8,92.9,7.16,90.3,7.63,186.7,0.63,0,-0.34,NA,12.65,NA,1.4,1.6
"77","7/10/2017","10:28:20",28.903,733.7,92.9,7.15,90.3,7.63,186.8,0.65,0,-0.36,NA,12.79,NA,1.414,1.6
"78","7/10/2017","10:28:21",28.903,733.8,92.8,7.15,90.3,7.63,186.9,0.65,0,-0.35,NA,12.79,NA,1.427,1.6
"79","7/10/2017","10:28:22",28.903,733.8,92.8,7.15,90.3,7.63,186.9,0.64,0,-0.35,NA,12.76,NA,1.441,1.6
"80","7/10/2017","10:28:23",28.903,733.8,92.8,7.15,90.3,7.63,186.9,0.62,0,-0.36,NA,12.93,NA,1.457,1.7
"81","7/10/2017","10:28:24",28.902,733.8,92.7,7.14,90.3,7.63,186.9,0.6,0,-0.36,NA,12.89,NA,1.471,1.7
"82","7/10/2017","10:28:25",28.902,733.7,92.7,7.14,90.3,7.64,186.9,0.61,0,-0.36,NA,12.92,NA,1.485,1.7
"83","7/10/2017","10:28:26",28.902,733.8,92.7,7.14,90.3,7.64,186.9,0.61,0,-0.37,NA,13.16,NA,1.499,1.7
"84","7/10/2017","10:28:27",28.902,733.7,92.7,7.14,90.4,7.64,186.9,0.76,0,-0.38,NA,13.24,NA,1.517,1.7
"85","7/10/2017","10:28:28",28.902,733.7,92.6,7.14,90.4,7.64,186.9,0.75,0,-0.39,NA,13.12,NA,1.531,1.7
"86","7/10/2017","10:28:29",28.902,733.8,92.6,7.13,90.4,7.64,186.9,0.76,0,-0.39,NA,13.39,NA,1.545,1.7
"87","7/10/2017","10:28:30",28.902,733.7,92.6,7.13,90.4,7.64,187,0.75,0,-0.39,NA,13.49,NA,1.559,1.7
"88","7/10/2017","10:28:31",28.902,733.8,92.6,7.13,90.4,7.64,187,0.75,0,-0.39,NA,13.22,NA,1.576,1.7
"89","7/10/2017","10:28:32",28.902,733.8,92.5,7.13,90.4,7.65,187.1,0.76,0,-0.39,NA,13.33,NA,1.59,1.7
