"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"16","7/11/2017","11:45:02",30.228,742.1,89.6,6.75,2.2,8.02,141.8,3.23,0,0.4,NA,10.31,NA,0,0
"17","7/11/2017","11:45:03",30.102,742.1,87.6,6.61,11.9,7.91,152.9,3.31,0,0.34,NA,10.62,NA,0.003,0.1
"18","7/11/2017","11:45:04",29.977,742.1,85.7,6.48,137.2,7.81,157.2,3.88,0,0.27,NA,11.12,NA,0.006,0.1
"19","7/11/2017","11:45:05",29.888,742.1,84.9,6.42,137.9,7.78,160.8,3.27,0,0.22,NA,11.55,NA,0.01,0.1
"20","7/11/2017","11:45:06",29.804,742.2,84,6.37,138.2,7.74,162.5,3.21,0,0.16,NA,12.18,NA,0.013,0.1
"21","7/11/2017","11:45:07",29.741,742.1,83.3,6.32,138.1,7.7,164.4,3.13,0,0.1,NA,12.52,NA,0.016,0.1
"22","7/11/2017","11:45:08",29.648,742.1,82.8,6.29,138.3,7.57,166.2,3.14,0,0.05,NA,12.99,NA,0.019,0.1
"23","7/11/2017","11:45:09",29.526,742.1,82.4,6.27,139.1,7.52,167.3,3.11,0,0,NA,11.6,NA,0.023,0.1
"24","7/11/2017","11:45:10",29.422,742.1,82,6.25,139.2,7.49,168.6,3.1,0,-0.05,NA,11.95,NA,0.025,0.1
"25","7/11/2017","11:45:11",29.319,742.1,81.7,6.24,139.3,7.48,169.6,3.11,0,-0.09,NA,12.14,NA,0.028,0.1
"26","7/11/2017","11:45:12",29.231,742.2,81.5,6.23,139.5,7.48,170.4,3.09,0,-0.11,NA,10.89,NA,0.03,0.1
"27","7/11/2017","11:45:13",29.128,742.1,81.2,6.22,139.7,7.46,171.1,3.11,0,-0.15,NA,10.72,NA,0.034,0.1
"28","7/11/2017","11:45:14",29.039,742.1,81,6.22,139.8,7.45,171.9,3.12,0,-0.19,NA,10.85,NA,0.036,0.1
