"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NH4.N.mg.L","NO3.N.mg.L","Cl.mg.L","FNU","TSS.mg.L","BGA.PC.RFU","BGA.PC.ug.L","BGA.PE.RFU","BGA.PE.ug.L","Chl.RFU","Chl.ug.L","fDOM.RFU","fDOM.QSU","DEP.m"
"38","8/15/2017","15:30:23",30.033,741.1,160.8,12.14,290.5,9.08,NA,NA,NA,-855.18,0,1.105,1.1,NA,NA,0.646,2.44,NA,NA,0
"39","8/15/2017","15:30:24",30.032,741.1,160.8,12.14,290.5,9.08,NA,NA,NA,-855.15,0,1.126,1.13,NA,NA,0.656,2.48,NA,NA,0.004
"40","8/15/2017","15:30:25",30.03,741.1,160.9,12.15,290.5,9.08,NA,NA,NA,-855.13,0,1.145,1.15,NA,NA,0.667,2.52,NA,NA,0.009
"41","8/15/2017","15:30:26",30.026,741,160.9,12.15,290.5,9.08,NA,NA,NA,-855.1,0,1.153,1.15,NA,NA,0.688,2.6,NA,NA,0.014
"42","8/15/2017","15:30:27",30.022,741.1,161,12.16,290.5,9.08,NA,NA,NA,-855.08,0,1.17,1.17,NA,NA,0.691,2.61,NA,NA,0.02
"43","8/15/2017","15:30:28",30.018,741.1,161.1,12.16,290.5,9.08,NA,NA,NA,-855.07,0,1.196,1.2,NA,NA,0.714,2.7,NA,NA,0.026
"44","8/15/2017","15:30:29",30.014,741.1,161.2,12.17,290.5,9.08,NA,NA,NA,-855.05,0,1.204,1.2,NA,NA,0.722,2.73,NA,NA,0.031
"45","8/15/2017","15:30:30",30.007,741.1,161.3,12.18,290.5,9.08,NA,NA,NA,-855.06,0,1.241,1.24,NA,NA,0.74,2.8,NA,NA,0.037
"46","8/15/2017","15:30:31",29.995,741,161.4,12.19,290.6,9.08,NA,NA,NA,-855.03,0,1.257,1.26,NA,NA,0.757,2.86,NA,NA,0.044
"47","8/15/2017","15:30:32",29.976,741.1,161.5,12.2,290.6,9.08,NA,NA,NA,-855.05,0,1.277,1.28,NA,NA,0.771,2.91,NA,NA,0.051
"48","8/15/2017","15:30:33",29.956,741.1,161.6,12.21,290.7,9.08,NA,NA,NA,-855.03,0,1.307,1.31,NA,NA,0.798,3.01,NA,NA,0.057
"49","8/15/2017","15:30:34",29.928,741.1,161.7,12.22,290.8,9.09,NA,NA,NA,-855,0,1.326,1.33,NA,NA,0.801,3.03,NA,NA,0.063
"50","8/15/2017","15:30:35",29.904,741,161.8,12.24,290.8,9.09,NA,NA,NA,-854.96,0,1.355,1.35,NA,NA,0.817,3.08,NA,NA,0.071
"51","8/15/2017","15:30:36",29.877,741.1,161.9,12.25,290.9,9.09,NA,NA,NA,-854.94,0,1.383,1.38,NA,NA,0.833,3.14,NA,NA,0.078
"52","8/15/2017","15:30:37",29.851,741.1,162.1,12.27,290.9,9.09,NA,NA,NA,-854.89,0,1.401,1.4,NA,NA,0.846,3.19,NA,NA,0.085
"53","8/15/2017","15:30:38",29.824,741.1,162.2,12.29,290.9,9.09,NA,NA,NA,-854.86,0,1.437,1.44,NA,NA,0.86,3.25,NA,NA,0.092
