"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"35","5/22/2017","14:47:18",21.047,735.8,89.2,7.94,310,7.9,171.9,4.01,0,-0.17,NA,3.69,NA,0.004,0
"36","5/22/2017","14:47:19",21.046,735.8,89.2,7.94,310,7.9,171.9,4.02,0,-0.18,NA,3.73,NA,0.005,0.1
"37","5/22/2017","14:47:20",21.046,735.8,89.2,7.94,310,7.9,171.9,3.99,0,-0.19,NA,3.7,NA,0.007,0.1
"38","5/22/2017","14:47:21",21.046,735.8,89.2,7.94,310,7.9,172,4,0,-0.19,NA,3.68,NA,0.01,0.1
"39","5/22/2017","14:47:22",21.046,735.8,89.2,7.94,310,7.9,172,4,0,-0.2,NA,3.71,NA,0.014,0.2
"40","5/22/2017","14:47:23",21.046,735.8,89.2,7.94,310,7.9,172,4,0,-0.2,NA,3.72,NA,0.019,0.2
"41","5/22/2017","14:47:24",21.046,735.9,89.2,7.93,310,7.9,172,4,0,-0.21,NA,3.72,NA,0.025,0.2
"42","5/22/2017","14:47:25",21.047,735.8,89.1,7.93,310,7.9,172.1,4.03,0,-0.2,NA,3.68,NA,0.032,0.3
"43","5/22/2017","14:47:26",21.047,735.8,89.1,7.93,310,7.9,172.1,4.04,0,-0.21,NA,3.79,NA,0.038,0.3
"44","5/22/2017","14:47:27",21.048,735.8,89.1,7.93,310,7.9,172.2,4.03,0,-0.2,NA,3.76,NA,0.045,0.3
"45","5/22/2017","14:47:28",21.048,735.8,89.1,7.93,310,7.9,172.2,4.04,0,-0.2,NA,3.79,NA,0.052,0.3
"46","5/22/2017","14:47:29",21.049,735.8,89.1,7.93,310,7.9,172.3,4.05,0,-0.21,NA,3.82,NA,0.062,0.3
"47","5/22/2017","14:47:30",21.05,735.8,89.1,7.93,310,7.9,172.3,4.05,0,-0.21,NA,3.78,NA,0.07,0.3
"48","5/22/2017","14:47:31",21.051,735.8,89.1,7.93,310,7.9,172.4,4.02,0,-0.21,NA,3.84,NA,0.079,0.4
"49","5/22/2017","14:47:32",21.051,735.8,89.1,7.93,310,7.9,172.4,4.01,0,-0.2,NA,3.86,NA,0.089,0.4
"50","5/22/2017","14:47:33",21.052,735.9,89.1,7.93,310,7.9,172.4,3.99,0,-0.2,NA,3.9,NA,0.103,0.4
"51","5/22/2017","14:47:34",21.053,735.9,89.2,7.93,310,7.9,172.5,4,0,-0.2,NA,3.94,NA,0.115,0.5
"52","5/22/2017","14:47:35",21.053,735.9,89.2,7.93,310.1,7.9,172.5,3.99,0,-0.19,NA,3.97,NA,0.128,0.5
"53","5/22/2017","14:47:36",21.053,735.8,89.2,7.93,310.1,7.9,172.6,3.97,0,-0.19,NA,4.03,NA,0.141,0.5
"54","5/22/2017","14:47:37",21.054,735.8,89.2,7.93,310.1,7.9,172.6,3.97,0,-0.19,NA,4.01,NA,0.157,0.5
"55","5/22/2017","14:47:38",21.054,735.8,89.2,7.93,310.1,7.9,172.7,3.98,0,-0.18,NA,4.05,NA,0.17,0.5
"56","5/22/2017","14:47:39",21.054,735.8,89.2,7.94,310.1,7.9,172.7,3.98,0,-0.18,NA,4.07,NA,0.184,0.5
"57","5/22/2017","14:47:40",21.054,735.8,89.2,7.93,310.1,7.9,172.8,3.99,0,-0.17,NA,4.09,NA,0.198,0.6
"58","5/22/2017","14:47:41",21.054,735.8,89.2,7.93,310.1,7.9,172.8,3.98,0,-0.17,NA,4.15,NA,0.217,0.6
"59","5/22/2017","14:47:42",21.054,735.8,89.2,7.94,310.1,7.9,172.9,3.97,0,-0.17,NA,4.14,NA,0.233,0.6
"60","5/22/2017","14:47:43",21.053,735.8,89.2,7.93,310.1,7.9,172.9,3.96,0,-0.17,NA,4.14,NA,0.249,0.6
"61","5/22/2017","14:47:44",21.053,735.8,89.2,7.93,310.1,7.9,172.9,3.98,0,-0.17,NA,4.12,NA,0.266,0.6
"62","5/22/2017","14:47:45",21.053,735.8,89.2,7.93,310.1,7.9,173,3.98,0,-0.17,NA,4.2,NA,0.282,0.6
"63","5/22/2017","14:47:46",21.053,735.8,89.1,7.93,310.1,7.9,173,3.99,0,-0.17,NA,4.26,NA,0.301,0.6
"64","5/22/2017","14:47:47",21.052,735.8,89.1,7.93,310.1,7.9,173.1,4.01,0,-0.16,NA,4.31,NA,0.318,0.7
