"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"38","6/1/2017","13:02:04",25.209,731.6,105.4,8.68,51.4,7.44,182,-0.32,0,-0.47,NA,1.28,NA,0,0
"39","6/1/2017","13:02:05",25.205,731.6,105.4,8.68,51.4,7.44,182,-0.31,0,-0.47,NA,1.29,NA,0.001,0
"40","6/1/2017","13:02:06",25.198,731.7,105.4,8.68,51.4,7.44,182,-0.31,0,-0.48,NA,1.23,NA,0.003,0.1
"41","6/1/2017","13:02:07",25.192,731.7,105.5,8.68,51.4,7.44,182,-0.29,0,-0.48,NA,1.28,NA,0.006,0.1
"42","6/1/2017","13:02:08",25.185,731.7,105.5,8.68,51.4,7.44,182,-0.28,0,-0.47,NA,1.31,NA,0.01,0.2
"43","6/1/2017","13:02:09",25.179,731.6,105.5,8.69,51.4,7.44,182,-0.3,0,-0.48,NA,1.32,NA,0.014,0.2
"44","6/1/2017","13:02:10",25.165,731.7,105.5,8.69,51.3,7.44,182.1,-0.3,0,-0.48,NA,1.4,NA,0.022,0.2
"45","6/1/2017","13:02:11",25.151,731.7,105.5,8.69,51.3,7.44,182.1,-0.31,0,-0.48,NA,1.38,NA,0.029,0.3
"46","6/1/2017","13:02:12",25.14,731.8,105.5,8.7,51.3,7.43,182.2,-0.31,0,-0.48,NA,1.36,NA,0.038,0.3
"47","6/1/2017","13:02:13",25.127,731.6,105.5,8.7,51.3,7.43,182.2,-0.33,0,-0.48,NA,1.41,NA,0.047,0.4
"48","6/1/2017","13:02:14",25.112,731.6,105.6,8.7,51.3,7.43,182.2,-0.32,0,-0.49,NA,1.38,NA,0.056,0.4
"49","6/1/2017","13:02:15",25.096,731.6,105.6,8.71,51.3,7.43,182.2,-0.3,0,-0.48,NA,1.37,NA,0.067,0.4
"50","6/1/2017","13:02:16",25.079,731.8,105.6,8.71,51.3,7.43,182.2,-0.31,0,-0.48,NA,1.42,NA,0.08,0.4
"51","6/1/2017","13:02:17",25.067,731.7,105.6,8.71,51.3,7.43,182.3,-0.32,0,-0.48,NA,1.48,NA,0.092,0.5
"52","6/1/2017","13:02:18",25.058,731.7,105.6,8.72,51.3,7.43,182.3,-0.32,0,-0.48,NA,1.48,NA,0.102,0.5
"53","6/1/2017","13:02:19",25.043,731.6,105.6,8.72,51.3,7.43,182.4,-0.3,0,-0.48,NA,1.51,NA,0.115,0.5
"54","6/1/2017","13:02:20",25.024,731.7,105.7,8.72,51.3,7.43,182.4,-0.31,0,-0.48,NA,1.55,NA,0.135,0.6
"55","6/1/2017","13:02:21",25.007,731.7,105.7,8.73,51.3,7.43,182.4,-0.32,0,-0.48,NA,1.53,NA,0.15,0.6
"56","6/1/2017","13:02:22",24.994,731.7,105.7,8.73,51.3,7.43,182.5,-0.32,0,-0.47,NA,1.53,NA,0.162,0.6
"57","6/1/2017","13:02:23",24.978,731.7,105.7,8.74,51.3,7.43,182.5,-0.33,0,-0.47,NA,1.58,NA,0.182,0.7
"58","6/1/2017","13:02:24",24.961,731.7,105.7,8.74,51.3,7.43,182.5,-0.32,0,-0.47,NA,1.64,NA,0.196,0.7
"59","6/1/2017","13:02:25",24.944,731.6,105.7,8.74,51.3,7.43,182.6,-0.33,0,-0.47,NA,1.75,NA,0.221,0.7
"60","6/1/2017","13:02:26",24.929,731.6,105.7,8.74,51.3,7.43,182.6,-0.32,0,-0.46,NA,1.82,NA,0.229,0.7
"61","6/1/2017","13:02:27",24.909,731.7,105.7,8.74,51.3,7.43,182.7,-0.31,0,-0.47,NA,1.82,NA,0.257,0.8
"62","6/1/2017","13:02:28",24.894,731.7,105.7,8.75,51.3,7.43,182.7,-0.3,0,-0.47,NA,1.82,NA,0.278,0.8
"63","6/1/2017","13:02:29",24.88,731.7,105.7,8.75,51.3,7.43,182.8,-0.31,0,-0.46,NA,1.86,NA,0.299,0.8
"64","6/1/2017","13:02:30",24.87,731.7,105.7,8.75,51.3,7.43,182.8,-0.32,0,-0.46,NA,1.84,NA,0.317,0.9
"65","6/1/2017","13:02:31",24.848,731.8,105.6,8.75,51.3,7.43,182.8,-0.3,0,-0.46,NA,1.95,NA,0.348,0.9
"66","6/1/2017","13:02:32",24.833,731.7,105.6,8.75,51.3,7.43,182.8,-0.3,0,-0.46,NA,1.97,NA,0.371,0.9
"67","6/1/2017","13:02:33",24.825,731.7,105.6,8.76,51.3,7.43,182.8,-0.31,0,-0.45,NA,2.18,NA,0.399,0.9
"68","6/1/2017","13:02:34",24.817,731.7,105.6,8.76,51.3,7.43,182.8,-0.31,0,-0.45,NA,2.25,NA,0.413,0.9
"69","6/1/2017","13:02:35",24.803,731.6,105.6,8.76,51.2,7.43,182.8,-0.32,0,-0.45,NA,2.19,NA,0.447,1
"70","6/1/2017","13:02:36",24.79,731.6,105.6,8.76,51.2,7.43,182.8,-0.33,0,-0.46,NA,2.21,NA,0.473,1
"71","6/1/2017","13:02:37",24.779,731.6,105.6,8.76,51.2,7.43,182.8,-0.33,0,-0.45,NA,2.3,NA,0.503,1
"72","6/1/2017","13:02:38",24.775,731.7,105.6,8.77,51.2,7.43,182.9,-0.33,0,-0.45,NA,2.4,NA,0.519,1
"73","6/1/2017","13:02:39",24.764,731.6,105.7,8.77,51.2,7.43,182.9,-0.33,0,-0.45,NA,2.41,NA,0.556,1.1
"74","6/1/2017","13:02:40",24.756,731.6,105.7,8.77,51.2,7.43,182.9,-0.34,0,-0.44,NA,2.52,NA,0.583,1.1
"75","6/1/2017","13:02:41",24.749,731.6,105.7,8.77,51.2,7.43,182.9,-0.32,0,-0.44,NA,2.65,NA,0.611,1.1
"76","6/1/2017","13:02:42",24.737,731.7,105.6,8.77,51.2,7.44,182.9,-0.31,0,-0.44,NA,2.59,NA,0.633,1.1
"77","6/1/2017","13:02:43",24.728,731.7,105.6,8.77,51.2,7.44,183,-0.31,0,-0.44,NA,2.56,NA,0.671,1.1
"78","6/1/2017","13:02:44",24.718,731.7,105.6,8.77,51.2,7.44,183,-0.29,0,-0.43,NA,2.36,NA,0.698,1.1
"79","6/1/2017","13:02:45",24.712,731.7,105.6,8.77,51.2,7.44,183,-0.28,0,-0.43,NA,2.31,NA,0.724,1.2
"80","6/1/2017","13:02:46",24.702,731.7,105.6,8.77,51.2,7.44,183.1,-0.28,0,-0.42,NA,2.43,NA,0.755,1.2
"81","6/1/2017","13:02:47",24.696,731.7,105.6,8.77,51.2,7.44,183.1,-0.29,0,-0.43,NA,2.44,NA,0.779,1.2
"82","6/1/2017","13:02:48",24.688,731.7,105.5,8.77,51.2,7.44,183.2,-0.28,0,-0.43,NA,2.33,NA,0.802,1.2
"83","6/1/2017","13:02:49",24.68,731.7,105.5,8.77,51.2,7.44,183.2,-0.27,0,-0.43,NA,2.27,NA,0.825,1.2
"84","6/1/2017","13:02:50",24.673,731.7,105.5,8.77,51.2,7.44,183.3,-0.26,0,-0.43,NA,2.25,NA,0.852,1.2
"85","6/1/2017","13:02:51",24.664,731.7,105.4,8.77,51.1,7.44,183.4,-0.27,0,-0.43,NA,2.18,NA,0.874,1.2
"86","6/1/2017","13:02:52",24.655,731.7,105.4,8.76,51.1,7.44,183.4,-0.26,0,-0.43,NA,2.2,NA,0.896,1.3
"87","6/1/2017","13:02:53",24.643,731.7,105.3,8.76,51.1,7.44,183.5,-0.26,0,-0.44,NA,2.25,NA,0.918,1.3
"88","6/1/2017","13:02:54",24.635,731.7,105.3,8.76,51.1,7.44,183.6,-0.24,0,-0.44,NA,2.21,NA,0.944,1.3
"89","6/1/2017","13:02:55",24.628,731.8,105.3,8.76,51.1,7.44,183.6,-0.25,0,-0.42,NA,2.32,NA,0.964,1.3
"90","6/1/2017","13:02:56",24.623,731.8,105.2,8.76,51.1,7.44,183.7,-0.28,0,-0.43,NA,2.41,NA,0.985,1.3
"91","6/1/2017","13:02:57",24.617,731.7,105.2,8.75,51.1,7.44,183.7,-0.28,0,-0.44,NA,2.33,NA,1.004,1.3
"92","6/1/2017","13:02:58",24.61,731.7,105.2,8.75,51.1,7.44,183.8,-0.29,0,-0.44,NA,2.26,NA,1.024,1.3
"93","6/1/2017","13:02:59",24.602,731.6,105.1,8.75,51.1,7.44,183.8,-0.3,0,-0.44,NA,2.29,NA,1.046,1.3
"94","6/1/2017","13:03:00",24.595,731.7,105.1,8.75,51.1,7.44,183.9,-0.3,0,-0.44,NA,2.49,NA,1.064,1.3
"95","6/1/2017","13:03:01",24.587,731.7,105.1,8.75,51.1,7.44,184,-0.3,0,-0.44,NA,2.6,NA,1.082,1.4
"96","6/1/2017","13:03:02",24.58,731.6,105,8.75,51.1,7.44,184,-0.3,0,-0.43,NA,2.61,NA,1.1,1.4
"97","6/1/2017","13:03:03",24.574,731.6,105,8.74,51.1,7.44,184.1,-0.31,0,-0.43,NA,2.51,NA,1.121,1.4
"98","6/1/2017","13:03:04",24.568,731.6,105,8.75,51.1,7.44,184.1,-0.32,0,-0.44,NA,2.37,NA,1.137,1.4
"99","6/1/2017","13:03:05",24.564,731.7,105,8.74,51.1,7.44,184.2,-0.31,0,-0.44,NA,2.43,NA,1.153,1.4
