"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"1","7/18/2017","14:19:04",32.131,736.4,129.1,9.4,372.4,8.6,82.5,-858.62,0,0.37,NA,8.63,NA,0.085,0.1
"2","7/18/2017","14:19:05",32.126,736.5,129.1,9.4,372.4,8.6,82.9,-858.6,0,0.36,NA,8.59,NA,0.086,0.1
"3","7/18/2017","14:19:06",32.126,736.6,129.1,9.4,372.3,8.6,83.2,-858.59,0,0.35,NA,8.48,NA,0.087,0.1
"4","7/18/2017","14:19:07",32.127,736.5,129.1,9.4,372.2,8.6,83.4,-858.6,0,0.36,NA,8.4,NA,0.088,0.1
"6","7/18/2017","14:19:09",32.142,736.4,129.2,9.41,372.1,8.6,84.1,-858.62,0,0.32,NA,8.12,NA,0.089,0.1
"7","7/18/2017","14:19:10",32.157,736.4,129.2,9.4,372,8.6,84.3,-858.62,0,0.32,NA,8.05,NA,0.09,0.1
"8","7/18/2017","14:19:11",32.172,736.6,129.2,9.4,371.9,8.6,84.6,-858.62,0,0.32,NA,7.98,NA,0.091,0.1
"9","7/18/2017","14:19:12",32.184,736.5,129.2,9.4,371.9,8.6,84.9,-858.63,0,0.31,NA,7.88,NA,0.092,0.1
"10","7/18/2017","14:19:13",32.202,736.5,129.3,9.4,371.9,8.6,85.2,-858.65,0,0.31,NA,7.86,NA,0.093,0.1
"11","7/18/2017","14:19:14",32.221,736.5,129.3,9.41,371.8,8.6,85.4,-858.64,0,0.3,NA,7.85,NA,0.095,0.2
"12","7/18/2017","14:19:15",32.235,736.6,129.4,9.41,371.8,8.6,85.7,-858.65,0,0.32,NA,7.89,NA,0.097,0.2
"13","7/18/2017","14:19:16",32.25,736.5,129.4,9.4,371.8,8.6,86,-858.66,0,0.32,NA,7.89,NA,0.099,0.2
"14","7/18/2017","14:19:17",32.261,736.4,129.4,9.4,371.8,8.6,86.2,-858.66,0,0.31,NA,7.96,NA,0.102,0.2
"15","7/18/2017","14:19:18",32.27,736.5,129.4,9.41,371.8,8.6,86.5,-858.68,0,0.32,NA,8.04,NA,0.104,0.2
"16","7/18/2017","14:19:19",32.28,736.6,129.5,9.41,371.8,8.6,86.7,-858.7,0,0.31,NA,8.12,NA,0.106,0.2
"17","7/18/2017","14:19:20",32.285,736.5,129.5,9.41,371.9,8.6,87,-858.71,0,0.3,NA,8.23,NA,0.108,0.2
"18","7/18/2017","14:19:21",32.292,736.5,129.5,9.41,371.9,8.6,87.2,-858.71,0,0.32,NA,8.31,NA,0.11,0.2
"19","7/18/2017","14:19:22",32.295,736.6,129.6,9.41,371.9,8.6,87.5,-858.71,0,0.33,NA,8.39,NA,0.112,0.2
"20","7/18/2017","14:19:23",32.296,736.5,129.6,9.41,372,8.6,87.7,-858.69,0,0.33,NA,8.45,NA,0.114,0.2
"21","7/18/2017","14:19:24",32.297,736.6,129.6,9.41,372,8.6,88,-858.69,0,0.34,NA,8.53,NA,0.116,0.2
"22","7/18/2017","14:19:25",32.298,736.5,129.7,9.42,372,8.6,88.2,-858.69,0,0.36,NA,8.58,NA,0.118,0.2
"23","7/18/2017","14:19:26",32.298,736.6,129.7,9.42,372,8.6,88.4,-858.68,0,0.37,NA,8.58,NA,0.121,0.2
"24","7/18/2017","14:19:27",32.298,736.4,129.7,9.42,372,8.6,88.7,-858.7,0,0.39,NA,8.58,NA,0.123,0.2
"25","7/18/2017","14:19:28",32.298,736.5,129.7,9.42,372,8.6,88.9,-858.67,0,0.41,NA,8.66,NA,0.125,0.2
"26","7/18/2017","14:19:29",32.296,736.5,129.7,9.42,372,8.6,89.1,-858.7,0,0.41,NA,8.67,NA,0.127,0.2
"27","7/18/2017","14:19:30",32.294,736.5,129.7,9.42,372,8.6,89.3,-858.66,0,0.42,NA,8.74,NA,0.129,0.2
"28","7/18/2017","14:19:31",32.291,736.4,129.7,9.42,372.1,8.6,89.6,-858.67,0,0.42,NA,8.74,NA,0.131,0.2
"29","7/18/2017","14:19:32",32.288,736.5,129.8,9.42,372.1,8.6,89.8,-858.64,0,0.42,NA,8.77,NA,0.134,0.2
"30","7/18/2017","14:19:33",32.286,736.4,129.8,9.42,372.1,8.6,90,-858.63,0,0.42,NA,8.73,NA,0.135,0.2
"31","7/18/2017","14:19:34",32.284,736.5,129.7,9.42,372.1,8.6,90.2,-858.63,0,0.42,NA,8.81,NA,0.138,0.2
"32","7/18/2017","14:19:35",32.282,736.5,129.7,9.42,372,8.6,90.5,-858.61,0,0.43,NA,8.83,NA,0.14,0.2
"33","7/18/2017","14:19:36",32.281,736.5,129.7,9.42,372,8.6,90.7,-858.61,0,0.43,NA,8.92,NA,0.142,0.2
"34","7/18/2017","14:19:37",32.28,736.5,129.7,9.42,372,8.6,90.9,-858.63,0,0.43,NA,9.08,NA,0.144,0.2
"35","7/18/2017","14:19:38",32.277,736.5,129.7,9.42,372,8.6,91.2,-858.64,0,0.44,NA,9.24,NA,0.146,0.2
